,TNFSF13 (8741)
ACH-000004,0.0407289560755
ACH-000007,0.0348842811354
ACH-000009,-0.0720189547711
ACH-000011,0.0823343116831
ACH-000012,0.243002295629
ACH-000013,0.0525964882825
ACH-000014,0.022284833012000002
ACH-000015,-0.0215756351362
ACH-000017,0.0779217026642
ACH-000018,0.161671924093
ACH-000019,0.16549912236
ACH-000021,0.148847388027
ACH-000022,0.07153447973919999
ACH-000025,0.0239614138729
ACH-000028,0.027926176926899998
ACH-000030,0.19519120250500002
ACH-000035,-0.0807965241285
ACH-000036,0.0637944647351
ACH-000037,0.0315925219142
ACH-000039,0.411030098785
ACH-000040,-0.119882870298
ACH-000041,0.04315390730140001
ACH-000042,0.08708356368560001
ACH-000045,0.0960006627519
ACH-000047,0.05821826439759999
ACH-000052,0.176158161874
ACH-000053,0.25004935754200003
ACH-000054,0.116887191187
ACH-000055,0.118618889847
ACH-000060,-0.189708459661
ACH-000067,-0.08858347856030001
ACH-000070,0.152266336524
ACH-000075,-0.00703653215529
ACH-000078,0.09370984196249998
ACH-000082,-0.162142079341
ACH-000085,0.102443386173
ACH-000086,0.116130932208
ACH-000087,0.018822266258900003
ACH-000092,0.0793039466404
ACH-000095,0.126155076736
ACH-000097,0.0475307422712
ACH-000098,0.052319908447400004
ACH-000099,0.145055643821
ACH-000108,0.16153697371099998
ACH-000113,0.0195886397534
ACH-000115,-0.12218203286599999
ACH-000116,0.102725805963
ACH-000118,0.124347185808
ACH-000120,0.157912965007
ACH-000123,0.07882662646000001
ACH-000127,0.162136183085
ACH-000128,0.156856049632
ACH-000132,0.163258530078
ACH-000133,0.04669726611280001
ACH-000137,0.113906659013
ACH-000138,0.11181190793099999
ACH-000142,0.146890609226
ACH-000143,0.08046852737360001
ACH-000146,0.019873531748
ACH-000148,0.184886870432
ACH-000150,-0.2570172169
ACH-000152,0.0741162292835
ACH-000153,-0.130470618265
ACH-000159,0.20640755215300002
ACH-000160,-0.0228005203393
ACH-000163,-0.0444920069644
ACH-000167,0.0449655938622
ACH-000168,-0.08254066917330001
ACH-000169,0.0639923389029
ACH-000178,-0.022012367108200002
ACH-000182,0.120962562187
ACH-000183,0.09677320094939999
ACH-000188,-0.0695812892492
ACH-000189,0.265637549988
ACH-000190,0.103759739312
ACH-000198,0.10466071123500001
ACH-000204,-0.286652914129
ACH-000206,0.20974371053899998
ACH-000207,0.17091665920899998
ACH-000211,0.153310828717
ACH-000215,0.0470589011505
ACH-000221,0.0748446246012
ACH-000222,0.21563807579799998
ACH-000223,0.0629335349913
ACH-000226,0.13023258443
ACH-000227,0.257949589198
ACH-000228,0.10218622703400002
ACH-000231,0.065313659993
ACH-000232,0.12916267124800002
ACH-000233,0.19473868592500002
ACH-000234,0.008827778520770001
ACH-000235,0.031584405734700005
ACH-000237,0.23850600150600001
ACH-000238,-0.016281960664200002
ACH-000243,0.135109652531
ACH-000244,-0.101994685915
ACH-000246,0.039680815158
ACH-000248,0.165166551872
ACH-000250,-0.0249565417288
ACH-000251,0.275637325848
ACH-000253,0.0246860821974
ACH-000255,0.14004507043
ACH-000256,-0.006246285814760001
ACH-000257,0.00307508507905
ACH-000258,0.275007843173
ACH-000259,0.11505064988
ACH-000260,0.156716423627
ACH-000261,0.101456399606
ACH-000262,0.131978099381
ACH-000263,0.0661343925315
ACH-000264,0.0986491639114
ACH-000265,0.0573586017783
ACH-000266,0.11562272363600001
ACH-000272,0.234170074335
ACH-000273,0.0885287675963
ACH-000274,-0.0653999494227
ACH-000277,0.00119861457958
ACH-000278,0.0369496367416
ACH-000279,0.135878346414
ACH-000280,0.0169044371733
ACH-000281,0.04581563858109999
ACH-000288,-0.165236502738
ACH-000291,0.0410954647964
ACH-000293,0.11981906995
ACH-000294,0.0188080454897
ACH-000295,0.08955245479849999
ACH-000296,-0.124992098446
ACH-000302,-0.00119505809056
ACH-000304,-0.22118072172699998
ACH-000307,0.201733823012
ACH-000308,0.09246785575130001
ACH-000310,0.281392493263
ACH-000311,0.08506032434250001
ACH-000312,0.138874266913
ACH-000315,-0.023509587104599997
ACH-000316,0.0950130683698
ACH-000317,0.166679141458
ACH-000318,0.0249487049663
ACH-000319,0.149360545854
ACH-000320,0.0479848121792
ACH-000322,0.197542979659
ACH-000323,-0.0185956728733
ACH-000324,0.19157976612100003
ACH-000329,0.111568530131
ACH-000330,0.0355549394996
ACH-000331,0.0519009754207
ACH-000332,0.0655428740946
ACH-000334,-0.097726868871
ACH-000335,0.0700031395676
ACH-000336,-0.0458011750899
ACH-000337,0.252070954931
ACH-000339,0.000876176543126
