,DFNB31 (25861)
ACH-000004,-0.10243892465
ACH-000007,-0.0739402099844
ACH-000009,-0.298886987335
ACH-000011,0.0462912929817
ACH-000012,-0.083173026044
ACH-000013,-0.0685683507221
ACH-000014,0.046742990703999995
ACH-000015,-0.137695221289
ACH-000017,-0.00228410502296
ACH-000018,-0.201894263174
ACH-000019,0.15053570235400002
ACH-000021,-0.121315008988
ACH-000022,-0.06184147599880001
ACH-000025,-0.0787846557092
ACH-000028,0.20003872647100002
ACH-000030,-0.057822893494699996
ACH-000035,-0.047297632789199996
ACH-000036,-0.05009609932109999
ACH-000037,-0.033515629976900004
ACH-000039,0.15931669057700001
ACH-000040,-0.12091967385399999
ACH-000041,-0.20881106800500002
ACH-000042,-0.0931304984245
ACH-000045,-0.129800591168
ACH-000047,-0.040344234904099996
ACH-000052,-0.252593912353
ACH-000053,-0.033754427182
ACH-000054,-0.166947869414
ACH-000055,0.026566347501500002
ACH-000060,-0.0130428223224
ACH-000067,-0.09378811227719999
ACH-000070,-0.18991148029
ACH-000075,-0.0649605177604
ACH-000078,0.10283133485
ACH-000082,0.0104766908555
ACH-000085,-0.12093776747000001
ACH-000086,-0.0827196639355
ACH-000087,-0.058394027153900005
ACH-000092,-0.125017306414
ACH-000095,-0.141510769459
ACH-000097,0.0570078377981
ACH-000098,0.10384701677699999
ACH-000099,-0.014234486495999999
ACH-000108,-0.054432480728699995
ACH-000113,-0.145060009592
ACH-000115,-0.153266439468
ACH-000116,0.007257921357859999
ACH-000118,-0.11951931192
ACH-000120,-0.0424365063399
ACH-000123,-0.072072399077
ACH-000127,-0.089392059803
ACH-000128,0.0957192026678
ACH-000132,-0.151885546622
ACH-000133,-0.0685373889944
ACH-000137,0.0324688671465
ACH-000138,-0.146366232619
ACH-000142,0.0372249431035
ACH-000143,-0.101680248007
ACH-000146,-0.0538520828184
ACH-000148,-0.145432597592
ACH-000150,0.0168628633852
ACH-000152,-0.129385324614
ACH-000153,0.051273414628999994
ACH-000159,-0.100076819582
ACH-000160,-0.0771559465842
ACH-000163,-0.09408620466399999
ACH-000167,-0.151197054511
ACH-000168,-0.030956452799900003
ACH-000169,-0.033358179434799996
ACH-000178,-0.13640261483
ACH-000182,-0.07169368806139999
ACH-000183,-0.058165863604300004
ACH-000188,-0.0857369977837
ACH-000189,0.251642710807
ACH-000190,0.142851231504
ACH-000198,0.0024539068347199998
ACH-000204,-0.122436145033
ACH-000206,-0.135928967927
ACH-000207,-0.0371545153101
ACH-000211,-0.00556621494128
ACH-000215,-0.18638826723000002
ACH-000221,-0.113053783498
ACH-000222,0.107857658448
ACH-000223,0.08997646398569999
ACH-000226,-0.023786642296599998
ACH-000227,-0.03664676383380001
ACH-000228,-0.0357714932199
ACH-000231,-0.0751620531805
ACH-000232,0.0185037614034
ACH-000233,-0.0951007234899
ACH-000234,0.0657514077952
ACH-000235,-0.164363432564
ACH-000237,-0.218341548578
ACH-000238,-0.179898272513
ACH-000243,-0.0630903296466
ACH-000244,-0.0319350330865
ACH-000246,-0.174880550778
ACH-000248,-0.21505621422200003
ACH-000250,-0.114027567097
ACH-000251,0.0392608305829
ACH-000253,-0.147055732606
ACH-000255,-0.125949714449
ACH-000256,0.0577147212853
ACH-000257,-0.0368502461374
ACH-000258,-0.0201840371054
ACH-000259,0.0058753016201800005
ACH-000260,-0.00703210985132
ACH-000261,-0.105913522286
ACH-000262,-0.122513907865
ACH-000263,-0.334001181968
ACH-000264,-0.0668827813544
ACH-000265,-0.08692166063300001
ACH-000266,-0.0245294149475
ACH-000272,-0.229577376824
ACH-000273,-0.17891630487100002
ACH-000274,-0.07135172131260001
ACH-000277,-0.0781467279441
ACH-000278,-0.144176787449
ACH-000279,-0.0116564698955
ACH-000280,-0.0563625650205
ACH-000281,-0.11978771260900001
ACH-000288,0.04766439411119999
ACH-000291,-0.11436177547399999
ACH-000293,-0.0471743741555
ACH-000294,-0.06532383598809999
ACH-000295,0.11501590366900001
ACH-000296,0.116694753128
ACH-000302,-0.0499197289851
ACH-000304,0.0959785872106
ACH-000307,-0.0812388598297
ACH-000308,-0.0737433380849
ACH-000310,-0.00444321189784
ACH-000311,-0.09228484881989998
ACH-000312,-0.0723387105324
ACH-000315,-0.061974739655800005
ACH-000316,-0.125259816246
ACH-000317,-0.09320692698460001
ACH-000318,-0.07491048014519999
ACH-000319,-0.058332664556
ACH-000320,0.03681089709819999
ACH-000322,-0.128448781871
ACH-000323,-0.25263507001999996
ACH-000324,-0.14095761854900002
ACH-000329,-0.10842600504000001
ACH-000330,-0.111365634331
ACH-000331,0.0320113626049
ACH-000332,0.008310335067020001
ACH-000334,-0.03903084233
ACH-000335,-0.19069668861900002
ACH-000336,-0.36996169928000006
ACH-000337,0.025289496526299998
ACH-000339,-0.023639114073799997
ACH-000341,-0.0559540167388
ACH-000348,-0.21390575199700002
ACH-000350,-0.100772263216
ACH-000352,0.0376248868105
ACH-000356,-0.00857105168708
ACH-000361,-0.03514048984
ACH-000362,-0.09688322114980001
ACH-000363,0.0731207621612
ACH-000364,-0.252014610912
ACH-000365,-0.0454271095822
ACH-000366,-0.163210783172
ACH-000368,0.0503541445158
ACH-000374,0.00978590589491
ACH-000375,-0.111633177908
ACH-000376,-0.037010371814800005
ACH-000381,-0.0669006977989
ACH-000383,-0.023013688682400002
ACH-000387,-0.173106946387
ACH-000389,-0.00797904291974
ACH-000390,-0.32371582586
ACH-000393,-0.0232959647571
ACH-000395,-0.106922908645
ACH-000397,-0.034498943912699996
ACH-000401,-0.0363312460351
ACH-000402,-0.270404616057
ACH-000403,-0.04244959219930001
ACH-000404,-0.374430931825
ACH-000406,-0.11540881090199999
ACH-000407,-0.0276374812383
ACH-000408,0.11012877529100001
ACH-000410,-0.0403221496804
ACH-000411,-0.0669667390438
ACH-000414,-0.158458184853
ACH-000415,-0.08016386544460001
ACH-000416,-0.11429296135
ACH-000420,0.0592321094563
ACH-000421,-0.0810623835445
ACH-000424,-0.0107527963668
ACH-000425,-0.10257981854800001
ACH-000426,0.0824810441815
ACH-000427,-0.0591104969336
ACH-000433,-0.21745001465
ACH-000436,-0.001784966668
ACH-000444,-0.058177853267400007
ACH-000445,-0.015815562086
ACH-000448,-0.045994785176599995
ACH-000450,0.104579398802
ACH-000452,-0.0450130449831
ACH-000454,-0.0419544865762
ACH-000458,-0.11886565811
ACH-000459,-0.144050963545
ACH-000460,-0.0495263255819
ACH-000461,0.09308881679610001
ACH-000463,-0.0152595974104
ACH-000464,-0.029896141066099998
ACH-000466,0.05959884494
ACH-000467,-0.158474089686
ACH-000468,-0.112056427793
ACH-000469,-0.154348188386
ACH-000470,-0.0445907900345
ACH-000471,-0.19986896792
ACH-000472,-0.0809910365042
ACH-000473,-0.047177183045300004
ACH-000475,-0.0345332472071
ACH-000476,-0.21175851146299998
ACH-000477,0.200111840574
ACH-000480,-0.08854612053
ACH-000481,-0.11053300405300001
ACH-000483,-0.135774757902
ACH-000484,-0.0883127485551
ACH-000485,-0.15772935240299998
ACH-000486,-0.113295048661
ACH-000487,-0.0778466391778
ACH-000488,-0.194047109175
ACH-000490,-0.109860803651
ACH-000491,0.0282836051541
ACH-000495,-0.0524167735917
ACH-000496,-0.06238143274619999
ACH-000499,0.11799885777
ACH-000500,-0.480601163445
ACH-000502,-0.0380559239885
ACH-000503,-0.07350399510889999
ACH-000505,-0.0169059259668
ACH-000507,-0.055729381130800004
ACH-000510,0.0114689020544
ACH-000511,-0.16866260095
ACH-000512,-0.40700430885300004
ACH-000516,-0.18042598336
ACH-000517,-0.0475757210769
ACH-000518,-0.20452788552499998
ACH-000520,0.038633117695
ACH-000521,-0.09191383517400001
ACH-000522,-0.108882881615
ACH-000524,-0.0671895267288
ACH-000527,-0.102449098899
ACH-000528,-0.0281218947118
ACH-000537,-0.183498180253
ACH-000541,-0.020649329135900004
ACH-000542,-0.026491737332799997
ACH-000544,-0.125988733286
ACH-000545,0.100315785929
ACH-000547,-0.09779315368180001
ACH-000548,-0.028057597314900002
ACH-000549,-0.0759045924671
ACH-000550,-0.17968152298099999
ACH-000552,-0.11925306525399999
ACH-000556,0.0146694830855
ACH-000557,0.011147461613200002
ACH-000570,-0.127285334973
ACH-000571,0.005834698849159999
ACH-000573,-0.023689976680400005
ACH-000576,-0.0679508573043
ACH-000580,-0.0465717964659
ACH-000584,-0.173723278784
ACH-000585,0.0416456903519
ACH-000588,0.0215531414958
ACH-000589,0.0151846945647
ACH-000591,0.0665899819874
ACH-000593,-0.03487719793
ACH-000600,0.0327641077332
ACH-000601,-0.0467877630864
ACH-000604,0.0198336223065
ACH-000605,-0.0830509301212
ACH-000606,-0.11115242523800001
ACH-000608,-0.053216372805
ACH-000614,-0.0613304636197
ACH-000616,0.022949666055099998
ACH-000618,-0.0280056415295
ACH-000619,0.0191859069787
ACH-000620,-0.040565533482599996
ACH-000621,-0.09987720391280001
ACH-000622,-0.08710788674239998
ACH-000623,-0.018042355955999997
ACH-000624,-0.0300389807253
ACH-000627,-0.0271638185817
ACH-000630,-0.22049689689
ACH-000632,-0.029138721930900002
ACH-000633,0.021647403009700004
ACH-000637,-0.197302124598
ACH-000638,0.00978875161392
ACH-000646,-0.012011993093700001
ACH-000647,-0.029922052544400002
ACH-000648,-0.353390388168
ACH-000649,-0.0466800768476
ACH-000651,-0.149100913028
ACH-000652,-0.09685546809939999
ACH-000653,-0.104803225871
ACH-000657,-0.113020510909
ACH-000658,-0.12338342502800001
ACH-000661,-0.0291259478107
ACH-000662,-0.404932236714
ACH-000663,-0.046876877362199997
ACH-000665,-0.10509814019099999
ACH-000671,0.032642853780700004
ACH-000673,0.0129691642075
ACH-000676,-0.19941144818700002
ACH-000677,0.12646481933599998
ACH-000681,-0.06989988125919999
ACH-000682,-0.18561411490899998
ACH-000683,-0.025029200065599996
ACH-000684,0.10016595051100001
ACH-000688,-0.209016275429
ACH-000693,-0.049199988464
ACH-000694,-0.139095507488
ACH-000695,0.0156834626552
ACH-000696,-0.14373855542300001
ACH-000697,0.0748487640546
ACH-000699,-0.037078501816
ACH-000701,-0.00932848324462
ACH-000706,-0.132413128935
ACH-000711,-0.0678330138502
ACH-000713,-0.00889778983399
ACH-000714,-0.015400350842
ACH-000718,-0.211781629631
ACH-000720,-0.0233046114457
ACH-000721,-0.0883891524957
ACH-000724,-0.07231227262130001
ACH-000725,-0.0925573338789
ACH-000732,-0.296134012427
ACH-000734,-0.023143215534599994
ACH-000735,-0.0724314159334
ACH-000736,-0.0066981965325
ACH-000738,-0.22183172679299998
ACH-000746,-0.22764006582600002
ACH-000747,-0.0984309797628
ACH-000748,-0.17793368088199998
ACH-000753,-0.10014948590600001
ACH-000756,-0.08641739457019999
ACH-000757,-0.25217957264699997
ACH-000758,-0.0244302726198
ACH-000760,-0.155974145532
ACH-000763,-0.147160293595
ACH-000764,0.0361273329539
ACH-000765,-0.23791762364100003
ACH-000766,-0.076506991229
ACH-000767,-0.0228854989877
ACH-000768,-0.022908310715400004
ACH-000769,-0.0913718195919
ACH-000770,-0.0468556712583
ACH-000771,-0.162092856729
ACH-000773,0.127940232586
ACH-000776,-0.140522544802
ACH-000777,-0.139348878197
ACH-000778,0.00943010785136
ACH-000781,-0.12535730935699999
ACH-000782,-0.21397013054000003
ACH-000783,-0.0194113252014
ACH-000784,-0.168478885063
ACH-000785,0.0150324438838
ACH-000787,0.09879244153280001
ACH-000788,-0.0631700866741
ACH-000791,0.00496457972386
ACH-000792,-0.0490002613776
ACH-000794,-0.0439451592329
ACH-000796,-0.0874333013937
ACH-000799,0.167579320546
ACH-000800,0.231205426941
ACH-000802,0.09920768028989999
ACH-000804,-0.07037099827210001
ACH-000805,-0.1872944305
ACH-000809,-0.0171545417911
ACH-000810,-0.45581574018700005
ACH-000811,-0.0925484673874
ACH-000817,0.254623682697
ACH-000819,-0.08896995660049999
ACH-000820,0.19717633599599999
ACH-000821,0.0317861760733
ACH-000822,0.0258183172175
ACH-000823,-0.184399173945
ACH-000824,-0.143877890396
ACH-000827,-0.026112191140799997
ACH-000829,-0.0330110272286
ACH-000831,0.0013537687319400001
ACH-000832,-0.21000185013599998
ACH-000833,0.0217203754812
ACH-000834,-0.262989128322
