,MEX3D (399664)
ACH-000475,0.0993914749001
ACH-000476,0.028054952215999997
ACH-000477,0.36583878986
ACH-000480,0.170262490404
ACH-000481,0.11696672206700001
ACH-000483,0.06680919410069999
ACH-000484,0.279827707838
ACH-000485,0.100965116751
ACH-000486,0.0101508992365
ACH-000487,0.14135477540400002
ACH-000488,0.24039793924300001
ACH-000490,0.281282776026
ACH-000491,0.252718424154
ACH-000495,0.250891968187
ACH-000496,0.359806436185
ACH-000499,0.23244451299600002
ACH-000500,0.14546148966800002
ACH-000502,0.11390725919299999
ACH-000503,0.301514456885
ACH-000505,0.17470988885299998
ACH-000507,0.202281655331
ACH-000510,0.14288840877599998
ACH-000511,0.20650252094500002
ACH-000512,0.304089592725
ACH-000516,0.29257719947599997
ACH-000517,0.14184634386
ACH-000518,0.222617351125
ACH-000520,0.316386852782
ACH-000521,0.186883000512
ACH-000522,0.127664239056
ACH-000524,-0.114054070853
ACH-000527,0.05921925215340001
ACH-000528,0.11298446893200001
ACH-000537,0.23426251064
ACH-000541,0.372875065238
ACH-000542,0.21904388938299998
ACH-000544,0.36580324780900003
ACH-000545,0.0133723369233
ACH-000547,0.154074512974
ACH-000548,0.201705273277
ACH-000549,0.164955922127
ACH-000550,0.331913484453
ACH-000552,0.0895941869775
ACH-000556,0.0662707203668
ACH-000557,-0.118683140532
ACH-000570,0.387223432307
ACH-000571,0.22521607581099998
ACH-000573,0.175175686283
ACH-000576,0.35804899975599996
ACH-000580,0.270329494779
ACH-000584,0.11826920916400001
ACH-000585,0.035002651974199994
ACH-000588,0.168469613633
ACH-000589,0.17674546541299999
ACH-000591,0.321219674896
ACH-000593,0.147985577608
ACH-000600,0.0632964227386
ACH-000601,0.173637920267
ACH-000604,0.0247499748803
ACH-000605,0.297742380966
ACH-000606,0.114041555325
ACH-000608,0.132699027813
ACH-000614,0.178211547423
ACH-000616,0.25199325601
ACH-000618,0.116959880362
ACH-000619,0.310719758308
ACH-000620,0.027678491576400004
ACH-000621,0.145452757981
ACH-000622,0.0843361057175
ACH-000623,0.204253824921
ACH-000624,0.10627392013699999
ACH-000627,0.17997370146299999
ACH-000630,0.194913613264
ACH-000632,0.20713464187
ACH-000633,-0.11847451792199999
ACH-000637,0.168830534831
ACH-000638,0.189353118916
ACH-000646,0.0532553136037
ACH-000647,0.19595419119399998
ACH-000648,0.403701853934
ACH-000649,0.19045737029399998
ACH-000651,0.14855279467399998
ACH-000652,0.0316994312559
ACH-000653,0.106363714057
ACH-000657,0.189293467445
ACH-000658,0.154809051703
ACH-000661,0.128937037108
ACH-000662,-0.0568188443511
ACH-000663,0.055092546875900004
ACH-000665,0.057510728005400004
ACH-000671,0.154418303871
ACH-000673,0.324542864646
ACH-000676,0.21489162719500002
ACH-000677,0.060095801730399995
ACH-000681,0.248748054634
ACH-000682,0.027866102411700004
ACH-000683,0.0734194897288
ACH-000684,0.400933860123
ACH-000688,0.124828417947
ACH-000693,0.108534050457
ACH-000694,0.278002395577
ACH-000695,0.148137586831
ACH-000696,0.22295365526
ACH-000697,0.307637594054
ACH-000699,0.197007460862
ACH-000701,0.15577405842800002
ACH-000706,0.164927704795
ACH-000711,0.114917991488
ACH-000713,0.186110463432
ACH-000714,0.295644272445
ACH-000718,0.307863530053
ACH-000720,0.148944932249
ACH-000721,0.11704230451400001
ACH-000724,0.241583796857
ACH-000725,0.081225294403
ACH-000732,0.221250841996
ACH-000734,0.008881424231709999
ACH-000735,0.240175442709
ACH-000736,-0.026979293325299997
ACH-000738,0.196997821191
ACH-000746,-0.0146052534728
ACH-000747,0.104901332102
ACH-000748,0.0769984357917
ACH-000753,0.226558812171
ACH-000756,0.014675411492700002
ACH-000757,0.390376605461
ACH-000758,0.0893124109274
ACH-000760,0.235750766151
ACH-000763,0.213378783259
ACH-000764,0.359692659775
ACH-000765,0.31677574702
ACH-000766,0.270969245423
ACH-000767,-0.0791010182365
ACH-000768,0.217949364893
ACH-000769,0.21157282385899998
ACH-000770,0.180093912317
ACH-000771,0.42095205465
ACH-000773,0.262774644171
ACH-000776,0.120395281443
ACH-000777,0.356933837201
ACH-000778,0.109904051593
ACH-000781,0.18835434294599998
ACH-000782,0.263336352731
ACH-000783,-0.014520307403799998
ACH-000784,0.24489156202399998
ACH-000785,0.237623452324
ACH-000787,0.21650702536699998
ACH-000788,0.147012124738
ACH-000791,0.1472864347
ACH-000792,0.34258627642899997
ACH-000794,0.20427952406
ACH-000796,0.0328135994567
ACH-000799,0.154119809288
ACH-000800,0.257855077667
ACH-000802,0.04813811759909999
ACH-000804,0.288818024028
ACH-000805,-0.0342962187398
ACH-000809,0.276210521903
ACH-000810,0.38986297702
ACH-000811,0.19900172943
ACH-000817,0.569293441403
ACH-000819,0.17397041107900002
ACH-000820,0.144707242846
ACH-000821,-0.000187011058697
ACH-000822,-0.0665977466533
ACH-000823,0.204626961735
ACH-000824,0.214905052492
ACH-000827,0.106445521985
ACH-000829,0.255044860174
ACH-000831,0.12243090152999998
ACH-000832,0.261626269872
ACH-000833,0.192128658242
ACH-000834,0.303965843178
ACH-000835,0.34941804333899995
ACH-000836,0.139562623945
ACH-000837,0.272651862816
ACH-000838,-0.018684997263200002
ACH-000839,0.228302686552
ACH-000840,0.353187577148
ACH-000841,0.224309570399
ACH-000843,0.14932793475199999
ACH-000846,0.144922010356
ACH-000847,0.290703131081
ACH-000848,0.1754942674
ACH-000849,0.184253983613
ACH-000851,0.170574889508
ACH-000855,0.248807806089
ACH-000856,0.283199504782
ACH-000858,0.118997468017
ACH-000859,0.223395388389
ACH-000861,0.183807322616
ACH-000862,0.22841122996100002
ACH-000865,0.188762526156
ACH-000866,0.20522193526299998
ACH-000867,0.144544937922
ACH-000869,0.25267899317
ACH-000872,0.0831160037812
ACH-000873,-0.085163890099
ACH-000876,0.0772370190712
ACH-000878,0.485466412848
ACH-000880,0.031667162070400004
ACH-000881,0.18144088195099997
ACH-000882,0.147684647702
ACH-000884,0.11382602017599999
ACH-000885,0.217779584126
ACH-000887,0.07520435487680001
ACH-000888,0.18322668666499997
ACH-000889,0.17822379814199998
ACH-000890,0.156530666719
ACH-000896,0.127512397671
ACH-000898,0.28313012871
ACH-000900,0.13035505725
ACH-000901,0.297356827965
ACH-000905,0.155943776136
ACH-000906,0.178719285674
ACH-000907,0.241830149897
ACH-000910,0.144118016771
ACH-000911,0.117215708035
ACH-000912,0.22629663071999997
ACH-000913,0.201700629084
ACH-000915,0.133766559002
ACH-000916,0.307289935699
ACH-000917,0.20304314524599998
ACH-000921,0.158400691337
ACH-000924,0.26088923725200003
ACH-000926,0.28313062472899997
ACH-000928,0.156987766244
ACH-000929,-0.06966229629
ACH-000932,0.153264124307
ACH-000935,0.39322104656999995
ACH-000936,0.0937090118313
ACH-000937,0.225681492635
ACH-000938,0.259773163014
ACH-000939,0.109580538234
ACH-000941,0.014823952687899999
ACH-000943,0.282805186779
ACH-000946,0.30110134417
ACH-000947,0.175959396777
ACH-000948,0.18754876036499998
ACH-000950,0.18794520610800003
ACH-000953,0.0904465719055
ACH-000957,0.24727292969599998
ACH-000958,0.346817967186
ACH-000960,0.120809539912
ACH-000963,0.35005292704499996
ACH-000968,0.45525271758100005
ACH-000969,0.195686759248
ACH-000973,0.22418295822700002
ACH-000974,0.007526232192959999
ACH-000975,0.155278079419
ACH-000976,0.236510752577
ACH-000978,-0.0543440186364
ACH-000980,0.116403681961
ACH-000984,0.0632321830881
ACH-000986,0.404621729938
ACH-000988,0.0808635567398
ACH-000993,0.13240496010299999
ACH-000994,-0.00620148182029
ACH-000996,0.011400769362099999
ACH-001001,0.17140060787
ACH-001020,0.013558329264
ACH-001028,0.197989490795
ACH-001031,0.151065512471
ACH-001038,0.153640006525
ACH-001048,0.131168082692
ACH-001050,0.152412793139
ACH-001053,0.014082391856200001
ACH-001054,0.284242123036
ACH-001061,0.158114651484
ACH-001067,0.34310645541999996
ACH-001075,0.217785531178
ACH-001096,0.281560690317
ACH-001128,-0.287260629989
ACH-001134,0.28465385522500003
ACH-001151,0.206459663669
ACH-001163,0.133118056202
ACH-001164,0.0362276377253
ACH-001173,0.163823960759
ACH-001183,0.14281714928
ACH-001184,0.136465872525
ACH-001190,0.237779772864
ACH-001192,0.492797450923
ACH-001193,0.150894000522
ACH-001196,0.13111334783700002
ACH-001197,0.152783342802
ACH-001205,0.447554939802
ACH-001211,0.119640068654
ACH-001212,0.133474880795
ACH-001228,0.0334726887804
ACH-001232,0.229089140827
ACH-001239,0.18739457835599999
ACH-001274,0.107781078284
ACH-001275,0.40078680688600005
ACH-001277,0.0809069570297
ACH-001278,0.245803535486
ACH-001280,0.17790472009
ACH-001283,0.11358558615499999
ACH-001289,0.281162493651
ACH-001295,0.11985644736199999
ACH-001300,0.291659090815
ACH-001301,0.0284668911964
ACH-001302,0.243857358918
ACH-001303,0.03837032460669999
ACH-001306,0.163346435135
ACH-001318,0.119004573738
ACH-001322,0.06867001000419999
ACH-001328,0.260311748919
ACH-001332,0.47375801948299995
ACH-001333,0.0673937446916
ACH-001336,0.24396564989100003
ACH-001340,0.10129333771299999
ACH-001346,0.14624589857
ACH-001353,0.194391577492
ACH-001354,0.07966570136800001
ACH-001367,0.09822177055230001
ACH-001368,0.0887839204921
ACH-001374,0.169982253826
ACH-001375,0.15875081277699998
ACH-001377,0.107803455794
ACH-001380,0.062317169954199995
ACH-001391,0.0354994764164
ACH-001407,0.10944025214500001
ACH-001408,0.16948767546500002
ACH-001413,0.326037809639
ACH-001430,0.27309675928599997
ACH-001431,0.165752198879
ACH-001450,0.103929824152
ACH-001496,0.0935747834816
ACH-001500,0.285147901343
ACH-001521,0.155991287523
ACH-001523,0.22417613956000002
ACH-001532,0.12900113568
ACH-001536,0.14852849227499998
ACH-001550,0.282257887073
ACH-001552,-0.0620495365912
ACH-001554,0.0744034190953
ACH-001645,0.057825601561699996
ACH-001654,0.160975725629
ACH-001715,0.11951601408399999
ACH-001735,0.169510354042
ACH-001736,0.25326951530499997
ACH-001737,0.320889302405
ACH-001740,0.0893298900395
ACH-001745,-0.12261569994999999
ACH-001750,0.12993553987
ACH-001765,0.129550057232
ACH-001956,0.205692566488
ACH-001957,0.21484161049699999
