,KCNG2 (26251)
ACH-000004,0.124233563159
ACH-000007,0.121559489178
ACH-000009,0.243814158338
ACH-000011,0.0282933981652
ACH-000012,0.249231689008
ACH-000013,0.07122431012330001
ACH-000014,-0.07187808858089999
ACH-000015,0.153258387644
ACH-000017,0.0248700287235
ACH-000018,0.07586455062439999
ACH-000019,0.20934836142299998
ACH-000021,0.25775725989799997
ACH-000022,0.060686058101300004
ACH-000025,0.0314559121428
ACH-000028,0.0496307393437
ACH-000030,0.09614873927829999
ACH-000035,0.118575967336
ACH-000036,-0.12422156425599999
ACH-000037,-0.0245768424778
ACH-000039,-0.028034844122700003
ACH-000040,-0.113083347918
ACH-000041,0.042343846231
ACH-000042,0.153505395584
ACH-000045,-0.0787118248482
ACH-000047,0.10127159676000001
ACH-000052,-0.0601953721091
ACH-000053,0.114669672697
ACH-000054,0.07296435904319999
ACH-000055,0.16940307589099998
ACH-000060,-0.0707564427945
ACH-000067,-0.022772462795099997
ACH-000070,0.084408981017
ACH-000075,0.0571012265511
ACH-000078,0.130170193879
ACH-000082,0.029380624638400004
ACH-000085,0.0520722128969
ACH-000086,0.183479976533
ACH-000087,0.293904220337
ACH-000092,0.0395668910165
ACH-000095,0.13536119861999998
ACH-000097,0.164224609892
ACH-000098,-0.107885258651
ACH-000099,-0.190732317074
ACH-000108,0.0185245411019
ACH-000113,0.0351262490367
ACH-000115,-0.199873352101
ACH-000116,0.0709798583785
ACH-000118,0.188420368101
ACH-000120,0.162194601306
ACH-000123,0.0809310530076
ACH-000127,0.236768463725
ACH-000128,0.154091748512
ACH-000132,-0.0838072886411
ACH-000133,0.0551067706026
ACH-000137,-0.225189999586
ACH-000138,0.21578905825300002
ACH-000142,0.0831223566813
ACH-000143,-0.018883217869099998
ACH-000146,0.0776645973992
ACH-000148,0.109944239246
ACH-000150,0.14485677439
ACH-000152,-0.0788801046382
ACH-000153,0.211787939725
ACH-000159,-0.021405442798900002
ACH-000160,-0.025709217930700003
ACH-000163,0.177853253384
ACH-000167,0.0994774089648
ACH-000168,0.140691409256
ACH-000169,0.0529808806882
ACH-000178,0.0141957524076
ACH-000182,0.08478074652039999
ACH-000183,0.00940667188275
ACH-000188,-0.0069258956281000005
ACH-000189,-0.280403232384
ACH-000190,0.09135940514100001
ACH-000198,0.09132588738160001
ACH-000204,0.0656950218652
ACH-000206,0.12242794215500001
ACH-000207,0.36097673191299995
ACH-000211,0.036425254291800005
ACH-000215,-0.0648906674113
ACH-000221,-0.0623802726455
ACH-000222,0.10883977431700001
ACH-000223,-0.111897362708
ACH-000226,-0.05378396076119999
ACH-000227,-0.030777439522500002
ACH-000228,-0.00838698358754
ACH-000231,-0.08745679167639998
ACH-000232,0.0399325921984
ACH-000233,0.122461874075
ACH-000234,0.017549357680000002
ACH-000235,0.0527534520633
ACH-000237,0.0037253723570799995
ACH-000238,0.150097726461
ACH-000243,0.147880798739
ACH-000244,0.13504844544800002
ACH-000246,0.0201770492777
ACH-000248,-0.0150294206204
ACH-000250,0.0026042074943499996
ACH-000251,0.13088042702299998
ACH-000253,-0.055599432566700004
ACH-000255,-0.0287787196114
ACH-000256,-0.0625914693306
ACH-000257,0.0821086735142
ACH-000258,0.508575014148
ACH-000259,0.0814762021539
ACH-000260,-0.0931618301505
ACH-000261,0.0714583169557
ACH-000262,0.426063311941
ACH-000263,0.27567712942899997
ACH-000264,0.09595109744760001
ACH-000265,0.125967736482
ACH-000266,0.0202260059543
ACH-000272,0.00960055172328
ACH-000273,0.187152514486
ACH-000274,0.0787448702098
ACH-000277,0.19334690028700002
ACH-000278,-0.148570311914
ACH-000279,0.209413780407
ACH-000280,-0.00847582021306
ACH-000281,-0.013216618810299998
ACH-000288,0.141069379189
ACH-000291,0.060869365230099996
ACH-000293,0.16632264062000002
ACH-000294,0.161150082277
ACH-000295,0.30517878022399997
ACH-000296,0.147988718401
ACH-000302,0.0164737867133
ACH-000304,0.151184238266
ACH-000307,0.051970207114500004
ACH-000308,0.022565539986999998
ACH-000310,0.18634173184500002
ACH-000311,-0.020618040533599998
ACH-000312,0.148766632431
ACH-000315,-0.118233839832
ACH-000316,-0.00320772386913
