,CENPL (91687)
ACH-000308,-0.322501456358
ACH-000310,-0.516014783773
ACH-000311,-0.455570748199
ACH-000312,-0.33271674837
ACH-000315,-0.581268564073
ACH-000316,-0.338282286624
ACH-000317,-0.13946846973899998
ACH-000318,-0.273180457785
ACH-000319,-0.449066430049
ACH-000320,-0.142730371949
ACH-000322,-0.349034830587
ACH-000323,-0.6260942864760001
ACH-000324,-0.37971711083400006
ACH-000329,-0.286130548815
ACH-000330,-0.35437652113799994
ACH-000331,-0.36959013666900004
ACH-000332,-0.42317444298900003
ACH-000334,-0.514775323875
ACH-000335,-0.38450804504
ACH-000336,-0.48055884622199996
ACH-000337,-0.589986393739
ACH-000339,-0.21691356012600002
ACH-000341,-0.866548541294
ACH-000348,-0.254352929784
ACH-000350,-0.35304931072400003
ACH-000352,-0.266067093188
ACH-000356,-0.654735117104
ACH-000361,-0.18969240154
ACH-000362,-0.38838832670900003
ACH-000363,-0.241829853856
ACH-000364,-0.422904995688
ACH-000365,-0.379938208776
ACH-000366,-0.41774642266400003
ACH-000368,-0.34891078222599997
ACH-000374,-0.367273319679
ACH-000375,-0.286372865167
ACH-000376,-0.510717209218
ACH-000381,-0.328489720102
ACH-000383,-0.470587380137
ACH-000387,-0.328262293169
ACH-000389,-0.464995862337
ACH-000390,-0.19091337620499998
ACH-000393,-0.504642886941
ACH-000395,-0.46559971691299995
ACH-000397,-0.453077204007
ACH-000401,-0.129651334628
ACH-000402,-0.633067398629
ACH-000403,-0.50487918863
ACH-000404,-0.350932513245
ACH-000406,-0.24597181036600002
ACH-000407,-0.303793975184
ACH-000408,-0.313919858422
ACH-000410,-0.17297495381099998
ACH-000411,-0.36846886786399996
ACH-000414,-0.308958496323
ACH-000415,-0.286108608434
ACH-000416,-0.315214604402
ACH-000420,-0.45820482412
ACH-000421,-0.299197687104
ACH-000424,-0.434393624975
ACH-000425,-0.327247279999
ACH-000426,-0.177075799199
ACH-000427,-0.113847225722
ACH-000433,-0.476031851518
ACH-000436,-0.284017786083
ACH-000444,-0.265581059235
ACH-000445,-0.30635991410700003
ACH-000448,-0.345256878243
ACH-000450,-0.22857145209199997
ACH-000452,-0.32220312472600005
ACH-000454,-0.725011267727
ACH-000458,-0.657531000635
ACH-000459,-0.111235856327
ACH-000460,-0.279441571915
ACH-000461,-0.178642911991
ACH-000463,-0.31884289708299995
ACH-000464,-0.478307636109
ACH-000466,-0.33555254074699997
ACH-000467,-0.215915126144
ACH-000468,-0.443152576989
ACH-000469,-0.35240346557499996
ACH-000470,-0.3552329297
ACH-000471,-0.254560783063
ACH-000472,-0.536862931144
ACH-000473,0.0784734448469
ACH-000475,-0.335142675128
ACH-000476,-0.424340344941
ACH-000477,-0.301307485675
ACH-000480,-0.325295539902
ACH-000481,-0.503663881613
ACH-000483,-0.21455189918900003
ACH-000484,-0.43154524944600003
ACH-000485,-0.40215315819700004
ACH-000486,-0.37259641715999997
ACH-000487,-0.535840794853
ACH-000488,-0.321235931744
ACH-000490,-0.493060303994
ACH-000491,-0.234329835101
ACH-000495,-0.6954488487720001
ACH-000496,-0.340375326805
ACH-000499,-0.33595896911
ACH-000500,-0.324897256716
ACH-000502,-0.323125515873
ACH-000503,-0.272666741684
ACH-000505,-0.637623717576
ACH-000507,-0.574548921101
ACH-000510,-0.39605679506999997
ACH-000511,-0.5290058647720001
ACH-000512,-0.11864582993100001
ACH-000516,-0.432272112103
ACH-000517,-0.219119554526
ACH-000518,-0.190582239175
ACH-000520,-0.452126484225
ACH-000521,-0.0527786031843
ACH-000522,-0.281202610748
ACH-000524,-0.232287714944
ACH-000527,-0.18877703029100001
ACH-000528,-0.251527810264
ACH-000537,-0.277623326404
ACH-000541,-0.375632607482
ACH-000542,-0.499238644605
ACH-000544,-0.31755849414
ACH-000545,-0.416608072712
ACH-000547,-0.0141013988076
ACH-000548,-0.6884547454530001
ACH-000549,-0.25660988954799996
ACH-000550,-0.310758803046
ACH-000552,-0.324722974557
ACH-000556,-0.38173579320100004
ACH-000557,-0.531344947755
ACH-000570,-0.220080595102
ACH-000571,-0.48416582597400004
ACH-000573,-0.268222786814
ACH-000576,-0.246719197252
ACH-000580,-0.4862435910399999
ACH-000584,-0.157997406714
ACH-000585,-0.222299745778
ACH-000588,-0.228353754994
ACH-000589,-0.383156353944
ACH-000591,-0.0998007778988
ACH-000593,-0.33833012897500003
ACH-000600,-0.213986407566
ACH-000601,-0.24690107991000002
ACH-000604,-0.531387358281
ACH-000605,-0.208660055256
ACH-000606,-0.6389583261399999
ACH-000608,-0.458964450634
ACH-000614,-0.328634020942
ACH-000616,-0.323610646123
ACH-000618,-0.345366062336
ACH-000619,-0.491667495413
ACH-000620,-0.361941626216
ACH-000621,-0.11512507224600001
ACH-000622,-0.30832051347100004
ACH-000623,-0.254010994825
ACH-000624,-0.316924967165
ACH-000627,-0.5354397854899999
ACH-000630,-0.491074803339
ACH-000632,-0.46108089874799996
ACH-000633,-0.109986795402
ACH-000637,-0.09577671000299999
ACH-000638,-0.0177061210495
ACH-000646,-0.301109274794
ACH-000647,-0.421727393789
ACH-000648,-0.35077336826600003
ACH-000649,-0.157300793863
ACH-000651,-0.30188826298099997
ACH-000652,-0.475576025638
ACH-000653,-0.47871439020900003
ACH-000657,-0.289973684191
ACH-000658,-0.439467212047
ACH-000661,-0.27348416564100003
ACH-000662,-0.112872744938
ACH-000663,-0.464459419233
ACH-000665,-0.385309523828
ACH-000671,-0.343915133759
ACH-000673,-0.620703483816
ACH-000676,-0.37747785646700005
ACH-000677,0.09892687860260001
ACH-000681,-0.30115342185800004
ACH-000682,-0.44546107650899996
ACH-000683,-0.412230014327
ACH-000684,-0.361780731312
ACH-000688,-0.44123641352
ACH-000693,-0.455375462721
ACH-000694,-0.245741818869
ACH-000695,-0.694331590325
ACH-000696,-0.457956025832
ACH-000697,-0.179768558925
ACH-000699,-0.471766206167
ACH-000701,-0.07880222947410001
ACH-000706,-0.334312741765
ACH-000711,-0.242979745845
ACH-000713,-0.542926721504
ACH-000714,-0.479194960417
ACH-000718,-0.403080870357
ACH-000720,-0.38638259069499997
ACH-000721,-0.43172476334700005
ACH-000724,-0.259324695633
ACH-000725,-0.346735784286
ACH-000732,-0.170703450913
ACH-000734,-0.348091638284
ACH-000735,-0.2148068867
ACH-000736,-0.678101402023
ACH-000738,-0.286304130987
ACH-000746,-0.19317372626200002
ACH-000747,-0.38328991889499997
ACH-000748,-0.3992982599
ACH-000753,-0.435272130617
ACH-000756,-0.470256051021
ACH-000757,-0.434554545577
ACH-000758,-0.52751949863
ACH-000760,-0.40742945359399996
ACH-000763,-0.186559528202
ACH-000764,-0.681849356122
ACH-000765,-0.308877292366
ACH-000766,-0.294207351778
ACH-000767,-0.41391857187299996
ACH-000768,-0.28376208179400003
ACH-000769,-0.586230035945
ACH-000770,-0.320962256116
ACH-000771,-0.38882421071999995
ACH-000773,-0.270454687557
ACH-000776,-0.32548387645300003
ACH-000777,-0.281054526295
ACH-000778,-0.331875423702
ACH-000781,-0.229821080718
ACH-000782,-0.341391271541
ACH-000783,-0.309768943581
ACH-000784,-0.49770561143299996
ACH-000785,-0.360143452285
ACH-000787,-0.331781603163
ACH-000788,-0.470663953081
ACH-000791,-0.44622496403000006
ACH-000792,-0.251130592614
ACH-000794,-0.527097826082
ACH-000796,-0.622404792496
ACH-000799,-0.50165819782
ACH-000800,-0.33990075917199997
ACH-000802,-0.269218644489
ACH-000804,-0.29846603322099996
ACH-000805,-0.205915842544
ACH-000809,-0.35752710981799996
ACH-000810,-0.171215171473
ACH-000811,-0.381776776364
ACH-000817,-0.492522087012
ACH-000819,-0.36674505754299996
ACH-000820,0.03543517805
ACH-000821,-0.633635150911
ACH-000822,-0.491393090731
ACH-000823,-0.335645611748
ACH-000824,-0.374361710157
ACH-000827,-0.12429819514799999
ACH-000829,-0.38155326136600004
ACH-000831,-0.312306040549
ACH-000832,-0.501706570188
ACH-000833,-0.369152528308
ACH-000834,-0.392165131239
ACH-000835,-0.25122016168
ACH-000836,-0.031119233904300003
ACH-000837,-0.148953747455
ACH-000838,-0.19635319526099998
ACH-000839,-0.368858762166
ACH-000840,-0.266669252408
ACH-000841,-0.246223734543
ACH-000843,-0.329502138957
ACH-000846,-0.358847032899
ACH-000847,-0.131957654251
ACH-000848,-0.513259256969
ACH-000849,-0.39348006334200003
ACH-000851,-0.395960023843
ACH-000855,-0.240709775353
ACH-000856,-0.45620985205799996
ACH-000858,-0.316676983543
ACH-000859,-0.214388831939
ACH-000861,-0.451651964659
ACH-000862,-0.46453437012599996
ACH-000865,-0.241640832135
ACH-000866,-0.165627285845
ACH-000867,-0.32831543185
ACH-000869,-0.639562939739
ACH-000872,-0.0858316878936
ACH-000873,-0.466656837866
ACH-000876,-0.37790384916599995
ACH-000878,-0.42666152251
ACH-000880,-0.324268640223
ACH-000881,-0.271201487232
ACH-000882,-0.31242689907
ACH-000884,-0.634383169782
ACH-000885,-0.456715190785
ACH-000887,-0.30752549860899997
ACH-000888,-0.524124475972
ACH-000889,-0.299311176228
ACH-000890,-0.48858376518999996
ACH-000896,-0.21672709153900002
ACH-000898,-0.49926285407
ACH-000900,-0.44940303771000006
ACH-000901,-0.337555407598
ACH-000905,-0.437595419136
ACH-000906,-0.363560460159
ACH-000907,-0.402098876722
ACH-000910,-0.17787147374
ACH-000911,-0.355140914315
ACH-000912,-0.333599104856
ACH-000913,-0.261235819536
ACH-000915,-0.469915454855
ACH-000916,-0.17545194848499998
ACH-000917,-0.229823221936
ACH-000921,-0.40570200472199996
ACH-000924,-0.261763057185
ACH-000926,-0.0684942317421
ACH-000928,-0.7144307804269999
ACH-000929,-0.25437266539299996
ACH-000932,-0.432080215359
ACH-000935,-0.184772248763
ACH-000936,-0.420917745766
ACH-000937,-0.6185338602329999
ACH-000938,-0.124586244746
ACH-000939,0.138645722423
ACH-000941,-0.5666463691070001
ACH-000943,-0.349912239494
ACH-000946,-0.386530687236
ACH-000947,-0.142375288174
ACH-000948,-0.30024783098900004
ACH-000950,-0.263515245969
ACH-000953,-0.37711161208599997
ACH-000957,-0.611875898587
ACH-000958,-0.14964709432
ACH-000960,-0.18174834067200002
ACH-000963,-0.36946096200499995
ACH-000968,-0.471199485489
ACH-000969,-0.23473489001999998
ACH-000973,-0.532133669458
ACH-000974,-0.46416827500299995
ACH-000975,-0.40248964787600006
ACH-000976,-0.494741828516
ACH-000978,-0.80277865339
ACH-000980,-0.532098468733
ACH-000984,-0.565536262473
ACH-000986,-0.56330786547
ACH-000988,-0.404469723782
ACH-000993,-0.429082238658
ACH-000994,-0.376031045915
ACH-000996,-0.44548287178999996
ACH-001001,-0.551856363582
ACH-001020,-0.16750656340700001
ACH-001028,-0.3094237151
ACH-001031,-0.325119309256
ACH-001038,-0.338059222874
ACH-001048,-0.313886940073
ACH-001050,-0.417000067883
ACH-001053,-0.535108280717
ACH-001054,-0.454155597462
ACH-001061,-0.44990084518299994
ACH-001067,-0.554892416819
ACH-001075,-0.24475883431999995
ACH-001096,-0.412369363755
ACH-001128,0.595017110443
ACH-001134,-0.34429466221
ACH-001151,-0.33395687443300004
ACH-001163,-0.47426801292
ACH-001164,-0.212651583139
ACH-001173,-0.345820733587
ACH-001183,-0.39260523263499997
ACH-001184,-0.301094232384
ACH-001190,-0.432879963112
ACH-001192,-0.395357649167
ACH-001193,-0.10903399982899999
ACH-001196,-0.37903451639700003
ACH-001197,-0.290775404351
ACH-001205,-0.285197057508
ACH-001211,-0.110243871729
ACH-001212,-0.333312022649
ACH-001228,-0.348603883201
ACH-001232,-0.374387456991
ACH-001239,-0.522769333256
ACH-001274,-0.413203749054
ACH-001275,-0.28900031076099997
ACH-001277,-0.306699381291
ACH-001278,-0.23609242119000004
ACH-001280,-0.45632153763300004
ACH-001283,-0.194830132902
ACH-001289,-0.168479199718
ACH-001295,-0.341379275258
ACH-001300,-0.526170570013
ACH-001301,-0.466814174343
ACH-001302,-0.59711129128
ACH-001303,-0.33986924674999996
ACH-001306,-0.556153157966
ACH-001318,-0.148516939917
ACH-001322,-0.318226313285
ACH-001328,-0.32481473649
ACH-001332,-0.577065180605
ACH-001333,-0.34640729827600003
ACH-001336,-0.608314983853
ACH-001340,-0.582159131453
ACH-001346,-0.478652690289
ACH-001353,-0.327207531148
ACH-001354,-0.314799453027
ACH-001367,-0.424203552724
ACH-001368,-0.402396619406
ACH-001374,-0.607522846983
ACH-001375,-0.39831921331
ACH-001377,-0.24205839891199998
ACH-001380,-0.3352091208
ACH-001391,-0.223350727808
ACH-001407,-0.312151244196
ACH-001408,-0.283883013314
ACH-001413,-0.658591474882
ACH-001430,-0.20872945348900002
ACH-001431,-0.557102303584
ACH-001450,-0.35696490679700005
ACH-001496,0.044317742526500004
ACH-001500,-0.0449543313909
ACH-001521,-0.36094459445200006
ACH-001523,-0.341312328489
ACH-001532,-0.511753845215
ACH-001536,-0.391175611858
ACH-001550,0.025263247323099997
ACH-001552,-0.173466828076
ACH-001554,-0.195110252388
ACH-001645,-0.44150523026999994
ACH-001654,-0.160775208296
ACH-001715,-0.311570388845
ACH-001735,-0.336842847042
ACH-001736,-0.280473524498
ACH-001737,-0.435175471531
ACH-001740,-0.254263390787
ACH-001745,-0.467087812514
ACH-001750,-0.450484892154
ACH-001765,-0.512013393169
ACH-001956,-0.229476119575
ACH-001957,-0.38224700024499997
