,PKDREJ (10343)
ACH-000004,-0.262036429256
ACH-000007,-0.0405976706437
ACH-000009,0.0704983382525
ACH-000011,-0.229586033373
ACH-000012,-0.149011286567
ACH-000013,-0.11670317161699999
ACH-000014,-0.0712723930291
ACH-000015,-0.111519710664
ACH-000017,-0.09897412954089999
ACH-000018,-0.14107339166400001
ACH-000019,-0.0874473407968
ACH-000021,-0.0105112128963
ACH-000022,-0.0629928899002
ACH-000025,-0.224029715369
ACH-000028,-0.0355700116558
ACH-000030,-0.200057959159
ACH-000035,-0.0120293877054
ACH-000036,-0.270829509454
ACH-000037,-0.0678663437816
ACH-000039,-0.0137826380037
ACH-000040,-0.114806789428
ACH-000041,-0.28881442020799997
ACH-000042,-0.197634495291
ACH-000045,-0.183471532644
ACH-000047,-0.0880580357531
ACH-000052,0.220090155194
ACH-000053,-0.11341630029699999
ACH-000054,-0.12151301300799999
ACH-000055,-0.304598352819
ACH-000060,-0.135532567238
ACH-000067,-0.136367561369
ACH-000070,0.125462366068
ACH-000075,0.07115443982939999
ACH-000078,-0.0626869165816
ACH-000082,0.0461360376122
ACH-000085,-0.288495780764
ACH-000086,0.029873372561
ACH-000087,0.122525188443
ACH-000092,-0.216161251932
ACH-000095,-0.073485705578
ACH-000097,-0.11175076692199999
ACH-000098,-0.111524375954
ACH-000099,-0.287707703888
ACH-000108,-0.166989440254
ACH-000113,-0.105634726587
ACH-000115,-0.12078264327600001
ACH-000116,-0.0162748617083
ACH-000118,-0.061684056564100004
ACH-000120,-0.0902998564281
ACH-000123,0.079102916741
ACH-000127,-0.0856526307209
ACH-000128,-0.29251580842700003
ACH-000132,-0.164312813683
ACH-000133,-0.120500427225
ACH-000137,-0.0227023978823
ACH-000138,0.022611699946900002
ACH-000142,-0.0605574845909
ACH-000143,-0.185821497443
ACH-000146,-0.07593922980769999
ACH-000148,0.0915827519524
ACH-000150,0.0404007750551
ACH-000152,-0.222407819875
ACH-000153,0.0959180823288
ACH-000159,0.122629660054
ACH-000160,-0.037203647321000004
ACH-000163,0.0582833956025
ACH-000167,-0.0519725235534
ACH-000168,-0.33865098672
ACH-000169,0.0349584147625
ACH-000178,-0.0576580622767
ACH-000182,-0.17372099897100002
ACH-000183,-0.201553106659
ACH-000188,0.014398951540000001
ACH-000189,-0.12382886263699999
ACH-000190,-0.157878091811
ACH-000198,-0.0523891975731
ACH-000204,0.021272736110200002
ACH-000206,-0.0424694320872
ACH-000207,-0.167190477801
ACH-000211,-0.040876782454
ACH-000215,-0.07876144635389999
ACH-000221,0.0175076339007
ACH-000222,-0.15516170157099998
ACH-000223,-0.007160973522310001
ACH-000226,-0.057679822869300006
ACH-000227,-0.306149993914
ACH-000228,-0.05670510472580001
ACH-000231,-0.0886824842425
ACH-000232,-0.111800228646
ACH-000233,-0.0942339298889
ACH-000234,0.0752129583837
ACH-000235,-0.018706524030099998
ACH-000237,-0.0287986211931
ACH-000238,0.021290063245799996
ACH-000243,0.00762646128865
ACH-000244,-0.10080938489
ACH-000246,-0.127275827093
ACH-000248,-0.194076390964
ACH-000250,-0.0564101109229
ACH-000251,-0.0337205298271
ACH-000253,-0.17660644386799998
ACH-000255,-0.214715139478
ACH-000256,-0.16042889813
ACH-000257,0.00779346571044
ACH-000258,0.16422069698300001
ACH-000259,-0.0627041484639
ACH-000260,0.0794371341121
ACH-000261,0.0222425000776
ACH-000262,-0.105287050005
ACH-000263,-0.169075683043
ACH-000264,-0.05211819042140001
ACH-000265,-0.0421200027066
ACH-000266,-0.08187635167639999
ACH-000272,-0.08770713668819999
ACH-000273,-0.114217949362
ACH-000274,-0.0671447017341
ACH-000277,-0.0686878737162
ACH-000278,-0.236999350009
ACH-000279,-0.178359208444
ACH-000280,-0.105191496339
ACH-000281,-0.31518357146299997
ACH-000288,-0.13859482895400002
ACH-000291,-0.167788446436
ACH-000293,-0.0129463772944
ACH-000294,0.140995490547
ACH-000295,-0.33089610083500004
ACH-000296,-0.335217655464
ACH-000302,-0.183106625139
ACH-000304,0.0121928956049
ACH-000307,-0.0679563587108
ACH-000308,-0.130606729077
ACH-000310,-0.22417643551600003
ACH-000311,-0.278078985451
ACH-000312,-0.236884211259
ACH-000315,-0.138100418388
ACH-000316,-0.21708366226599998
ACH-000317,-0.13748437487600002
ACH-000318,-0.0628765844716
ACH-000319,-0.20840559012200002
ACH-000320,-0.00327386346024
ACH-000322,0.212077082403
ACH-000323,-0.207507477109
ACH-000324,-0.21043841129000002
ACH-000329,-0.174587772117
ACH-000330,-0.017999551079099996
ACH-000331,-0.0109784848525
ACH-000332,-0.0889830160097
ACH-000334,-0.13767894770400002
ACH-000335,-0.21006789794300001
ACH-000336,0.141489320499
ACH-000337,-0.11502226870400001
ACH-000339,-0.060950048087599996
ACH-000341,0.25078270422
ACH-000348,-0.255311606687
ACH-000350,-0.115103100842
ACH-000352,0.127849430311
ACH-000356,0.027402569537999997
ACH-000361,-0.175572002475
ACH-000362,-0.140025481782
ACH-000363,-0.24841078662500002
ACH-000364,-0.302058883286
ACH-000365,-0.08175079492330001
ACH-000366,-0.0557422947339
ACH-000368,-0.167047685567
ACH-000374,-0.082327933346
ACH-000375,-0.22012411328099998
ACH-000376,-0.0814164728489
ACH-000381,-0.0117767785858
ACH-000383,-0.0727957772362
ACH-000387,-0.0671719600071
ACH-000389,-0.23365362202599999
ACH-000390,-0.242240642629
ACH-000393,-0.0533826759787
ACH-000395,-0.045303016676
ACH-000397,-0.0699047477033
ACH-000401,-0.17974615472600003
ACH-000402,-0.36506982422300005
ACH-000403,-0.168726404877
ACH-000404,0.227695383954
ACH-000406,-0.129290526972
ACH-000407,-0.00465919376733
ACH-000408,-0.172374941622
ACH-000410,0.0287423288333
ACH-000411,0.18133141734900002
ACH-000414,-0.0644637343603
ACH-000415,0.017348586265
ACH-000416,-0.153038197628
ACH-000420,-0.021489391786599997
ACH-000421,-0.126150764988
ACH-000424,-0.10444009641100001
ACH-000425,-0.186270376676
ACH-000426,-0.157454356907
ACH-000427,-0.139172972444
ACH-000433,-0.17148188495299999
ACH-000436,-0.24967204292599998
ACH-000444,-0.0146392558187
ACH-000445,-0.237558786388
ACH-000448,0.00301536241859
ACH-000450,-0.19273024488200002
ACH-000452,-0.0891787361503
ACH-000454,0.0502919703178
ACH-000458,-0.262269054462
ACH-000459,0.210137655578
ACH-000460,-0.129414351251
ACH-000461,-0.229268875535
ACH-000463,0.0604648804732
ACH-000464,-0.0127990399261
ACH-000466,-0.0698363197883
ACH-000467,-0.108707533355
ACH-000468,-0.266057392061
ACH-000469,-0.134783421028
ACH-000470,-0.273025555404
ACH-000471,-0.024357298347099997
ACH-000472,-0.0458702311689
ACH-000473,-0.0834092649623
ACH-000475,-0.047207582463400004
ACH-000476,0.0149293218638
ACH-000477,-0.0601115720549
ACH-000480,-0.11869182652999999
ACH-000481,-0.029689078016400004
ACH-000483,-0.240654897804
ACH-000484,0.19155458519000002
ACH-000485,-0.0718872895746
ACH-000486,0.051200126032
ACH-000487,-0.159327612348
ACH-000488,-0.147916038769
ACH-000490,-0.11372443989900001
ACH-000491,0.11907315607300001
ACH-000495,-0.040083723693800005
ACH-000496,-0.0142920753119
ACH-000499,-0.15417820330999998
ACH-000500,-0.444071677549
ACH-000502,-0.15450239399000001
ACH-000503,-0.195660306272
ACH-000505,-0.067957133345
ACH-000507,-0.150929822916
ACH-000510,-0.12038757836899999
ACH-000511,-0.158608273661
ACH-000512,-0.143145248384
ACH-000516,-0.159931739587
ACH-000517,-0.13610185527899998
ACH-000518,-0.369961502539
ACH-000520,-0.16535240107000002
ACH-000521,-0.0544778950679
ACH-000522,0.033470952964599995
ACH-000524,-0.17707802050000002
ACH-000527,-0.193230951544
ACH-000528,-0.0841742346475
ACH-000537,0.121835146985
ACH-000541,0.252971768673
ACH-000542,-0.153078076131
ACH-000544,0.126528907967
ACH-000545,-0.015838044261000002
ACH-000547,-0.0329097244618
ACH-000548,0.0358893255577
ACH-000549,-0.0212524870829
ACH-000550,-0.0255813070316
ACH-000552,-0.07267067195679999
ACH-000556,-0.193393751752
ACH-000557,-0.04476532170059999
ACH-000570,-0.23350894435199998
ACH-000571,-0.355183308524
ACH-000573,-0.147817548237
ACH-000576,-0.12158523328500001
ACH-000580,0.004540479882729999
ACH-000584,-0.136178696317
ACH-000585,0.013739895594600001
ACH-000588,-0.055794063348500005
ACH-000589,-0.0766542469069
ACH-000591,-0.270311376341
ACH-000593,-0.209816639599
ACH-000600,0.023621593347
ACH-000601,-0.184024925458
ACH-000604,0.263300436817
ACH-000605,-0.06796163478619999
ACH-000606,-0.049413400656699996
ACH-000608,-0.215592444777
ACH-000614,-0.187948708307
ACH-000616,-0.0134005664362
ACH-000618,-0.0899171558185
ACH-000619,0.0640404863907
ACH-000620,-0.056508917053
ACH-000621,-0.18233080993700002
ACH-000622,-0.259096253048
ACH-000623,-0.367298038116
ACH-000624,-0.061786082591800004
ACH-000627,-0.18304812890299998
ACH-000630,0.0127831633733
ACH-000632,-0.035178288160300004
ACH-000633,-0.304013672772
ACH-000637,-0.0885328717825
ACH-000638,0.0449655015611
ACH-000646,-0.250047430828
ACH-000647,-0.0294063516733
ACH-000648,0.011479195327299999
ACH-000649,-0.141586524002
ACH-000651,-0.129484754373
ACH-000652,0.020520745716400002
ACH-000653,-0.056973516415300005
ACH-000657,-0.0732194863022
ACH-000658,-0.067040597552
ACH-000661,0.06606851386359999
ACH-000662,0.0678860925663
ACH-000663,0.0222821853774
ACH-000665,-0.0727559177097
ACH-000671,-0.172796256699
ACH-000673,-0.202167383055
ACH-000676,-0.0468103564074
ACH-000677,-0.0521852782735
ACH-000681,0.00895200077163
ACH-000682,-0.119343684418
ACH-000683,-0.10603566624399999
ACH-000684,-0.07491480046969999
ACH-000688,0.14106019531300001
ACH-000693,-0.182280078073
ACH-000694,-0.028551206705999997
ACH-000695,-0.16544031364700001
ACH-000696,0.058410555082
ACH-000697,0.028246133881299998
ACH-000699,0.0124209683293
ACH-000701,-0.127004940648
ACH-000706,0.028126743114800002
ACH-000711,-0.12495540089299999
ACH-000713,-0.172195967128
ACH-000714,-0.24100044695300002
ACH-000718,0.03921019434069999
ACH-000720,-0.190356010386
ACH-000721,-0.131253525314
ACH-000724,-0.00044050361050799997
ACH-000725,-0.368312700969
ACH-000732,0.0411862084872
ACH-000734,-0.056885836754900006
ACH-000735,-0.209391079626
ACH-000736,-0.103260350449
ACH-000738,-0.18990684667899999
ACH-000746,-0.007733670529100001
ACH-000747,-0.11990843342700001
ACH-000748,-0.141436157152
ACH-000753,-0.0671353848551
ACH-000756,-0.10082384583699999
ACH-000757,-0.00949477136676
ACH-000758,0.107563907063
