,LIG4 (3981)
ACH-000361,-0.0699430379065
ACH-000362,-0.0982750774005
ACH-000363,-0.036112935971900004
ACH-000364,-0.15371011359300002
ACH-000365,0.0214098072453
ACH-000366,-0.145241868947
ACH-000368,-0.269602671417
ACH-000374,-0.10493657644
ACH-000375,-0.369477763019
ACH-000376,-0.12408253457900001
ACH-000381,-0.0680025784924
ACH-000383,-0.261862232076
ACH-000387,-0.100307089387
ACH-000389,-0.20659872571899998
ACH-000390,-0.0924013564029
ACH-000393,-0.127296756928
ACH-000395,-0.0157975853718
ACH-000397,-0.171474215201
ACH-000401,-0.166468466799
ACH-000402,0.056828057970400005
ACH-000403,-0.283088197835
ACH-000404,-0.503402570694
ACH-000406,-0.179406604869
ACH-000407,-0.0801680025433
ACH-000408,-0.104584594959
ACH-000410,-0.117152381168
ACH-000411,-0.325293979447
ACH-000414,-0.419394761597
ACH-000415,-0.260176052209
ACH-000416,-0.167332725117
ACH-000420,-0.0662592338067
ACH-000421,-0.249187570031
ACH-000424,-0.150670484345
ACH-000425,-0.32395655335
ACH-000426,-0.18659855014600002
ACH-000427,0.0555175765419
ACH-000433,-0.203001378968
ACH-000436,-0.14197519698799999
ACH-000444,-0.106949094524
ACH-000445,-0.217491050471
ACH-000448,-0.221709734024
ACH-000450,-0.0898990545848
ACH-000452,-0.265957225565
ACH-000454,-0.0409828084734
ACH-000458,-0.112283951404
ACH-000459,-0.033963588633500005
ACH-000460,-0.33582771380800003
ACH-000461,-0.130776022635
ACH-000463,-0.218978384311
ACH-000464,-0.144328607197
ACH-000466,-0.22340327429
ACH-000467,-0.16769264103700002
ACH-000468,-0.367494691076
ACH-000469,-0.11949728963600001
ACH-000470,0.08083439023689999
ACH-000471,-0.166469559021
ACH-000472,-0.22496841682500002
ACH-000473,-0.191297376725
ACH-000475,-0.15459575135099998
ACH-000476,0.0755563743893
ACH-000477,-0.163402307038
ACH-000480,-0.114176788519
ACH-000481,-0.176085822638
ACH-000483,-0.129622282677
ACH-000484,-0.409272869085
ACH-000485,-0.26970390413600004
ACH-000486,-0.19142621019900002
ACH-000487,0.00978982842854
ACH-000488,-0.274755509335
ACH-000490,-0.038474334825400004
ACH-000491,-0.0026842945633200003
ACH-000495,-0.09473237503799999
ACH-000496,-0.5155858495929999
ACH-000499,-0.009994484117530001
ACH-000500,-0.21872332776099998
ACH-000502,-0.123631758694
ACH-000503,-0.130254655938
ACH-000505,-0.292390312396
ACH-000507,0.0025284107936100002
ACH-000510,-0.157557493067
ACH-000511,-0.24181713929600002
ACH-000512,-0.0727015096255
ACH-000516,-0.11914258954399999
ACH-000517,-0.118924328627
ACH-000518,-0.24940457401500002
ACH-000520,-0.285214441202
ACH-000521,-0.374895751435
ACH-000522,-0.21638713812
ACH-000524,-0.30856479165600004
ACH-000527,-0.213461138917
ACH-000528,-0.37687303789300003
ACH-000537,-0.254312140468
ACH-000541,0.0857471132296
ACH-000542,-0.33801081153800006
ACH-000544,-0.140126284445
ACH-000545,-0.122970520079
ACH-000547,-0.174365364432
ACH-000548,-0.48375506676799995
ACH-000549,-0.0224117999622
ACH-000550,-0.206458675725
ACH-000552,-0.0526832315558
ACH-000556,-0.17265430831300002
ACH-000557,-0.12391087763599999
ACH-000570,-0.323580851487
ACH-000571,-0.123080576941
ACH-000573,-0.26945627152699997
ACH-000576,-0.13482983029200002
ACH-000580,-0.28240547232200003
ACH-000584,-0.275148410493
ACH-000585,-0.245215253583
ACH-000588,0.0415913137571
ACH-000589,-0.17456836744100002
ACH-000591,-0.049998931785699995
ACH-000593,-0.182679073402
ACH-000600,-0.24784574149900002
ACH-000601,-0.19446085262
ACH-000604,-0.22882267487500002
ACH-000605,-0.0972595709537
ACH-000606,-0.22897773895999998
ACH-000608,-0.25108180550500003
ACH-000614,-0.35070848984999997
ACH-000616,-0.269886852927
ACH-000618,-0.20608865094
ACH-000619,-0.18523805754
ACH-000620,-0.134895729407
ACH-000621,-0.199286448679
ACH-000622,-0.190166222429
ACH-000623,-0.25653239723
ACH-000624,-0.0676161680621
ACH-000627,-0.27781745267200003
ACH-000630,-0.300911531982
ACH-000632,-0.110847255429
ACH-000633,0.0118275386454
ACH-000637,-0.19550077530699997
ACH-000638,-0.377393165386
ACH-000646,-0.292890378043
ACH-000647,-0.08192657758060001
ACH-000648,-0.247469602007
ACH-000649,-0.18293474207899998
ACH-000651,-0.0114986943064
ACH-000652,-0.035923654141300006
ACH-000653,-0.124273554577
ACH-000657,-0.19250295332800002
ACH-000658,-0.0137180319542
ACH-000661,0.0631941206998
ACH-000662,-0.253024550915
ACH-000663,-0.342801070159
ACH-000665,-0.320043889111
ACH-000671,-0.14627124977
ACH-000673,-0.19694468687600003
ACH-000676,-0.052671328523
ACH-000677,-0.0130410389457
ACH-000681,-0.419235115031
ACH-000682,-0.12387992070800001
ACH-000683,-0.13138895464000003
ACH-000684,-0.415186007619
ACH-000688,-0.325147687077
ACH-000693,-0.13503907690199998
ACH-000694,-0.0842786881
ACH-000695,-0.0419166578255
ACH-000696,-0.253288644632
ACH-000697,-0.18855763437399997
ACH-000699,-0.26540715329500003
ACH-000701,-0.18604097846700002
ACH-000706,-0.0881509343242
ACH-000711,-0.169569360834
ACH-000713,0.03568629293180001
ACH-000714,-0.17693821308200003
ACH-000718,-0.505537146904
ACH-000720,-0.07732877361889999
ACH-000721,-0.12264636078600001
ACH-000724,-0.42661419483999996
ACH-000725,0.10555478769200001
ACH-000732,-0.139782137276
ACH-000734,-0.16931556173099999
ACH-000735,-0.29199411974100004
ACH-000736,-0.16107651973200002
ACH-000738,-0.10233866842599999
ACH-000746,0.04723854323469999
ACH-000747,-0.109824837815
ACH-000748,-0.127477336507
ACH-000753,-0.236527876126
ACH-000756,-0.130781878312
ACH-000757,-0.15298509035
ACH-000758,-0.153486258356
ACH-000760,-0.048952500506999994
ACH-000763,-0.151707363565
ACH-000764,-0.0276641893535
ACH-000765,-0.273658148696
ACH-000766,-0.305009303537
ACH-000767,0.047278949358699994
ACH-000768,-0.442951991826
ACH-000769,-0.359222093535
ACH-000770,-0.04229913300890001
ACH-000771,-0.185670254047
ACH-000773,-0.154483855241
ACH-000776,-0.258102279491
ACH-000777,-0.259717589373
ACH-000778,-0.355979238409
ACH-000781,-0.283907600902
ACH-000782,-0.0448127708354
ACH-000783,-0.18518225272799999
ACH-000784,-0.226817906927
ACH-000785,-0.323601683619
ACH-000787,-0.211347091033
ACH-000788,-0.14727396282
ACH-000791,-0.307802502273
ACH-000792,-0.189126505983
ACH-000794,-0.263505877618
ACH-000796,-0.283720011476
ACH-000799,-0.354147227625
ACH-000800,-0.32736898341
ACH-000802,-0.205150504416
ACH-000804,-0.36324423737899997
ACH-000805,-0.380472936226
ACH-000809,-0.237207986652
ACH-000810,-0.123186132839
ACH-000811,-0.376101938708
ACH-000817,-0.10352473868499999
ACH-000819,-0.0638458836618
ACH-000820,0.0932214666893
ACH-000821,0.0426043671791
ACH-000822,-0.108287199847
ACH-000823,-0.144990042344
ACH-000824,-0.0557885205442
ACH-000827,-0.305295990412
ACH-000829,-0.209750184397
ACH-000831,-0.21551771532900002
ACH-000832,-0.295340939142
ACH-000833,-0.1491209878
ACH-000834,-0.0925172442048
ACH-000835,-0.211356356284
ACH-000836,-0.260766938759
ACH-000837,-0.189577246756
ACH-000838,0.0407999607877
ACH-000839,-0.321998994182
ACH-000840,-0.257177247754
ACH-000841,-0.390028907003
ACH-000843,-0.121489606257
ACH-000846,0.070290586132
ACH-000847,-0.07856996837889998
ACH-000848,-0.033977879371400004
ACH-000849,-0.0658050183257
ACH-000851,-0.160781845862
ACH-000855,-0.133540406755
ACH-000856,-0.200644613404
ACH-000858,-0.124335740398
ACH-000859,-0.22634373295600002
ACH-000861,-0.29356408455
ACH-000862,-0.08782380698930001
ACH-000865,-0.261202904625
ACH-000866,-0.0768518727528
ACH-000867,-0.0884103100204
ACH-000869,-0.0776392648332
ACH-000872,-0.144317830493
ACH-000873,-0.036274190882
ACH-000876,-0.170610225892
ACH-000878,-0.09735457402010002
ACH-000880,-0.29111811862799997
ACH-000881,-0.325384365251
ACH-000882,-0.164396227138
ACH-000884,-0.131448425254
ACH-000885,-0.40422947112499996
ACH-000887,-0.149852048697
ACH-000888,-0.14337096290100002
ACH-000889,-0.0511358593398
ACH-000890,-0.407066568522
ACH-000896,-0.228103861754
ACH-000898,-0.05659746019859999
ACH-000900,-0.536731132902
ACH-000901,-0.24937658306899999
ACH-000905,-0.224980763437
ACH-000906,-0.39912705854999997
ACH-000907,-0.23434103508600002
ACH-000910,-0.26952800699900004
ACH-000911,-0.20829973811799998
ACH-000912,-0.427994010082
ACH-000913,-0.0441460960705
ACH-000915,0.011146956626200001
ACH-000916,-0.039382876271000004
ACH-000917,-0.233728048235
ACH-000921,-0.14201269299
ACH-000924,0.0342044498745
ACH-000926,-0.059130208632
ACH-000928,-0.09459443113330002
ACH-000929,-0.293094459458
ACH-000932,-0.103849525336
ACH-000935,-0.44346890767499997
ACH-000936,-0.0920383148825
ACH-000937,-0.220019937056
ACH-000938,-0.049791311474900006
ACH-000939,-0.170578038267
ACH-000941,-0.25202864341200004
ACH-000943,-0.20750014051
ACH-000946,-0.16400360125900001
ACH-000947,-0.211667300658
ACH-000948,-0.21873041546
ACH-000950,-0.08433143867960001
ACH-000953,-0.052651477258400005
ACH-000957,-0.30614470849500003
ACH-000958,-0.151575058631
ACH-000960,-0.278706935069
ACH-000963,-0.297632047992
ACH-000968,-0.193384253962
ACH-000969,-0.016499012333200003
ACH-000973,-0.222619560573
ACH-000974,-0.285701479925
ACH-000975,-0.191736548951
ACH-000976,-0.135177417424
ACH-000978,-0.17057028537
ACH-000980,-0.118779873523
ACH-000984,-0.159390037422
ACH-000986,-0.324072036274
ACH-000988,-0.35578661328199995
ACH-000993,-0.148514561723
ACH-000994,0.025777307463799998
ACH-000996,-0.280546318444
ACH-001001,-0.262995516437
ACH-001020,-0.203100226944
ACH-001028,-0.133961060593
ACH-001031,-0.0205720866248
ACH-001038,-0.164873105197
ACH-001048,-0.060104584974100005
ACH-001050,-0.23509612017099998
ACH-001053,-0.131024045253
ACH-001054,-0.13888062122199998
ACH-001061,-0.11303772618899999
ACH-001067,-0.422397137999
ACH-001075,-0.497752969591
ACH-001096,-0.20707979698800003
ACH-001128,-0.610386637877
ACH-001134,-0.279630750717
ACH-001151,-0.174985910322
ACH-001163,-0.16505249514599998
ACH-001164,-0.177010408838
ACH-001173,-0.24984674696400003
ACH-001183,-0.16243348546599998
ACH-001184,-0.491902782882
ACH-001190,-0.249878199937
ACH-001192,-0.181210630995
ACH-001193,-0.339237166061
ACH-001196,-0.145697069934
ACH-001197,-0.108388141851
ACH-001205,-0.574884196305
ACH-001211,-0.38572576714699996
ACH-001212,-0.42791641026999994
ACH-001228,-0.057431083330699996
ACH-001232,-0.164302462531
ACH-001239,-0.143705633835
ACH-001274,-0.208519416634
ACH-001275,-0.348837149468
ACH-001277,-0.0497062906674
ACH-001278,-0.207931199115
ACH-001280,-0.36685023383599996
ACH-001283,-0.136141724766
ACH-001289,-0.498541748303
ACH-001295,-0.38565642628799995
ACH-001300,-0.0241669170255
ACH-001301,-0.357236236664
ACH-001302,-0.272829349353
ACH-001303,-0.061663751242899995
ACH-001306,-0.208275002998
ACH-001318,-0.100564055935
ACH-001322,-0.1291681098
ACH-001328,-0.160538351799
ACH-001332,-0.132080901204
ACH-001333,-0.17369172731
ACH-001336,-0.199042758706
ACH-001340,-0.253767562568
ACH-001346,-0.20835153089400002
ACH-001353,-0.25312462049
ACH-001354,-0.148568019098
ACH-001367,-0.036275317574900004
ACH-001368,-0.210477696737
ACH-001374,0.16427515956299998
ACH-001375,-0.0537488564716
ACH-001377,-0.223136582881
ACH-001380,-0.273595221047
ACH-001391,-0.13749750060799998
ACH-001407,-0.0432052338408
ACH-001408,-0.288333899304
ACH-001413,-0.35730638687399996
ACH-001430,-0.273196064474
ACH-001431,-0.016806477679000002
ACH-001450,-0.144220072984
ACH-001496,-0.090294166867
ACH-001500,-0.08714827222100001
ACH-001521,-0.24957408770300002
ACH-001523,-0.273504911623
ACH-001532,-0.668433085878
ACH-001536,-0.14216758640000002
ACH-001550,0.00636468220679
ACH-001552,-0.301759363
ACH-001554,-0.285594802185
ACH-001645,-0.165086041795
ACH-001654,-0.264430288983
ACH-001715,-0.183381973433
ACH-001735,-0.324570057914
ACH-001736,-0.120339503773
ACH-001737,-0.12905164692600002
ACH-001740,-0.128262262995
ACH-001745,-0.245902572289
ACH-001750,-0.134157627832
ACH-001765,-0.20467995451499998
ACH-001956,-0.127025816025
ACH-001957,-0.34286196065200003
