,DHFR (1719)
ACH-000336,-0.38468221438199995
ACH-000337,-0.855217169142
ACH-000339,-1.09978001374
ACH-000341,-0.887238142496
ACH-000348,-1.01657182591
ACH-000350,-0.49255035941299996
ACH-000352,-0.9842004354330001
ACH-000356,-0.5888145246859999
ACH-000361,-0.7607552251690001
ACH-000362,-0.720796043682
ACH-000363,-0.8727957353039999
ACH-000364,-0.369879597408
ACH-000365,-0.7481663993790001
ACH-000366,-1.09134555076
ACH-000368,-0.29516729271200004
ACH-000374,-0.801604094721
ACH-000375,-0.783008606266
ACH-000376,-0.393299392937
ACH-000381,-1.10521414706
ACH-000383,-1.20727755126
ACH-000387,-0.9424253230670001
ACH-000389,-0.47367685856700004
ACH-000390,-1.12843950051
ACH-000393,-0.396104547189
ACH-000395,-0.6731678378389999
ACH-000397,-0.431645510569
ACH-000401,-0.975171380963
ACH-000402,-1.04792257976
ACH-000403,-0.45102922986999994
ACH-000404,-0.576499261951
ACH-000406,-1.11338337626
ACH-000407,-0.421703086094
ACH-000408,-0.937520031304
ACH-000410,-0.457356968719
ACH-000411,-0.780281784983
ACH-000414,-0.607139688266
ACH-000415,-0.42495675818800005
ACH-000416,-1.04550131583
ACH-000420,-0.519322494289
ACH-000421,-0.872924352696
ACH-000424,-0.941629476645
ACH-000425,-0.676717141738
ACH-000426,-1.53912550056
ACH-000427,-0.655004978261
ACH-000433,-0.27552726855799997
ACH-000436,-0.933964665846
ACH-000444,-0.377913301789
ACH-000445,-0.14431642221899998
ACH-000448,-1.01636872802
ACH-000450,-0.832292335236
ACH-000452,-0.33538685295000004
ACH-000454,-0.848959655142
ACH-000458,-0.28052785698399996
ACH-000459,-0.8536045219600001
ACH-000460,-0.700263960023
ACH-000461,-1.30221535793
ACH-000463,-0.291584193729
ACH-000464,-0.448713598087
ACH-000466,-0.621447106297
ACH-000467,-0.937778083282
ACH-000468,-0.433827978268
ACH-000469,-0.160016859504
ACH-000470,-0.588827861686
ACH-000471,-0.652529302597
ACH-000472,-0.436938628494
ACH-000473,-0.145937360556
ACH-000475,-0.718826730995
ACH-000476,-0.511594029154
ACH-000477,-1.19127783793
ACH-000480,-0.572335882467
ACH-000481,-0.5255146103930001
ACH-000483,-0.40977843585900003
ACH-000484,-0.591259428825
ACH-000485,-0.826055561416
ACH-000486,-0.8656057727680001
ACH-000487,-0.639634093774
ACH-000488,-0.415279594661
ACH-000490,-0.275610332357
ACH-000491,-0.900927780968
ACH-000495,-0.474264766506
ACH-000496,-0.778786488818
ACH-000499,-0.61194065044
ACH-000500,-1.2331816167299998
ACH-000502,-0.9395354119600001
ACH-000503,-0.5651302403980001
ACH-000505,-0.344049495013
ACH-000507,-0.8917500961779999
ACH-000510,-0.9592341307600001
ACH-000511,-0.434017816073
ACH-000512,-0.912560845348
ACH-000516,-0.311096418169
ACH-000517,-0.991214062746
ACH-000518,-0.28257410352400003
ACH-000520,-0.875678554821
ACH-000521,-0.644304986881
ACH-000522,-0.9860399011609999
ACH-000524,-0.48889749392399995
ACH-000527,-0.300235581454
ACH-000528,-0.251469190186
ACH-000537,-0.655736959221
ACH-000541,-0.727516650083
ACH-000542,-0.670877629171
ACH-000544,-0.824525956462
ACH-000545,-0.49596243704099996
ACH-000547,-0.283957081261
ACH-000548,-1.16438214613
ACH-000549,-0.732004739649
ACH-000550,-1.0848017510299999
ACH-000552,-0.598232813183
ACH-000556,-1.09138703915
ACH-000557,-1.5788640733200001
ACH-000570,-0.271870632946
ACH-000571,-0.48400880163800003
ACH-000573,-1.24760284188
ACH-000576,-0.947103374121
ACH-000580,-0.0778860642618
ACH-000584,-0.32837497488
ACH-000585,-1.2618588040799998
ACH-000588,-0.77409147184
ACH-000589,-0.481705733331
ACH-000591,-0.407167037226
ACH-000593,-0.915399781907
ACH-000600,-0.528257268878
ACH-000601,-0.7845967853110001
ACH-000604,-0.900663632306
ACH-000605,-0.445483947301
ACH-000606,-0.445443780515
ACH-000608,-1.3762635752
ACH-000614,-0.6395312237640001
ACH-000616,-0.29852973610100003
ACH-000618,-1.13214298192
ACH-000619,-0.710307718437
ACH-000620,-0.63799950875
ACH-000621,-1.42691627313
ACH-000622,-0.67821099552
ACH-000623,-0.35829445826800005
ACH-000624,-1.1777877002600001
ACH-000627,-0.5117275967270001
ACH-000630,-0.556132110024
ACH-000632,-1.1375501526
ACH-000633,-0.160122557734
ACH-000637,-0.37244894615900004
ACH-000638,-0.44575538941799997
ACH-000646,-0.605420808295
ACH-000647,-0.793901557424
ACH-000648,-0.8283078677850001
ACH-000649,-1.04149164079
ACH-000651,-0.640289362024
ACH-000652,-0.935183464118
ACH-000653,-0.829535063938
ACH-000657,-0.37819334757600004
ACH-000658,-0.985450453011
ACH-000661,-0.855621773358
ACH-000662,-0.0948781040088
ACH-000663,-0.571633978541
ACH-000665,-1.1284811292599999
ACH-000671,-0.329085128944
ACH-000673,-0.36423201367299995
ACH-000676,-0.7764002122210001
ACH-000677,-0.39278882754600003
ACH-000681,-0.36857292438699996
ACH-000682,-0.589642319963
ACH-000683,-0.43284201568499997
ACH-000684,-0.946246664831
ACH-000688,-0.568177378854
ACH-000693,-0.42673118068800003
ACH-000694,-0.322329657655
ACH-000695,-0.572115513505
ACH-000696,-0.545068455196
ACH-000697,-0.584470733922
ACH-000699,-0.867718249294
ACH-000701,-0.027064246769300002
ACH-000706,-0.955814662216
ACH-000711,-1.05928572624
ACH-000713,-0.9026819057619999
ACH-000714,-1.0046875962200001
ACH-000718,-0.6832082227959999
ACH-000720,-0.200365218438
ACH-000721,-1.02470877924
ACH-000724,-0.7440782400570001
ACH-000725,-1.0689210417100001
ACH-000732,-0.6735164933840001
ACH-000734,-0.824370495891
ACH-000735,-1.22623063782
ACH-000736,-0.6657903164060001
ACH-000738,-0.278331156348
ACH-000746,-0.8630616166509999
ACH-000747,-0.894500230371
ACH-000748,-0.38670223705799994
ACH-000753,-1.07187942702
ACH-000756,-0.17256325624899999
ACH-000757,-0.47811631115000003
ACH-000758,-0.576916282991
ACH-000760,-1.14414833706
ACH-000763,-1.1806989035100002
ACH-000764,-0.8641707902660001
ACH-000765,-0.7133061117030001
ACH-000766,-0.371100954
ACH-000767,-0.8642754029530001
ACH-000768,-0.984148346763
ACH-000769,-0.784158130275
ACH-000770,-0.689260841736
ACH-000771,-0.7668125483329999
ACH-000773,-0.763595612342
ACH-000776,-0.799599692057
ACH-000777,-0.560567814688
ACH-000778,-0.624039482454
ACH-000781,-1.0544743002799999
ACH-000782,-0.7093677934620001
ACH-000783,-0.374282434059
ACH-000784,-0.459032581426
ACH-000785,-1.2966063023
ACH-000787,-0.49328691798
ACH-000788,-0.431776756639
ACH-000791,-0.945651095326
ACH-000792,-0.869026613126
ACH-000794,-0.989644958443
ACH-000796,-0.633309974842
ACH-000799,-0.641160272917
ACH-000800,-1.05240319052
ACH-000802,-0.44957414490099995
ACH-000804,-0.6810075435430001
ACH-000805,-0.824582915537
ACH-000809,-0.885525878811
ACH-000810,-0.53764583715
ACH-000811,-0.27071296296999997
ACH-000817,-0.715817192631
ACH-000819,-0.388022237642
ACH-000820,-0.853243386862
ACH-000821,-1.17939142397
ACH-000822,-0.785797603565
ACH-000823,-0.670339133969
ACH-000824,-0.630985025885
ACH-000827,-0.718844966706
ACH-000829,-0.629615442618
ACH-000831,-0.6273153988669999
ACH-000832,-0.8120335652480001
ACH-000833,-1.44596668549
ACH-000834,-0.33384054024500004
ACH-000835,-0.577269882987
ACH-000836,-0.814203693738
ACH-000837,-0.7435940178210001
ACH-000838,-1.2312499482100001
ACH-000839,-1.03068891145
ACH-000840,-0.72229752416
ACH-000841,-0.527271900882
ACH-000843,-0.9088477622069999
ACH-000846,-0.705443484276
ACH-000847,-0.5668041814329999
ACH-000848,-0.77161057992
ACH-000849,-1.10236431043
ACH-000851,-0.684411980899
ACH-000855,-0.37946807829400003
ACH-000856,-0.802625395238
ACH-000858,-0.06415334085249999
ACH-000859,-0.712943529061
ACH-000861,-0.462955501591
ACH-000862,-0.42649349298100003
ACH-000865,-0.322431504924
ACH-000866,-0.924393522306
ACH-000867,-0.9136311925660001
ACH-000869,-1.0599690265000001
ACH-000872,-0.8282137337469999
ACH-000873,-1.17033977248
ACH-000876,-0.972154006726
ACH-000878,-0.691310989852
ACH-000880,-0.32998527470600003
ACH-000881,-0.591858494563
ACH-000882,-1.0072158848200001
ACH-000884,-0.622220661036
ACH-000885,-0.570652838236
ACH-000887,-0.36905815129600006
ACH-000888,-0.460086018825
ACH-000889,-0.9094496169700002
ACH-000890,-0.586846796899
ACH-000896,-1.12532486099
ACH-000898,-1.11395999116
ACH-000900,-0.737590399562
ACH-000901,-0.514505941326
ACH-000905,-0.546862058362
ACH-000906,-0.697381591567
ACH-000907,-0.6975231881300001
ACH-000910,-1.01336750412
ACH-000911,-0.502817823582
ACH-000912,-0.471524146125
ACH-000913,-0.398254526808
ACH-000915,-1.16620451683
ACH-000916,-0.5595504579339999
ACH-000917,-1.01021065404
ACH-000921,-0.743543540775
ACH-000924,-0.738237164279
ACH-000926,-0.638824993224
ACH-000928,-0.25319559627099997
ACH-000929,-0.770514113454
ACH-000932,-0.904319566572
ACH-000935,-0.45703936444700005
ACH-000936,-0.7349194815860001
ACH-000937,-1.2372196825
ACH-000938,-1.2157161184799998
ACH-000939,-0.535467132656
ACH-000941,-0.613981510183
ACH-000943,-0.15124990399
ACH-000946,-0.676685598243
ACH-000947,-0.415600405523
ACH-000948,-0.757943180729
ACH-000950,-0.189003190559
ACH-000953,-1.0976693749
ACH-000957,-0.6644170369
ACH-000958,-0.47081490811899995
ACH-000960,-1.02194373043
ACH-000963,-1.2208764483499999
ACH-000968,-0.410624837198
ACH-000969,-0.66810137867
ACH-000973,-1.268270512
ACH-000974,-0.368608851145
ACH-000975,-1.0744772447700002
ACH-000976,-0.845878897788
ACH-000978,-0.16626123672499998
ACH-000980,-0.9918888045029999
ACH-000984,-0.39254249153899995
ACH-000986,-0.7168251947600001
ACH-000988,-0.36142086381099997
ACH-000993,-0.32145729453099997
ACH-000994,-0.9291642960269999
ACH-000996,-0.5017548370699999
ACH-001001,-1.0005989931700001
ACH-001020,-0.256850852324
ACH-001028,-0.620506527155
ACH-001031,-0.565604420948
ACH-001038,-0.950549993918
ACH-001048,-0.676785760051
ACH-001050,-0.7437692632809999
ACH-001053,-0.972422477659
ACH-001054,-0.75881562369
ACH-001061,-0.7752564032960001
ACH-001067,-0.456069398131
ACH-001075,-0.470615079878
ACH-001096,-0.904589154479
ACH-001128,-0.98188571044
ACH-001134,-0.9920746942030001
ACH-001151,-1.0359341197
ACH-001163,-0.760689823081
ACH-001164,-0.522995022027
ACH-001173,-0.15305784726299998
ACH-001183,-0.265269905064
ACH-001184,-0.730865197615
ACH-001190,-0.323906512571
ACH-001192,-1.26752238835
ACH-001193,-0.587543647108
ACH-001196,-0.8188889279530001
ACH-001197,-0.599330444675
ACH-001205,-0.463903995475
ACH-001211,-0.48767904995800004
ACH-001212,-0.2411469906
ACH-001228,-0.6393725076619999
ACH-001232,-0.18188930219799998
ACH-001239,-0.898833259242
ACH-001274,-0.7047585409909999
ACH-001275,-0.609884812483
ACH-001277,-0.173691312142
ACH-001278,-0.334140952422
ACH-001280,-0.8286353920049999
ACH-001283,-0.881413724103
ACH-001289,-0.655399978483
ACH-001295,-0.356334746599
ACH-001300,-0.9201635989679999
ACH-001301,-0.527586329246
ACH-001302,-0.660947917319
ACH-001303,-0.5427119724589999
ACH-001306,-0.291253475026
ACH-001318,-0.664769816552
ACH-001322,-0.331739184979
ACH-001328,-1.0092289679200002
ACH-001332,-0.72481788244
ACH-001333,-0.274761064439
ACH-001336,-0.617960968706
ACH-001340,-0.468398202547
ACH-001346,-0.618646556707
ACH-001353,-0.9316546133750001
ACH-001354,-0.9182204627930001
ACH-001367,-1.1394621818000001
ACH-001368,-0.640182067176
ACH-001374,-0.44520794152300003
ACH-001375,-0.84321153273
ACH-001377,-0.417913142746
ACH-001380,-0.495522338915
ACH-001391,-1.01405527011
ACH-001407,-1.00336732038
ACH-001408,-1.14510575004
ACH-001413,-0.44955430145900005
ACH-001430,-0.43744632693
ACH-001431,-0.932106674245
ACH-001450,-1.2094945451799999
ACH-001496,-1.10627423616
ACH-001500,-0.561132859483
ACH-001521,-0.557088371305
ACH-001523,-0.9603071903829999
ACH-001532,-0.368646065546
ACH-001536,-0.491959000743
ACH-001550,-0.446367701818
ACH-001552,-0.47965809899800005
ACH-001554,-0.864620210572
ACH-001645,-0.400260115386
ACH-001654,-0.519144391438
ACH-001715,-0.273700148387
ACH-001735,-0.960626992905
ACH-001736,-1.1673415167899999
ACH-001737,-1.2326607143500001
ACH-001740,-1.10005483963
ACH-001745,-1.08952479654
ACH-001750,-0.19591572127700002
ACH-001765,-1.12549067924
ACH-001956,-0.294603344968
ACH-001957,-0.500606742396
