,KIAA0825 (285600)
ACH-000004,0.0800987211338
ACH-000007,0.205314231523
ACH-000009,0.112274230945
ACH-000011,0.153318737817
ACH-000012,0.0458239966362
ACH-000013,0.17625293047
ACH-000014,0.120996783254
ACH-000015,-0.15853050416099998
ACH-000017,0.17131310849
ACH-000018,0.145548753317
ACH-000019,-0.129376413454
ACH-000021,-0.00321510856633
ACH-000022,0.138660105925
ACH-000025,0.0864636152509
ACH-000028,0.09307411738980001
ACH-000030,0.11469864928500001
ACH-000035,0.216700333789
ACH-000036,0.206702101823
ACH-000037,0.261758782051
ACH-000039,-0.160779492856
ACH-000040,0.029540827853900005
ACH-000041,0.194648425156
ACH-000042,0.127211988085
ACH-000045,0.152987725033
ACH-000047,0.10615834224500001
ACH-000052,0.273141605349
ACH-000053,0.0566666473865
ACH-000054,0.168038224905
ACH-000055,0.261255631272
ACH-000060,0.344649056219
ACH-000067,0.018053759601
ACH-000070,0.355541280197
ACH-000075,0.11850856475400001
ACH-000078,0.0655577653054
ACH-000082,0.0851904105945
ACH-000085,0.160294414223
ACH-000086,0.0815103966014
ACH-000087,0.321701097166
ACH-000092,0.126218474508
ACH-000095,0.09284567204250001
ACH-000097,0.14155842595100002
ACH-000098,0.0906021022666
ACH-000099,0.0483689929576
ACH-000108,0.17127445261100002
ACH-000113,0.208937605112
ACH-000115,0.26308605217799996
ACH-000116,0.10363995278799999
ACH-000118,0.11252969528899999
ACH-000120,0.06009637522130001
ACH-000123,-0.022838843613100002
ACH-000127,0.15263365025800002
ACH-000128,0.34004004177
ACH-000132,0.07162194987689999
ACH-000133,0.116727973191
ACH-000137,0.121021019999
ACH-000138,0.048841341216699995
ACH-000142,0.35767480064900004
ACH-000143,0.25088455439199997
ACH-000146,0.11497569130100001
ACH-000148,0.17069416864599998
ACH-000150,0.126793472376
ACH-000152,0.264900111808
ACH-000153,0.2302684886
ACH-000159,0.148918849254
ACH-000160,0.0488346792268
ACH-000163,0.133742600328
ACH-000167,0.24310346973299998
ACH-000168,0.180322477507
ACH-000169,0.224674058638
ACH-000178,0.06742294837059999
ACH-000182,0.12129236239800001
ACH-000183,0.293954449028
ACH-000188,0.16656819272600001
ACH-000189,0.106185823961
ACH-000190,-0.00215032732719
ACH-000198,0.146794273726
ACH-000204,0.0832194144829
ACH-000206,0.264000591901
ACH-000207,0.197298754907
ACH-000211,0.038501434926400006
ACH-000215,0.12202534491599999
ACH-000221,0.131777128145
ACH-000222,0.334013536924
ACH-000223,0.12464434159499999
ACH-000226,0.164594089048
ACH-000227,-0.169050681041
ACH-000228,0.20526142357500002
ACH-000231,0.205657440966
ACH-000232,0.07488148038589999
ACH-000233,0.20826456532
ACH-000234,0.0897437236616
ACH-000235,0.10955625570999998
ACH-000237,0.256303135852
ACH-000238,0.139699210382
ACH-000243,0.0802813347249
ACH-000244,0.100414316817
ACH-000246,0.111181806019
ACH-000248,0.341474491751
ACH-000250,0.125030526298
ACH-000251,0.0914837894263
ACH-000253,0.19261440501899998
ACH-000255,0.029790586406299998
ACH-000256,0.274678871456
ACH-000257,-0.0515424953341
ACH-000258,0.0159946319417
ACH-000259,0.16835184796100003
ACH-000260,0.170229122623
ACH-000261,0.09778682396119999
ACH-000262,0.17805439735800002
ACH-000263,-0.030266463517100002
ACH-000264,0.042528416144699994
ACH-000265,0.132432915901
ACH-000266,0.06946776416230001
ACH-000272,0.202881655643
ACH-000273,0.192749690244
ACH-000274,0.133654704143
ACH-000277,0.161348871674
ACH-000278,0.0660887057182
ACH-000279,0.026809372707099998
ACH-000280,0.0132341425311
ACH-000281,0.18936560063000002
ACH-000288,0.204423773774
ACH-000291,0.0759639431478
ACH-000293,0.0551443289157
ACH-000294,0.0436083412143
ACH-000295,-0.0513214918102
ACH-000296,0.0634090920093
ACH-000302,0.0772615088695
ACH-000304,0.13700475272
ACH-000307,0.086114123725
ACH-000308,0.059314928196900006
ACH-000310,-0.030315555296400003
ACH-000311,0.10525492039899999
ACH-000312,0.264330696168
ACH-000315,0.21714494471700002
ACH-000316,0.213995838673
ACH-000317,0.19851444829999998
ACH-000318,0.10513022354
ACH-000319,0.0908568756093
ACH-000320,0.10549157091900001
ACH-000322,0.16644181606300001
ACH-000323,0.36127552065800006
ACH-000324,0.065665174992
ACH-000329,0.25192712524099997
ACH-000330,0.23385499809500002
ACH-000331,0.07799037196360001
ACH-000332,0.107948318165
ACH-000334,0.09264473911460001
ACH-000335,0.23099830934300003
ACH-000336,0.288767605794
ACH-000337,0.0354066364992
ACH-000339,0.12284681646
ACH-000341,0.0936979733478
ACH-000348,0.142211499291
ACH-000350,0.014847375264700001
ACH-000352,0.10594624827
ACH-000356,0.138701277127
ACH-000361,0.146630980722
ACH-000362,0.09810704923789998
ACH-000363,0.161312810721
