,TM2D2 (83877)
ACH-000232,-0.47991437372100004
ACH-000233,-0.20079773621199998
ACH-000234,-0.143997341794
ACH-000235,-0.437708092254
ACH-000237,-0.478721565497
ACH-000238,-0.010141956575200001
ACH-000243,-0.553366182801
ACH-000244,-0.333718202465
ACH-000246,-0.335293661736
ACH-000248,-0.14023542879
ACH-000250,-0.10640899939300001
ACH-000251,-0.508547342895
ACH-000253,-0.186078096491
ACH-000255,-0.559957037661
ACH-000256,-0.36884039937700003
ACH-000257,-0.483560847508
ACH-000258,-0.520012358827
ACH-000259,-0.0766288912724
ACH-000260,-0.0883705576235
ACH-000261,-0.37817123313400003
ACH-000262,-0.0975935868093
ACH-000263,-0.09995371590780001
ACH-000264,-0.303583096588
ACH-000265,-0.380764338074
ACH-000266,-0.278523840146
ACH-000272,-0.11386449406
ACH-000273,-0.329870983675
ACH-000274,-0.347362608294
ACH-000277,-0.271361312559
ACH-000278,-0.339173112571
ACH-000279,-0.14906804130999998
ACH-000280,-0.33280507990499997
ACH-000281,-0.176173305487
ACH-000288,-0.21656708263
ACH-000291,0.0538107432835
ACH-000293,-0.200197306956
ACH-000294,-0.122315241766
ACH-000295,-0.315107171616
ACH-000296,-0.101255635739
ACH-000302,-0.647129919728
ACH-000304,-0.201500769391
ACH-000307,-0.596406759766
ACH-000308,-0.37116780979999997
ACH-000310,-0.42322461350199997
ACH-000311,-0.29526531811900003
ACH-000312,-0.201039612907
ACH-000315,-0.433463963426
ACH-000316,-0.351951403939
ACH-000317,-0.392908131158
ACH-000318,-0.507380983207
ACH-000319,-0.311783007047
ACH-000320,-0.179880077129
ACH-000322,-0.0430358964278
ACH-000323,-0.38369452376
ACH-000324,-0.272296337404
ACH-000329,-0.45907708298999994
ACH-000330,-0.692640022883
ACH-000331,-0.455810541985
ACH-000332,-0.282738308153
ACH-000334,-0.08481800000749999
ACH-000335,-0.234252664738
ACH-000336,-0.426065292272
ACH-000337,-0.134793430047
ACH-000339,-0.380127523446
ACH-000341,0.009005325772159999
ACH-000348,-0.352184338597
ACH-000350,-0.31678756171100003
ACH-000352,-0.341061639147
ACH-000356,-0.442961823518
ACH-000361,-0.298571544456
ACH-000362,-0.310852839492
ACH-000363,-0.00935597979288
ACH-000364,-0.6990060260100001
ACH-000365,-0.359979684017
ACH-000366,-0.18116874836599997
ACH-000368,-0.438000158329
ACH-000374,-0.758137624507
ACH-000375,-0.687316702314
ACH-000376,-0.347269931739
ACH-000381,-0.321335154056
ACH-000383,-0.210114334962
ACH-000387,-0.0980395357257
ACH-000389,-0.356104011598
ACH-000390,-0.468424148706
ACH-000393,-0.329701811502
ACH-000395,-0.226565503523
ACH-000397,-0.195189465768
ACH-000401,-0.0411162386684
ACH-000402,-0.432966719825
ACH-000403,-0.39725722894000004
ACH-000404,-0.302771549872
ACH-000406,-0.250269376772
ACH-000407,-0.361514995098
ACH-000408,-0.6076564822339999
ACH-000410,-0.291229585209
ACH-000411,-0.152282069916
ACH-000414,-0.145208986708
ACH-000415,-0.255662256528
ACH-000416,-0.380094758086
ACH-000420,-0.116635486092
ACH-000421,-0.5725510219659999
ACH-000424,-0.0300948267965
ACH-000425,0.06286524412819999
ACH-000426,-0.204435728759
ACH-000427,-0.589260837853
ACH-000433,-0.0753227044921
ACH-000436,0.0723889889055
ACH-000444,-0.227202148141
ACH-000445,-0.35130730199199994
ACH-000448,-0.18986141746399998
ACH-000450,-0.0837407323907
ACH-000452,-0.494095347516
ACH-000454,-0.286352775033
ACH-000458,-0.25277830094799997
ACH-000459,-0.015202333378000001
ACH-000460,-0.583836215497
ACH-000461,-0.328668954639
ACH-000463,-0.169367681042
ACH-000464,-0.48124135688299996
ACH-000466,-1.01151464331
ACH-000467,-0.19500699741799998
ACH-000468,0.0921775481097
ACH-000469,-0.884051377956
ACH-000470,-0.42878037041999995
ACH-000471,-0.42246761021300006
ACH-000472,-0.366159292561
ACH-000473,-0.48642302453999997
ACH-000475,-0.129608515941
ACH-000476,-0.638082927044
ACH-000477,0.14325242232899998
ACH-000480,-0.137612302655
ACH-000481,-0.259122052675
ACH-000483,-0.756504945905
ACH-000484,-0.0626113417607
ACH-000485,-0.620734996209
ACH-000486,-0.362782316871
ACH-000487,-0.442294726408
ACH-000488,-0.15797643511700002
ACH-000490,-0.22334957761500002
ACH-000491,-0.456910135436
ACH-000495,-0.041554298965699996
ACH-000496,-0.382922681736
ACH-000499,-0.0782712398718
ACH-000500,0.19601723918299999
ACH-000502,-0.44329478788500004
ACH-000503,-0.966643795282
ACH-000505,-0.40807817424599996
ACH-000507,-0.17724212634199998
ACH-000510,-0.1833347885
ACH-000511,-0.387440046622
ACH-000512,0.686050261763
ACH-000516,-0.5038346195260001
ACH-000517,-0.40591818075900005
ACH-000518,-0.45276294533100003
ACH-000520,-0.5224628357710001
ACH-000521,-0.612520068732
ACH-000522,-0.533801154544
ACH-000524,-0.384337163544
ACH-000527,-0.28499858590599997
ACH-000528,-0.218379886439
ACH-000537,-0.9472371310340001
ACH-000541,0.16475736612199998
ACH-000542,-0.00896488373041
ACH-000544,-0.7672721889399999
ACH-000545,-0.430936458982
ACH-000547,-0.340824437065
ACH-000548,-0.634758567768
ACH-000549,-0.684706846607
ACH-000550,-0.0630650909938
ACH-000552,-0.615577745325
ACH-000556,-0.38712044554799996
ACH-000557,-0.11289741979800001
ACH-000570,-0.0934221042378
ACH-000571,-0.410784467698
ACH-000573,-0.341106420551
ACH-000576,-0.22608308913300001
ACH-000580,-0.6133545214980001
ACH-000584,-0.293779205255
ACH-000585,0.156717105856
ACH-000588,0.114399255808
ACH-000589,-0.415356110272
ACH-000591,-0.305895971129
ACH-000593,-0.27193989756299997
ACH-000600,-0.448011251523
ACH-000601,-0.311557846903
ACH-000604,-0.206563447599
ACH-000605,-0.326261840076
ACH-000606,-0.605086899842
ACH-000608,-0.526953370329
ACH-000614,-0.17238829982
ACH-000616,-0.43174329456999994
ACH-000618,-0.0750836733246
ACH-000619,-0.89928117954
ACH-000620,-0.269811702962
ACH-000621,-0.567179066852
ACH-000622,-0.652080798689
ACH-000623,-0.152651638664
ACH-000624,-0.11422166385299999
ACH-000627,-0.196028190722
ACH-000630,-1.07503782535
ACH-000632,-0.21843869855700002
ACH-000633,-0.418210508225
ACH-000637,-0.31098871540199996
ACH-000638,-0.042214768493900004
ACH-000646,0.013553904011200001
ACH-000647,-0.09727542338510001
ACH-000648,-0.7780894355060001
ACH-000649,-0.187323813887
ACH-000651,-0.280019029965
ACH-000652,-0.234866493771
ACH-000653,-0.188225019665
ACH-000657,-0.399537935458
ACH-000658,-0.394996605841
ACH-000661,-0.09975245696010002
ACH-000662,0.009489250491959998
ACH-000663,-0.0852923452612
ACH-000665,-0.146978559109
ACH-000671,-0.255728909509
ACH-000673,-0.41412158708700003
ACH-000676,-0.0528408882639
ACH-000677,-0.011194176415
ACH-000681,-0.393003977108
ACH-000682,-0.456093256439
ACH-000683,-0.435184895803
ACH-000684,-0.608255581165
ACH-000688,-0.396143946854
ACH-000693,-0.09709290496789999
ACH-000694,-0.289721182217
ACH-000695,-0.115422585105
ACH-000696,0.209119530775
ACH-000697,-0.757121566527
ACH-000699,-0.244099827049
ACH-000701,-0.310067695161
ACH-000706,-0.317744037556
ACH-000711,-0.264342658972
ACH-000713,-0.607210803732
ACH-000714,0.00740075090215
ACH-000718,-0.169272310975
ACH-000720,-0.33690986465499995
ACH-000721,-0.245312050063
ACH-000724,-0.475855014012
ACH-000725,-0.38485563794100003
ACH-000732,-0.417606442527
ACH-000734,-0.140265014468
ACH-000735,-0.558706981616
ACH-000736,-0.284473794125
ACH-000738,-0.46390339395
ACH-000746,-0.167616121328
ACH-000747,-0.453292475504
ACH-000748,-0.25156361773200003
ACH-000753,-0.43789596656199997
ACH-000756,0.10535735011700001
ACH-000757,-0.145000849352
ACH-000758,-0.494718245355
ACH-000760,-0.17225056694200003
ACH-000763,-0.293749038678
ACH-000764,-0.425824709869
ACH-000765,0.134110216775
ACH-000766,-0.373056288674
ACH-000767,-0.465311974714
ACH-000768,-0.055666913713800004
ACH-000769,-0.44970620994800004
ACH-000770,-0.341689113825
ACH-000771,-0.738968229389
ACH-000773,0.0512993173075
ACH-000776,-0.279381105021
ACH-000777,-0.40019578656099997
ACH-000778,-0.660561141086
ACH-000781,-0.23770545041900001
ACH-000782,-0.493806311219
ACH-000783,-0.646374670101
ACH-000784,-0.129196758667
ACH-000785,-0.263261988578
ACH-000787,-0.580119295913
ACH-000788,-0.0957174175237
ACH-000791,-0.405661270282
ACH-000792,-0.39501679382
ACH-000794,-0.9122609643089999
ACH-000796,-0.47381724937299996
ACH-000799,-0.6818735754880001
ACH-000800,0.218043658653
ACH-000802,-0.513616139808
ACH-000804,-0.437955130138
ACH-000805,-0.12974953604
ACH-000809,-0.328703155752
ACH-000810,-0.18500655855700002
ACH-000811,-0.34522676009400005
ACH-000817,-0.25652584209
ACH-000819,-0.251161313594
ACH-000820,-0.07948384061739999
ACH-000821,-0.135623157622
ACH-000822,-0.140256167976
ACH-000823,-0.341936033569
ACH-000824,-0.15019081496099998
ACH-000827,-0.360361544238
ACH-000829,-0.502256975079
ACH-000831,-0.224771736447
ACH-000832,-0.778618395597
ACH-000833,-0.467918451976
ACH-000834,-0.176607867952
ACH-000835,-0.25487620379500003
ACH-000836,-0.5393630406100001
ACH-000837,-0.192100862113
ACH-000838,-0.145657266732
ACH-000839,-0.86047539338
ACH-000840,-0.913711483465
ACH-000841,-0.18050327522300003
ACH-000843,-0.228499474287
ACH-000846,-0.478743058363
ACH-000847,-0.702091663142
ACH-000848,-0.158430689183
ACH-000849,-0.765737626426
ACH-000851,-0.425658259208
ACH-000855,0.0113001981771
ACH-000856,-0.446804715533
ACH-000858,-0.1643589821
ACH-000859,-0.271312655156
ACH-000861,-0.243107379494
ACH-000862,0.106886744519
ACH-000865,-0.24555818265700002
ACH-000866,-0.191858986186
ACH-000867,-0.187207643345
ACH-000869,-0.281645162405
ACH-000872,-0.7898472461310001
ACH-000873,-0.285207329418
ACH-000876,-0.6472527229999999
ACH-000878,0.08122797418389999
ACH-000880,-0.438435564358
ACH-000881,-0.189494645908
ACH-000882,-0.20149834307700001
ACH-000884,0.047588957201300006
ACH-000885,-0.650665579939
ACH-000887,-0.268250593537
ACH-000888,-0.10807773787200001
ACH-000889,-0.213178335354
ACH-000890,-0.323796224122
ACH-000896,-0.47580649379100004
ACH-000898,-0.19581766607599999
ACH-000900,-0.22801646204
ACH-000901,-0.178104657155
ACH-000905,-0.228398663305
ACH-000906,-0.206310671523
ACH-000907,-0.320506724091
ACH-000910,-0.44939327547799995
ACH-000911,-0.217828192004
ACH-000912,-0.42949777058399996
ACH-000913,-0.434551304979
ACH-000915,-0.381209354524
ACH-000916,-0.297661894919
ACH-000917,-0.261985928369
ACH-000921,-0.7041576824279999
ACH-000924,-0.138958337933
ACH-000926,-0.396642142217
ACH-000928,-0.566469566466
ACH-000929,-0.392272790305
ACH-000932,-0.583540445514
ACH-000935,-0.421451154868
ACH-000936,-0.506750634977
ACH-000937,-0.276639998166
ACH-000938,-0.434201462534
ACH-000939,-0.235172401877
ACH-000941,-0.428022837528
ACH-000943,-0.181292892192
ACH-000946,-0.267149454146
ACH-000947,-0.48269456673699995
ACH-000948,-0.246861974997
ACH-000950,-0.849641120998
ACH-000953,-0.117324453374
ACH-000957,-0.31958727000799997
ACH-000958,-0.340071866333
ACH-000960,-0.170402937917
ACH-000963,5.03967650869e-05
ACH-000968,0.236119853293
ACH-000969,-0.232428089539
ACH-000973,-0.359699945851
ACH-000974,-0.280194538924
ACH-000975,-0.324354675108
ACH-000976,-0.408401545808
ACH-000978,-0.314908385123
ACH-000980,-0.0212068515838
ACH-000984,-0.407821868912
ACH-000986,-0.5117529146459999
ACH-000988,-0.205441330534
ACH-000993,0.00339999944624
ACH-000994,-0.293286878347
ACH-000996,-0.45738720958400003
ACH-001001,-0.18901251084000004
ACH-001020,-0.42522162470200003
ACH-001028,-0.15253936174000002
ACH-001031,-0.27775042098999997
ACH-001038,-0.24693732963000004
ACH-001048,-0.140404674264
ACH-001050,-0.924219070116
ACH-001053,-0.382076672424
ACH-001054,-0.396901464407
ACH-001061,-0.236242218957
ACH-001067,-0.52152935898
ACH-001075,-0.465339804448
ACH-001096,-0.321711721843
ACH-001128,0.12247994023099999
ACH-001134,-0.147926565324
ACH-001151,-0.39120259263400003
ACH-001163,-0.346904623529
ACH-001164,-0.0668940449394
ACH-001173,-0.122369392042
ACH-001183,-0.56986291443
ACH-001184,-0.141180868491
ACH-001190,-0.18715859319699998
ACH-001192,-0.197196036543
ACH-001193,1.11228133344e-05
ACH-001196,-0.125452684603
ACH-001197,-0.491179587914
ACH-001205,-0.74850026912
ACH-001211,-0.594829094032
ACH-001212,-0.5791672129209999
ACH-001228,-0.164007023923
ACH-001232,-0.219912803455
ACH-001239,0.0529851478273
ACH-001274,0.147001252447
ACH-001275,-0.527369711412
ACH-001277,-0.256619005863
ACH-001278,-0.611483138219
ACH-001280,-0.384250074477
ACH-001283,-0.288546165975
ACH-001289,-0.351963957755
ACH-001295,-0.200987551028
ACH-001300,-0.0773700134551
ACH-001301,-0.47362560654200003
ACH-001302,-0.406335155726
ACH-001303,-0.318497357353
ACH-001306,-0.322273139167
ACH-001318,-0.389847650971
ACH-001322,-0.530697045767
ACH-001328,-0.525485692203
ACH-001332,-0.13502285634000002
ACH-001333,-0.23617130032400002
ACH-001336,-0.00685391077309
ACH-001340,-0.44928870241
ACH-001346,-0.468202621301
ACH-001353,-0.554882406608
ACH-001354,-0.449168781391
ACH-001367,-0.414176602017
ACH-001368,-0.174826051426
ACH-001374,-0.749132217483
ACH-001375,-0.225967966641
ACH-001377,-0.483696396966
ACH-001380,-0.632419756146
ACH-001391,-0.42305421244
ACH-001407,-0.718569735634
ACH-001408,-0.139636494178
ACH-001413,-0.37629044175899995
ACH-001430,-0.276455345275
ACH-001431,0.0012093494321099999
ACH-001450,-0.490994769721
ACH-001496,-0.459278355848
ACH-001500,-0.33058065607299997
ACH-001521,-0.882363781932
ACH-001523,-0.39873782696800003
ACH-001532,-0.540421027178
ACH-001536,-0.7979860938259999
ACH-001550,-0.283055823278
ACH-001552,-0.367601930629
ACH-001554,-0.28057812096900003
ACH-001645,-0.20001649106
ACH-001654,-0.317583813401
ACH-001715,-0.333315426169
ACH-001735,-0.212919244969
ACH-001736,-0.451724227598
ACH-001737,-0.209419383858
ACH-001740,-0.38565833037
ACH-001745,-0.34700295903800005
ACH-001750,-0.34758758993600003
ACH-001765,-0.173858877932
ACH-001956,-0.502015490407
ACH-001957,-0.270127830951
