,PRICKLE2 (166336)
ACH-000004,-0.165806229361
ACH-000007,-0.0729679734274
ACH-000009,-0.0872016806649
ACH-000011,-0.07865340447989999
ACH-000012,-0.06560338194029999
ACH-000013,0.0806756799328
ACH-000014,-0.209066735839
ACH-000015,-0.125126221524
ACH-000017,0.0660345808858
ACH-000018,-0.107910020387
ACH-000019,-0.24104839778999998
ACH-000021,-0.09133970172
ACH-000022,-0.319247542194
ACH-000025,-0.162373278176
ACH-000028,-0.798558313953
ACH-000030,-0.153207917984
ACH-000035,-0.13284736722
ACH-000036,-0.22574971184
ACH-000037,-0.137025628177
ACH-000039,-0.0806700633281
ACH-000040,-0.234574410598
ACH-000041,-0.0252746791353
ACH-000042,-0.230728532709
ACH-000045,-0.055326629257899995
ACH-000047,-0.0638489738068
ACH-000052,-0.384291101699
ACH-000053,-0.0730901302133
ACH-000054,-0.11541837153699999
ACH-000055,-0.0628066242957
ACH-000060,-0.09572961854489999
ACH-000067,-0.10949357212500001
ACH-000070,-0.219930814461
ACH-000075,-0.360738303807
ACH-000078,0.139892227872
ACH-000082,-0.160329251916
ACH-000085,-0.06451362205849999
ACH-000086,0.00287828811735
ACH-000087,-0.034691835526
ACH-000092,0.0208017039241
ACH-000095,-0.142678888152
ACH-000097,-0.16838825929200002
ACH-000098,-0.33014784174600004
ACH-000099,0.0062878898572600005
ACH-000108,-0.13265237484200001
ACH-000113,-0.13808122497199998
ACH-000115,-0.0554090292877
ACH-000116,-0.131561558585
ACH-000118,-0.151002918209
ACH-000120,-0.239622629006
ACH-000123,-0.131437685775
ACH-000127,-0.19227238992100001
ACH-000128,-0.0604920738176
ACH-000132,-0.143345049987
ACH-000133,0.0454362543887
ACH-000137,-0.0455194260843
ACH-000138,0.00341551486162
ACH-000142,-0.0752738811615
ACH-000143,-0.0663795084719
ACH-000146,-0.252209715708
ACH-000148,0.0546798041608
ACH-000150,-0.18037854894000002
ACH-000152,-0.21217138899799998
ACH-000153,-0.153876498541
ACH-000159,-0.18978092281
ACH-000160,-0.320378007504
ACH-000163,-0.306565653398
ACH-000167,-0.448215203204
ACH-000168,-0.152207406
ACH-000169,-0.119167763499
ACH-000178,-0.145604379958
ACH-000182,-0.05495900699680001
ACH-000183,-0.061998277678500004
ACH-000188,-0.0755574892624
ACH-000189,-0.121328091551
ACH-000190,0.030585950161599998
ACH-000198,-0.0549135125018
ACH-000204,-0.23709192845199997
ACH-000206,0.15684261867000002
ACH-000207,-0.261732545269
ACH-000211,-0.14542008900800002
ACH-000215,-0.204612204374
ACH-000221,-0.349733457804
ACH-000222,-0.0199319462948
ACH-000223,-0.11628652002499999
ACH-000226,-0.288431707566
ACH-000227,-0.35101255306900003
ACH-000228,-0.10201417118100001
ACH-000231,-0.11120739608899999
ACH-000232,-0.14653220112
ACH-000233,-0.024110808920900003
ACH-000234,-0.17350049393800002
ACH-000235,-0.07930243730349999
ACH-000237,-0.185894795295
ACH-000238,-0.129290153035
ACH-000243,-0.0819535056837
ACH-000244,-0.298690010314
ACH-000246,-0.235116655952
ACH-000248,-0.154931209655
ACH-000250,-0.134766471614
ACH-000251,-0.235318569651
ACH-000253,-0.126619135425
ACH-000255,-0.0635944446036
ACH-000256,-0.266388193382
ACH-000257,-0.33161244449
ACH-000258,-0.226861118295
ACH-000259,-0.0885092562754
ACH-000260,-0.0809939163634
ACH-000261,-0.059237975988800005
ACH-000262,-0.214842396785
ACH-000263,0.0489139221968
ACH-000264,-0.07541981546469999
ACH-000265,-0.11907341001499999
ACH-000266,-0.102540825824
ACH-000272,-0.125776121927
ACH-000273,-0.10631190104900001
ACH-000274,-0.205755863885
ACH-000277,-0.132958011703
ACH-000278,-0.11500287839500001
ACH-000279,0.0157082354239
ACH-000280,-0.15836160312
ACH-000281,-0.12597560261600002
ACH-000288,-0.0280611677673
ACH-000291,-0.0352673260765
ACH-000293,-0.214116065253
ACH-000294,-0.25202411779
ACH-000295,-0.153927149971
ACH-000296,-0.213833675748
ACH-000302,-0.0563031714845
ACH-000304,0.029705351627700004
ACH-000307,-0.250051337463
ACH-000308,-0.19864595427700002
ACH-000310,-0.038199227040800005
ACH-000311,-0.04971482499819999
ACH-000312,0.0013375304726199997
ACH-000315,-0.0700044624525
ACH-000316,-0.0919821974443
ACH-000317,-0.2031815004
ACH-000318,-0.236284574689
ACH-000319,-0.0245702538573
ACH-000320,-0.056427925912499996
ACH-000322,-0.09126207197789998
ACH-000323,-0.129532967871
ACH-000324,-0.137820786935
ACH-000329,-0.0792924997366
ACH-000330,-0.0459434515586
ACH-000331,0.041414409779500005
ACH-000332,-0.12188255136199999
ACH-000334,-0.265385450925
ACH-000335,-0.248137666903
ACH-000336,0.015609884330200002
ACH-000337,-0.166396747746
ACH-000339,-0.10883618225099999
ACH-000341,0.0747797511884
ACH-000348,-0.0123408050065
ACH-000350,-0.000331997133645
ACH-000352,-0.0988932684043
ACH-000356,-0.127044024689
ACH-000361,-0.192032336448
ACH-000362,-0.0356445550716
ACH-000363,-0.14213184444399998
ACH-000364,-0.13362834512900001
ACH-000365,-0.0901218030193
ACH-000366,-0.0037507722854099998
ACH-000368,-0.224724603765
ACH-000374,-0.237517335786
ACH-000375,-0.19522665766199998
ACH-000376,-0.09942176819620001
ACH-000381,-0.201832230681
ACH-000383,-0.11936498988199999
ACH-000387,-0.124868841449
ACH-000389,0.0998139440695
ACH-000390,-0.11408960272299999
ACH-000393,-0.149975874121
ACH-000395,-0.0068599952365
ACH-000397,-0.219610961188
ACH-000401,-0.17065846043699998
ACH-000402,-0.295265989046
ACH-000403,-0.14364512377699998
ACH-000404,-0.044488806367
ACH-000406,-0.16003270291899999
ACH-000407,-0.181384249777
ACH-000408,-0.0777128743179
ACH-000410,-0.0845741465859
ACH-000411,-0.266413367951
ACH-000414,-0.126854447174
ACH-000415,-0.164919794948
ACH-000416,-0.102526979978
ACH-000420,-0.034708781965600004
ACH-000421,-0.06039868734130001
ACH-000424,-0.165101101348
ACH-000425,-0.00906012326867
ACH-000426,-0.222224855875
ACH-000427,-0.16841805107900001
ACH-000433,-0.011138702716899998
ACH-000436,-0.152962106043
ACH-000444,-0.109293015427
ACH-000445,-0.301219655401
ACH-000448,0.048374560702999995
ACH-000450,0.06710971329469999
ACH-000452,-0.132311315372
ACH-000454,-0.41469138034599995
ACH-000458,-0.292916034027
ACH-000459,-0.1279627268
ACH-000460,-0.107873729892
ACH-000461,-0.151678840557
ACH-000463,0.0102539745593
ACH-000464,-0.21801495497200002
ACH-000466,-0.144615808828
ACH-000467,0.0255684255636
ACH-000468,-0.0363494492404
ACH-000469,-0.0926027821712
ACH-000470,0.0502949790819
ACH-000471,-0.118342853392
ACH-000472,-0.12116355457900001
ACH-000473,0.104068917294
ACH-000475,-0.083634083956
ACH-000476,-0.17910279702799997
ACH-000477,-0.0775181083054
ACH-000480,0.0198578048707
ACH-000481,-0.120446760364
ACH-000483,-0.0320167096871
ACH-000484,-0.195620127002
ACH-000485,-0.33788926988000006
ACH-000486,-0.0584397829548
ACH-000487,-0.046914944676800005
ACH-000488,-0.0782041710111
ACH-000490,-0.141382426094
ACH-000491,-0.04297324653469999
ACH-000495,-0.100301743601
ACH-000496,-0.177110682848
ACH-000499,-0.0325361066225
ACH-000500,-0.196725398915
ACH-000502,-0.09719318700760002
ACH-000503,-0.2325603777
ACH-000505,-0.054135131353
ACH-000507,-0.173298816151
ACH-000510,-0.0931411112042
ACH-000511,-0.08725440588300001
ACH-000512,0.143871197279
ACH-000516,-0.025178225586200004
ACH-000517,-0.15162190928400002
ACH-000518,-0.15198719168
ACH-000520,-0.217941892334
ACH-000521,-0.08062039097139999
ACH-000522,-0.159570713309
ACH-000524,-0.18560784267000002
ACH-000527,-0.0386482135933
ACH-000528,-0.0756302714648
ACH-000537,-0.0130544928033
ACH-000541,-0.243003357355
ACH-000542,-0.0550473924495
ACH-000544,-0.0545086759753
ACH-000545,-0.0835645162297
ACH-000547,0.0685480525155
ACH-000548,-0.224753867083
ACH-000549,-0.26344003814399997
ACH-000550,-0.17371674391
ACH-000552,-0.363419018846
ACH-000556,-0.07951092080819999
ACH-000557,0.24327161279800003
ACH-000570,-0.21444487565900003
ACH-000571,-0.130592547841
ACH-000573,-0.009792329950100001
ACH-000576,-0.0474876272458
ACH-000580,-0.055411297465500005
ACH-000584,-0.21323410791499997
ACH-000585,-0.059599741882800004
ACH-000588,-0.11399590027
ACH-000589,-0.15910355029
ACH-000591,-0.154086804901
ACH-000593,-0.106009555578
ACH-000600,-0.09455165456739999
ACH-000601,-0.102129662941
ACH-000604,-0.276593681779
ACH-000605,-0.20911867633
ACH-000606,-0.0388902524221
ACH-000608,-0.172376538194
ACH-000614,-0.230801448037
ACH-000616,-0.028863441286999997
ACH-000618,-0.0652480005664
ACH-000619,-0.130436471197
ACH-000620,-0.109396311407
ACH-000621,-0.009885374644319999
ACH-000622,-0.190464487063
ACH-000623,0.0349181582631
