,MCAT (27349)
ACH-000402,-0.7080958316339999
ACH-000403,-0.300019988375
ACH-000404,-0.206684288869
ACH-000406,-0.6906398371320001
ACH-000407,-0.41715447346999995
ACH-000408,-0.46314435575499996
ACH-000410,-0.269247915436
ACH-000411,-0.166383204669
ACH-000414,-0.15930142638699998
ACH-000415,-0.309770532865
ACH-000416,-0.21632227980799998
ACH-000420,-0.16997750110800003
ACH-000421,-0.279349006499
ACH-000424,-0.207106266275
ACH-000425,-0.181520144091
ACH-000426,-0.48212286510200003
ACH-000427,-0.24959350790999998
ACH-000433,-0.15512378315
ACH-000436,-0.0239170474388
ACH-000444,-0.38548097700499995
ACH-000445,-0.5874056746
ACH-000448,-0.214478382616
ACH-000450,-0.9657496339749999
ACH-000452,-0.31476420265099997
ACH-000454,-0.282714760891
ACH-000458,-0.26175852733800004
ACH-000459,-1.00015366883
ACH-000460,-0.0951762665565
ACH-000461,-0.35024055623800004
ACH-000463,-0.207801885774
ACH-000464,-0.332753697251
ACH-000466,0.022451784272099998
ACH-000467,-0.0865825373225
ACH-000468,-0.17036874949
ACH-000469,-0.33339517491500004
ACH-000470,0.0408782402603
ACH-000471,-0.21447158122200002
ACH-000472,-0.258411316138
ACH-000473,-0.025663965594000002
ACH-000475,-0.315638843024
ACH-000476,-0.420155842295
ACH-000477,-0.31306293924899997
ACH-000480,-0.305580800123
ACH-000481,-0.25932586239300004
ACH-000483,-0.5870491322110001
ACH-000484,-0.303431280478
ACH-000485,-0.177214267878
ACH-000486,-0.25348195579
ACH-000487,-0.17179386442800001
ACH-000488,-0.448706934442
ACH-000490,-0.302968470713
ACH-000491,-0.258049139449
ACH-000495,-0.062013489724000004
ACH-000496,-0.0829191236874
ACH-000499,-0.423001234096
ACH-000500,0.186079565811
ACH-000502,-0.0159723007541
ACH-000503,-0.272610069568
ACH-000505,-0.458764692528
ACH-000507,-0.41391481969899996
ACH-000510,-0.262297206337
ACH-000511,0.041214731379199995
ACH-000512,-0.13211976683499999
ACH-000516,-0.649925091784
ACH-000517,-0.133945333282
ACH-000518,-0.334352406143
ACH-000520,-0.14096680218399998
ACH-000521,-0.25804830977
ACH-000522,-0.257440744528
ACH-000524,-0.20811545487999997
ACH-000527,-0.228259157784
ACH-000528,-0.235274524309
ACH-000537,-0.482096169955
ACH-000541,-0.21032175744000003
ACH-000542,-0.157052779417
ACH-000544,-0.356496838547
ACH-000545,-0.133798036727
ACH-000547,-0.21002031244199998
ACH-000548,-0.25661858857299996
ACH-000549,-0.32833649222600003
ACH-000550,-0.280212047907
ACH-000552,-0.316970122579
ACH-000556,-0.46663764648999995
ACH-000557,-0.320187747237
ACH-000570,-0.463706628148
ACH-000571,-0.41715821300899997
ACH-000573,-0.407966662237
ACH-000576,-0.140030952637
ACH-000580,-0.26164737367199997
ACH-000584,-0.456639307152
ACH-000585,-0.137007174477
ACH-000588,-0.300363302529
ACH-000589,-0.34073031619800004
ACH-000591,-0.223118925011
ACH-000593,-0.33090382460900003
ACH-000600,-0.24951703015
ACH-000601,-0.459120007178
ACH-000604,-0.46710887666400003
ACH-000605,-0.400026096
ACH-000606,-0.259380440478
ACH-000608,-0.32580687027
ACH-000614,-0.289773047725
ACH-000616,-0.310557530447
ACH-000618,-0.64094820868
ACH-000619,-0.0613181537985
ACH-000620,-0.09149282319839999
ACH-000621,-0.233576639236
ACH-000622,-0.373341425879
ACH-000623,-0.313604961878
ACH-000624,-0.158630109627
ACH-000627,-0.198887907467
ACH-000630,-0.121294212899
ACH-000632,-0.276924120642
ACH-000633,-0.47289742889700004
ACH-000637,-0.22124094969500002
ACH-000638,-0.16417816048800002
ACH-000646,-0.27473633870499997
ACH-000647,-0.363151164203
ACH-000648,-0.212435381611
ACH-000649,-0.130360012187
ACH-000651,-0.602410951703
ACH-000652,0.0156268863149
ACH-000653,-0.21569921236099998
ACH-000657,-0.449222290514
ACH-000658,-0.212136952309
ACH-000661,-0.18532198870299998
ACH-000662,0.125721287658
ACH-000663,-0.09663897190889999
ACH-000665,-0.27227496912300003
ACH-000671,-0.298308487137
ACH-000673,-0.223800794465
ACH-000676,-0.357062897038
ACH-000677,-0.298295208957
ACH-000681,-0.244481551633
ACH-000682,-0.24300515064199998
ACH-000683,-0.303737360548
ACH-000684,-0.028617071776900004
ACH-000688,-0.345193677355
ACH-000693,-0.64166482448
ACH-000694,-0.523782741656
ACH-000695,-0.161545930304
ACH-000696,-0.299396039379
ACH-000697,-0.34307679687299997
ACH-000699,-0.288340903612
ACH-000701,-0.12646371869200002
ACH-000706,-0.584521758594
ACH-000711,-0.11725390326
ACH-000713,-0.189084718406
ACH-000714,-0.23341245136100003
ACH-000718,-0.0702262437939
ACH-000720,-0.242494400594
ACH-000721,-0.061261774166900006
ACH-000724,-0.0458439080313
ACH-000725,-0.214441782553
ACH-000732,-0.0489774386001
ACH-000734,-0.5925017699840001
ACH-000735,-0.139681322193
ACH-000736,-0.237148256916
ACH-000738,-0.464395750222
ACH-000746,-0.238871830239
ACH-000747,-0.7093296422480001
ACH-000748,-0.19475330337000002
ACH-000753,-0.30510140616799997
ACH-000756,-0.13848416497899999
ACH-000757,-0.46766533428499996
ACH-000758,-0.47178566506999997
ACH-000760,-0.667552677183
ACH-000763,-0.368447121572
ACH-000764,-0.08410032963689999
ACH-000765,-0.524284526582
ACH-000766,-0.279824677853
ACH-000767,-0.35689305793700005
ACH-000768,-0.112274544166
ACH-000769,-0.249259780653
ACH-000770,0.014328553622399999
ACH-000771,-0.297953464252
ACH-000773,0.22254618134399998
ACH-000776,-0.240212244881
ACH-000777,-0.23352933648600002
ACH-000778,-0.291882919932
ACH-000781,-0.286021927166
ACH-000782,-0.63186436055
ACH-000783,-0.15206818562899999
ACH-000784,-0.55290581531
ACH-000785,-0.245141216675
ACH-000787,-0.537646242192
ACH-000788,-0.221970763002
ACH-000791,-0.347339533451
ACH-000792,-0.26838850755
ACH-000794,0.00039337841951999996
ACH-000796,-0.0762156442792
ACH-000799,-0.300085149343
ACH-000800,-0.588909977698
ACH-000802,-0.48441678768
ACH-000804,-0.27995324610399996
ACH-000805,-0.36550595112499995
ACH-000809,-0.37945807676700005
ACH-000810,-0.297574760752
ACH-000811,-0.206611088251
ACH-000817,-0.107043305747
ACH-000819,-0.27844600625300003
ACH-000820,-0.618828459369
ACH-000821,-0.509599308306
ACH-000822,-0.0988729290511
ACH-000823,-0.270790548203
ACH-000824,-0.0107409353252
ACH-000827,-0.0392989147359
ACH-000829,-0.17186812962499998
ACH-000831,-0.5126410526640001
ACH-000832,-0.299151051534
ACH-000833,-0.409389328977
ACH-000834,-0.49038953995800005
ACH-000835,-0.34449393623400004
ACH-000836,-0.054792258802
ACH-000837,-0.570785844207
ACH-000838,-0.05752722908530001
ACH-000839,-0.154012825958
ACH-000840,-0.393617993234
ACH-000841,0.017682831894499998
ACH-000843,-0.36730868760700003
ACH-000846,-0.31639498156199997
ACH-000847,-0.37709293703100005
ACH-000848,-0.115312284216
ACH-000849,-0.24135951431999997
ACH-000851,-0.258848898236
ACH-000855,-0.382505489169
ACH-000856,-0.530417584146
ACH-000858,-0.591819235704
ACH-000859,-0.484937435191
ACH-000861,-0.06906327808910001
ACH-000862,-0.300019289014
ACH-000865,-0.445974373131
ACH-000866,-0.331503018854
ACH-000867,-0.164289390885
ACH-000869,-0.299235789345
ACH-000872,-0.24157716043400002
ACH-000873,-0.293026615676
ACH-000876,-0.34238783755400004
ACH-000878,-0.355253223547
ACH-000880,-0.15807045033
ACH-000881,-0.37993821020400004
ACH-000882,-0.205488332375
ACH-000884,-0.344028576167
ACH-000885,-0.27470860347
ACH-000887,-0.29296797761599996
ACH-000888,-0.199115120841
ACH-000889,-0.274028889703
ACH-000890,-0.27026063309500004
ACH-000896,-0.159496351009
ACH-000898,-0.0749441342515
ACH-000900,-0.405706509252
ACH-000901,-0.18736083853100002
ACH-000905,-0.201451319395
ACH-000906,-0.422537258315
ACH-000907,-0.142004455568
ACH-000910,-0.322015288355
ACH-000911,-0.36868784964
ACH-000912,-0.256672560093
ACH-000913,-0.532691105939
ACH-000915,-0.134849749825
ACH-000916,-0.106531937358
ACH-000917,-0.42041251921800005
ACH-000921,-0.65127641197
ACH-000924,-0.500182536679
ACH-000926,-0.128260022963
ACH-000928,-0.291128574156
ACH-000929,-0.19301887970800002
ACH-000932,-0.300396672608
ACH-000935,-0.45401402934199997
ACH-000936,-0.563826405126
ACH-000937,-0.06957078147939999
ACH-000938,-0.149571005366
ACH-000939,-0.274014078183
ACH-000941,-0.326719103055
ACH-000943,-0.701671553318
ACH-000946,-0.20406594895100003
ACH-000947,-0.613681031975
ACH-000948,-0.197070596635
ACH-000950,-0.161128062887
ACH-000953,0.0313271444056
ACH-000957,-0.207068317879
ACH-000958,-0.279770648006
ACH-000960,-0.105533623641
ACH-000963,-0.241939532949
ACH-000968,-0.364796396629
ACH-000969,-0.23653810264000003
ACH-000973,-0.162000652071
ACH-000974,-0.312395086945
ACH-000975,-0.4018908125
ACH-000976,-0.12197671895199999
ACH-000978,-0.317454815003
ACH-000980,-0.269384169728
ACH-000984,-0.19843345124000003
ACH-000986,-0.143006352759
ACH-000988,-0.168770905366
ACH-000993,0.0535394894764
ACH-000994,-0.251476430663
ACH-000996,0.2740467054
ACH-001001,-0.462171265145
ACH-001020,-0.25995630684500004
ACH-001028,-0.342953624318
ACH-001031,-0.326463582389
ACH-001038,-0.303569237722
ACH-001048,-0.295409488105
ACH-001050,-0.153853321511
ACH-001053,-0.0137527172404
ACH-001054,-0.26526486860599996
ACH-001061,-0.424791425228
ACH-001067,-0.10827009830499999
ACH-001075,0.0303448713632
ACH-001096,-0.7013565123000001
ACH-001128,-0.0990467487411
ACH-001134,0.0767887272703
ACH-001151,-0.149783876762
ACH-001163,-0.178624010045
ACH-001164,-0.506466543652
ACH-001173,-0.5612344933510001
ACH-001183,-0.155138268789
ACH-001184,-0.360699498907
ACH-001190,-0.250281184273
ACH-001192,-0.132095759369
ACH-001193,-0.0103071157164
ACH-001196,-0.478786446724
ACH-001197,-0.133727159606
ACH-001205,0.0849190950283
ACH-001211,-0.164760964052
ACH-001212,-0.39608985336499997
ACH-001228,-0.25756131626400003
ACH-001232,-0.34859496517899996
ACH-001239,-0.44131463398000004
ACH-001274,-0.247879668706
ACH-001275,-0.713526142021
ACH-001277,-0.6390602413250001
ACH-001278,-0.521082655354
ACH-001280,-0.105870007357
ACH-001283,-0.290801658661
ACH-001289,-0.050101349799300005
ACH-001295,-0.10121626440300001
ACH-001300,-0.368744719307
ACH-001301,-0.321512542295
ACH-001302,-0.352451485406
ACH-001303,-0.324962547064
ACH-001306,-0.37428276503700003
ACH-001318,-0.41198298077600004
ACH-001322,-0.46432342762199996
ACH-001328,-0.17735553506700003
ACH-001332,-0.190836443486
ACH-001333,-0.50136804664
ACH-001336,-0.258205148587
ACH-001340,-0.0552253085042
ACH-001346,-0.124293807193
ACH-001353,-0.0860067618482
ACH-001354,-0.531608335626
ACH-001367,-0.406660492685
ACH-001368,-0.07407060891339999
ACH-001374,-0.0160605896683
ACH-001375,-0.14812726027200002
ACH-001377,-0.46999089663000004
ACH-001380,-0.285627683202
ACH-001391,-0.0932520169287
ACH-001407,-0.289054227469
ACH-001408,-0.025517484786
ACH-001413,-0.24341102124400002
ACH-001430,-0.112657949234
ACH-001431,-0.08063945146189999
ACH-001450,-0.611478548499
ACH-001496,-0.0608109696451
ACH-001500,-0.6368023643999999
ACH-001521,-0.240846267436
ACH-001523,-0.29001724064199996
ACH-001532,-0.28103502417
ACH-001536,-0.292499139724
ACH-001550,-0.240677982781
ACH-001552,-0.0843374573928
ACH-001554,-0.296074779562
ACH-001645,0.045610116211900004
ACH-001654,-0.15595011142100001
ACH-001715,-0.33892891644900003
ACH-001735,-0.0766746141733
ACH-001736,-0.26554775785100004
ACH-001737,-0.586114394681
ACH-001740,-0.118543628738
ACH-001745,-0.13526923795600002
ACH-001750,-0.427580243868
ACH-001765,-0.431239411161
ACH-001956,-0.122094141725
ACH-001957,-0.287710529985
