,ELOVL1 (64834)
ACH-000004,-0.336488645607
ACH-000007,-0.297493911017
ACH-000009,-0.22580491064599997
ACH-000011,-0.344471297041
ACH-000012,-0.166718217179
ACH-000013,-0.39430697696
ACH-000014,-0.505043111216
ACH-000015,-0.383759374711
ACH-000017,-0.73055442873
ACH-000018,-0.707318469941
ACH-000019,-0.531306293572
ACH-000021,-0.36789521115699997
ACH-000022,-0.280691555814
ACH-000025,-0.8191407594429999
ACH-000028,-0.40431153946500004
ACH-000030,-0.7771266528409999
ACH-000035,-0.478597678575
ACH-000036,-0.529441463503
ACH-000037,-0.110093805122
ACH-000039,-0.447460293036
ACH-000040,-0.9961797055380001
ACH-000041,-0.49853656527400003
ACH-000042,-0.73836352794
ACH-000045,-0.8685526336820001
ACH-000047,-0.4904258348899999
ACH-000052,-0.9147496421150001
ACH-000053,-0.390244802707
ACH-000054,-0.459852169802
ACH-000055,-0.238461757776
ACH-000060,-0.930403032932
ACH-000067,-0.570708657478
ACH-000070,-0.39227615659299997
ACH-000075,-0.372479625978
ACH-000078,-0.54649253898
ACH-000082,-0.426696170535
ACH-000085,-0.994368569621
ACH-000086,-0.661982866034
ACH-000087,-0.556244842034
ACH-000092,-0.837808774358
ACH-000095,-0.41573433635799995
ACH-000097,-0.654236094934
ACH-000098,-0.613774904648
ACH-000099,-0.38760457115099994
ACH-000108,-0.340825844518
ACH-000113,-0.507297926755
ACH-000115,-0.24413769064399998
ACH-000116,-0.397935983426
ACH-000118,-0.19054489186
ACH-000120,-0.407943738509
ACH-000123,-0.256399380156
ACH-000127,-0.0963663292384
ACH-000128,-0.455581618819
ACH-000132,-0.467983738561
ACH-000133,-0.7262119229539999
ACH-000137,-0.510418742927
ACH-000138,-0.303296253255
ACH-000142,-0.662631034052
ACH-000143,-0.372264288538
ACH-000146,-0.846359030764
ACH-000148,-0.36022076145599996
ACH-000150,-0.58193142077
ACH-000152,-0.448630094925
ACH-000153,-0.719775757998
ACH-000159,-0.46863456579400004
ACH-000160,-0.46622332492299995
ACH-000163,-0.261671922299
ACH-000167,-0.444827566038
ACH-000168,-0.9421880427249999
ACH-000169,-0.39519668425399995
ACH-000178,-0.577040115714
ACH-000182,-0.34840874765600005
ACH-000183,-0.46805718501800003
ACH-000188,-0.438653151547
ACH-000189,-0.483954323594
ACH-000190,-0.23035251653499997
ACH-000198,-0.5505458540479999
ACH-000204,-1.0571343985600001
ACH-000206,-0.556168744374
ACH-000207,-0.740660691758
ACH-000211,-0.352255311443
ACH-000215,-0.49166438996000006
ACH-000221,-0.362132288599
ACH-000222,-0.334421759005
ACH-000223,-0.275343240567
ACH-000226,-0.380971316366
ACH-000227,-0.29312638659
ACH-000228,-0.518918086969
ACH-000231,-0.534708087559
ACH-000232,-0.429307666474
ACH-000233,-0.92857475006
ACH-000234,-0.43467856525700005
ACH-000235,-0.553162531293
ACH-000237,-0.464969311828
ACH-000238,-0.564114264429
ACH-000243,-0.37247527469400005
ACH-000244,-0.7593850184659999
ACH-000246,-0.39507149922799994
ACH-000248,-0.371381554693
ACH-000250,-0.212889092709
ACH-000251,-0.467142619441
ACH-000253,-0.274733482461
ACH-000255,-0.646156063531
ACH-000256,-0.11370606119999999
ACH-000257,-0.20046426184500002
ACH-000258,-0.49035575001599996
ACH-000259,-0.297758724314
ACH-000260,-0.34455156975900003
ACH-000261,-0.657128916461
ACH-000262,-0.658031002887
ACH-000263,-0.41924824138800004
ACH-000264,-0.327688795215
ACH-000265,-0.179132844324
ACH-000266,-0.515691075741
ACH-000272,-0.806139520714
ACH-000273,-0.593424916834
ACH-000274,-0.677407604481
ACH-000277,-0.429739692434
ACH-000278,-0.322359032054
ACH-000279,-0.5128949254649999
ACH-000280,-0.623214333448
ACH-000281,-0.623189419222
ACH-000288,-0.862285222061
ACH-000291,-0.42776284302100004
ACH-000293,-0.668233904216
ACH-000294,-0.832128311698
ACH-000295,-0.841253794454
ACH-000296,-0.5214741241449999
ACH-000302,-0.49447548431
ACH-000304,-0.517994217076
ACH-000307,-0.288254076912
ACH-000308,-0.291961744635
ACH-000310,-0.45940384987899996
ACH-000311,-0.226219651271
ACH-000312,-0.545094366641
ACH-000315,-0.626186498667
ACH-000316,-0.64925117382
ACH-000317,-0.529581600335
ACH-000318,-0.333541411334
ACH-000319,-0.561640665937
ACH-000320,-0.596879770082
ACH-000322,-0.440964573535
ACH-000323,-0.531343189095
ACH-000324,-0.279782195277
ACH-000329,-0.508799064759
ACH-000330,-0.596257405679
ACH-000331,-0.521035612814
ACH-000332,-0.364122458313
ACH-000334,-0.484767296331
ACH-000335,-0.457821657153
ACH-000336,-0.40340306633199996
ACH-000337,-0.20881674372900003
ACH-000339,-0.47393314935
ACH-000341,-0.736740687378
ACH-000348,-0.650848243693
ACH-000350,-0.302308566772
ACH-000352,-0.349359501169
ACH-000356,-0.505464643885
ACH-000361,-0.518441333882
ACH-000362,-0.8255758599869999
ACH-000363,-0.359217692989
ACH-000364,-0.42025328244599996
ACH-000365,-0.406344489357
ACH-000366,-0.31963721337699996
ACH-000368,-0.822208197559
ACH-000374,-0.506348854916
ACH-000375,-0.208357287955
ACH-000376,-0.539320286198
ACH-000381,-0.441883585816
ACH-000383,-0.48682157645400004
ACH-000387,-0.445942616601
ACH-000389,-0.578673285648
ACH-000390,-0.545033400427
ACH-000393,-0.49467921149300004
ACH-000395,-0.43882848580899997
ACH-000397,-0.44703303449299997
ACH-000401,-0.525136254807
ACH-000402,-0.714757903058
ACH-000403,-0.502172419626
ACH-000404,-0.04999583207859999
ACH-000406,-0.39171043062600003
ACH-000407,-0.7110075818899999
ACH-000408,-0.500729085929
ACH-000410,-0.435910836505
ACH-000411,-0.39824145422300006
ACH-000414,-0.633028304423
ACH-000415,-0.5067115977059999
ACH-000416,-0.370501186466
ACH-000420,-0.247113061424
ACH-000421,-0.44834690945699995
ACH-000424,-0.449872319256
ACH-000425,-0.38815666938500004
ACH-000426,-0.6854532683969999
ACH-000427,-0.7912317027879999
ACH-000433,-0.589814308994
ACH-000436,-0.6616749542270001
ACH-000444,-0.385439771688
ACH-000445,-0.410976510616
ACH-000448,-0.425054958847
ACH-000450,-0.420603793817
ACH-000452,-0.26912285530200003
ACH-000454,-0.617003026355
ACH-000458,-0.284125193689
ACH-000459,-0.245316137704
ACH-000460,-0.612693370535
ACH-000461,-0.564858672769
ACH-000463,-0.319045375306
ACH-000464,-0.192471138964
