,PTK2 (5747)
ACH-000004,-0.555087745933
ACH-000007,-0.8087633388609999
ACH-000009,-0.7557385618219999
ACH-000011,-1.42623293227
ACH-000012,-0.59828531165
ACH-000013,-0.273354152224
ACH-000014,-1.08735516765
ACH-000015,-0.788628025931
ACH-000017,-0.0795133817914
ACH-000018,-1.05827672396
ACH-000019,-0.42927028967299996
ACH-000021,-0.471723227446
ACH-000022,-0.553077134274
ACH-000025,-0.838096317495
ACH-000028,-0.512272479846
ACH-000030,-0.5469874447640001
ACH-000035,-0.649858330544
ACH-000036,-1.4661507998299999
ACH-000037,-0.316368496371
ACH-000039,-0.208729859619
ACH-000040,-0.57819002491
ACH-000041,-0.225735358134
ACH-000042,-0.396129515594
ACH-000045,-0.6992238280959999
ACH-000047,-1.06049779986
ACH-000052,-0.706536836751
ACH-000053,-0.20127119078699998
ACH-000054,-1.18103722386
ACH-000055,-0.37833214477899996
ACH-000060,-1.09227549089
ACH-000067,-0.9747948371940001
ACH-000070,-0.695329239661
ACH-000075,-0.578054337661
ACH-000078,-0.6782104601010001
ACH-000082,-1.0564083560600002
ACH-000085,-0.456864592645
ACH-000086,-0.5786710431409999
ACH-000087,-0.47057952131999997
ACH-000092,-0.6021045749989999
ACH-000095,-0.30611698052299996
ACH-000097,-0.607142920027
ACH-000098,-1.0578057186799998
ACH-000099,-0.757842131195
ACH-000108,-1.16287007507
ACH-000113,-0.479166020725
ACH-000115,-0.384848680241
ACH-000116,-0.304553544543
ACH-000118,-0.9631593145640001
ACH-000120,-1.4040886514
ACH-000123,-0.6220931426349999
ACH-000127,-1.27110382765
ACH-000128,-0.561473841699
ACH-000132,-1.0438101436700002
ACH-000133,-0.752329683159
ACH-000137,-0.41250093043799996
ACH-000138,-0.925921816106
ACH-000142,-0.79030854969
ACH-000143,-0.5472620861159999
ACH-000146,-0.151997784487
ACH-000148,-0.481135624288
ACH-000150,-1.27224346021
ACH-000152,-1.3822382768
ACH-000153,-0.665289480294
ACH-000159,-0.681491919518
ACH-000160,-0.18815298188299998
ACH-000163,0.0206498541685
ACH-000167,-0.84904764912
ACH-000168,-0.592818074068
ACH-000169,-0.573828813169
ACH-000178,-1.1531552595999999
ACH-000182,-0.282958270144
ACH-000183,-0.257017939313
ACH-000188,-0.493055883912
ACH-000189,-0.626582468504
ACH-000190,-0.485813516466
ACH-000198,-0.507785874871
ACH-000204,-0.598018535634
ACH-000206,-0.574839756329
ACH-000207,-0.329699216547
ACH-000211,-0.809152377836
ACH-000215,-0.8697307123019999
ACH-000221,-0.40536760482600004
ACH-000222,-0.7677086698800001
ACH-000223,-0.43964749839199996
ACH-000226,-0.255846715695
ACH-000227,-0.708195864542
ACH-000228,-0.498229153166
ACH-000231,-0.9591464694990001
ACH-000232,-1.12335447825
ACH-000233,-0.306019549534
ACH-000234,-1.0833536592
ACH-000235,-0.44693854421499996
ACH-000237,-0.929087392359
ACH-000238,-0.35485969147699997
ACH-000243,-0.38820540119999997
ACH-000244,-1.2871058097499999
ACH-000246,-1.06764203642
ACH-000248,-0.726406747122
ACH-000250,-0.900223622548
ACH-000251,-0.6514721569290001
ACH-000253,-0.432644311108
ACH-000255,-0.8811693073989999
ACH-000256,-0.790912775532
ACH-000257,-1.0017105049400001
ACH-000258,-0.36452806201
ACH-000259,-0.722660174587
ACH-000260,-0.836996760662
ACH-000261,-0.723025920606
ACH-000262,-1.07997816939
ACH-000263,-0.629643704744
ACH-000264,-0.593162097337
ACH-000265,-0.954971896081
ACH-000266,-0.36940291600599995
ACH-000272,-0.961772190547
ACH-000273,-0.346736446511
ACH-000274,-1.57520877162
ACH-000277,-0.330921257421
ACH-000278,-0.708954614421
ACH-000279,-0.175856070573
ACH-000280,-0.547807975274
ACH-000281,-1.1120318541399998
ACH-000288,-1.03660707648
ACH-000291,-0.783654557808
ACH-000293,-0.351605729501
ACH-000294,-0.22745621309099998
ACH-000295,-0.6335652252189999
ACH-000296,-0.6879718892360001
ACH-000302,-0.801352405905
ACH-000304,-0.970262818031
ACH-000307,-0.577679537762
ACH-000308,-0.386598519904
ACH-000310,-0.638420404781
ACH-000311,-0.632580111261
ACH-000312,-0.7404744167020001
ACH-000315,-0.387925804885
ACH-000316,-0.8852090228849999
ACH-000317,-0.246433597002
ACH-000318,-0.402501584164
ACH-000319,-0.33327126796900003
ACH-000320,-0.66753529666
ACH-000322,-0.805100233819
ACH-000323,-0.647628963509
ACH-000324,-1.11540875031
ACH-000329,-1.00355007626
ACH-000330,-0.746479391636
ACH-000331,-0.711624366578
ACH-000332,-0.636258857827
ACH-000334,-0.00856787334498
ACH-000335,-0.39398563991999996
ACH-000336,-0.9171394140289999
ACH-000337,-0.754427746572
ACH-000339,-0.466677113552
ACH-000341,-0.662687346143
ACH-000348,-0.996994886476
ACH-000350,-0.09783180873299999
ACH-000352,-0.415300408439
ACH-000356,-0.520685372396
ACH-000361,-0.9531181886
ACH-000362,-0.507896587721
ACH-000363,-0.357505152803
ACH-000364,-1.11573327044
ACH-000365,-0.552172951294
ACH-000366,-0.467827624283
ACH-000368,-1.1179669197600002
ACH-000374,-0.227531699416
ACH-000375,-0.908997580802
ACH-000376,-0.908748489351
ACH-000381,-0.543934661338
ACH-000383,-0.30506017954
ACH-000387,-0.247735449764
ACH-000389,-1.2139574609100001
ACH-000390,-0.44389573797
ACH-000393,-1.18531504359
ACH-000395,-0.7161606337690001
ACH-000397,-0.6721766786910001
ACH-000401,-0.9332964450319999
ACH-000402,-0.796274322735
ACH-000403,-0.7931255450620001
ACH-000404,-0.908994665922
ACH-000406,-0.1691495979
ACH-000407,-1.2014716034100001
ACH-000408,-1.01005178064
ACH-000410,-0.642186559782
ACH-000411,-0.740232410802
ACH-000414,-0.654952358416
ACH-000415,-0.116803293604
ACH-000416,-0.664171401985
ACH-000420,-1.24353234153
ACH-000421,-0.42493330335900004
ACH-000424,-0.383718534353
ACH-000425,-1.35648542231
ACH-000426,-0.40989763175899996
ACH-000427,-0.48120346744
ACH-000433,-0.7692339370219999
ACH-000436,-0.175969663559
ACH-000444,-0.809574479996
ACH-000445,-0.558267863212
ACH-000448,-0.446094977498
ACH-000450,-0.980712188274
ACH-000452,-0.458214250465
ACH-000454,-1.14393113349
ACH-000458,-0.46712980632
ACH-000459,-0.9203531592049999
ACH-000460,-0.647504127842
ACH-000461,-0.658971876995
ACH-000463,-0.5231649524009999
ACH-000464,-1.02149491552
ACH-000466,-0.8489316106550001
ACH-000467,-0.666245193924
ACH-000468,-1.00968507269
ACH-000469,-0.992237509553
ACH-000470,-0.679040132192
ACH-000471,-1.18373580738
ACH-000472,-0.638850237024
ACH-000473,-0.40653887199600003
ACH-000475,-0.8484026198100001
ACH-000476,-1.3573649559999998
ACH-000477,-1.01962615747
ACH-000480,-0.645424973432
ACH-000481,-0.183091018143
ACH-000483,-0.9390470750450001
ACH-000484,0.0713934662548
ACH-000485,-0.664965529807
ACH-000486,-0.9932105420239999
ACH-000487,-0.41593296755500003
ACH-000488,-0.409023567162
ACH-000490,-0.982828165333
ACH-000491,-0.39154895242
ACH-000495,-1.0429553923200001
ACH-000496,-0.993434393791
ACH-000499,-0.299222740534
ACH-000500,-0.531916738795
ACH-000502,-1.06425164622
ACH-000503,-0.100776024487
ACH-000505,-1.05432993991
ACH-000507,-0.755761552433
ACH-000510,-0.897315153637
ACH-000511,-1.00756626903
ACH-000512,-0.43511060136000007
ACH-000516,-1.1577151052399999
ACH-000517,-0.9373848452
ACH-000518,-0.687654220191
ACH-000520,-1.06388213861
ACH-000521,-1.0878181527700002
ACH-000522,-1.12474228471
ACH-000524,-0.6337216684120001
ACH-000527,-0.668699547127
ACH-000528,-0.18472891734400002
ACH-000537,-1.25374108937
ACH-000541,-0.832314262799
ACH-000542,-1.10343913622
ACH-000544,-0.59475798111
ACH-000545,-0.467393477335
ACH-000547,-0.9016261004200001
ACH-000548,-0.549507901942
ACH-000549,-0.757989797087
ACH-000550,-1.3538662985499998
ACH-000552,-0.852218830915
ACH-000556,-0.462747170506
ACH-000557,-0.451744460171
ACH-000570,-1.1443295160200002
ACH-000571,-1.0642705914100001
ACH-000573,-0.375459202861
ACH-000576,-0.44510112637599997
ACH-000580,-0.876575510141
ACH-000584,-0.7058701224189999
ACH-000585,-0.618851568248
ACH-000588,-0.58968328072
ACH-000589,-0.5217690254999999
ACH-000591,-0.573206845323
ACH-000593,-0.572437542532
ACH-000600,-0.742684313854
ACH-000601,-1.0853014924200002
ACH-000604,-0.276504738654
