,ARHGEF37 (389337)
ACH-000004,0.0614675349371
ACH-000007,0.194775460768
ACH-000009,-0.119894804717
ACH-000011,0.12257150792400001
ACH-000012,0.111951676654
ACH-000013,0.153254978257
ACH-000014,0.127304460564
ACH-000015,-0.048018956748599996
ACH-000017,0.0476519946511
ACH-000018,0.0634780856396
ACH-000019,0.333425437325
ACH-000021,0.123793822741
ACH-000022,0.0434619282725
ACH-000025,0.163491961271
ACH-000028,0.242924941186
ACH-000030,0.09697932261
ACH-000035,0.00857405851663
ACH-000036,0.054134647766699996
ACH-000037,0.0475958928974
ACH-000039,-0.05596469680919999
ACH-000040,0.00629488398272
ACH-000041,0.14218790419299998
ACH-000042,0.12371627598200001
ACH-000045,0.178583075172
ACH-000047,0.0686455805936
ACH-000052,0.27285720886799997
ACH-000053,0.08679719773460001
ACH-000054,0.08459334928
ACH-000055,0.283050469076
ACH-000060,0.154210815479
ACH-000067,-0.041255665340999996
ACH-000070,-0.011566147535899999
ACH-000075,0.209756346904
ACH-000078,0.069271644532
ACH-000082,0.15033596412699998
ACH-000085,0.0787182333919
ACH-000086,0.0916327681136
ACH-000087,0.0317681964598
ACH-000092,0.281696288689
ACH-000095,0.0464859211142
ACH-000097,0.142145921578
ACH-000098,0.203381279924
ACH-000099,0.035135348836199995
ACH-000108,0.164795384248
ACH-000113,0.158903796431
ACH-000115,0.07640349735110001
ACH-000116,0.177948884634
ACH-000118,0.140150350193
ACH-000120,0.22049198368200001
ACH-000123,0.126498478208
ACH-000127,0.12191861049000001
ACH-000128,0.10467084748700001
ACH-000132,0.15107894105900002
ACH-000133,0.13431761359000002
ACH-000137,0.231240714684
ACH-000138,0.144277126535
ACH-000142,0.0160283997832
ACH-000143,0.193225183929
ACH-000146,0.136881657693
ACH-000148,0.16397423625
ACH-000150,0.0172757660962
ACH-000152,0.1054123509
ACH-000153,0.322010585533
ACH-000159,0.014243148890799999
ACH-000160,0.0605176240247
ACH-000163,0.06535074445519999
ACH-000167,0.108660625304
ACH-000168,0.132689365594
ACH-000169,0.156253313099
ACH-000178,0.10992284151699999
ACH-000182,0.197369209029
ACH-000183,0.131388004073
ACH-000188,0.12946470904000001
ACH-000189,0.06561089578990001
ACH-000190,0.305774501777
ACH-000198,0.132409236438
ACH-000204,-0.0658664053553
ACH-000206,0.093514628881
ACH-000207,0.0818006866897
ACH-000211,0.0729060269456
ACH-000215,0.118713711338
ACH-000221,0.187851693785
ACH-000222,0.149168580795
ACH-000223,0.186150926534
ACH-000226,0.133669302191
ACH-000227,0.212670221773
ACH-000228,0.12388233846899999
ACH-000231,0.102220465896
ACH-000232,0.114787196366
ACH-000233,0.100237021557
ACH-000234,0.257200824289
ACH-000235,0.146798206673
ACH-000237,0.149681341918
ACH-000238,0.0900966466891
ACH-000243,0.0846164317575
ACH-000244,-0.046547275586099994
ACH-000246,0.137321489643
ACH-000248,0.254284061045
ACH-000250,0.114404754564
ACH-000251,0.080930634407
ACH-000253,0.162624974877
ACH-000255,0.0652845068842
ACH-000256,0.149444102579
ACH-000257,0.22372355226399998
ACH-000258,0.23421313844799999
ACH-000259,0.127176949391
ACH-000260,0.11608655622899999
ACH-000261,0.16066328424100002
ACH-000262,0.190488149009
ACH-000263,-0.10194645342700001
ACH-000264,0.0617091123731
ACH-000265,0.10464463288999999
ACH-000266,0.130543015225
ACH-000272,0.10224552342399999
ACH-000273,0.0369148384899
ACH-000274,0.100772287791
ACH-000277,0.0718627683722
ACH-000278,0.13842805822
ACH-000279,0.110179969143
ACH-000280,0.023055224422400003
ACH-000281,0.0532199978982
ACH-000288,0.148842593053
ACH-000291,0.083445707304
ACH-000293,0.273080488196
ACH-000294,0.059060260294199994
ACH-000295,0.16240376318900002
ACH-000296,0.059206755062999994
ACH-000302,0.14081814734099998
ACH-000304,0.11348711995100001
ACH-000307,0.151437560985
ACH-000308,0.167427419554
ACH-000310,0.150405195113
ACH-000311,0.118737893356
ACH-000312,0.0994447207182
ACH-000315,0.0575050649665
ACH-000316,0.194268137621
ACH-000317,0.00961220562655
ACH-000318,0.14581689317
ACH-000319,0.09460610852430001
ACH-000320,0.169979827717
ACH-000322,0.106191184136
ACH-000323,0.039147136951
ACH-000324,0.0792496070017
ACH-000329,0.0644129486438
ACH-000330,-0.0009209220848839999
ACH-000331,0.11633453987
ACH-000332,0.0863718211224
ACH-000334,0.24594873439399997
ACH-000335,0.32310196265
ACH-000336,0.118701731321
ACH-000337,-0.11613136047599999
ACH-000339,0.167986119104
ACH-000341,0.0126282734515
ACH-000348,0.107637464509
ACH-000350,-0.07289109716350001
ACH-000352,0.189736819586
ACH-000356,0.08679345076199999
ACH-000361,-0.109116623773
ACH-000362,0.0805643481146
ACH-000363,0.141530036109
ACH-000364,0.217326810233
ACH-000365,0.06791270156809999
ACH-000366,0.163524269213
ACH-000368,-0.0571167605523
ACH-000374,0.21855222035100003
ACH-000375,0.23518306059799998
ACH-000376,0.137638154529
ACH-000381,0.021291848106999998
ACH-000383,0.14025456898900002
ACH-000387,0.12652176954299998
ACH-000389,0.11119667793299999
ACH-000390,0.149157252277
ACH-000393,0.0720826505106
ACH-000395,0.284401853977
ACH-000397,0.19534388580200002
ACH-000401,0.0062151335036099995
ACH-000402,0.271968738178
ACH-000403,0.181940712027
ACH-000404,-0.05454552376209999
ACH-000406,0.0524727385979
ACH-000407,0.166372996323
ACH-000408,0.0999350525835
ACH-000410,0.193566331004
ACH-000411,0.0807527395778
ACH-000414,0.183642597303
ACH-000415,0.0476953156738
ACH-000416,0.107024088898
ACH-000420,0.446869878317
ACH-000421,0.19839716308699998
ACH-000424,0.202804619922
ACH-000425,0.123588167848
ACH-000426,0.07849667942539999
ACH-000427,0.15117575223899998
ACH-000433,-0.0221153764865
ACH-000436,0.13833908958399999
ACH-000444,0.17415585847600001
ACH-000445,0.049595904694499995
ACH-000448,0.0635901598434
ACH-000450,0.051329200682399996
ACH-000452,0.10644329245300001
ACH-000454,-0.0295846692515
ACH-000458,0.0932666749195
ACH-000459,0.251468634658
ACH-000460,0.183698677172
ACH-000461,0.218772543155
ACH-000463,0.09082324406780001
ACH-000464,-0.0352081570485
ACH-000466,0.15876259438100002
ACH-000467,0.13965567922900002
ACH-000468,0.0486652552501
ACH-000469,0.07630612984610001
ACH-000470,0.17291602926600003
ACH-000471,0.0915295164216
ACH-000472,0.230050977537
ACH-000473,0.0201267370749
ACH-000475,0.151250689169
ACH-000476,0.18667558712699997
ACH-000477,0.0762024615263
ACH-000480,0.33768529137100006
ACH-000481,0.13213233824200002
ACH-000483,0.161744173293
ACH-000484,0.11693416472200001
ACH-000485,0.130873920091
ACH-000486,0.17694445036200002
ACH-000487,0.11359197377699999
ACH-000488,0.0823442186598
ACH-000490,0.0652628655427
ACH-000491,0.18997886189
ACH-000495,0.0286596001601
ACH-000496,0.203368704069
ACH-000499,0.0622035267512
ACH-000500,0.185072840611
ACH-000502,0.142978813169
ACH-000503,0.294834050253
ACH-000505,0.12752295446599998
ACH-000507,0.221334569392
ACH-000510,0.109733910233
ACH-000511,0.09375456570080001
ACH-000512,0.20749684223
ACH-000516,0.138186916998
ACH-000517,0.159347539204
ACH-000518,0.242798443787
ACH-000520,0.12870299867499999
ACH-000521,0.117445064724
ACH-000522,0.12237859708799999
ACH-000524,0.121923264423
ACH-000527,0.136464664784
ACH-000528,0.138935695413
ACH-000537,0.171136219655
ACH-000541,0.125613118193
ACH-000542,0.0608580730253
ACH-000544,0.0373507616742
ACH-000545,-0.0695835215307
ACH-000547,0.105340515698
ACH-000548,0.0866306022653
ACH-000549,0.0346658533172
ACH-000550,-0.0309442056219
ACH-000552,0.0011157401450599999
ACH-000556,0.146750983429
ACH-000557,-0.0409210006095
ACH-000570,0.138235529411
ACH-000571,0.021381051436400005
ACH-000573,0.0864378257725
ACH-000576,0.105452662518
ACH-000580,0.142782634933
ACH-000584,0.0513932552951
ACH-000585,0.144445165445
ACH-000588,0.154161774344
ACH-000589,0.173568554644
ACH-000591,0.242692079181
ACH-000593,0.190746715394
ACH-000600,0.223887121428
ACH-000601,0.08437814068180001
ACH-000604,0.0430829243568
ACH-000605,0.289374803309
ACH-000606,0.04463554727030001
ACH-000608,0.158157781314
ACH-000614,0.24363783107099998
ACH-000616,0.0517972449967
ACH-000618,0.17835190202399998
ACH-000619,0.16663687317099998
ACH-000620,0.216611572897
ACH-000621,0.13176845295700002
ACH-000622,0.197376688122
ACH-000623,0.0623794369651
ACH-000624,0.113213863399
ACH-000627,0.0071717564702
ACH-000630,0.229350327651
ACH-000632,0.208546315578
ACH-000633,0.027872918725400004
ACH-000637,0.193489610198
ACH-000638,0.163266046691
ACH-000646,0.19457121219999998
ACH-000647,0.143663001117
ACH-000648,0.044607813927100004
ACH-000649,0.149486566467
ACH-000651,0.020535319668599998
ACH-000652,0.135214331425
ACH-000653,0.0697603472208
ACH-000657,0.113633569772
ACH-000658,0.11764874711899999
ACH-000661,0.24851011888099997
ACH-000662,0.196915960366
ACH-000663,0.10575411900699999
ACH-000665,0.114081018608
ACH-000671,0.11085416857000001
ACH-000673,0.0878371426463
ACH-000676,0.0963447811022
ACH-000677,0.11569951864700001
ACH-000681,0.161551798584
ACH-000682,0.131289952205
ACH-000683,0.182255504987
ACH-000684,0.08747872666069999
ACH-000688,0.166168628498
ACH-000693,0.127338780284
ACH-000694,0.038468602146199994
ACH-000695,0.035556744534400005
ACH-000696,0.09614747062349999
ACH-000697,0.321306399475
ACH-000699,0.12602229662
ACH-000701,0.10277404852399999
ACH-000706,0.188995468627
ACH-000711,0.10050253773800001
ACH-000713,0.160678377093
ACH-000714,0.25618239794799996
ACH-000718,0.25156789764000004
ACH-000720,0.105837847402
ACH-000721,0.044730839645600005
ACH-000724,0.33344475834000004
ACH-000725,0.196850603097
ACH-000732,0.139954679384
ACH-000734,0.269705115301
ACH-000735,0.095462266301
ACH-000736,0.22056316720400002
ACH-000738,0.19101844449900002
ACH-000746,0.15336942634700002
ACH-000747,0.186862315159
ACH-000748,0.108922525319
ACH-000753,0.09021485800180001
ACH-000756,-0.104243165203
ACH-000757,0.146538522586
ACH-000758,0.0385914788565
ACH-000760,0.05624154880530001
ACH-000763,0.284369553587
ACH-000764,0.0744370425042
ACH-000765,0.09594283078669999
ACH-000766,0.262419649393
ACH-000767,-0.016353687002999998
ACH-000768,0.17332228695000002
ACH-000769,0.11881011075999999
ACH-000770,0.0677381044068
ACH-000771,0.15443406505100002
ACH-000773,0.0211153893487
ACH-000776,0.128635898562
ACH-000777,0.23939423659899997
ACH-000778,0.176846679504
ACH-000781,0.15356567544299998
ACH-000782,0.101893729978
ACH-000783,0.09812999563310001
ACH-000784,0.14299872119999998
ACH-000785,0.162827740963
ACH-000787,0.151980757018
ACH-000788,0.106499704855
ACH-000791,0.105571139211
ACH-000792,0.19809431309999997
ACH-000794,0.11380519633
ACH-000796,0.127351254389
ACH-000799,0.13081877918600002
ACH-000800,-0.027127127719
ACH-000802,0.10167192455700001
ACH-000804,0.178790221806
ACH-000805,0.263241629799
ACH-000809,0.04803349238559999
ACH-000810,0.12786511533
ACH-000811,0.22386294643399998
ACH-000817,0.17367624633499998
ACH-000819,0.137843263313
ACH-000820,-0.0846875116357
ACH-000821,0.0985032103772
ACH-000822,0.15250382077299998
ACH-000823,0.0818012219463
ACH-000824,0.11055044019999999
ACH-000827,0.167256929712
ACH-000829,0.209381327964
ACH-000831,0.0830431939037
ACH-000832,0.250487948254
ACH-000833,0.183049515878
ACH-000834,0.233259006239
ACH-000835,0.16623946797
ACH-000836,0.233867004936
ACH-000837,0.141490631207
ACH-000838,0.0349134744562
ACH-000839,0.144965913368
ACH-000840,0.08816438783269999
ACH-000841,0.0319494665683
ACH-000843,0.17178449797400003
ACH-000846,0.17294223904699998
ACH-000847,0.23444075958299998
ACH-000848,0.08050183745739999
ACH-000849,0.210954784981
ACH-000851,0.049222361018599996
ACH-000855,0.36114636395099997
ACH-000856,0.196366766069
ACH-000858,0.0959298850887
ACH-000859,0.18296597358600003
ACH-000861,0.0901308061929
ACH-000862,0.0863321488813
ACH-000865,0.0159616325341
ACH-000866,0.173930547982
ACH-000867,0.23600639239500001
ACH-000869,0.184179943773
ACH-000872,0.247648976111
ACH-000873,0.022108543189599997
ACH-000876,0.28642368778
ACH-000878,0.09373001690310001
ACH-000880,0.29174556341999996
ACH-000881,0.21497867956099997
ACH-000882,0.147868081931
ACH-000884,0.158930950395
ACH-000885,0.23386234070700002
ACH-000887,0.17343648732900002
ACH-000888,0.20852177126899998
ACH-000889,0.06974397657289999
ACH-000890,0.175363455049
ACH-000896,0.10891539559499999
ACH-000898,0.226599169142
ACH-000900,0.06129838510840001
ACH-000901,0.09174536143369999
ACH-000905,0.10702899150900001
ACH-000906,0.112278775088
ACH-000907,0.0862781786735
ACH-000910,0.108882618441
ACH-000911,0.15502240467700001
ACH-000912,0.211700132658
ACH-000913,0.07791571526319999
ACH-000915,0.0166364474955
ACH-000916,0.618528181002
ACH-000917,0.281796250149
ACH-000921,0.0980214838452
ACH-000924,0.165158890527
ACH-000926,0.034969387542400004
ACH-000928,0.0671416509152
ACH-000929,0.253761756162
ACH-000932,0.0684480919988
ACH-000935,0.134839185767
ACH-000936,0.058925253379999994
ACH-000937,0.0542714492513
ACH-000938,0.235128566768
ACH-000939,0.07576975755760001
ACH-000941,0.17940429232500002
ACH-000943,0.080577445049
ACH-000946,0.106690223131
ACH-000947,0.11796117965700001
ACH-000948,0.202875644071
ACH-000950,0.158793941549
ACH-000953,0.11795546511499999
ACH-000957,0.250277221076
ACH-000958,0.27333099426
ACH-000960,0.0535644559847
ACH-000963,0.154946093356
ACH-000968,0.203641650976
ACH-000969,0.21541980007199998
ACH-000973,0.11430166490900001
ACH-000974,0.145148606076
ACH-000975,-0.021092065218500003
ACH-000976,0.201518682618
ACH-000978,-0.08673940580520001
ACH-000980,0.234619256209
ACH-000984,-0.04515458091019999
ACH-000986,0.00650663646566
ACH-000988,0.269653286537
ACH-000993,0.226076243625
ACH-000994,0.128500930486
ACH-000996,0.225357191633
ACH-001001,0.0150561137538
ACH-001020,0.30806232886
ACH-001028,0.10493283944800001
ACH-001031,0.0989103908001
ACH-001038,0.17359522457
ACH-001048,0.270761265524
ACH-001050,0.18839449453600002
ACH-001053,0.114730050059
ACH-001054,-0.034683074221600003
ACH-001061,0.271219106185
ACH-001067,0.109986220586
ACH-001075,0.157440768194
ACH-001096,0.233326288125
ACH-001128,-0.05798215467230001
ACH-001134,0.19631920292100002
ACH-001151,0.13685580709
ACH-001163,0.236015282286
ACH-001164,0.0320291236613
ACH-001173,0.08873816129310001
ACH-001183,0.0806904642968
ACH-001184,0.187467555944
ACH-001190,0.156117737985
ACH-001192,0.040190583315800006
ACH-001193,-0.10868717131200001
ACH-001196,0.06830946826090001
ACH-001197,0.0485190880434
ACH-001205,0.311098537176
ACH-001211,0.15711328652
ACH-001212,-0.08477630533230002
ACH-001228,0.247672144533
ACH-001232,0.0833134560945
ACH-001239,0.161132721861
ACH-001274,0.0772085255254
ACH-001275,0.180161474766
ACH-001277,0.05551875810219999
ACH-001278,0.113767525998
ACH-001280,0.210313976911
ACH-001283,0.193762513948
ACH-001289,0.317218950897
ACH-001295,0.0665867201062
ACH-001300,0.0900990899312
ACH-001301,0.219932197834
ACH-001302,0.237743461658
ACH-001303,0.087636857677
ACH-001306,0.155633536373
ACH-001318,0.049455321667800006
ACH-001322,0.0181209792754
ACH-001328,0.144491734655
ACH-001332,0.188636061402
ACH-001333,0.205828101331
ACH-001336,0.108032038432
ACH-001340,0.031042944509799997
ACH-001346,0.0754528203362
ACH-001353,0.0892494211053
ACH-001354,0.148688989794
ACH-001367,0.24348345085499998
ACH-001368,0.153162574325
ACH-001374,-0.491029743883
ACH-001375,0.19144244884
ACH-001377,0.0186332552619
ACH-001380,0.10236658080600002
ACH-001391,0.22201930442200002
ACH-001407,0.173146340164
ACH-001408,0.0387412002393
ACH-001413,0.277587449198
ACH-001430,0.26114159579
ACH-001431,0.170493953525
ACH-001450,0.07261770468010001
ACH-001496,0.0988352561573
ACH-001500,0.015677092427299998
ACH-001521,0.437673188847
ACH-001523,0.150976207515
ACH-001532,0.21994854782200002
ACH-001536,0.250596317056
ACH-001550,0.014674943816100001
ACH-001552,0.06923038714169999
ACH-001554,0.24652321497299998
ACH-001645,0.030650265979
ACH-001654,0.11051177498199999
ACH-001715,0.23049146820799998
ACH-001735,0.0889054345835
ACH-001736,0.153512234031
ACH-001737,0.307437706628
ACH-001740,0.11480080508
ACH-001745,0.17445220269900003
ACH-001750,0.0164482643518
ACH-001765,0.09977412292310002
ACH-001956,0.161775948664
ACH-001957,0.0990504926022
