,SOWAHB (345079)
ACH-000312,-0.18358984322799998
ACH-000315,-0.233969255579
ACH-000316,-0.110864723611
ACH-000317,-0.437593992567
ACH-000318,-0.26065499376699997
ACH-000319,-0.123658508879
ACH-000320,-0.605655577886
ACH-000322,-0.11357336553099999
ACH-000323,-0.278552065147
ACH-000324,-0.21033176497
ACH-000329,0.157418997334
ACH-000330,-0.021693369008900003
ACH-000331,-0.0616211800381
ACH-000332,-0.19603087767900002
ACH-000334,-0.227873753987
ACH-000335,-0.114340952573
ACH-000336,-0.159910622109
ACH-000337,-0.296962828034
ACH-000339,-0.222104210091
ACH-000341,-0.398381653498
ACH-000348,-0.11820786449000001
ACH-000350,-0.263707774915
ACH-000352,-0.287877728794
ACH-000356,-0.29145750844
ACH-000361,-0.329812197958
ACH-000362,-0.0960909792673
ACH-000363,-0.276937173378
ACH-000364,-0.213609332623
ACH-000365,-0.10468711449899999
ACH-000366,-0.12659788063400002
ACH-000368,-0.13503206123199998
ACH-000374,-0.151956980698
ACH-000375,-0.0837454172046
ACH-000376,-0.25959848609700004
ACH-000381,-0.18853684755800001
ACH-000383,-0.35633357098499996
ACH-000387,-0.328525935477
ACH-000389,-0.0662920669788
ACH-000390,-0.106083926339
ACH-000393,-0.127169819434
ACH-000395,-0.241918207365
ACH-000397,-0.0861792055326
ACH-000401,-0.173386192813
ACH-000402,0.349023441069
ACH-000403,-0.08769762156670001
ACH-000404,-0.23267734621199998
ACH-000406,-0.21577046851300002
ACH-000407,-0.190488982826
ACH-000408,-0.422061834808
ACH-000410,-0.182836245539
ACH-000411,-0.235256004272
ACH-000414,-0.111608267486
ACH-000415,-0.294049950137
ACH-000416,-0.229698319664
ACH-000420,-0.206472870896
ACH-000421,-0.20549544823399998
ACH-000424,-0.48738286450900004
ACH-000425,-0.211623346631
ACH-000426,-0.04730201446790001
ACH-000427,-0.366599116931
ACH-000433,-0.364085022319
ACH-000436,-0.049214400487199994
ACH-000444,-0.09968189046980001
ACH-000445,-0.16329225886499998
ACH-000448,-0.18781358772999998
ACH-000450,-0.162247964015
ACH-000452,-0.363308151774
ACH-000454,-0.0081692048664
ACH-000458,-0.268669333582
ACH-000459,0.261172918459
ACH-000460,-0.115036023135
ACH-000461,-0.145909634074
ACH-000463,-0.386504649901
ACH-000464,-0.006706070413329999
ACH-000466,-0.129907956517
ACH-000467,-0.041173170160900004
ACH-000468,-0.582752718509
ACH-000469,-0.0734612185925
ACH-000470,0.0414491894995
ACH-000471,-0.07188824925580001
ACH-000472,-0.15375069226500002
ACH-000473,-0.14878977714000002
ACH-000475,-0.08389133892
ACH-000476,-0.330835646015
ACH-000477,-0.0638561465422
ACH-000480,-0.162582588587
ACH-000481,-0.23627361653999998
ACH-000483,-0.170269475246
ACH-000484,-0.259709675958
ACH-000485,-0.347543654179
ACH-000486,-0.246059322553
ACH-000487,-0.147815397612
ACH-000488,-0.16095553684
ACH-000490,-0.09328558715939998
ACH-000491,-0.22582495643300002
ACH-000495,0.044042979971400005
ACH-000496,-0.293918268456
ACH-000499,-0.07272847979880001
ACH-000500,-0.240681219957
ACH-000502,-0.141643207457
ACH-000503,-0.0291230401515
ACH-000505,-0.25914272188799997
ACH-000507,-0.20647710188299997
ACH-000510,-0.193938240893
ACH-000511,-0.17344885947900002
ACH-000512,-0.0478820419195
ACH-000516,-0.11382296407800001
ACH-000517,-0.204035585592
ACH-000518,-0.1172332313
ACH-000520,-0.338814851918
ACH-000521,-0.166925009953
ACH-000522,-0.20361185087699998
ACH-000524,-0.258149094451
ACH-000527,-0.16803691098200002
ACH-000528,-0.153875023799
ACH-000537,-0.21457224842300002
ACH-000541,-0.059419606270500004
ACH-000542,-0.17151200369800002
ACH-000544,-0.196141358471
ACH-000545,-0.160267767149
ACH-000547,-0.226925474382
ACH-000548,-0.114605813759
ACH-000549,-0.209725211666
ACH-000550,-0.152838169139
ACH-000552,-0.13691289925300001
ACH-000556,-0.123025466446
ACH-000557,-0.555891663465
ACH-000570,-0.18447545641199997
ACH-000571,-0.111934543005
ACH-000573,-0.206603015918
ACH-000576,-0.118475136759
ACH-000580,-0.326379289091
ACH-000584,-0.18140584325800002
ACH-000585,-0.08490027435229999
ACH-000588,-0.413652045065
ACH-000589,-0.108438153346
ACH-000591,-0.17873891589000002
ACH-000593,-0.21836110932100003
ACH-000600,-0.448374761356
ACH-000601,-0.149585484416
ACH-000604,0.162846082449
ACH-000605,-0.319140694125
ACH-000606,-0.12985150449400001
ACH-000608,-0.16097176828600002
ACH-000614,0.0524286772572
ACH-000616,-0.32029453748000003
ACH-000618,-0.233962248368
ACH-000619,-0.17177506909499998
ACH-000620,-0.0193453213304
ACH-000621,-0.13504383415100002
ACH-000622,-0.056871700131099996
ACH-000623,-0.272223437025
ACH-000624,-0.232027151704
ACH-000627,-0.231289128135
ACH-000630,-0.12141606511299999
ACH-000632,-0.08323008482319999
ACH-000633,0.0375057553864
ACH-000637,-0.516559723001
ACH-000638,-0.182924379963
ACH-000646,-0.10704761299799999
ACH-000647,-0.2189954538
ACH-000648,-0.128407190966
ACH-000649,-0.176111646648
ACH-000651,-0.20169267265299998
ACH-000652,-0.126165158439
ACH-000653,0.118820579723
ACH-000657,-0.11795914265900001
ACH-000658,-0.0627809357847
ACH-000661,-0.19387224073399997
ACH-000662,-0.457907704576
ACH-000663,0.0460962920889
ACH-000665,-0.20177562919
ACH-000671,-0.20514043129700002
ACH-000673,-0.16925617705899998
ACH-000676,-0.16442583043
ACH-000677,-0.172309190171
ACH-000681,-0.0189950037403
ACH-000682,-0.18813316247099998
ACH-000683,-0.21551389280000002
ACH-000684,-0.22337676706999998
ACH-000688,0.0445624338803
ACH-000693,-0.284536445542
ACH-000694,-0.24587339915999998
ACH-000695,-0.16134717631200002
ACH-000696,-0.235750093556
ACH-000697,-0.157276107043
ACH-000699,-0.0373526890352
ACH-000701,-0.23656122073000002
ACH-000706,-0.20764548631299998
ACH-000711,-0.14992022425
ACH-000713,-0.34402631937100003
ACH-000714,-0.243208635693
ACH-000718,-0.197672220476
ACH-000720,-0.230863196467
ACH-000721,-0.226031285517
ACH-000724,-0.146997381142
ACH-000725,-0.153867619367
ACH-000732,-0.331986921296
ACH-000734,-0.326636076214
ACH-000735,-0.175926155302
ACH-000736,-0.122485259898
ACH-000738,-0.31943645566
ACH-000746,-0.186188473412
ACH-000747,-0.128701675608
ACH-000748,-0.47030370723399995
ACH-000753,-0.0183790952714
ACH-000756,0.0803658843948
ACH-000757,-0.156182524731
ACH-000758,-0.230199472064
ACH-000760,-0.198915233607
ACH-000763,0.0276224486248
ACH-000764,-0.328212410699
ACH-000765,-0.224301186146
ACH-000766,-0.172129619113
ACH-000767,-0.14657780958
ACH-000768,-0.18664033800500002
ACH-000769,-0.0356069209372
ACH-000770,-0.249130733098
ACH-000771,-0.052941173598999997
ACH-000773,-0.0895151392024
ACH-000776,-0.160131273192
ACH-000777,-0.12314074512499999
ACH-000778,-0.234159587049
ACH-000781,-0.127502445723
ACH-000782,-0.266242918329
ACH-000783,-0.205569395435
ACH-000784,-0.15212797673200001
ACH-000785,-0.24711143542300001
ACH-000787,-0.174639391167
ACH-000788,-0.0694396355401
ACH-000791,-0.308174412592
ACH-000792,-0.242846605471
ACH-000794,-0.267842514204
ACH-000796,-0.158254538342
ACH-000799,-0.0313546719707
ACH-000800,-0.0481804701327
ACH-000802,-0.27388731164
ACH-000804,-0.530286266917
ACH-000805,-2.42487886404e-05
ACH-000809,-0.0896535069764
ACH-000810,-0.121367512583
ACH-000811,-0.10493638582800001
ACH-000817,-0.111946454805
ACH-000819,-0.259255538806
ACH-000820,-0.165745565141
ACH-000821,-0.34469799078100005
ACH-000822,-0.054376888076599995
ACH-000823,-0.161584151168
ACH-000824,-0.0598845241278
ACH-000827,-0.21298227749899998
ACH-000829,-0.0514333173818
ACH-000831,-0.279064500555
ACH-000832,-0.135104571969
ACH-000833,-0.509433797715
ACH-000834,-0.111379131884
ACH-000835,-0.11206307374000002
ACH-000836,-0.105494806804
ACH-000837,-0.16897984770799998
ACH-000838,-0.026270858673099997
ACH-000839,-0.337388473349
ACH-000840,-0.516985656461
ACH-000841,-0.27248132419300003
ACH-000843,-0.164060926414
ACH-000846,-0.23743959170499998
ACH-000847,-0.615393130847
ACH-000848,-0.0471058116639
ACH-000849,-0.061261730647300006
ACH-000851,-0.31326669140700003
ACH-000855,-0.418360654152
ACH-000856,-0.129226950064
ACH-000858,0.061691344627900005
ACH-000859,-0.224749203847
ACH-000861,-0.242347413173
ACH-000862,-0.154384892324
ACH-000865,-0.165942175627
ACH-000866,-0.20895709924400002
ACH-000867,-0.0303023366976
ACH-000869,-0.12114610132
ACH-000872,-0.24001342457199998
ACH-000873,-0.282522877351
ACH-000876,-0.134972150106
ACH-000878,0.028828965545900004
ACH-000880,-0.213287767943
ACH-000881,-0.17103102368099998
ACH-000882,-0.09183552775630001
ACH-000884,0.0455707523996
ACH-000885,-0.0204512897832
ACH-000887,-0.19807369454999998
ACH-000888,-0.13216035880000002
ACH-000889,-0.08546127965299999
ACH-000890,-0.308381937737
ACH-000896,-0.187984519203
ACH-000898,-0.251904526954
ACH-000900,-0.19526943357299997
ACH-000901,-0.18600376128499999
ACH-000905,-0.27329646606999997
ACH-000906,-0.27616801500599997
ACH-000907,-0.041746812147
ACH-000910,-0.195176049696
ACH-000911,-0.152281767475
ACH-000912,-0.0175778500264
ACH-000913,-0.210030697011
ACH-000915,0.0633716435312
ACH-000916,-0.227025856575
ACH-000917,-0.47475301698999994
ACH-000921,0.026334188495800003
ACH-000924,-0.150603351232
ACH-000926,-0.17935899011
ACH-000928,-0.155829174347
ACH-000929,-0.0657809879218
ACH-000932,-0.24943647483399997
ACH-000935,-0.279414185457
ACH-000936,-0.0566853818398
ACH-000937,-0.107840394718
ACH-000938,-0.251723704732
ACH-000939,-0.176575757824
ACH-000941,-0.191528349497
ACH-000943,-0.105807893435
ACH-000946,-0.348166775978
ACH-000947,-0.25783919966200003
ACH-000948,-0.294356609424
ACH-000950,-0.317847832828
ACH-000953,-0.492889283439
ACH-000957,-0.248722395271
ACH-000958,-0.0785423500482
ACH-000960,-0.139897962058
ACH-000963,-0.562308090619
ACH-000968,-0.14399744428
ACH-000969,-0.20790390983399998
ACH-000973,-0.013014746939299998
ACH-000974,-0.222159699833
ACH-000975,-0.0676973184315
ACH-000976,0.00369967888778
ACH-000978,-0.7365796799709999
ACH-000980,-0.198859295121
ACH-000984,-0.335563770361
ACH-000986,-0.154345608012
ACH-000988,-0.343046710503
ACH-000993,-0.180086201154
ACH-000994,-0.151479060789
ACH-000996,-0.348216993959
ACH-001001,-0.142618469772
ACH-001020,-0.38928178048699996
ACH-001028,-0.111102800217
ACH-001031,-0.189010963281
ACH-001038,-0.109008315632
ACH-001048,-0.22866968831099999
ACH-001050,-0.28616697648
ACH-001053,-0.0601833324025
ACH-001054,-0.18010067284200001
ACH-001061,-0.11493077119999999
ACH-001067,-0.28430548257
ACH-001075,-0.136192094554
ACH-001096,-0.13404937069199999
ACH-001128,-0.0581281114518
ACH-001134,-0.257730351433
ACH-001151,-0.0769844336888
ACH-001163,-0.0574531630843
ACH-001164,-0.294931837152
ACH-001173,-0.13792188315
ACH-001183,-0.109124941986
ACH-001184,-0.299545534371
ACH-001190,-0.24476978913400002
ACH-001192,-0.282973798667
ACH-001193,0.32385076117600003
ACH-001196,-0.11071697226600001
ACH-001197,-0.18811329457000003
ACH-001205,-0.199744079593
ACH-001211,0.036886576931199996
ACH-001212,-0.48604496798600005
ACH-001228,-0.172972383426
ACH-001232,-0.09275235390060001
ACH-001239,-0.157619897113
ACH-001274,-0.14348280882300002
ACH-001275,-0.234456355211
ACH-001277,-0.644471123333
ACH-001278,-0.293627732752
ACH-001280,-0.0803634977895
ACH-001283,-0.08548527629069999
ACH-001289,-0.16852708305199998
ACH-001295,-0.2206943286
ACH-001300,-0.18396417669799997
ACH-001301,-0.0857615269618
ACH-001302,-0.143052702458
ACH-001303,-0.165003107813
ACH-001306,-0.128057854903
ACH-001318,-0.371977335384
ACH-001322,0.0368404508731
ACH-001328,-0.19356528478
ACH-001332,-0.24185537342900001
ACH-001333,-0.0643855861393
ACH-001336,-0.18162988508400002
ACH-001340,-0.17452840569800002
ACH-001346,-0.245941294093
ACH-001353,-0.176085604208
ACH-001354,0.0495423004541
ACH-001367,0.00699835398759
ACH-001368,-0.0619359377561
ACH-001374,0.30042788764199996
ACH-001375,-0.43755227930699997
ACH-001377,-0.32840389671500003
ACH-001380,-0.20746170748599999
ACH-001391,-0.67061768757
ACH-001407,-0.154034148363
ACH-001408,0.0127293540453
ACH-001413,-0.146595126385
ACH-001430,-0.167541424425
ACH-001431,-0.0668598426014
ACH-001450,-0.155187509167
ACH-001496,-0.13335826864800002
ACH-001500,-0.111816740206
ACH-001521,0.212759337414
ACH-001523,-0.11360583177400001
ACH-001532,-0.16227225376499999
ACH-001536,0.108851786887
ACH-001550,-0.24805727736400002
ACH-001552,0.053784696400600004
ACH-001554,-0.235020632236
ACH-001645,-0.240572089346
ACH-001654,-0.205113950336
ACH-001715,-0.0844340141694
ACH-001735,-0.132027499176
ACH-001736,-0.0704017913756
ACH-001737,0.0044673035410500005
ACH-001740,0.0893456091929
ACH-001745,-0.325568409435
ACH-001750,-0.264419020861
ACH-001765,-0.0760285799283
ACH-001956,-0.09608868944849999
ACH-001957,-0.015249548105799999
