,TTLL5 (23093)
ACH-000004,-0.19616919729600002
ACH-000007,-0.309689333419
ACH-000009,-0.172292109722
ACH-000011,0.0596557358799
ACH-000012,-0.10960741484099999
ACH-000013,-0.129392039667
ACH-000014,-0.27306553204100004
ACH-000015,-0.111764833363
ACH-000017,-0.172985743721
ACH-000018,-0.22699383414000002
ACH-000019,-0.596060153201
ACH-000021,-0.0367512194569
ACH-000022,-0.184191689382
ACH-000025,-0.143731879265
ACH-000028,-0.349205129551
ACH-000030,-0.11422075471200001
ACH-000035,0.114819646449
ACH-000036,-0.209813981184
ACH-000037,-0.256901056443
ACH-000039,-0.105409297063
ACH-000040,-0.261473268086
ACH-000041,-0.220028819727
ACH-000042,-0.18415990634100002
ACH-000045,0.0337389644771
ACH-000047,-0.0959373996391
ACH-000052,-0.292269403652
ACH-000053,-0.158491724886
ACH-000054,-0.20416936403900002
ACH-000055,-0.435120619278
ACH-000060,-0.287660349303
ACH-000067,-0.326681681497
ACH-000070,-0.226920835325
ACH-000075,0.0289207731528
ACH-000078,-0.140188032629
ACH-000082,-0.202174126319
ACH-000085,0.0885032290924
ACH-000086,-0.21070001567299998
ACH-000087,-0.43204390043000007
ACH-000092,-0.226594436406
ACH-000095,-0.329933357701
ACH-000097,-0.187676971059
ACH-000098,-0.15883038775699998
ACH-000099,-0.137694960801
ACH-000108,-0.288193843814
ACH-000113,-0.0826439236147
ACH-000115,0.07976788411550001
ACH-000116,-0.112084489529
ACH-000118,-0.228305799571
ACH-000120,-0.160509214315
ACH-000123,-0.138631066011
ACH-000127,-0.08989481859660002
ACH-000128,-0.029684717661599996
ACH-000132,-0.17384850720199999
ACH-000133,-0.0008669486811910001
ACH-000137,-0.141970935617
ACH-000138,-0.255832548787
ACH-000142,0.0116688028985
ACH-000143,0.05731776615590001
ACH-000146,-0.208564690635
ACH-000148,-0.10439824072000001
ACH-000150,0.0436305720312
ACH-000152,-0.348398612327
ACH-000153,0.217178901794
ACH-000159,0.123214141447
ACH-000160,-0.230044698572
ACH-000163,-0.12742251544000002
ACH-000167,0.289166132126
ACH-000168,-0.0767316301942
ACH-000169,-0.152166247408
ACH-000178,-0.19247768371100002
ACH-000182,-0.138870048549
ACH-000183,-0.143927378401
ACH-000188,-0.657380681317
ACH-000189,-0.19994216796599998
ACH-000190,-0.303370710117
ACH-000198,-0.0736566674961
ACH-000204,-0.503314484126
ACH-000206,-0.08772956537939999
ACH-000207,-0.0707090556762
ACH-000211,-0.355899148644
ACH-000215,-0.0625391887262
ACH-000221,-0.18692188314199998
ACH-000222,-0.0324760133183
ACH-000223,-0.218744225237
ACH-000226,-0.305719262888
ACH-000227,-0.220666861842
ACH-000228,-0.19197335726599998
ACH-000231,-0.187278811111
ACH-000232,-0.09699909272849999
ACH-000233,-0.0965090105397
ACH-000234,-0.148872390119
ACH-000235,-0.240699661843
