,SNAPC2 (6618)
ACH-000004,-1.59141292025
ACH-000007,-1.1891776050299998
ACH-000009,-1.32336065192
ACH-000011,-1.37315839115
ACH-000012,-1.316274199
ACH-000013,-1.47509772275
ACH-000014,-1.3603605845700002
ACH-000015,-1.4844388833500002
ACH-000017,-1.57416814693
ACH-000018,-1.3470941622400001
ACH-000019,-1.54530493113
ACH-000021,-1.4267652411000002
ACH-000022,-1.55753994443
ACH-000025,-1.13374834129
ACH-000028,-1.45364947349
ACH-000030,-1.3631347176
ACH-000035,-1.44399686676
ACH-000036,-1.35076048178
ACH-000037,-1.19531020473
ACH-000039,-1.3603218697400001
ACH-000040,-1.07390007506
ACH-000041,-1.7552668530000002
ACH-000042,-1.2579617844
ACH-000045,-1.23712147553
ACH-000047,-1.4534868975400002
ACH-000052,-1.2344922871600001
ACH-000053,-1.22025532814
ACH-000054,-1.24965330703
ACH-000055,-1.2495962242799998
ACH-000060,-1.44711943683
ACH-000067,-1.40726287808
ACH-000070,-1.0814930164799998
ACH-000075,-1.29826000096
ACH-000078,-1.27542721181
ACH-000082,-1.1745415821
ACH-000085,-1.73471642238
ACH-000086,-1.10831705213
ACH-000087,-1.53373569946
ACH-000092,-1.10241220184
ACH-000095,-1.07411583546
ACH-000097,-1.55019277943
ACH-000098,-1.2859017606799998
ACH-000099,-1.12120536351
ACH-000108,-1.41418749736
ACH-000113,-1.41555409877
ACH-000115,-1.19364270517
ACH-000116,-1.5746036217100001
ACH-000118,-0.896722307298
ACH-000120,-1.30279367483
ACH-000123,-1.14946863463
ACH-000127,-1.2124252477700002
ACH-000128,-1.47368908966
ACH-000132,-1.0206952068200001
ACH-000133,-1.3734067593500001
ACH-000137,-1.117164667
ACH-000138,-1.28610101782
ACH-000142,-1.52096720518
ACH-000143,-1.2902662219499998
ACH-000146,-1.75476716273
ACH-000148,-1.31312782103
ACH-000150,-1.41415590432
ACH-000152,-1.3680539112299999
ACH-000153,-1.39327846625
ACH-000159,-1.5324924174599999
ACH-000160,-1.03625553708
ACH-000163,-1.54122462873
ACH-000167,-1.96686848972
ACH-000168,-1.10045235704
ACH-000169,-1.21030213661
ACH-000178,-1.22427559778
ACH-000182,-1.30550420181
ACH-000183,-1.2963358062299999
ACH-000188,-1.4608570948700002
ACH-000189,-1.33894552043
ACH-000190,-1.3493011844100002
ACH-000198,-1.17159117705
ACH-000204,-1.18604408293
ACH-000206,-1.4188021159
ACH-000207,-1.2575485937100002
ACH-000211,-1.2237579124
ACH-000215,-1.3219930421600001
ACH-000221,-1.5666191210299998
ACH-000222,-1.03459531745
ACH-000223,-1.06344499279
ACH-000226,-1.2944335062
ACH-000227,-0.9623558300700001
ACH-000228,-1.37243644884
ACH-000231,-1.32272714755
ACH-000232,-1.40752718845
ACH-000233,-1.37875376311
ACH-000234,-1.4971785979499999
ACH-000235,-1.4104976167399998
ACH-000237,-1.51125056685
ACH-000238,-0.898798257237
ACH-000243,-1.4878866657299998
ACH-000244,-1.07417439378
ACH-000246,-1.50613537211
ACH-000248,-1.52708799752
ACH-000250,-1.5000178646
ACH-000251,-1.7754381252000002
ACH-000253,-1.45837259639
ACH-000255,-1.16837056312
ACH-000256,-1.45281567963
ACH-000257,-0.8795069097229999
ACH-000258,-1.4638443591699999
ACH-000259,-1.18159198054
ACH-000260,-1.17251126055
ACH-000261,-1.2350711891500001
ACH-000262,-1.32047357515
ACH-000263,-1.14600036
ACH-000264,-1.13695595018
ACH-000265,-1.19618171854
ACH-000266,-1.4044940414899998
ACH-000272,-1.0843522652700002
ACH-000273,-1.56874793247
ACH-000274,-1.3835392925299999
ACH-000277,-0.993630094954
ACH-000278,-1.6263700399399998
ACH-000279,-1.43162186162
ACH-000280,-1.3330600370999999
ACH-000281,-1.26973682161
ACH-000288,-1.0912272977600002
ACH-000291,-1.528776705
ACH-000293,-1.9973097104
ACH-000294,-1.4481581062600002
