,NPAT (4863)
ACH-000004,-0.640036517099
ACH-000007,-1.25458755221
ACH-000009,-0.7146513119490001
ACH-000011,-0.875933707678
ACH-000012,-0.833795317476
ACH-000013,-1.1644435877600001
ACH-000014,-1.12364872562
ACH-000015,-0.930738143154
ACH-000017,-0.646956402439
ACH-000018,-0.727665870609
ACH-000019,-0.781420030114
ACH-000021,-0.66480727513
ACH-000022,-0.897632245432
ACH-000025,-0.581000817897
ACH-000028,-0.964770540465
ACH-000030,-0.729582387958
ACH-000035,-1.0059324040200002
ACH-000036,-0.892965609191
ACH-000037,-0.176611475944
ACH-000039,-0.8668108069220001
ACH-000040,-0.763812690201
ACH-000041,-0.654303417591
ACH-000042,-0.7978718863140001
ACH-000045,-0.909052617909
ACH-000047,-0.740877692871
ACH-000052,-0.955612846805
ACH-000053,-1.19848347153
ACH-000054,-0.7823197173399999
ACH-000055,-1.02615702506
ACH-000060,-0.675268760074
ACH-000067,-0.607245498608
ACH-000070,-0.8945943112620001
ACH-000075,-1.2731508920899999
ACH-000078,-0.978132348167
ACH-000082,-1.25040509359
ACH-000085,-0.888342207974
ACH-000086,-0.7764362741390001
ACH-000087,-0.946204803732
ACH-000092,-0.749226875655
ACH-000095,-0.915511838902
ACH-000097,-1.0624928975599999
ACH-000098,-1.01542926331
ACH-000099,-0.999064787847
ACH-000108,-0.832370849315
ACH-000113,-1.00389688692
ACH-000115,-1.18412874685
ACH-000116,-0.984722670001
ACH-000118,-1.09024803115
ACH-000120,-1.04980262871
ACH-000123,-1.0985784335100002
ACH-000127,-0.551674967317
ACH-000128,-0.566840248827
ACH-000132,-0.7138591717730001
ACH-000133,-1.01673836869
ACH-000137,-1.1175198874799999
ACH-000138,-0.955705291397
ACH-000142,-0.933405888142
ACH-000143,-0.8901650439550001
ACH-000146,-1.0205445897299998
ACH-000148,-0.773863731991
ACH-000150,-0.751175533066
ACH-000152,-0.747049898684
ACH-000153,-0.7648227787690001
ACH-000159,-0.928233632415
ACH-000160,-0.598305095742
ACH-000163,-0.782988010736
ACH-000167,-0.704535695123
ACH-000168,-0.869715463356
ACH-000169,-0.9225571469600001
ACH-000178,-1.02860166407
ACH-000182,-0.852102195855
ACH-000183,-0.8823602144760001
ACH-000188,-0.723135265672
ACH-000189,-0.5975842518860001
ACH-000190,-0.484430521928
ACH-000198,-1.13781717698
ACH-000204,-0.6983428122399999
ACH-000206,-0.939346383619
ACH-000207,-0.647812222837
ACH-000211,-0.819931486828
ACH-000215,-0.7400304469939999
ACH-000221,-0.956879300924
ACH-000222,-0.814205207057
ACH-000223,-1.15086734611
ACH-000226,-0.9826016661839999
ACH-000227,-1.17706678775
ACH-000228,-1.1426849807600001
ACH-000231,-1.08462736378
ACH-000232,-0.738867495922
ACH-000233,-0.976575263688
ACH-000234,-0.947197905211
ACH-000235,-0.9003029957969999
ACH-000237,-0.7148213540289999
ACH-000238,-0.8156783473229999
ACH-000243,-0.9129142630179999
ACH-000244,-0.495771567032
ACH-000246,-0.954227564064
ACH-000248,-0.693416944696
ACH-000250,-0.876032987744
ACH-000251,-0.9914242180030001
ACH-000253,-1.0921573101
ACH-000255,-0.71487141071
ACH-000256,-0.738666985688
ACH-000257,-0.978380721345
ACH-000258,-1.68917709046
ACH-000259,-1.01620576749
ACH-000260,-1.1574139989899999
ACH-000261,-0.780801075667
ACH-000262,-0.862333088713
ACH-000263,-0.5509585400429999
ACH-000264,-0.889346822748
ACH-000265,-0.8202829568150001
ACH-000266,-0.725614062233
ACH-000272,-0.51452202204
ACH-000273,-0.8510693466979999
ACH-000274,-0.779374160211
ACH-000277,-0.9378476507819999
ACH-000278,-0.7978700196240001
ACH-000279,-0.647791741206
ACH-000280,-0.787592735872
ACH-000281,-0.8373357788779999
ACH-000288,-0.610142222079
ACH-000291,-0.659939422491
ACH-000293,-1.2863281494399998
ACH-000294,-0.6717042865899999
ACH-000295,-0.536472185164
ACH-000296,-0.691193887755
ACH-000302,-0.832795502208
ACH-000304,-1.06081403877
ACH-000307,-0.6570973672129999
ACH-000308,-0.811693824895
ACH-000310,-1.08171569018
ACH-000311,-0.8946598423909999
ACH-000312,-0.9486454570110001
ACH-000315,-0.8484538503679999
ACH-000316,-0.783334818409
ACH-000317,-1.0901479428299998
ACH-000318,-0.9525320198530001
ACH-000319,-0.953943782357
ACH-000320,-0.732488588583
ACH-000322,-1.1192596156499999
ACH-000323,-0.5027677814320001
ACH-000324,-0.691023843508
ACH-000329,-0.769447838785
ACH-000330,-0.920973242049
ACH-000331,-0.849257295273
ACH-000332,-0.791868307593
ACH-000334,-0.967061510019
ACH-000335,-0.789097646022
ACH-000336,-1.07431441147
ACH-000337,-1.05698196644
ACH-000339,-0.635576153569
ACH-000341,-0.31746356692
ACH-000348,-0.591891060152
ACH-000350,-0.7137472490360001
ACH-000352,-0.9525464297830001
ACH-000356,-0.9978381638770001
ACH-000361,-0.830995128355
ACH-000362,-0.872612043405
ACH-000363,-0.9363664966159999
ACH-000364,-1.02460749238
ACH-000365,-0.7269644993809999
ACH-000366,-1.07922957665
ACH-000368,-0.983495472551
ACH-000374,-1.00927623146
ACH-000375,-0.627884102048
ACH-000376,-0.882867133734
ACH-000381,-0.6269903678100001
ACH-000383,-0.599056175609
ACH-000387,-1.03811035981
ACH-000389,-0.87501726349
ACH-000390,-0.6798321476520001
ACH-000393,-0.858893394899
ACH-000395,-0.575459353089
ACH-000397,-0.8269866420819999
ACH-000401,-0.7669366452509999
ACH-000402,-0.587282086537
ACH-000403,-0.914255364605
ACH-000404,-0.614016857698
ACH-000406,-1.23713793194
ACH-000407,-0.781577431275
ACH-000408,-0.5123199339469999
ACH-000410,-0.992500605663
ACH-000411,-1.20835740039
ACH-000414,-0.9987661036509999
ACH-000415,-1.00911210153
ACH-000416,-0.91057579109
ACH-000420,-1.0718981734
ACH-000421,-0.9345996780339999
ACH-000424,-0.718174979595
ACH-000425,-0.861940996197
ACH-000426,-0.750199635722
ACH-000427,-1.4233958771700002
ACH-000433,-0.793274308397
ACH-000436,-0.446855435902
ACH-000444,-1.1061279899299998
ACH-000445,-0.568718441583
ACH-000448,-1.14058040058
ACH-000450,-0.594321468721
ACH-000452,-1.01271467465
ACH-000454,-0.649101416133
ACH-000458,-1.20283405074
ACH-000459,-1.06574939302
ACH-000460,-1.0006702999400001
ACH-000461,-1.15195522831
ACH-000463,-0.942671707543
ACH-000464,-1.1210148737299999
ACH-000466,-0.683864519271
ACH-000467,-0.9264572465909999
ACH-000468,-0.9263732676369999
ACH-000469,-1.06399817715
ACH-000470,-0.725185723575
ACH-000471,-0.893396083526
ACH-000472,-0.553962915094
ACH-000473,-0.9087971738160001
ACH-000475,-0.768462316504
ACH-000476,-0.8035069135330001
ACH-000477,-1.49354355609
ACH-000480,-1.21076258425
ACH-000481,-0.6505061360509999
ACH-000483,-1.2450467971799999
ACH-000484,-0.95499031155
ACH-000485,-0.8913621192569999
ACH-000486,-1.04015195046
ACH-000487,-0.77824108887
ACH-000488,-0.836630759997
ACH-000490,-0.748931668129
ACH-000491,-0.9146730819600001
ACH-000495,-0.718540052449
ACH-000496,-0.903565173059
ACH-000499,-0.91389585037
ACH-000500,-0.607766731481
ACH-000502,-0.939065439641
ACH-000503,-0.53050126092
ACH-000505,-0.7948427435940001
ACH-000507,-0.630850782016
ACH-000510,-0.7667679508230001
ACH-000511,-0.844649605165
ACH-000512,-0.919634398136
ACH-000516,-0.914619891987
ACH-000517,-1.01388092182
ACH-000518,-0.977689310743
ACH-000520,-0.6806829979919999
ACH-000521,-0.6792499304699999
ACH-000522,-0.710542796747
ACH-000524,-1.20144961905
ACH-000527,-1.10234858166
ACH-000528,-0.889780228026
ACH-000537,-1.2007114893000002
ACH-000541,-0.876623474551
ACH-000542,-0.548669844765
ACH-000544,-1.06952363372
ACH-000545,-0.984240774979
ACH-000547,-0.744290153621
ACH-000548,-0.909790578916
ACH-000549,-0.666129555459
ACH-000550,-0.9158834579200001
ACH-000552,-0.869463181336
ACH-000556,-0.737748907705
ACH-000557,-1.07630768438
ACH-000570,-0.999168295087
ACH-000571,-0.6163629690860001
ACH-000573,-0.9639393766169999
ACH-000576,-0.896775492686
ACH-000580,-1.2004316311
ACH-000584,-1.01220548549
ACH-000585,-0.9624450023799999
ACH-000588,-0.709151983155
ACH-000589,-0.862289660542
ACH-000591,-0.9255120957430001
ACH-000593,-0.9006078581910001
ACH-000600,-1.1528497362
ACH-000601,-0.889012404968
ACH-000604,-0.765554371186
ACH-000605,-0.795272511559
ACH-000606,-1.158968663
ACH-000608,-1.13965461419
ACH-000614,-1.11581030051
ACH-000616,-0.794123343928
ACH-000618,-1.01932767055
ACH-000619,-0.903395112431
ACH-000620,-0.643132288926
ACH-000621,-0.907229028619
ACH-000622,-0.652594517183
ACH-000623,-0.972286355686
ACH-000624,-0.758785083266
ACH-000627,-0.8563170065000001
ACH-000630,-0.851573050337
ACH-000632,-0.986231886526
ACH-000633,-0.9388948358329999
ACH-000637,-0.839237188929
ACH-000638,-0.7880777272660001
ACH-000646,-1.01771819937
ACH-000647,-0.8096469909289999
ACH-000648,-0.558761055285
ACH-000649,-0.8091762613410001
ACH-000651,-0.881667013036
ACH-000652,-0.572754348577
ACH-000653,-0.6685506324989999
ACH-000657,-0.896052360042
ACH-000658,-0.7293816757330001
ACH-000661,-0.9040178567280001
ACH-000662,-0.318629913393
ACH-000663,-1.05768186835
ACH-000665,-1.22754455847
ACH-000671,-0.7479410880990001
ACH-000673,-0.9311718308329999
ACH-000676,-0.801954681831
ACH-000677,-1.17260522735
ACH-000681,-0.8471710658380001
ACH-000682,-0.85820885978
ACH-000683,-0.9862469098810001
ACH-000684,-0.678931245871
ACH-000688,-1.0690723023100002
ACH-000693,-0.8058944249240001
ACH-000694,-0.936942899371
ACH-000695,-0.919802754444
ACH-000696,-0.77254804045
ACH-000697,-0.8157756130399999
ACH-000699,-1.33056935691
ACH-000701,-0.756545693883
ACH-000706,-0.503297503009
ACH-000711,-0.705775941014
ACH-000713,-0.923385990559
ACH-000714,-1.07668889028
ACH-000718,-0.762176985317
ACH-000720,-0.6960377695119999
ACH-000721,-0.769557732342
ACH-000724,-0.48629837650200003
ACH-000725,-1.29980354442
ACH-000732,-0.7270391594210001
ACH-000734,-1.3529313656
ACH-000735,-0.5416195607450001
ACH-000736,-0.8395853481640001
ACH-000738,-0.738504800746
ACH-000746,-0.643066410861
ACH-000747,-0.90450735162
ACH-000748,-1.13287193865
ACH-000753,-0.7282344244519999
ACH-000756,-0.926095812329
ACH-000757,-1.1445181923799999
ACH-000758,-0.864462506992
ACH-000760,-0.830568067827
ACH-000763,-1.05772815808
ACH-000764,-0.8280804361409999
ACH-000765,-1.1740104675399998
ACH-000766,-0.59950142575
ACH-000767,-0.47218657575
ACH-000768,-0.8351936919990001
ACH-000769,-0.9456055022600001
ACH-000770,-0.941990722835
ACH-000771,-0.894562041198
ACH-000773,-0.6644344541
ACH-000776,-1.25041341019
ACH-000777,-0.882445667247
ACH-000778,-1.13085207575
ACH-000781,-0.929488246805
ACH-000782,-0.882414804181
ACH-000783,-1.24962300182
ACH-000784,-0.922107358794
ACH-000785,-0.7640506228899999
ACH-000787,-0.6972044326219999
ACH-000788,-0.849714163263
ACH-000791,-0.701406852867
ACH-000792,-1.1154235233399998
ACH-000794,-1.1748960183200001
ACH-000796,-0.611335648726
ACH-000799,-1.19576944002
ACH-000800,-0.542950836558
ACH-000802,-0.8094246810079999
ACH-000804,-1.0761647991399999
ACH-000805,-1.03298434255
ACH-000809,-0.5467914680579999
ACH-000810,-0.987851400602
ACH-000811,-0.74676890867
ACH-000817,-0.757323521478
ACH-000819,-0.8750294431829999
ACH-000820,-0.854605960015
ACH-000821,-0.365220699751
ACH-000822,-0.806116344993
ACH-000823,-1.1265879992399999
ACH-000824,-1.1669419453899998
ACH-000827,-0.8971771730399999
ACH-000829,-1.1072983515500001
ACH-000831,-0.7784681629189999
ACH-000832,-1.2263029732700002
ACH-000833,-0.8494868027320001
ACH-000834,-0.741020155214
ACH-000835,-0.6504940156310001
ACH-000836,-0.270473349568
ACH-000837,-0.6762084633869999
ACH-000838,-0.650491564206
ACH-000839,-0.937285617816
ACH-000840,-0.641565064448
ACH-000841,-0.8914755380580001
ACH-000843,-0.818268705462
ACH-000846,-0.8805789775030001
ACH-000847,-0.9655807734720001
ACH-000848,-1.03364820801
ACH-000849,-0.581168267883
ACH-000851,-0.7972692073379999
ACH-000855,-0.800969722681
ACH-000856,-0.890785214173
ACH-000858,-0.8998786900939999
ACH-000859,-0.47932331041500004
ACH-000861,-1.0335018625499999
ACH-000862,-0.9104119135240001
ACH-000865,-0.858953693755
ACH-000866,-0.8666761954109999
ACH-000867,-0.8722802775030001
ACH-000869,-0.823804758304
ACH-000872,-1.14112228144
ACH-000873,-0.9812641615719999
ACH-000876,-1.22249523503
ACH-000878,-0.7132232436399999
ACH-000880,-1.10477923431
ACH-000881,-1.0762326560700002
ACH-000882,-0.8559631613600001
ACH-000884,-0.512456622757
ACH-000885,-1.2242383394399998
ACH-000887,-0.971375344948
ACH-000888,-0.9713293242990001
ACH-000889,-0.929346669514
ACH-000890,-0.831042569163
ACH-000896,-0.632771667824
ACH-000898,-0.99461813059
ACH-000900,-0.9113798640799999
ACH-000901,-0.981868799288
ACH-000905,-0.712935798468
ACH-000906,-0.970178976881
ACH-000907,-0.805238209583
ACH-000910,-0.614474296082
ACH-000911,-0.966289236566
ACH-000912,-1.01225341875
ACH-000913,-0.962125453523
ACH-000915,-0.649250150114
ACH-000916,-0.6425721463340001
ACH-000917,-1.00121406907
ACH-000921,-0.748346794411
ACH-000924,-0.719322978196
ACH-000926,-0.723147137657
ACH-000928,-0.5834338071280001
ACH-000929,-1.04361356964
ACH-000932,-0.733979929522
ACH-000935,-1.0522602099200002
ACH-000936,-0.902008829466
ACH-000937,-0.79754328706
ACH-000938,-0.802804642297
ACH-000939,-0.469452290359
ACH-000941,-0.9017889184319999
ACH-000943,-1.04200600352
ACH-000946,-0.9358349633830001
ACH-000947,-1.04459167901
ACH-000948,-0.947474940125
ACH-000950,-0.903622635966
ACH-000953,-0.6812114321430001
ACH-000957,-0.98993382653
ACH-000958,-1.0952482970200001
ACH-000960,-0.939174179181
ACH-000963,-0.859782778718
ACH-000968,-1.1625238442899999
ACH-000969,-0.87817958877
ACH-000973,-0.6236412168209999
ACH-000974,-0.9090745200470001
ACH-000975,-0.936990228114
ACH-000976,-0.357048965342
ACH-000978,-0.840112298149
ACH-000980,-0.8423379299279999
ACH-000984,-1.4179538893
ACH-000986,-0.9543792348219999
ACH-000988,-0.948235848313
ACH-000993,-0.8110978458750001
ACH-000994,-0.877973662787
ACH-000996,-1.19794797427
ACH-001001,-0.881068447954
ACH-001020,-0.49928946729900003
ACH-001028,-0.8063313083149999
ACH-001031,-0.9328653196340001
ACH-001038,-0.942629145199
ACH-001048,-0.949310177791
ACH-001050,-0.653141892862
ACH-001053,-0.48081404971600006
ACH-001054,-1.03315102998
ACH-001061,-1.02539482958
ACH-001067,-1.09195263094
ACH-001075,-0.8097007988860001
ACH-001096,-1.0302836880600001
ACH-001128,0.162941169353
ACH-001134,-0.719644640865
ACH-001151,-0.985921818064
ACH-001163,-0.901008394745
ACH-001164,-0.636548973093
ACH-001173,-0.969122137177
ACH-001183,-0.8081667071240001
ACH-001184,-1.12726029064
ACH-001190,-1.31171872916
ACH-001192,-0.697765695268
ACH-001193,-1.03629380082
ACH-001196,-0.845752815167
ACH-001197,-0.8492377666419999
ACH-001205,-1.09839069155
ACH-001211,-1.03967005082
ACH-001212,-0.718201167466
ACH-001228,-1.1525726139899999
ACH-001232,-0.692375547986
ACH-001239,-0.911256869971
ACH-001274,-0.75805721161
ACH-001275,-0.779509640969
ACH-001277,-0.6403261079370001
ACH-001278,-0.814671918532
ACH-001280,-1.62137660148
ACH-001283,-1.34329432231
ACH-001289,-1.3468193756
ACH-001295,-0.9801615581540001
ACH-001300,-1.1714447959
ACH-001301,-0.9602286873379999
ACH-001302,-1.0407263072700002
ACH-001303,-1.30449164855
ACH-001306,-1.054342153
ACH-001318,-0.798120544332
ACH-001322,-1.12826477082
ACH-001328,-0.8951668510680001
ACH-001332,-0.954576647674
ACH-001333,-1.22506134084
ACH-001336,-0.809554757526
ACH-001340,-1.2128816847200001
ACH-001346,-1.19642039446
ACH-001353,-0.8280531822399999
ACH-001354,-0.931135806477
ACH-001367,-0.829738377423
ACH-001368,-0.911296386031
ACH-001374,-0.885159872463
ACH-001375,-0.581330331004
ACH-001377,-1.18450873992
ACH-001380,-0.810736760133
ACH-001391,-0.977474446244
ACH-001407,-0.554502862221
ACH-001408,-1.06823623729
ACH-001413,-1.40498140458
ACH-001430,-0.5154096701850001
ACH-001431,-1.3123205631200001
ACH-001450,-0.7144904521369999
ACH-001496,-0.47395250498400004
ACH-001500,-0.490584453968
ACH-001521,-1.0952647796
ACH-001523,-0.9193215452719999
ACH-001532,-1.44799253123
ACH-001536,-0.924768141955
ACH-001550,-0.5163187122640001
ACH-001552,-0.855066964183
ACH-001554,-0.9298873962690001
ACH-001645,-0.973956316919
ACH-001654,-0.7219807834
ACH-001715,-0.688618901903
ACH-001735,-0.948747569703
ACH-001736,-0.864389126841
ACH-001737,-0.483951646793
ACH-001740,-1.2624379874200002
ACH-001745,-1.12809450193
ACH-001750,-0.863096550978
ACH-001765,-0.721265474343
ACH-001956,-0.903027731688
ACH-001957,-1.06899850558
