,AQP4 (361)
ACH-000004,0.19319317868500002
ACH-000007,-0.11665085337600001
ACH-000009,0.015543845533200002
ACH-000011,0.043521223400999995
ACH-000012,0.160598821207
ACH-000013,0.07800373302569999
ACH-000014,0.0259742559624
ACH-000015,0.08100520904019999
ACH-000017,0.266133944535
ACH-000018,-0.174789373981
ACH-000019,-0.121520657934
ACH-000021,0.236185090281
ACH-000022,0.117024075281
ACH-000025,0.0154183358051
ACH-000028,0.143256388093
ACH-000030,-0.06678460131
ACH-000035,-0.019445569247400003
ACH-000036,0.06538230277769999
ACH-000037,0.09581146381989998
ACH-000039,-0.187230199067
ACH-000040,0.003275561658
ACH-000041,0.115525047184
ACH-000042,0.041485291339199995
ACH-000045,0.116394391834
ACH-000047,0.18431441348299998
ACH-000052,0.239237182335
ACH-000053,0.022067041279700002
ACH-000054,0.15743965424
ACH-000055,0.20443496455600002
ACH-000060,0.0684605385073
ACH-000067,0.0333172502421
ACH-000070,0.337948052205
ACH-000075,0.056519540283000005
ACH-000078,-0.147035287395
ACH-000082,-0.0582268602706
ACH-000085,0.133580541496
ACH-000086,0.156251662346
ACH-000087,0.182946578061
ACH-000092,0.203146192128
ACH-000095,0.0577787022952
ACH-000097,0.0751933818891
ACH-000098,0.025296743977399998
ACH-000099,0.054012504276599996
ACH-000108,0.226339667792
ACH-000113,0.0111061498587
ACH-000115,0.35012970096600005
ACH-000116,0.130740959367
ACH-000118,0.207583113511
ACH-000120,0.143438993012
ACH-000123,0.060885203686
ACH-000127,0.00529085302718
ACH-000128,0.0625524462839
ACH-000132,-0.146123023716
ACH-000133,0.308909950571
ACH-000137,0.191131049069
ACH-000138,0.05664472248869999
ACH-000142,0.222671673224
ACH-000143,0.172784839175
ACH-000146,0.0594002884879
ACH-000148,0.17633788956399998
ACH-000150,-0.0811241387643
ACH-000152,0.265644882851
ACH-000153,0.334312347575
ACH-000159,-0.0500121072128
ACH-000160,0.252329937243
ACH-000163,-0.021523981231999997
ACH-000167,0.15001590317299998
ACH-000168,-0.155823409764
ACH-000169,0.09197097444
ACH-000178,0.08312400968860001
ACH-000182,-0.0808973593525
ACH-000183,0.134100005559
ACH-000188,0.070588337978
ACH-000189,0.0565890718115
ACH-000190,-0.09604463553039999
ACH-000198,0.041585909457999996
ACH-000204,-0.0157093663985
ACH-000206,-0.054024536031400006
ACH-000207,0.059059654118
ACH-000211,-0.0313121853602
ACH-000215,-0.0138110058581
ACH-000221,0.24592373960499997
ACH-000222,0.02134323547
ACH-000223,0.0345431579945
ACH-000226,0.112681128885
ACH-000227,-0.0803997303103
ACH-000228,-0.104362875835
ACH-000231,0.167569554551
ACH-000232,-0.024508254288599998
ACH-000233,0.160446066768
ACH-000234,0.06837264872769999
ACH-000235,0.17826635452300002
ACH-000237,0.173754338446
ACH-000238,0.119792415749
ACH-000243,0.17759282122499997
ACH-000244,0.19788988439199998
ACH-000246,0.162848639855
ACH-000248,0.05392259708330001
ACH-000250,0.112668337008
ACH-000251,0.0306206675299
ACH-000253,0.184857854551
ACH-000255,0.0801176577307
ACH-000256,0.0328002686272
ACH-000257,0.403106323373
ACH-000258,-0.165333265636
ACH-000259,0.073782886223
ACH-000260,0.011092609964299999
ACH-000261,0.011868737598399999
ACH-000262,0.216992332045
ACH-000263,0.137410987893
ACH-000264,-0.00804461386852
ACH-000265,0.0621634842468
ACH-000266,0.0865297873594
ACH-000272,0.109909442589
ACH-000273,0.181458053376
ACH-000274,0.138958512289
ACH-000277,0.0490145483819
ACH-000278,0.108332469576
ACH-000279,0.19442437944200003
ACH-000280,0.24498453823600003
ACH-000281,-0.0469487346435
ACH-000288,0.133447145446
ACH-000291,0.290511536514
ACH-000293,0.135813534367
ACH-000294,0.08047637251739999
ACH-000295,0.053792603787500004
ACH-000296,-0.00775180669388
ACH-000302,0.0276955080298
ACH-000304,-0.05383789537769999
ACH-000307,0.136390182803
ACH-000308,0.07466613345510001
ACH-000310,0.017701851019400004
ACH-000311,0.284053446046
ACH-000312,0.17773410587699998
ACH-000315,0.160097666114
ACH-000316,0.294493109047
ACH-000317,0.184274535099
ACH-000318,0.11635804195999999
ACH-000319,0.046589416193000006
ACH-000320,0.037369818027
ACH-000322,0.209010383165
ACH-000323,-0.00465990975762
ACH-000324,0.043173898717300006
ACH-000329,0.22830164581999998
ACH-000330,0.040664690945699994
ACH-000331,0.138693345202
ACH-000332,0.0734794655353
ACH-000334,-0.0151927489562
ACH-000335,0.308735723305
ACH-000336,-0.115057844215
ACH-000337,-0.17393544964299998
ACH-000339,0.0200109143846
ACH-000341,0.125878575193
ACH-000348,0.057444586336799996
ACH-000350,0.21916836308899998
ACH-000352,0.0887453094249
ACH-000356,0.0234017239817
ACH-000361,0.0486201309365
ACH-000362,0.09929685463339999
ACH-000363,0.093300655501
ACH-000364,0.08366044321550001
ACH-000365,0.119357111183
ACH-000366,0.031831500355
ACH-000368,0.125238011318
ACH-000374,0.194379162584
ACH-000375,0.0408010325501
ACH-000376,0.152325475116
ACH-000381,-0.0103539890561
ACH-000383,0.132776051807
ACH-000387,0.06363350115079999
ACH-000389,0.224676600968
ACH-000390,0.163463739016
ACH-000393,0.206891557555
ACH-000395,0.347652022695
ACH-000397,0.027400617510900005
ACH-000401,-0.285912819725
ACH-000402,0.21863765933
ACH-000403,0.00748729607401
ACH-000404,-0.0235724206647
ACH-000406,0.116558857657
ACH-000407,0.0221798050827
ACH-000408,0.24058753302299998
ACH-000410,0.188511440401
ACH-000411,0.0636439284284
ACH-000414,0.173233621827
ACH-000415,0.154130626688
ACH-000416,-0.0256681378912
ACH-000420,0.33927185357
ACH-000421,0.103036342827
ACH-000424,-0.0118465641586
ACH-000425,-0.1213240032
ACH-000426,0.16534799675
ACH-000427,0.19308306555399998
ACH-000433,0.005733444858330001
ACH-000436,0.226708747964
ACH-000444,0.10025991926000001
ACH-000445,0.206432453161
ACH-000448,-0.0189014717085
ACH-000450,0.119012160615
ACH-000452,-0.028578068459200003
ACH-000454,0.19493980959399998
ACH-000458,0.061544296239099995
ACH-000459,-0.012617969119500002
ACH-000460,0.14553185874500002
ACH-000461,0.259244227376
ACH-000463,-0.00650173882763
ACH-000464,0.185519054807
ACH-000466,-0.0771202520718
ACH-000467,0.180923887065
ACH-000468,0.11713240354599999
ACH-000469,-0.022811081772699998
ACH-000470,0.10000564422399999
ACH-000471,0.17776037688000002
ACH-000472,0.00764911533633
ACH-000473,0.19512177107200002
ACH-000475,0.0471362822736
ACH-000476,0.0866860580277
ACH-000477,0.0305575085731
ACH-000480,0.139522711916
ACH-000481,0.23251906770300002
ACH-000483,0.055952146518699994
ACH-000484,-0.285392661301
ACH-000485,-0.0688877757971
ACH-000486,0.170925281123
ACH-000487,0.0169386651025
ACH-000488,0.124999822831
ACH-000490,-0.0424049496528
ACH-000491,0.22551614570999998
ACH-000495,0.165720393049
ACH-000496,0.144023392713
ACH-000499,0.20825290079300002
ACH-000500,0.38604212131800003
ACH-000502,0.106738400516
ACH-000503,0.220922872795
ACH-000505,-0.118361265097
ACH-000507,-0.0657971392562
ACH-000510,0.059949814756500006
ACH-000511,0.160380964387
ACH-000512,0.565709755206
ACH-000516,0.176745107469
ACH-000517,0.039483980589199996
ACH-000518,0.228747165247
ACH-000520,0.000659119625873
ACH-000521,0.236997749095
ACH-000522,0.049390197954
ACH-000524,0.07420623985830001
ACH-000527,0.0800567284249
ACH-000528,0.15328034915799998
ACH-000537,-0.0670888129415
ACH-000541,-0.261343527437
ACH-000542,0.133833823286
ACH-000544,0.105749280492
ACH-000545,0.00486068632958
ACH-000547,0.00271857193299
ACH-000548,-0.0511028434805
ACH-000549,0.23547498688000001
ACH-000550,0.10670326792899999
ACH-000552,0.040278106816
ACH-000556,0.0675250009008
ACH-000557,-0.0131523797606
ACH-000570,0.165243685178
ACH-000571,0.046653135378
