,PTPRC (5788)
ACH-000004,0.21793608607599999
ACH-000007,0.24833211621100001
ACH-000009,0.212232316193
ACH-000011,0.264112947903
ACH-000012,0.285942493257
ACH-000013,0.22510676193300003
ACH-000014,0.140848618192
ACH-000015,0.298721715738
ACH-000017,0.35170736520199997
ACH-000018,0.0829022271139
ACH-000019,0.451799911453
ACH-000021,0.22904278265500003
ACH-000022,0.23499766589
ACH-000025,0.331244874207
ACH-000028,0.317747868426
ACH-000030,0.328682287535
ACH-000035,0.256530431978
ACH-000036,0.320829040111
ACH-000037,0.38702439007399997
ACH-000039,0.32412128688
ACH-000040,0.384424671604
ACH-000041,0.333367522986
ACH-000042,0.21395276736299998
ACH-000045,0.261252750792
ACH-000047,0.33884563189499994
ACH-000052,0.464080582487
ACH-000053,0.207423675817
ACH-000054,0.146571536597
ACH-000055,0.354199594632
ACH-000060,0.169616873122
ACH-000067,0.29892593828
ACH-000070,0.180555450276
ACH-000075,0.209298541556
ACH-000078,0.219810231129
ACH-000082,0.22424178397
ACH-000085,-0.0387246654736
ACH-000086,0.3403363668
ACH-000087,0.36651761696400004
ACH-000092,0.209232262136
ACH-000095,0.276762318203
ACH-000097,0.27761361634
ACH-000098,0.21900689223
ACH-000099,0.17678799647100002
ACH-000108,0.22923809743
ACH-000113,0.318593596817
ACH-000115,0.228044343665
ACH-000116,0.322180793471
ACH-000118,0.325078001676
ACH-000120,0.59224246812
ACH-000123,0.292295676964
ACH-000127,0.22668706153499998
ACH-000128,0.0690784799584
ACH-000132,0.23489057593199997
ACH-000133,0.251255008343
ACH-000137,0.178323027671
ACH-000138,0.26500185175
ACH-000142,0.20594982718899998
ACH-000143,0.183258950451
ACH-000146,0.156162809391
ACH-000148,0.231119153118
ACH-000150,0.277287093797
ACH-000152,0.27485210689100004
ACH-000153,0.25304874016999995
ACH-000159,0.20247939905499998
ACH-000160,0.12960343915300002
ACH-000163,0.334254183656
ACH-000167,0.26278785330800003
ACH-000168,0.284623506298
ACH-000169,0.060495910054800005
ACH-000178,0.427860125156
ACH-000182,0.21168048697
ACH-000183,0.311439782855
ACH-000188,0.26485721362
ACH-000189,0.375517850586
ACH-000190,0.155727653959
ACH-000198,0.519407234479
ACH-000204,0.44389195129299996
ACH-000206,0.35982604808799995
ACH-000207,0.295712450135
ACH-000211,0.293329702566
ACH-000215,0.326665335844
ACH-000221,0.221228512266
ACH-000222,0.272488386645
ACH-000223,0.34104942216899997
ACH-000226,0.309160390794
ACH-000227,0.129412171482
ACH-000228,0.344123397648
ACH-000231,0.297647096036
ACH-000232,0.267102890561
ACH-000233,0.254822604385
ACH-000234,0.0507166816259
ACH-000235,0.301264327741
ACH-000237,0.314917314851
ACH-000238,0.452727904344
ACH-000243,0.214096508861
ACH-000244,0.27844590614500003
ACH-000246,0.27508220815900003
ACH-000248,0.365830438421
ACH-000250,0.267031670165
ACH-000251,0.413212940027
ACH-000253,0.18802998927099998
ACH-000255,0.21142891597199998
ACH-000256,0.281198621007
ACH-000257,0.08526176953610001
ACH-000258,0.34283444287799997
ACH-000259,0.233441979067
ACH-000260,0.29034976608699997
ACH-000261,0.21636391068100003
ACH-000262,0.38714730160300004
ACH-000263,0.940529895164
ACH-000264,0.260318765761
ACH-000265,0.269323397856
ACH-000266,0.301705685821
ACH-000272,0.26890483542599997
ACH-000273,0.206213412504
ACH-000274,0.272000978842
ACH-000277,0.16000938304600001
ACH-000278,0.337305451891
ACH-000279,0.22795180940200002
ACH-000280,0.299765648946
ACH-000281,0.24391127071600002
ACH-000288,0.259572629457
ACH-000291,0.39850514388400005
ACH-000293,0.379871160496
ACH-000294,0.408424727168
ACH-000295,0.345567955965
ACH-000296,0.353048667756
ACH-000302,0.189747421218
ACH-000304,0.414470423594
ACH-000307,0.292169561977
ACH-000308,0.289019593323
ACH-000310,0.185488196881
ACH-000311,0.313449154964
ACH-000312,0.22270943086599998
ACH-000315,0.42292195738399996
ACH-000316,0.26610785246199997
ACH-000317,0.274372038955
ACH-000318,0.19227106920200002
ACH-000319,0.24858183309700002
ACH-000320,0.37976144889200003
ACH-000322,0.283755193203
ACH-000323,0.319004025739
ACH-000324,0.346949558916
ACH-000329,0.209112549373
ACH-000330,0.328776375083
ACH-000331,0.316060066011
ACH-000332,0.16847084000999998
ACH-000334,0.335621275101
ACH-000335,0.2694619301
ACH-000336,0.0940040667145
ACH-000337,0.45837746127499995
ACH-000339,0.199525754313
ACH-000341,0.0451239322889
ACH-000348,0.256195489642
ACH-000350,0.439218104076
ACH-000352,0.30702531186500004
ACH-000356,0.191956726199
ACH-000361,0.427363145534
ACH-000362,0.28011670623199997
ACH-000363,0.269851712679
ACH-000364,0.303276630442
ACH-000365,0.128995637696
ACH-000366,0.164218549453
ACH-000368,0.09038140159779999
ACH-000374,0.27739911702
ACH-000375,0.25478052535100004
ACH-000376,0.39310116431000003
ACH-000381,0.351550738295
ACH-000383,0.314917502224
ACH-000387,0.33299032079199997
ACH-000389,0.22990317078800002
ACH-000390,0.271082088717
ACH-000393,0.166579232518
ACH-000395,0.200881308794
ACH-000397,0.256654719908
ACH-000401,0.177834596103
ACH-000402,0.44373715404299996
ACH-000403,0.163053126551
ACH-000404,0.0428994480124
ACH-000406,0.266439636903
ACH-000407,0.271096536553
ACH-000408,0.172594762986
ACH-000410,0.316911088329
ACH-000411,0.365423774296
ACH-000414,0.182947137733
ACH-000415,0.125284984179
ACH-000416,0.18991055232299997
ACH-000420,0.186060062829
ACH-000421,0.268412891548
ACH-000424,0.238450055526
ACH-000425,0.267225163893
ACH-000426,-0.0435442538081
ACH-000427,-0.083401681524
ACH-000433,0.35425794522200005
ACH-000436,0.286922201862
ACH-000444,0.38217780208
ACH-000445,0.548862594323
ACH-000448,0.28858481575899997
ACH-000450,0.19084466936299999
ACH-000452,0.131484185837
ACH-000454,0.220531686772
ACH-000458,0.238541627367
ACH-000459,0.20127570904199998
ACH-000460,0.338476757059
ACH-000461,0.29949726614300004
ACH-000463,0.253081755546
ACH-000464,0.287087082546
ACH-000466,0.23275086338599998
ACH-000467,0.28594889442899996
ACH-000468,0.15292093955299998
ACH-000469,0.304033967157
ACH-000470,0.260683278139
ACH-000471,0.277828319914
ACH-000472,0.267395827886
ACH-000473,0.478275479258
ACH-000475,0.320846168026
ACH-000476,0.250572422908
ACH-000477,0.132638547288
ACH-000480,0.323203407553
ACH-000481,0.242953593341
ACH-000483,0.311931165379
ACH-000484,0.0891724810323
ACH-000485,0.17016581031800002
ACH-000486,0.29110773891999997
ACH-000487,0.154555873186
ACH-000488,0.20914131107
ACH-000490,0.274033637412
ACH-000491,0.20388034686200002
ACH-000495,0.324001979074
ACH-000496,0.291639960643
ACH-000499,0.289153231665
ACH-000500,0.880058187679
ACH-000502,0.210882805227
ACH-000503,0.262922141453
ACH-000505,0.24016934254099997
ACH-000507,0.21805599563900002
ACH-000510,0.151668375282
ACH-000511,0.38127675324500004
ACH-000512,0.877993960728
ACH-000516,0.11044593731899999
ACH-000517,0.269933115588
ACH-000518,0.266673339752
ACH-000520,0.361934482887
ACH-000521,0.266891631066
ACH-000522,0.24113187184300003
ACH-000524,0.284973312668
ACH-000527,0.264636231412
ACH-000528,0.29201361213599997
ACH-000537,0.19815501466200003
