,POTEM (641455)
ACH-000619,-0.324459941331
ACH-000620,-0.14811147484099998
ACH-000621,0.000405424122333
ACH-000622,-0.42508003375799996
ACH-000623,-0.380989188155
ACH-000624,-0.37550891181
ACH-000627,-0.212701772213
ACH-000630,-0.42021467236500004
ACH-000632,-0.1951809437
ACH-000633,-0.245513499237
ACH-000637,-0.0353980572263
ACH-000638,0.0366832495854
ACH-000646,-0.39112342965400004
ACH-000647,-0.265293461081
ACH-000648,0.006335165085069999
ACH-000649,-0.25403409848700004
ACH-000651,-0.150144931834
ACH-000652,-0.112005570285
ACH-000653,-0.0762819834963
ACH-000657,-0.273778730167
ACH-000658,-0.179483121545
ACH-000661,0.186955313931
ACH-000662,-0.140483491633
ACH-000663,-0.239687577591
ACH-000665,-0.22611052277
ACH-000671,-0.031706250415
ACH-000673,-0.053487579486400004
ACH-000676,0.14489412850400002
ACH-000677,-0.21419190573600003
ACH-000681,-0.249654130334
ACH-000682,-0.264349874919
ACH-000683,-0.0447005482756
ACH-000684,0.296429369034
ACH-000688,-0.0940059031917
ACH-000693,-0.0729310796122
ACH-000694,-0.32689573848299996
ACH-000695,-0.249820881487
ACH-000696,-0.24919644558600001
ACH-000697,-0.501703104399
ACH-000699,-0.0216454221471
ACH-000701,-0.0999469992574
ACH-000706,-0.040535934781199996
ACH-000711,-0.228736925348
ACH-000713,-0.289806833732
ACH-000714,-0.36976968507200003
ACH-000718,-0.138640539012
ACH-000720,-0.328295876775
ACH-000721,-0.311672047704
ACH-000724,-0.135485587197
ACH-000725,-0.130105172785
ACH-000732,-0.35523721568300004
ACH-000734,-0.0864102795454
ACH-000735,-0.239056248563
ACH-000736,-0.206237678951
ACH-000738,-0.379792418736
ACH-000746,-0.411597035288
ACH-000747,-0.151961815614
ACH-000748,-0.058111978484199994
ACH-000753,-0.144823564065
ACH-000756,-0.0976516197406
ACH-000757,0.105228422254
ACH-000758,-0.204800766174
ACH-000760,-0.011431438556699999
ACH-000763,0.163873114691
ACH-000764,-0.41572825094300003
ACH-000765,-0.0390931706686
ACH-000766,-0.305739095071
ACH-000767,-0.19238561343600002
ACH-000768,-0.13535441890799998
ACH-000769,-0.108873290659
ACH-000770,-0.20631380349700001
ACH-000771,-0.107494448972
ACH-000773,-0.40026699941
ACH-000776,-0.36088754882299995
ACH-000777,-0.19288190290399998
ACH-000778,-0.00241260138783
ACH-000781,-0.028765928254900004
ACH-000782,-0.09141692147649999
ACH-000783,-0.31624095548000003
ACH-000784,-0.24681073076499999
ACH-000785,-0.0007954831905610001
ACH-000787,-0.224896672943
ACH-000788,-0.11528624443499999
ACH-000791,-0.254673996939
ACH-000792,-0.0222358496357
ACH-000794,-0.134267902805
ACH-000796,-0.39919827087399995
ACH-000799,-0.153648165823
ACH-000800,-0.13946710306
ACH-000802,-0.352270056149
ACH-000804,-0.43272074601899996
ACH-000805,0.0372244652132
ACH-000809,-0.332220789423
ACH-000810,0.053238472748999996
ACH-000811,0.0729406949627
ACH-000817,-0.459541111505
ACH-000819,-0.33222536543299996
ACH-000820,-0.42716571721999996
ACH-000821,-0.260848250336
ACH-000822,-0.06876569382789999
ACH-000823,-0.11049092051899999
ACH-000824,-0.437104539477
ACH-000827,-0.26530491359999997
ACH-000829,-0.07042323454869999
ACH-000831,-0.311350954665
ACH-000832,-0.213814656903
ACH-000833,-0.164343432986
ACH-000834,-0.0742397769296
ACH-000835,-0.23240594545
ACH-000836,-0.639088279937
ACH-000837,-0.0241129960121
ACH-000838,-0.20399567593600001
ACH-000839,-0.359416623314
ACH-000840,-0.277874343482
ACH-000841,-0.12655278683
ACH-000843,-0.295417329333
ACH-000846,-0.16841069993000002
ACH-000847,-0.333403674963
ACH-000848,-0.10240685125900001
ACH-000849,-0.280048336026
ACH-000851,-0.357910173565
ACH-000855,-0.0253752847326
ACH-000856,-0.0251879221053
ACH-000858,-0.0988680492268
ACH-000859,-0.642434611913
ACH-000861,-0.0420981225376
ACH-000862,-0.38535662206999993
ACH-000865,-0.18061541206700002
ACH-000866,-0.0808178760036
ACH-000867,-0.062382281498
ACH-000869,-0.0714764624236
ACH-000872,0.037008543883400004
ACH-000873,-0.331645724666
ACH-000876,-0.253607036818
ACH-000878,-0.201403952984
ACH-000880,-0.0747424078059
ACH-000881,-0.091579405803
ACH-000882,-0.030913939512200003
ACH-000884,-0.025328058505099997
ACH-000885,0.10323234228299999
ACH-000887,-0.241288289604
ACH-000888,-0.11196444706599999
ACH-000889,-0.28361365870099997
ACH-000890,-0.181984571965
ACH-000896,0.0189264981412
ACH-000898,-0.403412868745
ACH-000900,-0.260850046444
ACH-000901,-0.0808894731945
ACH-000905,-0.37496016213100003
ACH-000906,-0.124062527524
ACH-000907,-0.300612235578
ACH-000910,0.0024045659390300005
ACH-000911,-0.283535620814
ACH-000912,-0.265801958205
ACH-000913,-0.09292013419180001
ACH-000915,-0.19803055690699997
ACH-000916,-0.193744852088
ACH-000917,-0.210449990995
ACH-000921,-0.196355808357
ACH-000924,-0.11222960486300002
ACH-000926,-0.17921183071600003
ACH-000928,-0.12442597978
ACH-000929,-0.533733193743
ACH-000932,-0.19803563369899999
ACH-000935,-0.247388748937
ACH-000936,-0.12645451476199998
ACH-000937,-0.33403987106
ACH-000938,-0.116786452072
ACH-000939,-0.110875211051
ACH-000941,-0.107543823224
ACH-000943,-0.0494607165515
ACH-000946,-0.22121513431099998
ACH-000947,-0.311671616027
ACH-000948,-0.131638455592
ACH-000950,-0.068715466591
ACH-000953,-0.732650386209
ACH-000957,-0.16999927317000002
ACH-000958,0.0404989462277
ACH-000960,-0.156806761644
ACH-000963,-0.66019603131
ACH-000968,-0.0294257346618
ACH-000969,-0.016076243803
ACH-000973,-0.224552419877
ACH-000974,0.0610782509524
ACH-000975,-0.23076242514400003
ACH-000976,-0.22714507769099998
ACH-000978,0.0343936673553
ACH-000980,0.0234198275551
ACH-000984,-0.288647993673
ACH-000986,-0.122490904954
ACH-000988,-0.167738603996
ACH-000993,-0.109973059515
ACH-000994,-0.125705520659
ACH-000996,-0.19269643781800003
ACH-001001,-0.170817394907
ACH-001020,-0.12593478545999998
ACH-001028,-0.13591168700099998
ACH-001031,-0.0947632758563
ACH-001038,-0.309690254864
ACH-001048,-0.120379856351
ACH-001050,-0.24418652915
ACH-001053,-0.00160982510775
ACH-001054,-0.0015391073292799998
ACH-001061,-0.260698023312
ACH-001067,0.055223930457600004
ACH-001075,-0.297595806515
ACH-001096,-0.017550776815
ACH-001128,0.102298316029
ACH-001134,-0.11507837561699999
ACH-001151,-0.0387418085371
ACH-001163,-0.14964878480000002
ACH-001164,0.0319594401069
ACH-001173,-0.356943991725
ACH-001183,0.0316358668901
ACH-001184,-0.17130467765299998
ACH-001190,-0.08956802543410002
ACH-001192,-0.351364361771
ACH-001193,-0.0705192001045
ACH-001196,-0.32074620043
ACH-001197,-0.257528582689
ACH-001205,-0.141913776619
ACH-001211,-0.058717681019199996
ACH-001212,-0.119681607282
ACH-001228,-0.262800566533
ACH-001232,-0.257967015504
ACH-001239,0.155279257009
ACH-001274,-0.0280043010926
ACH-001275,-0.167162544345
ACH-001277,0.055184791138599996
ACH-001278,-0.188165974003
ACH-001280,-0.23674795605
ACH-001283,-0.0314058418121
ACH-001289,0.0519242470075
ACH-001295,-0.12833481145300002
ACH-001300,-0.210847910962
ACH-001301,-0.0773498956882
ACH-001302,-0.39692637547799997
ACH-001303,0.102428418547
ACH-001306,-0.233602472491
ACH-001318,-0.149837328317
ACH-001322,0.036739609633400006
ACH-001328,-0.13043167942
ACH-001332,0.119903362368
ACH-001333,-0.340285949906
ACH-001336,-0.25999062219700003
ACH-001340,-0.146519984661
ACH-001346,-0.18683176563999998
ACH-001353,-0.200975476455
ACH-001354,-0.466444006334
ACH-001367,-0.134358138035
ACH-001368,-0.289910166231
ACH-001374,-0.153527710949
ACH-001375,-0.11052770345
ACH-001377,-0.132650253468
ACH-001380,-0.311641933026
ACH-001391,-0.171409924191
ACH-001407,-0.224793317828
ACH-001408,-0.0956156005068
ACH-001413,-0.08284792065600001
ACH-001430,-0.0814316323976
ACH-001431,-0.119401286387
ACH-001450,-0.221982788106
ACH-001496,0.045653042427199995
ACH-001500,-0.210497231314
ACH-001521,-0.125213218374
ACH-001523,-0.144875634514
ACH-001532,-0.18730065311299998
ACH-001536,-0.323972330093
ACH-001550,-0.45004450454499995
ACH-001552,-0.150630001491
ACH-001554,-0.10483298409
ACH-001645,0.0851790659608
ACH-001654,-0.0841890927641
ACH-001715,0.0214782708671
ACH-001735,-0.149471914264
ACH-001736,-0.22021280894900003
ACH-001737,0.0037643618060999996
ACH-001740,-0.265874422998
ACH-001745,-0.0625567993236
ACH-001750,-0.34141405396499996
ACH-001765,-0.275846805117
ACH-001956,-0.402799047639
ACH-001957,-0.128070387674
