,SF3B6 (51639)
ACH-000693,-0.744904440333
ACH-000694,-0.783402560697
ACH-000695,-1.04295979218
ACH-000696,-0.932860838728
ACH-000697,-0.6958309113590001
ACH-000699,-0.773870884085
ACH-000701,-0.882959122931
ACH-000706,-0.780294555345
ACH-000711,-0.814265516294
ACH-000713,-0.6359868585189999
ACH-000714,-1.10343841437
ACH-000718,-0.941647770873
ACH-000720,-0.8903662348479999
ACH-000721,-0.884365727965
ACH-000724,-0.7231929870139999
ACH-000725,-1.1857610923100002
ACH-000732,-0.781750513995
ACH-000734,-1.0381003236
ACH-000735,-0.817781674942
ACH-000736,-1.0351552959399999
ACH-000738,-0.673774229641
ACH-000746,-0.601324546308
ACH-000747,-0.740442577783
ACH-000748,-0.84816591941
ACH-000753,-0.8020832748019999
ACH-000756,-0.577805160329
ACH-000757,-0.609689425512
ACH-000758,-0.470842131576
ACH-000760,-0.822760197589
ACH-000763,-0.878228721046
ACH-000764,-0.794699705587
ACH-000765,-0.487711868028
ACH-000766,-0.833643808624
ACH-000767,-1.1254888602200002
ACH-000768,-0.724461193451
ACH-000769,-0.8259447717849999
ACH-000770,-0.8435643756450001
ACH-000771,-0.9454257866820001
ACH-000773,-0.7677958810909999
ACH-000776,-0.741240148856
ACH-000777,-0.769201979419
ACH-000778,-0.8421022622740001
ACH-000781,-0.669007504248
ACH-000782,-0.895211420191
ACH-000783,-1.2566916881
ACH-000784,-0.7809934007889999
ACH-000785,-1.04612372859
ACH-000787,-0.812500128784
ACH-000788,-0.7064922575120001
ACH-000791,-0.625833440927
ACH-000792,-0.803127269379
ACH-000794,-1.0870374811599999
ACH-000796,-1.02809446535
ACH-000799,-0.69380674902
ACH-000800,-0.969694071646
ACH-000802,-0.78463855862
ACH-000804,-0.724951420885
ACH-000805,-0.785493489271
ACH-000809,-0.6608437257249999
ACH-000810,-0.9502242918089999
ACH-000811,-1.03812177379
ACH-000817,-0.7802092148659999
ACH-000819,-0.755481938421
ACH-000820,-0.559252746359
ACH-000821,-0.6347063729060001
ACH-000822,-0.864869032425
ACH-000823,-0.9144567417039999
ACH-000824,-0.6558118847609999
ACH-000827,-0.648018586327
ACH-000829,-0.628067371505
ACH-000831,-0.6066301668399999
ACH-000832,-0.583476618726
ACH-000833,-0.524282155386
ACH-000834,-0.9669403555509999
ACH-000835,-0.78334635421
ACH-000836,-0.875290137789
ACH-000837,-0.606875234758
ACH-000838,-0.623604658215
ACH-000839,-0.9311530800710001
ACH-000840,-0.6815675047830001
ACH-000841,-0.6793045902279999
ACH-000843,-0.7166569075239999
ACH-000846,-0.948139894964
ACH-000847,-0.745230361902
ACH-000848,-0.698859670421
ACH-000849,-0.627555404717
ACH-000851,-0.871518451121
ACH-000855,-0.504311143529
ACH-000856,-0.689750224119
ACH-000858,-0.859262343265
ACH-000859,-0.934004377893
ACH-000861,-0.5733617483510001
ACH-000862,-0.673301304754
ACH-000865,-0.498418061166
ACH-000866,-0.730113797488
ACH-000867,-1.10849954501
ACH-000869,-0.712711588601
ACH-000872,-0.601946205727
ACH-000873,-0.884984423586
ACH-000876,-1.1759521367899999
ACH-000878,-0.527447587059
ACH-000880,-0.6902221885359999
ACH-000881,-0.560865486986
ACH-000882,-0.635032461275
ACH-000884,-0.713915118043
ACH-000885,-0.787166694373
ACH-000887,-0.611599777171
ACH-000888,-0.889710828136
ACH-000889,-1.0066347906200002
ACH-000890,-0.7389717739470001
ACH-000896,-0.8479428026870001
ACH-000898,-0.825987100782
ACH-000900,-0.563229645432
ACH-000901,-0.886474126489
ACH-000905,-0.85965913465
ACH-000906,-0.661071186259
ACH-000907,-0.661089671096
ACH-000910,-0.72058276854
ACH-000911,-0.819082493283
ACH-000912,-0.763047476193
ACH-000913,-0.8162924694399999
ACH-000915,-0.711550845998
ACH-000916,-0.8105879691140001
ACH-000917,-1.00913905815
ACH-000921,-0.913144321972
ACH-000924,-1.10141589341
ACH-000926,-0.801258737522
ACH-000928,-0.863482367449
ACH-000929,-0.839219293667
ACH-000932,-0.806744571169
ACH-000935,-0.720996600332
ACH-000936,-0.713617211938
ACH-000937,-0.870743605356
ACH-000938,-0.813183447156
ACH-000939,-0.7024628219300001
ACH-000941,-0.9410606883679999
ACH-000943,-0.72079024378
ACH-000946,-0.908434839719
ACH-000947,-0.7326331665710001
ACH-000948,-0.7779818292280001
ACH-000950,-0.639197903641
ACH-000953,-1.00344061152
ACH-000957,-0.567035074001
ACH-000958,-0.7422206541840001
ACH-000960,-0.716894745598
ACH-000963,-0.8515385505159999
ACH-000968,-0.631928354854
ACH-000969,-0.8200144557860001
ACH-000973,-0.939205009579
ACH-000974,-0.8279583931829999
ACH-000975,-0.819771092898
ACH-000976,-0.966485890242
ACH-000978,-0.683111062783
ACH-000980,-0.5755013094120001
ACH-000984,-1.00138632369
ACH-000986,-0.9318549493989999
ACH-000988,-0.8309260721080001
ACH-000993,-0.843147041609
ACH-000994,-0.799223044842
ACH-000996,-0.911756903988
ACH-001001,-1.0665853297399999
ACH-001020,-1.11593693169
ACH-001028,-1.25406774665
ACH-001031,-0.957581630214
ACH-001038,-0.894881990289
ACH-001048,-0.788376379524
ACH-001050,-0.780392720097
ACH-001053,-0.7390784349320001
ACH-001054,-0.7071245325759999
ACH-001061,-0.60798689386
ACH-001067,-0.577996715352
ACH-001075,-1.04315288733
ACH-001096,-0.941068246602
ACH-001128,-1.2720876159299999
ACH-001134,-0.898805848655
ACH-001151,-0.8642442074150001
ACH-001163,-1.0607837182200002
ACH-001164,-1.18685392707
ACH-001173,-0.636527926346
ACH-001183,-0.803611464718
ACH-001184,-0.893421989182
ACH-001190,-0.9809398741580001
ACH-001192,-0.516847766885
ACH-001193,-0.252116062623
ACH-001196,-0.689816751191
ACH-001197,-0.940056939322
ACH-001205,-0.805727855135
ACH-001211,-0.597838225816
ACH-001212,-0.833235121907
ACH-001228,-1.01848663575
ACH-001232,-0.865671027219
ACH-001239,-0.824130313064
ACH-001274,-0.699014676084
ACH-001275,-0.7752587231820001
ACH-001277,-0.647872082874
ACH-001278,-0.8025404426
ACH-001280,-0.747622930141
ACH-001283,-0.571169439739
ACH-001289,-0.704940227986
ACH-001295,-0.732514928177
ACH-001300,-0.8401786998469999
ACH-001301,-0.7808830377
ACH-001302,-1.27996343398
ACH-001303,-0.7493755870290001
ACH-001306,-0.823363104579
ACH-001318,-0.698083610882
ACH-001322,-0.801873661031
ACH-001328,-0.868260176645
ACH-001332,-0.7766606019939999
ACH-001333,-0.46305931864600003
ACH-001336,-0.797106465433
ACH-001340,-1.0409822232
ACH-001346,-0.725279949656
ACH-001353,-0.912554475757
ACH-001354,-0.646761721953
ACH-001367,-0.7421471413230001
ACH-001368,-0.841138872096
ACH-001374,-0.6771791264820001
ACH-001375,-0.788377934251
ACH-001377,-1.11670408068
ACH-001380,-0.7928191804449999
ACH-001391,-0.915266513759
ACH-001407,-0.7615242196349999
ACH-001408,-0.804900318022
ACH-001413,-1.00506327859
ACH-001430,-0.989614575344
ACH-001431,-0.9340121222810001
ACH-001450,-0.687296013371
ACH-001496,-0.752992605695
ACH-001500,-0.8730424045559999
ACH-001521,-0.9629669396200001
ACH-001523,-0.7245986408699999
ACH-001532,-0.8380062377259999
ACH-001536,-0.903170311506
ACH-001550,-0.948999869666
ACH-001552,-0.666092263432
ACH-001554,-0.856687094174
ACH-001645,-0.5876636496600001
ACH-001654,-0.817263812877
ACH-001715,-0.59992640688
ACH-001735,-0.7642956462520001
ACH-001736,-0.750379545221
ACH-001737,-1.23913620479
ACH-001740,-0.616931260224
ACH-001745,-0.707479920291
ACH-001750,-0.716534996348
ACH-001765,-0.921704540528
ACH-001956,-0.8073873214899999
ACH-001957,-0.7654457974259999
