,GCNT1 (2650)
ACH-000004,-0.0267711375478
ACH-000007,0.107155510099
ACH-000009,-0.027381066552
ACH-000011,0.148468434939
ACH-000012,0.0894048729653
ACH-000013,-0.013385465053299999
ACH-000014,0.00540897112471
ACH-000015,-0.035854639875
ACH-000017,0.215398366234
ACH-000018,-0.101988651199
ACH-000019,0.13586748237
ACH-000021,0.13214048194800002
ACH-000022,-0.033714924382
ACH-000025,0.176253314629
ACH-000028,0.041870772254
ACH-000030,0.0587426278726
ACH-000035,0.051673262785
ACH-000036,0.043476942254099996
ACH-000037,0.153422409436
ACH-000039,0.22641360055399998
ACH-000040,0.08248912782739999
ACH-000041,-0.0586698916168
ACH-000042,0.032828018226799996
ACH-000045,-0.07706817013299999
ACH-000047,0.0066516054487900005
ACH-000052,0.0649711483766
ACH-000053,0.09079510184930001
ACH-000054,0.130443245412
ACH-000055,-0.07960898155780001
ACH-000060,0.156374436177
ACH-000067,0.32799132269299996
ACH-000070,-0.0288359638215
ACH-000075,-0.119063633126
ACH-000078,0.0190713867618
ACH-000082,0.037808559068400006
ACH-000085,0.14531229899700002
ACH-000086,-0.07956943906219999
ACH-000087,0.119645078466
ACH-000092,0.08477138471560001
ACH-000095,0.0788297865896
ACH-000097,-0.0463995899262
ACH-000098,-0.0183059743997
ACH-000099,0.08962366885989999
ACH-000108,0.150828906326
ACH-000113,0.111355363772
ACH-000115,0.166085920416
ACH-000116,0.148874658453
ACH-000118,0.0180166920787
ACH-000120,0.105152949787
ACH-000123,0.0894405054765
ACH-000127,-0.024476278627299997
ACH-000128,-0.043221969115
ACH-000132,0.247175688998
ACH-000133,0.0929963765934
ACH-000137,0.24038339223000002
ACH-000138,0.048566299540999995
ACH-000142,0.13172020695599998
ACH-000143,0.0707549444875
ACH-000146,-0.0219599289745
ACH-000148,0.0542131388956
ACH-000150,0.0790464295169
ACH-000152,-0.115745311842
ACH-000153,0.00019256134439900002
ACH-000159,0.0641961294156
ACH-000160,-0.0228399170119
ACH-000163,0.0364893003385
ACH-000167,-0.0431604604464
ACH-000168,0.0196516139028
ACH-000169,0.07006825962220001
ACH-000178,-0.0229433090108
ACH-000182,-0.055159136053999996
ACH-000183,0.0531002929945
ACH-000188,0.159374957516
ACH-000189,0.352648927223
ACH-000190,-0.0327308412411
ACH-000198,0.153002372808
ACH-000204,0.281431775461
ACH-000206,0.17020678992899999
ACH-000207,0.257691661886
ACH-000211,0.07184728568030001
ACH-000215,0.0501020386871
ACH-000221,0.106485576636
ACH-000222,0.19158210651000002
ACH-000223,0.050563340471
ACH-000226,0.0732804592507
ACH-000227,-0.153689411574
ACH-000228,0.031201782356099998
ACH-000231,0.077411002275
