,FLCN (201163)
ACH-000004,-0.148709255255
ACH-000007,-0.304471903007
ACH-000009,-0.19737672607
ACH-000011,-0.123689608457
ACH-000012,0.00893676600649
ACH-000013,-0.121299224194
ACH-000014,0.228082875744
ACH-000015,-0.18595634758699997
ACH-000017,-0.434677560586
ACH-000018,-0.272874725349
ACH-000019,-0.062048933229800006
ACH-000021,-0.192577630194
ACH-000022,-0.456865691075
ACH-000025,-0.052768882781999996
ACH-000028,0.36270401748899994
ACH-000030,-0.0194584027131
ACH-000035,-0.22856122711
ACH-000036,-0.05325352401859999
ACH-000037,-0.477466005181
ACH-000039,0.214687047677
ACH-000040,0.23804731024300002
ACH-000041,0.205866362602
ACH-000042,0.029406901263999998
ACH-000045,-0.0565096613442
ACH-000047,-0.0810264773913
ACH-000052,-0.209231927927
ACH-000053,-0.203644791828
ACH-000054,-0.09426024757780001
ACH-000055,0.262229240165
ACH-000060,0.114273897917
ACH-000067,0.0194241737358
ACH-000070,-0.74096984332
ACH-000075,0.20941020112
ACH-000078,0.173740269889
ACH-000082,-0.0344961327364
ACH-000085,-0.237114217826
ACH-000086,-0.0501522111041
ACH-000087,-0.105390949532
ACH-000092,-0.359697478173
ACH-000095,-0.149504685748
ACH-000097,-0.0380711106693
ACH-000098,0.893140652278
ACH-000099,-0.362864765455
ACH-000108,-0.04753785128930001
ACH-000113,-0.415940892824
ACH-000115,-0.05771827004940001
ACH-000116,0.0751282240301
ACH-000118,0.11449608787
ACH-000120,-0.183049523411
ACH-000123,-0.17520866304699997
ACH-000127,-0.21098819698899998
ACH-000128,-0.068039216629
ACH-000132,-0.170809169588
ACH-000133,-0.199815731432
ACH-000137,0.0886539754926
ACH-000138,-0.27912457197900004
ACH-000142,-0.35101503992399996
ACH-000143,-0.0488006341971
ACH-000146,-0.37885746208899995
ACH-000148,-0.0351702161767
ACH-000150,-0.29317847079799997
ACH-000152,-0.23239849884599997
ACH-000153,-0.667815466382
ACH-000159,-0.0131902140686
ACH-000160,0.203816683191
ACH-000163,-0.10206425691099999
ACH-000167,0.184808712302
ACH-000168,0.17404513951099998
ACH-000169,-0.10326002791300001
ACH-000178,-0.693756744276
ACH-000182,-0.272925066211
ACH-000183,-0.64465951915
ACH-000188,-0.14916977349000002
ACH-000189,-0.43074567457699997
ACH-000190,0.144422963018
ACH-000198,-0.360036327443
ACH-000204,-0.434819426666
ACH-000206,-0.12258795295999998
ACH-000207,-0.174449510151
ACH-000211,-0.0302210846324
ACH-000215,0.215366967044
ACH-000221,-0.21360289341299998
ACH-000222,-0.135255763607
ACH-000223,0.162709040921
ACH-000226,-0.504709910408
ACH-000227,-0.0507106903097
ACH-000228,-0.106964162773
ACH-000231,-0.606041353285
ACH-000232,-0.0103697316539
ACH-000233,-0.232585960776
ACH-000234,-0.286819660493
ACH-000235,-0.083721296366
ACH-000237,-0.07517743021989999
ACH-000238,-0.378588638245
ACH-000243,-0.21034709915
ACH-000244,-0.35583546441799996
ACH-000246,-0.00647596049543
ACH-000248,-0.11207398030400001
ACH-000250,-0.320512883926
ACH-000251,-0.59962885887
ACH-000253,-0.301647163081
ACH-000255,-0.216424538369
ACH-000256,-0.155524289292
ACH-000257,-0.046530212269599996
ACH-000258,-0.0224740018011
ACH-000259,-0.23189330818000004
ACH-000260,-0.279611727945
ACH-000261,-0.21981258928000003
ACH-000262,-0.143318205965
ACH-000263,0.155560240989
ACH-000264,-0.283024648221
ACH-000265,0.103227040856
ACH-000266,-0.141961957861
ACH-000272,-0.274313377349
ACH-000273,0.126189424129
ACH-000274,0.348495712238
ACH-000277,-0.157707047776
ACH-000278,0.070542581342
ACH-000279,0.00813773059004
ACH-000280,-0.42131256555600005
ACH-000281,-0.03839342449969999
ACH-000288,-0.0592454912466
ACH-000291,0.0795625087612
ACH-000293,-0.285045339431
ACH-000294,0.360266743908
ACH-000295,0.0488998606051
ACH-000296,0.0631717190086
ACH-000302,-0.122528160064
ACH-000304,-0.10257794327400001
ACH-000307,-0.161169623552
ACH-000308,-0.0447653404287
ACH-000310,-0.07917800907089999
ACH-000311,-0.113534907541
ACH-000312,-0.163555058662
ACH-000315,-0.572025102297
ACH-000316,0.216130597447
ACH-000317,0.165201494199
ACH-000318,-0.0137756202736
ACH-000319,-0.33436014589699997
ACH-000320,-0.195860228153
ACH-000322,-0.053755967260999994
ACH-000323,-0.0891085216045
ACH-000324,-0.260023389037
ACH-000329,-0.118662905271
ACH-000330,-0.0490569922014
ACH-000331,-0.395605469341
ACH-000332,0.506334974238
ACH-000334,-0.516274111883
ACH-000335,-0.110486230021
ACH-000336,0.0702625167529
ACH-000337,-0.234992810366
ACH-000339,-0.254938359102
ACH-000341,0.12378737445499999
ACH-000348,-0.314310503243
ACH-000350,0.131078734133
ACH-000352,-0.166371627412
ACH-000356,-0.403746799588
ACH-000361,-0.120275980243
ACH-000362,-0.14965245036900002
ACH-000363,-0.077705814504
ACH-000364,-0.08123191047
ACH-000365,-0.6916488793500001
ACH-000366,0.0609090640811
ACH-000368,0.104298016733
ACH-000374,0.0336804498079
ACH-000375,-0.0187624311985
ACH-000376,0.33483842691300003
ACH-000381,-0.0882065539196
ACH-000383,-0.293985610692
ACH-000387,-0.109503185068
ACH-000389,0.05742184137080001
ACH-000390,0.0351863520005
ACH-000393,-0.117972127006
ACH-000395,-0.223841910097
ACH-000397,-0.3778306829
ACH-000401,0.332582251741
ACH-000402,-0.40386892819
ACH-000403,0.209329728682
ACH-000404,0.0534723680834
ACH-000406,-0.17821028556
ACH-000407,-0.21657612702
ACH-000408,0.029143254354400003
ACH-000410,-0.330810439981
ACH-000411,-0.312553689761
ACH-000414,-0.0045664277751400004
ACH-000415,-0.376454451374
ACH-000416,-0.000323628611915
ACH-000420,0.514766494978
ACH-000421,-0.0325528288906
ACH-000424,0.537815803789
ACH-000425,0.28881382522300003
ACH-000426,-0.0748160126495
ACH-000427,-0.42209202318800004
ACH-000433,0.0599250606036
ACH-000436,-0.222650804368
ACH-000444,-0.00288518252163
ACH-000445,-0.0621153702408
ACH-000448,-0.274463944841
ACH-000450,-0.14939816974099998
ACH-000452,0.113923093343
ACH-000454,-0.231236307891
ACH-000458,-0.340907098995
ACH-000459,0.145747173639
ACH-000460,-0.589580264172
ACH-000461,-0.333924251406
ACH-000463,-0.304412037753
ACH-000464,-0.399662275286
ACH-000466,-0.0563236064645
ACH-000467,0.06637176305430001
ACH-000468,-0.144687304569
ACH-000469,-0.108151386965
ACH-000470,-0.358961053286
ACH-000471,0.224520705823
ACH-000472,-0.032399976658400005
ACH-000473,-0.201246301852
ACH-000475,0.225986174748
ACH-000476,-0.234017921533
ACH-000477,0.148158858179
ACH-000480,0.059061731037
ACH-000481,-0.35016973674199997
ACH-000483,-0.556645469466
ACH-000484,-0.5505074308110001
ACH-000485,-0.21325109994199998
ACH-000486,-0.100730401631
ACH-000487,-0.78961725484
ACH-000488,-0.122898744441
ACH-000490,-0.419556432188
ACH-000491,-0.5247817385369999
ACH-000495,-0.134267141182
ACH-000496,-0.26107889853300004
ACH-000499,-0.0762821531961
ACH-000500,-0.22654111466600002
ACH-000502,-0.0779932640439
ACH-000503,-0.05891314769230001
ACH-000505,-0.576181380735
ACH-000507,-0.0507844508067
ACH-000510,-0.152119998313
ACH-000511,-0.21192696276999998
ACH-000512,0.182739393881
ACH-000516,-0.280705582088
ACH-000517,-0.117304138127
ACH-000518,-0.196556511566
ACH-000520,-0.196640855836
ACH-000521,-0.26856615749400004
ACH-000522,-0.150103184836
ACH-000524,0.0734090092539
ACH-000527,-0.331295562413
ACH-000528,-0.0139415909928
ACH-000537,-0.349853276756
ACH-000541,-0.507336934471
ACH-000542,-0.10524520347899999
ACH-000544,0.190239933356
ACH-000545,-0.280538795041
ACH-000547,-0.12182660176400001
ACH-000548,-0.0336245310096
ACH-000549,-0.205159755454
ACH-000550,-0.183406066015
ACH-000552,-0.329796291402
ACH-000556,-0.44821088815
ACH-000557,0.105930288892
ACH-000570,0.285989043286
ACH-000571,-0.27223348035399997
ACH-000573,-0.0947707840864
ACH-000576,0.0881071340365
ACH-000580,0.29063012098700003
ACH-000584,0.00763741207278
ACH-000585,-0.130151750849
ACH-000588,-0.19044833976599998
ACH-000589,-0.344572032942
ACH-000591,0.06402922260919999
ACH-000593,-0.486793694301
ACH-000600,0.577797717338
ACH-000601,-0.0507514238179
ACH-000604,-0.524191986429
ACH-000605,-0.0343735910145
ACH-000606,-0.066168577235
ACH-000608,-0.16407632333
ACH-000614,-0.0610300843452
ACH-000616,-0.0548458040616
ACH-000618,0.147509369922
ACH-000619,-0.19963316618000002
ACH-000620,0.0789408240084
ACH-000621,-0.363956769251
ACH-000622,-0.320692359521
ACH-000623,0.08331301199
ACH-000624,-0.127969634543
ACH-000627,-0.211819258437
ACH-000630,0.0283834192602
ACH-000632,0.128415730185
ACH-000633,0.0038793572964799998
ACH-000637,-0.0626460254682
ACH-000638,-0.106152276979
ACH-000646,-0.294611262327
ACH-000647,0.0141319940536
ACH-000648,-0.442375843859
ACH-000649,0.023101525644
ACH-000651,-0.061858608625
ACH-000652,-0.301948184798
ACH-000653,-0.415266906434
ACH-000657,-0.07927431229830001
ACH-000658,0.0232688200953
ACH-000661,-0.0240288296783
ACH-000662,-0.386764608789
ACH-000663,-0.10416893318800001
ACH-000665,0.113075257247
ACH-000671,-0.0776713425813
ACH-000673,0.0162434034907
ACH-000676,0.108688435143
ACH-000677,-0.249269462779
ACH-000681,0.127305268446
ACH-000682,-0.399702200029
ACH-000683,0.0966531647948
ACH-000684,0.48310677168000005
ACH-000688,-0.14094989959100002
ACH-000693,0.074042064986
ACH-000694,0.0498202763527
ACH-000695,-0.38339807521200003
ACH-000696,0.047985913261400004
ACH-000697,-0.35892039417300003
ACH-000699,0.0174845228119
ACH-000701,0.004590614034
ACH-000706,-0.18250431744600001
ACH-000711,-0.08541305955289999
ACH-000713,-0.502606633542
ACH-000714,-0.439622525682
ACH-000718,-0.133639923533
ACH-000720,-0.10668827124
ACH-000721,-0.32183216570900003
ACH-000724,-0.059345405842
ACH-000725,0.0668921955595
ACH-000732,0.0932323575106
ACH-000734,-0.0629189008034
ACH-000735,0.017811557242000002
ACH-000736,0.053965453356999996
ACH-000738,0.0976768718358
ACH-000746,0.0637966543193
ACH-000747,0.5015423235140001
ACH-000748,-0.0448590172456
ACH-000753,-0.0310269847882
ACH-000756,0.241071418992
ACH-000757,0.151058956085
ACH-000758,-0.128180048753
ACH-000760,0.0992212021281
ACH-000763,-0.221410629023
ACH-000764,-0.389072097886
ACH-000765,0.14551062619000002
ACH-000766,-0.14138287438799998
ACH-000767,-0.13284617498600002
ACH-000768,-0.347385383821
ACH-000769,0.129209883504
ACH-000770,-0.112374485198
ACH-000771,-0.183856840672
ACH-000773,-0.11442289345000001
ACH-000776,-0.155125335309
ACH-000777,-0.053940033555300006
ACH-000778,-0.147628559114
ACH-000781,0.324482293281
ACH-000782,-0.479973302135
ACH-000783,-0.291304324283
ACH-000784,0.0441086986398
ACH-000785,-0.00670868910035
ACH-000787,-0.10799703954399999
ACH-000788,-0.153906047187
ACH-000791,-0.124235800447
ACH-000792,-0.455757565312
ACH-000794,-0.0235773478777
ACH-000796,-0.163605973722
ACH-000799,0.0613437057325
ACH-000800,-0.46304142645400004
ACH-000802,-0.112395408485
ACH-000804,-0.23628090476799998
ACH-000805,0.29680414784000003
ACH-000809,-0.0611377417968
ACH-000810,-0.277798945164
ACH-000811,-0.24263464751
ACH-000817,-0.61097385234
ACH-000819,0.0031119643119000002
ACH-000820,0.118970855171
ACH-000821,0.163948422335
ACH-000822,-0.09889225809919999
ACH-000823,0.143716338734
ACH-000824,0.08776144190719999
ACH-000827,0.110173603468
ACH-000829,-0.39218917846999996
ACH-000831,0.0896265075846
ACH-000832,0.0440637766727
ACH-000833,-0.303202544003
ACH-000834,-0.15662147124700002
ACH-000835,0.17621084808899998
ACH-000836,0.0350943648146
ACH-000837,-0.23399777935199997
ACH-000838,-0.11738781091600001
ACH-000839,-0.20449259548
ACH-000840,-0.910426767092
ACH-000841,-0.053628351411300006
ACH-000843,0.109138591512
ACH-000846,-0.363865614666
ACH-000847,-0.0119517242738
ACH-000848,0.0472386283999
ACH-000849,-0.211040159328
ACH-000851,-0.20229199467300002
ACH-000855,-0.10829645323899999
ACH-000856,-0.276354467495
ACH-000858,-0.00290673887105
ACH-000859,-0.31288756783300004
ACH-000861,-0.112003201972
ACH-000862,-0.18505721247
ACH-000865,-0.0470020002024
ACH-000866,0.204967007629
ACH-000867,-0.25902165020199996
ACH-000869,-0.44984475363000004
ACH-000872,-0.443644541115
ACH-000873,0.0293279657498
ACH-000876,-0.112790586871
ACH-000878,-0.23405397113200002
ACH-000880,-0.10291568819000001
ACH-000881,0.06997556680030001
ACH-000882,0.059222205692
ACH-000884,0.610220998596
ACH-000885,-0.20407202989599998
ACH-000887,0.168745721666
ACH-000888,0.141884416422
ACH-000889,-0.499071793943
ACH-000890,-0.345756798617
ACH-000896,0.0101020208385
ACH-000898,-0.183275667177
ACH-000900,0.245856857571
ACH-000901,0.24732168902600002
ACH-000905,-0.118198971951
ACH-000906,-0.15476259688
ACH-000907,-0.23039804403
ACH-000910,-0.0386511805097
ACH-000911,-0.39830135245399995
ACH-000912,-0.0593009112308
ACH-000913,-0.212056182291
ACH-000915,-0.362227109642
ACH-000916,-0.218624767677
ACH-000917,-0.152589834165
ACH-000921,-0.135360419662
ACH-000924,-0.0236984142463
ACH-000926,-0.366081852517
ACH-000928,0.10608692034600001
ACH-000929,-0.012369502617299999
ACH-000932,0.113036573276
ACH-000935,0.535466823736
ACH-000936,-0.5682643189100001
ACH-000937,-0.20479392394999998
ACH-000938,-0.693797470008
ACH-000939,0.31644782592799997
ACH-000941,-0.13268130403
ACH-000943,0.121729238906
ACH-000946,0.125132309423
ACH-000947,-0.0023809884290999996
ACH-000948,-0.016723923749
ACH-000950,-0.199310773819
ACH-000953,-0.114497519879
ACH-000957,-0.22141599052299998
ACH-000958,-0.167603059803
ACH-000960,-0.440467176272
ACH-000963,0.11895627817
ACH-000968,-0.0909234144842
ACH-000969,-0.0538413986433
ACH-000973,0.0022967589171700004
ACH-000974,-0.184294355339
ACH-000975,-0.253304978968
ACH-000976,-0.404185542627
ACH-000978,-0.545520698853
ACH-000980,0.05800417979180001
ACH-000984,-0.156062053833
ACH-000986,-0.0955815554555
ACH-000988,-0.213206911294
ACH-000993,-0.113167319606
ACH-000994,0.265939721401
ACH-000996,0.008162235080949999
ACH-001001,-0.091580511391
ACH-001020,0.507132114201
ACH-001028,-0.010398347719
ACH-001031,-0.30718140313299996
ACH-001038,-0.0667692488583
ACH-001048,0.008131796153810001
ACH-001050,-0.594509960344
ACH-001053,0.23469302794799998
ACH-001054,0.00617372765213
ACH-001061,0.08131125155039999
ACH-001067,-0.515566730294
ACH-001075,-0.278997997489
ACH-001096,-0.29202542764600004
ACH-001128,0.6285119617880001
ACH-001134,0.115817914094
ACH-001151,-0.26329205935899996
ACH-001163,-0.257519104731
ACH-001164,0.16951292173000002
ACH-001173,0.167760431065
ACH-001183,-0.383500250795
ACH-001184,-0.00244882203385
ACH-001190,-0.552882519895
ACH-001192,-0.254110810442
ACH-001193,0.09438621702120001
ACH-001196,-0.249399849098
ACH-001197,-0.22997447080800001
ACH-001205,-0.125304282362
ACH-001211,0.179738221266
ACH-001212,-0.446344306897
ACH-001228,0.266121890458
ACH-001232,0.193544399179
ACH-001239,0.228725745653
ACH-001274,-0.07136797984889999
ACH-001275,0.062023069435599994
ACH-001277,0.100748442403
ACH-001278,-0.309568767113
ACH-001280,-0.032866312036599996
ACH-001283,0.272807660731
ACH-001289,0.10132090148299999
ACH-001295,0.11193743684
ACH-001300,-0.23474655719999998
ACH-001301,0.24909880242600002
ACH-001302,-0.0297998931879
ACH-001303,-0.49229346502899995
ACH-001306,0.0773679793226
ACH-001318,-0.0234764142631
ACH-001322,-0.0313722890913
ACH-001328,-0.147721554856
ACH-001332,-0.371566222927
ACH-001333,0.00460216491311
ACH-001336,-0.227291476049
ACH-001340,-0.0912514393237
ACH-001346,-0.0353781396196
ACH-001353,-0.0307076628998
ACH-001354,0.052311560065
ACH-001367,-0.22659607928300002
ACH-001368,-0.213448049448
ACH-001374,0.212762328934
ACH-001375,-0.25857392212499997
ACH-001377,0.13554544240900002
ACH-001380,-0.432217467917
ACH-001391,-0.830666245877
ACH-001407,0.0546856293418
ACH-001408,-0.490658366299
ACH-001413,-0.0307073014954
ACH-001430,0.0533265152353
