,CLPTM1 (1209)
ACH-000856,-0.15752187182299998
ACH-000858,-0.205005196168
ACH-000859,-0.189363245068
ACH-000861,-0.465500015471
ACH-000862,-0.386533326959
ACH-000865,-0.0945531843688
ACH-000866,-0.195189855631
ACH-000867,-0.289438715041
ACH-000869,-0.154833669982
ACH-000872,-0.073223780887
ACH-000873,-0.0410056175427
ACH-000876,-0.17347318074499998
ACH-000878,-0.42030146663900003
ACH-000880,-0.297029546557
ACH-000881,0.0097303420397
ACH-000882,-0.151143048714
ACH-000884,-0.130057819267
ACH-000885,-0.22555631964
ACH-000887,-0.26270413607299997
ACH-000888,-0.07977473480280001
ACH-000889,-0.20379599433899998
ACH-000890,0.0216959237633
ACH-000896,0.00988868519974
ACH-000898,-0.144748758164
ACH-000900,-0.377737308526
ACH-000901,-0.41997177649000006
ACH-000905,-0.10921142430099999
ACH-000906,-0.22984076017900001
ACH-000907,0.042410857902499995
ACH-000910,-0.0659835988841
ACH-000911,-0.188409998921
ACH-000912,-0.38043234090499994
ACH-000913,0.117876545939
ACH-000915,-0.141551264625
ACH-000916,-0.24340074340300002
ACH-000917,-0.13439027872099998
ACH-000921,-0.132616770523
ACH-000924,-0.240923512415
ACH-000926,-0.19299567166099998
ACH-000928,-0.539537794843
ACH-000929,-0.299693142666
ACH-000932,-0.13694683076199998
ACH-000935,-0.175944263842
ACH-000936,-0.232273718929
ACH-000937,-0.0360748368334
ACH-000938,-0.10568759001900001
ACH-000939,-0.159178302502
ACH-000941,-0.433119878003
ACH-000943,-0.202185664171
ACH-000946,-0.105913630025
ACH-000947,-0.18922152395300001
ACH-000948,-0.0200103281768
ACH-000950,0.0766958844701
ACH-000953,-0.160752520392
ACH-000957,-0.08804869654570001
ACH-000958,-0.280252350056
ACH-000960,-0.111808193686
ACH-000963,-0.0283066069064
ACH-000968,0.0969941729183
ACH-000969,-0.247827059685
ACH-000973,-0.149106507858
ACH-000974,-0.202043733771
ACH-000975,0.0160059111497
ACH-000976,-0.22673850961300002
ACH-000978,-0.46229271494999996
ACH-000980,-0.0995694579225
ACH-000984,-0.370774201259
ACH-000986,-0.05585156643019999
ACH-000988,-0.0749382902273
ACH-000993,-0.337461629339
ACH-000994,-0.449732088856
ACH-000996,-0.272895805991
ACH-001001,-0.137846847202
ACH-001020,-0.142000438882
ACH-001028,-0.336272475216
ACH-001031,-0.5028136697160001
ACH-001038,-0.0563363014299
ACH-001048,-0.181935481043
ACH-001050,-0.155741989002
ACH-001053,-0.115923699137
ACH-001054,-0.205115444767
ACH-001061,-0.260605192436
ACH-001067,-0.28485295411899997
ACH-001075,-0.34447009779200005
ACH-001096,-0.216297604012
ACH-001128,-0.626780284655
ACH-001134,-0.360720966702
ACH-001151,-0.39387848902500006
ACH-001163,-0.47379662934100003
ACH-001164,-0.00355199614971
ACH-001173,-0.497661693771
ACH-001183,-0.10187881505100001
ACH-001184,-0.35525525041699996
ACH-001190,-0.037441633013
ACH-001192,-0.102829433181
ACH-001193,-0.04622508648299999
ACH-001196,-0.06528269930780001
ACH-001197,-0.34587206617
ACH-001205,-0.0665780760042
ACH-001211,-0.318157754503
ACH-001212,-0.384029829036
ACH-001228,0.07197345675649999
ACH-001232,0.0052187623161
ACH-001239,-0.153280373269
ACH-001274,-0.393122990973
ACH-001275,0.135878640024
ACH-001277,0.10371046786900001
ACH-001278,-0.058625917626199994
ACH-001280,-0.104177728562
ACH-001283,-0.167653035771
ACH-001289,-0.114213732631
ACH-001295,-0.0552879154239
ACH-001300,-0.322684452959
ACH-001301,-0.322997433296
ACH-001302,0.092147691986
ACH-001303,-0.0006931921916579999
ACH-001306,-0.189959675643
ACH-001318,-0.195669855151
ACH-001322,-0.316840999614
ACH-001328,-0.353587068151
ACH-001332,-0.132990828891
ACH-001333,-0.458515810669
ACH-001336,-0.0223212911471
ACH-001340,-0.1730581837
ACH-001346,-0.301864271855
ACH-001353,-0.330323128247
ACH-001354,-0.15789358955
ACH-001367,-0.11734324257999999
ACH-001368,-0.207199694425
ACH-001374,-0.0558220457714
ACH-001375,-0.41557915005699997
ACH-001377,-0.41251985457400003
ACH-001380,-0.218251362427
ACH-001391,-0.10678843919
ACH-001407,-0.141665333273
ACH-001408,-0.139127761988
ACH-001413,-0.440097743237
ACH-001430,-0.126502031977
ACH-001431,-0.297227040251
ACH-001450,0.08921649547910002
ACH-001496,-0.19913605214400001
ACH-001500,-0.25515231048500003
ACH-001521,-0.17913873679900003
ACH-001523,-0.316251180481
ACH-001532,-0.235223956867
ACH-001536,-0.28749767723
ACH-001550,-0.225350047836
ACH-001552,-0.283637679897
ACH-001554,-0.257127860033
ACH-001645,-0.215884319381
ACH-001654,-0.23848308334899998
ACH-001715,0.0315930220564
ACH-001735,-0.0948086669413
ACH-001736,-0.25632909182700003
ACH-001737,-0.07430654025910001
ACH-001740,-0.199425731096
ACH-001745,-0.269609597872
ACH-001750,-0.31256654794
ACH-001765,-0.16938376983
ACH-001956,-0.15385731996899998
ACH-001957,0.0355979741379
