,DHODH (1723)
ACH-000368,-0.7325576243170001
ACH-000374,-0.217260490601
ACH-000375,-0.810798945975
ACH-000376,-0.334104654179
ACH-000381,-0.898308422186
ACH-000383,-1.36603811315
ACH-000387,-1.2415230097499999
ACH-000389,-0.384924101975
ACH-000390,-0.715255802173
ACH-000393,-0.53810301065
ACH-000395,-0.8059557535870001
ACH-000397,-0.42586711803099997
ACH-000401,-0.9981981833310001
ACH-000402,-0.638505635789
ACH-000403,-0.401335138803
ACH-000404,-0.404977749055
ACH-000406,-1.25364616427
ACH-000407,-0.454793958544
ACH-000408,-0.571319951221
ACH-000410,-0.432370969608
ACH-000411,-0.770867918876
ACH-000414,-0.5113343385629999
ACH-000415,-0.412824332637
ACH-000416,-1.3916164681
ACH-000420,-0.487270149547
ACH-000421,-0.633731206835
ACH-000424,-0.525450982448
ACH-000425,-0.841119713601
ACH-000426,-0.7547872860420001
ACH-000427,-0.586533188285
ACH-000433,-0.666395564367
ACH-000436,-0.754934425831
ACH-000444,-0.478488717853
ACH-000445,-0.48077515127099996
ACH-000448,-0.852250364807
ACH-000450,-0.38725578768799995
ACH-000452,-0.648002993782
ACH-000454,-0.7410146542139999
ACH-000458,-0.5083271833240001
ACH-000459,-1.1218538967
ACH-000460,-0.956537831891
ACH-000461,-0.8610958196420001
ACH-000463,-0.526116952535
ACH-000464,-0.58945323144
ACH-000466,-0.62606932595
ACH-000467,-0.586382950966
ACH-000468,-0.7968149216310001
ACH-000469,-0.35345538528000003
ACH-000470,-0.675307339941
ACH-000471,-0.45235596922
ACH-000472,-0.602561897735
ACH-000473,-0.35673389479400003
ACH-000475,-0.63210270489
ACH-000476,-0.39086592596299996
ACH-000477,-0.7141266803569999
ACH-000480,-0.343293995057
ACH-000481,-0.536548398892
ACH-000483,-0.547101571617
ACH-000484,-0.775060187738
ACH-000485,-0.872680209066
ACH-000486,-0.540879516613
ACH-000487,-1.29801754294
ACH-000488,-0.26889391815499997
ACH-000490,-0.317300335502
ACH-000491,-0.446932635766
ACH-000495,-0.594923052165
ACH-000496,-0.761693953665
ACH-000499,-0.362137201694
ACH-000500,-0.749750800819
ACH-000502,-0.5920568268990001
ACH-000503,-0.372255317094
ACH-000505,-0.769528070301
ACH-000507,-0.9461598863160001
ACH-000510,-0.626239906616
ACH-000511,-0.357051847203
ACH-000512,-0.6385788160670001
ACH-000516,-0.6450463709390001
ACH-000517,-0.64589806026
ACH-000518,-0.570728121006
ACH-000520,-0.503723232257
ACH-000521,-0.674924855658
ACH-000522,-0.678360470255
ACH-000524,-0.445266042055
ACH-000527,-0.334110388492
ACH-000528,-0.33994072922799995
ACH-000537,-0.640272610618
ACH-000541,-0.39667843842600004
ACH-000542,-0.671625893738
ACH-000544,-0.686883993781
ACH-000545,-0.807183243107
ACH-000547,-0.302609045647
ACH-000548,-0.689528854267
ACH-000549,-0.413639694323
ACH-000550,-0.95198828653
ACH-000552,-0.37044319652900004
ACH-000556,-0.520846746338
ACH-000557,-1.02874836632
ACH-000570,-0.294971686156
ACH-000571,-0.566183254865
ACH-000573,-0.865456020902
ACH-000576,-0.7303998525
ACH-000580,-0.460088639105
ACH-000584,-0.5721301890280001
ACH-000585,-0.644257761808
ACH-000588,-1.0611757414
ACH-000589,-0.272846373801
ACH-000591,-0.517531045329
ACH-000593,-0.478929497739
ACH-000600,-0.42183465807400006
ACH-000601,-1.17513543052
ACH-000604,-0.8375733801719999
ACH-000605,-0.515969776005
ACH-000606,-0.19960035886900002
ACH-000608,-0.530542260784
ACH-000614,-0.82551522257
ACH-000616,-0.668873176859
ACH-000618,-0.9504798678919999
ACH-000619,-0.473129982301
ACH-000620,-0.568736926193
ACH-000621,-0.7655061808670001
ACH-000622,-0.696312469536
ACH-000623,-0.46932559658699996
ACH-000624,-1.15594798085
ACH-000627,-0.520177936664
ACH-000630,-0.36572617687
ACH-000632,-0.354641939768
ACH-000633,-0.538818317762
ACH-000637,-0.559027659836
ACH-000638,-0.8108728426909999
ACH-000646,-1.02245557042
ACH-000647,-0.72533895646
ACH-000648,-0.547801770354
ACH-000649,-0.479055738746
ACH-000651,-0.835179335481
ACH-000652,-0.655883367681
ACH-000653,-0.9814993048080001
ACH-000657,-0.409825094294
ACH-000658,-0.838505746769
ACH-000661,-1.07332768641
ACH-000662,-0.352923318419
ACH-000663,-0.567699177847
ACH-000665,-0.610569161537
ACH-000671,-0.401004232287
ACH-000673,-0.359134487784
ACH-000676,-1.16551627159
ACH-000677,-0.621072174545
ACH-000681,-0.472094542679
ACH-000682,-0.337853426519
ACH-000683,-0.649484361635
ACH-000684,-0.49281300757299995
ACH-000688,-0.763492708781
ACH-000693,-0.600090836683
ACH-000694,-0.33788639096900003
ACH-000695,-0.571033019363
ACH-000696,-0.37576533567599996
ACH-000697,-0.592418478283
ACH-000699,-0.501157388031
ACH-000701,-0.558535602698
ACH-000706,-0.462579206835
ACH-000711,-0.8587993307790001
ACH-000713,-0.653362788282
ACH-000714,-0.775329980099
ACH-000718,-0.397948082033
ACH-000720,-0.340708778443
ACH-000721,-0.838415622966
ACH-000724,-0.722541391283
ACH-000725,-0.7261910028499999
ACH-000732,-0.43314726383
ACH-000734,-0.510444993756
ACH-000735,-0.530380543177
ACH-000736,-0.7676889811200001
ACH-000738,-0.38146208703400003
ACH-000746,-0.8430191129019999
ACH-000747,-0.7437695862620001
ACH-000748,-0.280666702988
ACH-000753,-1.02331455278
ACH-000756,-0.355458538539
ACH-000757,-0.606253530011
ACH-000758,-0.6809477388420001
ACH-000760,-0.546275294154
ACH-000763,-0.631530166628
ACH-000764,-0.9350823412360001
ACH-000765,-0.700149801984
ACH-000766,-0.4599879766800001
ACH-000767,-0.43879706890299996
ACH-000768,-1.19195744376
ACH-000769,-0.351993535955
ACH-000770,-0.9839926830069999
ACH-000771,-0.253911144024
ACH-000773,-0.97200103627
ACH-000776,-0.52927386733
ACH-000777,-1.16597755664
ACH-000778,-0.6906167075409999
ACH-000781,-0.613510171381
ACH-000782,-0.888319629401
ACH-000783,-0.571944082166
ACH-000784,-0.558707908949
ACH-000785,-0.6638034316470001
ACH-000787,-0.567878993666
ACH-000788,-0.260081771624
ACH-000791,-0.6546267105770001
ACH-000792,-0.550352277297
ACH-000794,-0.406717317571
ACH-000796,-0.446176292753
ACH-000799,-0.54691562105
ACH-000800,-0.519781365369
ACH-000802,-0.5159201039970001
ACH-000804,-0.9071998881059999
ACH-000805,-0.506181690906
ACH-000809,-0.463597956836
ACH-000810,-0.532648114626
ACH-000811,-0.504608613648
ACH-000817,-0.912373090869
ACH-000819,-0.544815283731
ACH-000820,-0.7187616090379999
ACH-000821,-0.707288252195
ACH-000822,-0.32156665647599997
ACH-000823,-0.43242014748
ACH-000824,-0.428596141782
ACH-000827,-0.618663046513
ACH-000829,-1.1099113648
ACH-000831,-0.401766451085
ACH-000832,-0.507301874799
ACH-000833,-0.398116151131
ACH-000834,-0.238234787113
ACH-000835,-0.481623981461
ACH-000836,-0.736257057066
ACH-000837,-0.797196284116
ACH-000838,-1.29670666953
ACH-000839,-0.352361256582
ACH-000840,-0.6202817254290001
ACH-000841,-0.7170725079170001
ACH-000843,-0.885579244426
ACH-000846,-0.210755994511
ACH-000847,-0.546771088414
ACH-000848,-0.545163844571
ACH-000849,-0.7046014285809999
ACH-000851,-0.930451491196
ACH-000855,-0.34879017943
ACH-000856,-0.6843993677949999
ACH-000858,-0.11129957111300001
ACH-000859,-1.09142732046
ACH-000861,-0.673230453105
ACH-000862,-0.589584712013
ACH-000865,-0.41549949080399995
ACH-000866,-0.636631785149
ACH-000867,-0.749814639673
ACH-000869,-0.612640069427
ACH-000872,-0.588423537641
ACH-000873,-0.8683048562190001
ACH-000876,-0.624627005487
ACH-000878,-0.460115352957
ACH-000880,-1.02025987973
ACH-000881,-0.505729572099
ACH-000882,-0.629497933403
ACH-000884,-0.305934869644
ACH-000885,-0.660200592002
ACH-000887,-0.465046645739
ACH-000888,-0.8434308297319999
ACH-000889,-1.1553651809999999
ACH-000890,-0.77998879619
ACH-000896,-0.954208954134
ACH-000898,-0.956667343297
ACH-000900,-0.297108812209
ACH-000901,-0.6180934141860001
ACH-000905,-0.47125391113700005
ACH-000906,-0.57800977685
ACH-000907,-0.768922044139
ACH-000910,-1.2638080790200001
ACH-000911,-0.5907251294770001
ACH-000912,-0.810666042217
ACH-000913,-0.465027315916
ACH-000915,-0.50868806925
ACH-000916,-0.8072418898579999
ACH-000917,-0.505085543401
ACH-000921,-0.932987281572
ACH-000924,-0.349093645502
ACH-000926,-0.5704285765129999
ACH-000928,-0.752180996838
ACH-000929,-0.619468375241
ACH-000932,-1.05037367816
ACH-000935,-0.464258676509
ACH-000936,-0.699547763768
ACH-000937,-1.5329179295700002
ACH-000938,-1.2901533057899999
ACH-000939,-0.334330115069
ACH-000941,-0.7115477996330001
ACH-000943,-0.902250273581
ACH-000946,-0.622585213152
ACH-000947,-0.243293043929
ACH-000948,-0.7197260196680001
ACH-000950,-0.40275498669299997
ACH-000953,-1.2142500894700001
ACH-000957,-0.493037078888
ACH-000958,-0.692892224059
ACH-000960,-1.30510636461
ACH-000963,-0.6390845432460001
ACH-000968,-0.517084843884
ACH-000969,-0.6217985913449999
ACH-000973,-1.2364384416
ACH-000974,-1.15032881295
ACH-000975,-0.724052165215
ACH-000976,-0.89234581972
ACH-000978,-0.99491959964
ACH-000980,-0.437219310199
ACH-000984,-0.653670764478
ACH-000986,-1.11016238626
ACH-000988,-0.628929321237
ACH-000993,-0.36674633154200004
ACH-000994,-1.27055650424
ACH-000996,-0.441416459705
ACH-001001,-0.0905949990966
ACH-001020,-0.387681471388
ACH-001028,-0.411869289821
ACH-001031,-0.209374022748
ACH-001038,-0.677210130061
ACH-001048,-0.60884863614
ACH-001050,-0.491233549615
ACH-001053,-0.5951461229739999
ACH-001054,-0.708513029069
ACH-001061,-1.1663051220899998
ACH-001067,-0.39152659724699995
ACH-001075,-0.236673710263
ACH-001096,-0.28594331142900004
ACH-001128,-0.434617320621
ACH-001134,-0.959976603112
ACH-001151,-1.2358949131
ACH-001163,-0.767335858477
ACH-001164,-0.415564881314
ACH-001173,-0.35972309198799995
ACH-001183,-0.304072906372
ACH-001184,-0.7324626895890001
ACH-001190,-0.592089353869
ACH-001192,-0.485170437754
ACH-001193,-0.7057042479510001
ACH-001196,-0.773189289422
ACH-001197,-0.9269339705580001
ACH-001205,-0.46419727785099996
ACH-001211,-0.96810516796
ACH-001212,-0.665053804689
ACH-001228,-0.477002915541
ACH-001232,-0.31335071346500004
ACH-001239,-0.21374566436099998
ACH-001274,-0.9348777185959999
ACH-001275,-0.431311885246
ACH-001277,-0.476082358534
ACH-001278,-0.572775431888
ACH-001280,-0.584851140469
ACH-001283,-0.304620323501
ACH-001289,-0.437997124041
ACH-001295,-0.251658401064
ACH-001300,-0.33886329787299996
ACH-001301,-0.337525276645
ACH-001302,-0.421076086732
ACH-001303,-0.348217662456
ACH-001306,-0.58014047146
ACH-001318,-0.45364786827299997
ACH-001322,-0.160826932349
ACH-001328,-0.29484453089400003
ACH-001332,-0.411916389968
ACH-001333,-0.5035229714399999
ACH-001336,-0.46458426459299995
ACH-001340,-0.186965394962
ACH-001346,-0.441034540957
ACH-001353,-0.472281654986
ACH-001354,-0.7884256299019999
ACH-001367,-1.03515450386
ACH-001368,-0.906387415434
ACH-001374,-0.9194644285789999
ACH-001375,-0.738360786583
ACH-001377,-0.290762406017
ACH-001380,-1.08359878801
ACH-001391,-0.6829100844600001
ACH-001407,-0.891606448717
ACH-001408,-0.321533680434
ACH-001413,-0.22119223975000002
ACH-001430,-0.40685297813500004
ACH-001431,-1.2312242930500001
ACH-001450,-0.7853472324699999
ACH-001496,-1.27596557053
ACH-001500,-0.262877479222
ACH-001521,-0.553132775624
ACH-001523,-0.402081486539
ACH-001532,-0.378580125037
ACH-001536,-0.344504062784
ACH-001550,-0.483564225362
ACH-001552,-0.7468639518250001
ACH-001554,-0.592480979767
ACH-001645,-0.333047698399
ACH-001654,-0.35071915942500004
ACH-001715,-0.610936054113
ACH-001735,-1.19064253905
ACH-001736,-1.20473544447
ACH-001737,-0.8925214755900001
ACH-001740,-0.532933705867
ACH-001745,-0.666742469669
ACH-001750,-0.0342225134696
ACH-001765,-0.642912058108
ACH-001956,-0.332500681741
ACH-001957,-0.540735562771
