,CCDC88A (55704)
ACH-000004,-0.0991631371813
ACH-000007,0.026482792349400004
ACH-000009,-0.0819588131118
ACH-000011,-0.07717197156710001
ACH-000012,-0.00758408104647
ACH-000013,-0.0729704154203
ACH-000014,-0.0749289617522
ACH-000015,-0.043483112504000006
ACH-000017,0.138387763244
ACH-000018,0.0592942670653
ACH-000019,-0.09830199917199998
ACH-000021,-0.235897833922
ACH-000022,-0.011161923825100001
ACH-000025,-0.09297545093010001
ACH-000028,-0.0950704752287
ACH-000030,-0.16789873395500002
ACH-000035,-0.163352385906
ACH-000036,-0.34690473933399996
ACH-000037,-0.166615068807
ACH-000039,-0.334570941172
ACH-000040,-0.212376713214
ACH-000041,-0.131483161535
ACH-000042,-0.312585126015
ACH-000045,0.0064050255548
ACH-000047,-0.133102449422
ACH-000052,-0.164203751748
ACH-000053,-0.07777762503110001
ACH-000054,-0.0866836968659
ACH-000055,-0.026157187640800002
ACH-000060,0.0144679925193
ACH-000067,-0.19552177293200002
ACH-000070,-0.136467604447
ACH-000075,-0.142594217752
ACH-000078,-0.245403462929
ACH-000082,-0.17665579655900002
ACH-000085,0.00453840566128
ACH-000086,-0.0994111616239
ACH-000087,-0.018040126626
ACH-000092,-0.23138044995
ACH-000095,-0.101645481623
ACH-000097,-0.059580174727300005
ACH-000098,-0.0370730397024
ACH-000099,-0.259817413899
ACH-000108,-0.194425926806
ACH-000113,-0.224443485529
ACH-000115,-0.0849971329801
ACH-000116,-0.21411276099100002
ACH-000118,-0.10430438980699999
ACH-000120,-0.14844214861
ACH-000123,-0.198874663695
ACH-000127,-0.107834946514
ACH-000128,-0.174930452563
ACH-000132,-0.06760559742990001
ACH-000133,-0.104627213885
ACH-000137,-0.24315646395100002
ACH-000138,-0.00345838744625
ACH-000142,-0.174551809164
ACH-000143,-0.191431458373
ACH-000146,-0.137335975124
ACH-000148,0.0483447314021
ACH-000150,0.141211872998
ACH-000152,-0.025378274193099997
ACH-000153,-0.17948099228199998
ACH-000159,-0.00717297608381
ACH-000160,-0.0833957065288
ACH-000163,-0.0035785587343899997
ACH-000167,-0.12013447750299999
ACH-000168,-0.214786607318
ACH-000169,0.034983549393300006
ACH-000178,-0.0377876771069
ACH-000182,-0.070897419135
ACH-000183,-0.154396875713
ACH-000188,-0.171013909959
ACH-000189,0.032098416396300004
ACH-000190,-0.0786414873136
ACH-000198,0.018805308372099996
ACH-000204,-0.224323833838
ACH-000206,0.05931497970369999
ACH-000207,-0.127196276454
ACH-000211,0.0690465774227
ACH-000215,-0.239367193812
ACH-000221,-0.12277227795
ACH-000222,-0.17905856520999996
ACH-000223,-0.196802613709
ACH-000226,-0.101793916215
ACH-000227,-0.186870436224
ACH-000228,0.0497272571368
ACH-000231,-0.200476270343
ACH-000232,-0.0195763259134
ACH-000233,0.000127107124
ACH-000234,-0.19520601335499999
ACH-000235,-0.0787097588352
ACH-000237,-0.0380108274609
ACH-000238,-0.269520129144
ACH-000243,-0.23841194362399998
ACH-000244,-0.483712664535
ACH-000246,-0.0512288200449
ACH-000248,-0.0519113125581
ACH-000250,-0.146206099996
ACH-000251,-0.142923359937
ACH-000253,-0.127342204976
ACH-000255,-0.190106518545
ACH-000256,0.0529768391703
ACH-000257,-0.0070529613364600004
ACH-000258,0.08760921932810001
ACH-000259,-0.0509208036366
ACH-000260,-0.16451456378499998
ACH-000261,-0.105072104331
ACH-000262,0.0198512639339
ACH-000263,-0.20094238868
ACH-000264,-0.207955257663
ACH-000265,-0.09738233080469999
ACH-000266,-0.147989400853
ACH-000272,-0.14499492986600002
ACH-000273,-0.255590883078
ACH-000274,-0.25731009083399997
ACH-000277,0.0413996291316
ACH-000278,-0.0592878189688
ACH-000279,-0.08789160114589999
ACH-000280,-0.032064145038
ACH-000281,-0.208950542026
ACH-000288,-0.136885192302
ACH-000291,-0.168280608134
ACH-000293,-0.244052460104
ACH-000294,-0.0239502713133
ACH-000295,-0.281869857549
ACH-000296,0.0390368540796
ACH-000302,-0.0656931799394
ACH-000304,0.0089778464642
ACH-000307,-0.12295896267
ACH-000308,-0.220318483129
ACH-000310,-0.158154731835
ACH-000311,-0.23406721093400001
ACH-000312,-0.27425466181999997
ACH-000315,0.027741536587799997
ACH-000316,0.0294150049927
ACH-000317,-0.0267320181423
ACH-000318,-0.284983702848
ACH-000319,-0.267298425535
ACH-000320,-0.136516640609
ACH-000322,0.017175214693200002
ACH-000323,-0.32055490482500004
ACH-000324,-0.129776916108
ACH-000329,-0.121456156193
ACH-000330,-0.053255607893000004
ACH-000331,-0.022483870930900002
ACH-000332,-0.145896233432
ACH-000334,-0.098983705299
ACH-000335,-0.0403630899729
ACH-000336,-0.107877223933
ACH-000337,-0.126978610998
ACH-000339,-0.006663052910090001
ACH-000341,-0.245317639886
ACH-000348,-0.010511521707399999
ACH-000350,-0.297479925125
ACH-000352,-0.145864785507
ACH-000356,0.070239871143
ACH-000361,-0.282520076567
ACH-000362,-0.17078719063900002
ACH-000363,-0.106022730033
ACH-000364,-0.130512651388
ACH-000365,-0.095872457063
ACH-000366,-0.219645990323
ACH-000368,-0.22558258890500002
ACH-000374,-0.209748300564
ACH-000375,-0.0265383901774
ACH-000376,-0.103548535495
ACH-000381,-0.14445649436799998
ACH-000383,-0.08452619722989999
ACH-000387,0.054304020838000004
ACH-000389,-0.22536180805199998
ACH-000390,-0.165887143686
ACH-000393,-0.251496194275
ACH-000395,-0.109695072983
ACH-000397,-0.09548669524810001
ACH-000401,-0.143523915906
ACH-000402,0.175287333165
ACH-000403,-0.131339183349
ACH-000404,-0.262212915764
ACH-000406,-0.0923303357814
ACH-000407,-0.265959541404
ACH-000408,-0.08896937635119999
ACH-000410,-0.16420426537799998
ACH-000411,-0.0502452179763
ACH-000414,-0.241328241411
ACH-000415,-0.139635997589
ACH-000416,-0.0871234095246
ACH-000420,0.072301914886
ACH-000421,-0.0458915666074
ACH-000424,0.0960231714424
ACH-000425,-0.05446545197430001
ACH-000426,0.12147343303099999
ACH-000427,0.014435671539
ACH-000433,-0.23692191827300002
ACH-000436,0.0243894004825
ACH-000444,-0.122751514657
ACH-000445,0.04322197079580001
ACH-000448,-0.24940817062600001
ACH-000450,0.057293471274100005
ACH-000452,-0.19728646671100003
ACH-000454,-0.21965955365899997
ACH-000458,-0.135838281569
ACH-000459,0.236214816857
ACH-000460,-0.0990527124239
ACH-000461,-0.033843628662
ACH-000463,-0.20959247055100003
ACH-000464,-0.0522146250072
ACH-000466,-0.0931989912947
ACH-000467,-0.021271556880799996
ACH-000468,-0.189822611823
ACH-000469,-0.0921402593527
ACH-000470,-0.0788471829625
ACH-000471,-0.112916720965
ACH-000472,-0.09266232108380001
ACH-000473,-0.09605631071760001
ACH-000475,-0.038121081169199995
ACH-000476,-0.027193219273399998
ACH-000477,-0.160787973291
ACH-000480,-0.137171685293
ACH-000481,-0.11047576266300001
ACH-000483,-0.180878624958
ACH-000484,-0.119355909236
ACH-000485,-0.176742916424
ACH-000486,-0.17446335892099998
ACH-000487,-0.119985874166
ACH-000488,-0.0752191348734
ACH-000490,-0.192016113211
ACH-000491,-0.177248209215
ACH-000495,-0.055968265058900006
ACH-000496,-0.356125574013
ACH-000499,-0.0798915006971
ACH-000500,-0.362480358381
ACH-000502,-0.08530700861189999
ACH-000503,-0.377628491537
ACH-000505,-0.0572814660999
ACH-000507,-0.022522872298300002
ACH-000510,-0.060548474016000005
ACH-000511,-0.0655615638
ACH-000512,-0.026346252342
ACH-000516,0.037880558251699996
ACH-000517,-0.0681780440089
ACH-000518,-0.062179362652400004
ACH-000520,-0.148827120844
ACH-000521,-0.23132773861900002
ACH-000522,-0.103155347716
ACH-000524,-0.0670194923218
ACH-000527,-0.112199958071
ACH-000528,-0.121151416944
ACH-000537,-0.0754806760701
ACH-000541,-0.314479206814
ACH-000542,-0.097834332131
ACH-000544,-0.21333142535500002
ACH-000545,-0.13567583352600002
ACH-000547,0.0142106830721
ACH-000548,-0.218151072799
ACH-000549,-0.050191431267
ACH-000550,-0.0690718333369
ACH-000552,-0.0754650561685
ACH-000556,-0.07701957604180001
ACH-000557,-0.030787343031999998
ACH-000570,-0.11622349220999999
ACH-000571,-0.0332062870812
ACH-000573,-0.0653560768442
ACH-000576,-0.0718770628704
ACH-000580,-0.180940846204
ACH-000584,-0.0236252736807
ACH-000585,-0.13135362636
ACH-000588,-0.05744080776819999
ACH-000589,-0.062479417080199995
ACH-000591,-0.24777644947900002
ACH-000593,-0.20249801652199997
ACH-000600,0.014587993567299999
ACH-000601,-0.146649720427
ACH-000604,-0.09594866788510001
ACH-000605,-0.10193874462300001
ACH-000606,-0.234425216798
ACH-000608,-0.0963927029373
ACH-000614,-0.274859931343
ACH-000616,-0.151828171821
ACH-000618,-0.11924440568700001
ACH-000619,-0.178466129271
ACH-000620,-0.13838283119300002
ACH-000621,-0.11666002701400001
ACH-000622,-0.151182654935
ACH-000623,-0.165277449398
ACH-000624,-0.167993508562
ACH-000627,-0.102265442064
ACH-000630,-0.140192268301
ACH-000632,-0.150344957885
ACH-000633,-0.22731758746
ACH-000637,-0.046478216677
ACH-000638,-0.173507671793
ACH-000646,-0.06755843178019999
ACH-000647,-0.0274980588578
ACH-000648,-0.22226388846200001
ACH-000649,-0.0632272174081
ACH-000651,-0.108889596063
ACH-000652,0.0275340458113
ACH-000653,-0.10239890666899999
ACH-000657,-0.228340481131
ACH-000658,-0.0635918147661
ACH-000661,-0.0348539067013
ACH-000662,-0.205044525348
ACH-000663,-0.06720884536840001
ACH-000665,-0.209533958884
ACH-000671,-0.12143020901599999
ACH-000673,-0.120156210131
ACH-000676,0.00415766923852
ACH-000677,0.0353247845942
ACH-000681,-0.108983667037
ACH-000682,-0.104336833777
ACH-000683,-0.126587931534
ACH-000684,0.0191289165194
ACH-000688,-0.133233344339
ACH-000693,-0.11384441212600001
