,NAP1L1 (4673)
ACH-000004,0.05774270732419999
ACH-000007,0.036643881469199995
ACH-000009,-0.11534803159000002
ACH-000011,0.150991436029
ACH-000012,0.147626527972
ACH-000013,0.11383436682499999
ACH-000014,-0.145216361155
ACH-000015,0.101652671068
ACH-000017,0.15911972547599998
ACH-000018,0.191522699408
ACH-000019,0.0474478150595
ACH-000021,-0.161887270566
ACH-000022,0.100252057266
ACH-000025,-0.299930059827
ACH-000028,-0.00101262807219
ACH-000030,0.07221493142749999
ACH-000035,0.08654002804130001
ACH-000036,-0.0847394710395
ACH-000037,-0.169974043687
ACH-000039,0.182136100438
ACH-000040,-0.11947170179000001
ACH-000041,-0.18148922634700002
ACH-000042,0.0408738463776
ACH-000045,-0.0347572517954
ACH-000047,-0.16462285843399999
ACH-000052,-0.0081922636885
ACH-000053,-0.058020428941
ACH-000054,-0.15680743984
ACH-000055,-0.23063700257599998
ACH-000060,-0.0500753964191
ACH-000067,-0.331653775481
ACH-000070,-0.026882675230200003
ACH-000075,0.0146573942347
ACH-000078,-0.056676293365000005
ACH-000082,-0.122788278903
ACH-000085,0.0107609568811
ACH-000086,-0.315882494415
ACH-000087,-0.034872925712
ACH-000092,-0.08793572143810001
ACH-000095,-0.0362223007933
ACH-000097,-0.0357430122568
ACH-000098,-0.10711495889599999
ACH-000099,-0.0291040131239
ACH-000108,-0.0493724810306
ACH-000113,-0.238830593981
ACH-000115,0.286375038876
ACH-000116,-0.0480416036309
ACH-000118,-0.0250995785692
ACH-000120,-0.07451097260180001
ACH-000123,-0.12733820454000003
ACH-000127,-0.0298343895915
ACH-000128,-0.06043589556059999
ACH-000132,-0.04374086645169999
ACH-000133,-0.00905985496231
ACH-000137,-0.05558273062369999
ACH-000138,-0.20645178662799998
ACH-000142,0.0029503139130700002
ACH-000143,0.023232821519
ACH-000146,0.0020893700637000003
ACH-000148,0.00644023287363
ACH-000150,-0.19585684802900002
ACH-000152,-0.209013401133
ACH-000153,-0.20432363167
ACH-000159,-0.0113490092313
ACH-000160,0.326381988624
ACH-000163,-0.04127517162430001
ACH-000167,0.33898980463699996
ACH-000168,-0.37558024372599996
ACH-000169,-0.10302480071799999
ACH-000178,-0.10101027461100001
ACH-000182,0.14077065260500002
ACH-000183,-0.157173998454
ACH-000188,-0.251295366186
ACH-000189,0.02167687347
ACH-000190,-0.0949608775816
ACH-000198,-0.0138496274306
ACH-000204,-0.24328433883
ACH-000206,-0.21080586291499998
ACH-000207,0.042063319781599995
