,SPG21 (51324)
ACH-000362,-0.273572871377
ACH-000363,-0.328588340846
ACH-000364,-0.35868859238300005
ACH-000365,-0.379789682636
ACH-000366,-0.245891942007
ACH-000368,-0.356991436305
ACH-000374,-0.337060882623
ACH-000375,-0.248629996661
ACH-000376,-0.288625628185
ACH-000381,-0.29793745152199996
ACH-000383,-0.233022960963
ACH-000387,-0.297758326385
ACH-000389,-0.31709533476999996
ACH-000390,-0.241088997368
ACH-000393,-0.398436012538
ACH-000395,-0.358579926743
ACH-000397,-0.35567440442299997
ACH-000401,-0.275861912079
ACH-000402,-0.214186812518
ACH-000403,-0.40461255700599996
ACH-000404,-0.589696692574
ACH-000406,-0.44613952597199996
ACH-000407,-0.243601024606
ACH-000408,-0.224364007255
ACH-000410,-0.40381603221
ACH-000411,-0.19483359993500002
ACH-000414,-0.359455027489
ACH-000415,-0.22292952222800003
ACH-000416,-0.280954037947
ACH-000420,-0.29359200845899996
ACH-000421,-0.330743475966
ACH-000424,-0.353372930652
ACH-000425,-0.34032970027099996
ACH-000426,-0.18178182133499998
ACH-000427,-0.396295651219
ACH-000433,-0.209815062184
ACH-000436,-0.33224382683000003
ACH-000444,-0.35637055740400003
ACH-000445,-0.511046541828
ACH-000448,-0.522653977884
ACH-000450,-0.44238866982
ACH-000452,-0.19603779182300002
ACH-000454,-0.42063893993600004
ACH-000458,-0.269849156717
ACH-000459,-0.137744625571
ACH-000460,-0.6381344209309999
ACH-000461,-0.20269258527399997
ACH-000463,-0.280233747026
ACH-000464,-0.8221324105779999
ACH-000466,-0.174339213453
ACH-000467,-0.324100015536
ACH-000468,-0.172590118339
ACH-000469,-0.15129462905
ACH-000470,-0.512345623194
ACH-000471,0.0409725832531
ACH-000472,-0.39950770049400003
ACH-000473,-0.33961921600999995
ACH-000475,-0.210510195309
ACH-000476,-0.306075475514
ACH-000477,-0.234893519835
ACH-000480,-0.24838404921
ACH-000481,-0.592134462408
ACH-000483,-0.481430399763
ACH-000484,-0.6781714703180001
ACH-000485,-0.281385640786
ACH-000486,-0.469446791338
ACH-000487,-0.38355480937799996
ACH-000488,-0.311173177173
ACH-000490,-0.342007507691
ACH-000491,-0.46433853881399995
ACH-000495,-0.662908810273
ACH-000496,-0.869915200684
ACH-000499,-0.241673179387
ACH-000500,-0.345243017659
ACH-000502,-0.272119608282
ACH-000503,-0.18240629264000002
ACH-000505,-0.31345045783000003
ACH-000507,-0.643684801082
ACH-000510,-0.222271239205
ACH-000511,-0.321118941378
ACH-000512,-0.301820464884
ACH-000516,-0.38402613606700003
ACH-000517,-0.341371494849
ACH-000518,-0.458992683129
ACH-000520,-0.419267355996
ACH-000521,-0.536589467131
ACH-000522,-0.59988647473
ACH-000524,-0.232934236129
ACH-000527,-0.499342960443
ACH-000528,-0.172485808081
ACH-000537,-0.323371804097
ACH-000541,-0.418664894868
ACH-000542,-0.43527409880400003
ACH-000544,-0.444160097801
ACH-000545,-0.371485494151
ACH-000547,-0.30877622879
ACH-000548,-0.42134512308300004
ACH-000549,-0.393620214603
ACH-000550,-0.308123610115
ACH-000552,-0.467878674619
ACH-000556,-0.149249046353
ACH-000557,-0.10532727260199999
ACH-000570,0.023052941334299998
ACH-000571,-0.33718179892899997
ACH-000573,-0.224917466322
ACH-000576,-0.26661914991
ACH-000580,0.040544697321300005
ACH-000584,-0.260072552622
ACH-000585,-0.287122480961
ACH-000588,-0.476120090174
ACH-000589,-0.36169894761699994
ACH-000591,-0.404702771012
ACH-000593,-0.50718158522
ACH-000600,-0.16851158653099998
ACH-000601,-0.18657173667100002
ACH-000604,-0.226475533906
ACH-000605,-0.149032391856
ACH-000606,-0.29235862513099997
ACH-000608,-0.286282815843
ACH-000614,-0.7137236366949999
ACH-000616,-0.160166861831
ACH-000618,-0.20341460236900002
ACH-000619,-0.5732906030899999
ACH-000620,-0.5494390173579999
ACH-000621,-0.24012440077
ACH-000622,-0.475838651792
ACH-000623,-0.388157917816
ACH-000624,-0.2676846472
ACH-000627,-0.566083958526
ACH-000630,-0.325676536485
ACH-000632,-0.275792587828
ACH-000633,-0.403746067031
ACH-000637,-0.231562427551
ACH-000638,-0.213321952962
ACH-000646,-0.7099326103650001
ACH-000647,-0.279234261341
ACH-000648,-0.293561123882
ACH-000649,-0.677252349798
ACH-000651,-0.427971787768
ACH-000652,-0.299732349834
ACH-000653,-0.35646440194
ACH-000657,-0.305022346199
ACH-000658,-0.169586961303
ACH-000661,-0.246860134535
ACH-000662,-0.46328641078500005
ACH-000663,-0.229034888317
ACH-000665,-0.31923361048099996
ACH-000671,-0.543384676119
ACH-000673,-0.38422036850999997
ACH-000676,-0.324854920656
ACH-000677,-0.18048746947799998
ACH-000681,-0.37256875374
ACH-000682,-0.34954546254600005
ACH-000683,-0.21405962131200001
ACH-000684,-0.596103884994
ACH-000688,-0.303877912145
ACH-000693,-0.242014135238
ACH-000694,-0.22159924917800003
ACH-000695,-0.35392849770499996
ACH-000696,-0.336023616708
ACH-000697,-0.173304199639
ACH-000699,-0.29560248733000005
ACH-000701,-0.271435108015
ACH-000706,-0.127742975736
ACH-000711,-0.43208677199900003
ACH-000713,-0.3173051807
ACH-000714,-0.262833071109
ACH-000718,-0.406294005947
ACH-000720,-0.29575513929999997
ACH-000721,-0.37828648259000003
ACH-000724,-0.223233781284
ACH-000725,-0.212733176842
ACH-000732,-0.350686008018
ACH-000734,-0.40419045799000003
ACH-000735,-0.521991809766
ACH-000736,-0.202186380345
ACH-000738,-0.344157911074
ACH-000746,-0.445431649919
ACH-000747,-0.289014344473
ACH-000748,-0.36690702272
ACH-000753,-0.23284121007
ACH-000756,-0.292806786079
ACH-000757,-0.564351901083
ACH-000758,-0.185153859643
ACH-000760,-0.313718692647
ACH-000763,-0.39241527937299997
ACH-000764,-0.235240341965
ACH-000765,-0.409812043324
ACH-000766,-0.603028192338
ACH-000767,-0.457267493161
ACH-000768,-0.42455333821999997
ACH-000769,-0.645116533688
ACH-000770,-0.276398350595
ACH-000771,-0.419485710483
ACH-000773,-0.0772886420245
ACH-000776,-0.0119376049646
ACH-000777,-0.21888047449200002
ACH-000778,-0.23102434101
ACH-000781,-0.259432183854
ACH-000782,-0.378217077388
ACH-000783,-0.18006355075199998
ACH-000784,-0.255818526182
ACH-000785,-0.132017363995
ACH-000787,-0.346835425271
ACH-000788,-0.45626265352300005
ACH-000791,-0.366798830921
ACH-000792,-0.323462157723
ACH-000794,-0.20237120134
ACH-000796,-0.373542590485
ACH-000799,-0.332174011842
ACH-000800,-0.468367702524
ACH-000802,-0.386698215259
ACH-000804,-0.331600564868
ACH-000805,-0.425536291896
ACH-000809,-0.45180332168700005
ACH-000810,-0.6860403292589999
ACH-000811,-0.484130893563
ACH-000817,-0.231457843556
ACH-000819,-0.274757401049
ACH-000820,-0.282750447774
ACH-000821,-0.38553514085
ACH-000822,-0.543802364755
ACH-000823,-0.11976534680199999
ACH-000824,-0.266212401026
ACH-000827,-0.399226087696
ACH-000829,-0.281128739172
ACH-000831,-0.36952425861500005
ACH-000832,-0.345514211379
ACH-000833,-0.387333278552
ACH-000834,-0.274381176226
ACH-000835,-0.146402009834
ACH-000836,-0.567496873326
ACH-000837,-0.23363359048500001
ACH-000838,-0.409239289191
ACH-000839,-0.276972915634
ACH-000840,-0.211716496155
ACH-000841,-0.6469731781970001
ACH-000843,-0.38987327864200005
ACH-000846,-0.23592559419700002
ACH-000847,-0.574877413136
ACH-000848,-0.17680179165999999
ACH-000849,-0.467090535387
ACH-000851,-0.461347727072
ACH-000855,-0.356811410567
ACH-000856,-0.343215412902
ACH-000858,-0.356293926504
ACH-000859,-0.300190397028
ACH-000861,-0.223119715469
ACH-000862,-0.13485538478700002
ACH-000865,-0.242188216713
ACH-000866,-0.274975577503
ACH-000867,-0.287039752295
ACH-000869,-0.625824302786
ACH-000872,-0.28626775533000004
ACH-000873,-0.737645390762
ACH-000876,-0.32523443179
ACH-000878,-0.130195417204
ACH-000880,-0.129819073779
ACH-000881,-0.293108734096
ACH-000882,-0.251641368643
ACH-000884,-0.22711088127700002
ACH-000885,-0.370528406932
ACH-000887,-0.303199333312
ACH-000888,-0.20752653660599998
ACH-000889,-0.135450510202
ACH-000890,-0.440122572629
ACH-000896,-0.5950623575289999
ACH-000898,-0.18238501349800001
ACH-000900,-0.43345410170800003
ACH-000901,-0.194611180762
ACH-000905,-0.427893711828
ACH-000906,-0.34573409073100003
ACH-000907,-0.195092923006
ACH-000910,-0.294020934458
ACH-000911,-0.31841141891999997
ACH-000912,-0.22718485322299997
ACH-000913,-0.218942100274
ACH-000915,-0.38950363700400004
ACH-000916,-0.259529747145
ACH-000917,-0.45316926685000003
ACH-000921,-0.249575948244
ACH-000924,-0.17923901994000002
ACH-000926,-0.438798188251
ACH-000928,-0.124944606092
ACH-000929,-0.192015678751
ACH-000932,-0.295410172819
ACH-000935,-0.662890410091
ACH-000936,-0.25033838342500003
ACH-000937,-0.430870652099
ACH-000938,-0.6595728672
ACH-000939,-0.16230477006
ACH-000941,-0.21054279595199998
ACH-000943,-0.162184521833
ACH-000946,-0.274120146642
ACH-000947,-0.382236792209
ACH-000948,-0.205387363976
ACH-000950,-0.478340991174
ACH-000953,-0.3153739963
ACH-000957,-0.512893567749
ACH-000958,-0.44871561851899994
ACH-000960,-0.274055268428
ACH-000963,-0.420274688731
ACH-000968,-0.384048041105
ACH-000969,-0.306782389074
ACH-000973,-0.375529189268
ACH-000974,-0.37943084522500004
ACH-000975,-0.18657885349599998
ACH-000976,-0.28389501620900004
ACH-000978,-0.39003218093099995
ACH-000980,-0.180000280673
ACH-000984,-0.268824497337
ACH-000986,-0.38745542089100005
ACH-000988,-0.314179879712
ACH-000993,-0.044981933452
ACH-000994,-0.442532672711
ACH-000996,-0.480350998705
ACH-001001,-0.544040804264
ACH-001020,-0.464792964819
ACH-001028,-0.585872203627
ACH-001031,-0.354729272279
ACH-001038,-0.43238991340599997
ACH-001048,-0.14471311915500001
ACH-001050,-0.497298533985
ACH-001053,-0.0925818445218
ACH-001054,-0.29100479823000003
ACH-001061,-0.291781032154
ACH-001067,-0.285864370493
ACH-001075,-0.42079341509199997
ACH-001096,-0.119397039524
ACH-001128,-0.256650599689
ACH-001134,-0.39957963997
ACH-001151,-0.46518894978200004
ACH-001163,-0.5481956946800001
ACH-001164,-0.24947801242800002
ACH-001173,-0.311045768638
ACH-001183,-0.560499869839
ACH-001184,-0.323196773178
ACH-001190,-0.452782813947
ACH-001192,-0.153250087645
ACH-001193,-0.172835397799
ACH-001196,-0.289863543748
ACH-001197,-0.0966458577942
ACH-001205,-0.5477905598699999
ACH-001211,-0.122208604486
ACH-001212,-0.292831951717
ACH-001228,-0.109548077165
ACH-001232,-0.104779737193
ACH-001239,-0.21184620543699997
ACH-001274,-0.2141533936
ACH-001275,-0.341862961506
ACH-001277,-0.32695467573000003
ACH-001278,-0.27231850419500003
ACH-001280,-0.42210165718099996
ACH-001283,-0.27556686643000006
ACH-001289,-0.460014085993
ACH-001295,-0.24886968824099998
ACH-001300,-0.304372910673
ACH-001301,-0.310464545546
ACH-001302,-0.312443515834
ACH-001303,-0.46297163461900004
ACH-001306,-0.37227816721199997
ACH-001318,-0.512724295722
ACH-001322,-0.28297531057799996
ACH-001328,-0.479837293243
ACH-001332,-0.535684739846
ACH-001333,-0.447717849638
ACH-001336,-0.10499940103399999
ACH-001340,-0.23389788046100002
ACH-001346,-0.21391546272700002
ACH-001353,-0.168825590075
ACH-001354,-0.254845457563
ACH-001367,-0.600923040751
ACH-001368,-0.442472010854
ACH-001374,-0.138737562601
ACH-001375,-0.2531326453
ACH-001377,-0.480831389769
ACH-001380,-0.47847661810099995
ACH-001391,-0.6336096526089999
ACH-001407,-0.256151447077
ACH-001408,-0.381431002435
ACH-001413,-0.486897433331
ACH-001430,-0.396921682824
ACH-001431,-0.376185594877
ACH-001450,-0.15907937716700002
ACH-001496,-0.31239791449
ACH-001500,-0.464448855018
ACH-001521,-0.130665584888
ACH-001523,-0.253612569409
ACH-001532,-0.27805154716200003
ACH-001536,-0.39407555674
ACH-001550,-0.317447447511
ACH-001552,-0.148727585742
ACH-001554,-0.32207196047
ACH-001645,-0.432424692547
ACH-001654,-0.38201157610200004
ACH-001715,-0.153747490306
ACH-001735,-0.254627929917
ACH-001736,-0.253949497598
ACH-001737,-0.253580406472
ACH-001740,-0.47895834714900004
ACH-001745,-0.47664835696999996
ACH-001750,-0.35003238576800005
ACH-001765,-0.300046700526
ACH-001956,-0.464157656707
ACH-001957,-0.21700581128000002
