,TATDN2 (9797)
ACH-000004,-0.00854159025267
ACH-000007,0.09407434353319999
ACH-000009,-0.128696621589
ACH-000011,-0.0995236589625
ACH-000012,-0.113082983247
ACH-000013,-0.041132369254000004
ACH-000014,0.0475862453835
ACH-000015,-0.07319079866849999
ACH-000017,-0.039196561174099996
ACH-000018,-0.0399645586814
ACH-000019,-0.134029368072
ACH-000021,-0.0419393407552
ACH-000022,-0.0668975085657
ACH-000025,-0.156772476583
ACH-000028,0.131759122244
ACH-000030,-0.028521588481
ACH-000035,-0.102797630431
ACH-000036,-0.0182378843422
ACH-000037,-0.0277528695737
ACH-000039,-0.150248565217
ACH-000040,-0.0371859850859
ACH-000041,-0.019426416507
ACH-000042,-0.15707739644899998
ACH-000045,-0.238682579313
ACH-000047,-0.150996612356
ACH-000052,-0.11087453857999999
ACH-000053,-0.10737279769300001
ACH-000054,-0.0711027386974
ACH-000055,-0.0518093975248
ACH-000060,-0.0651811469276
ACH-000067,-0.0636564604227
ACH-000070,-0.172896786598
ACH-000075,-0.0636465820687
ACH-000078,-0.150048304604
ACH-000082,-0.0341473615302
ACH-000085,0.008647125527979999
ACH-000086,-0.23525094119399997
ACH-000087,-0.059092789791
ACH-000092,-0.111527353148
ACH-000095,-0.154628906055
ACH-000097,-0.120517214576
ACH-000098,0.029982101883700003
ACH-000099,-0.23988586965599998
ACH-000108,-0.13556374022099998
ACH-000113,-0.0582667769889
ACH-000115,-0.0397892948501
ACH-000116,-0.0540333585167
ACH-000118,-0.0857273448494
ACH-000120,-0.296620490526
ACH-000123,-0.00714619334281
ACH-000127,-0.0712687202282
ACH-000128,0.140478905831
ACH-000132,-0.161708384246
ACH-000133,-0.15128466807399998
ACH-000137,-0.25297423657699997
ACH-000138,-0.140313215723
ACH-000142,0.0526236940204
ACH-000143,-0.024116046501099997
ACH-000146,-0.15768565807499998
ACH-000148,0.017186097523299998
ACH-000150,-0.100595529543
ACH-000152,-0.027631241727200002
ACH-000153,-0.0671920682493
ACH-000159,-0.016873759627200002
ACH-000160,-0.0141734409295
ACH-000163,-0.0183938151787
ACH-000167,-0.166259125398
ACH-000168,-0.03751460623280001
ACH-000169,0.09287966159610002
ACH-000178,-0.053513265375899996
ACH-000182,0.128415422879
ACH-000183,0.00907987839349
ACH-000188,-0.109803272588
ACH-000189,0.060424472036100005
ACH-000190,-0.045763582195800005
ACH-000198,-0.0715882221201
ACH-000204,-0.212440262899
ACH-000206,0.0835525423004
ACH-000207,-0.191200339642
ACH-000211,-0.0156910904605
ACH-000215,-0.0682449144689
ACH-000221,0.0387414292242
ACH-000222,0.07132535852289999
ACH-000223,-0.142038170592
ACH-000226,0.0867204430222
ACH-000227,-0.0760850062126
ACH-000228,0.182735681969
ACH-000231,-0.0174842484704
ACH-000232,-0.12736531357300002
ACH-000233,0.056555022889900004
ACH-000234,-0.048415911083500004
ACH-000235,-0.20516816426800003
ACH-000237,-0.0320376247426
ACH-000238,-0.151499497553
ACH-000243,-0.12508544629
ACH-000244,-0.109461371194
ACH-000246,-0.06859963403950001
ACH-000248,0.0449247749432
ACH-000250,-0.0423681013466
ACH-000251,-0.09572594807229999
ACH-000253,-0.174890709001
ACH-000255,-0.0668670337788
ACH-000256,-0.143422117022
ACH-000257,-0.112692117952
ACH-000258,-0.175953205675
ACH-000259,-0.222755250982
ACH-000260,0.00617240273824
ACH-000261,-0.0031013216284899994
ACH-000262,0.109961236019
ACH-000263,-0.134024604608
ACH-000264,-0.182822318991
ACH-000265,-0.017226305366499998
ACH-000266,-0.157915160776
ACH-000272,-0.12170978746099999
ACH-000273,-0.118689546405
ACH-000274,-0.185400147382
ACH-000277,-0.0144948410021
ACH-000278,0.0270615530522
ACH-000279,-0.0467054480027
ACH-000280,-0.062493851729199995
ACH-000281,-0.063368748065
ACH-000288,-0.12152938112400001
ACH-000291,0.0553957732192
ACH-000293,-0.0841283250447
ACH-000294,-0.0428955174775
ACH-000295,-0.0670076669254
ACH-000296,-0.207522646969
ACH-000302,0.0476097035427
ACH-000304,-0.385679121813
ACH-000307,-0.0477804317734
ACH-000308,-0.07706313466860001
ACH-000310,-0.538955545093
ACH-000311,-0.12924530651399999
ACH-000312,-0.04819366312469999
ACH-000315,-0.0821872222217
ACH-000316,-0.0115217348147
ACH-000317,0.09125896071669999
ACH-000318,-0.07067867978360001
ACH-000319,-0.0975905060159
ACH-000320,-0.189443009796
ACH-000322,0.0168603957027
ACH-000323,-0.112659880857
ACH-000324,-0.15766398602499998
ACH-000329,-0.26297769784499997
ACH-000330,-0.000377544325454
ACH-000331,0.0348928438859
ACH-000332,-0.101423503194
ACH-000334,-0.12799473231
ACH-000335,-0.127878708309
ACH-000336,0.39059811610899997
ACH-000337,0.12914320991699998
ACH-000339,-0.0456547286257
ACH-000341,-0.200675305297
ACH-000348,-0.233720109289
ACH-000350,0.0447026599451
ACH-000352,0.0375382444669
ACH-000356,0.038924854075
ACH-000361,-0.09017316604669999
ACH-000362,-0.309420633545
ACH-000363,-0.09351558161219999
ACH-000364,0.0817331573004
ACH-000365,0.0579655564097
ACH-000366,-0.133108557559
ACH-000368,-0.14244475388900002
ACH-000374,-0.0838119528397
ACH-000375,-0.0481898334656
ACH-000376,-0.0472249116983
ACH-000381,-0.230119525634
ACH-000383,-0.09716596898509999
ACH-000387,-0.240866245988
ACH-000389,-0.211948874505
ACH-000390,-0.0549784668059
ACH-000393,-0.0803957629193
ACH-000395,-0.174695662207
ACH-000397,-0.112905268581
ACH-000401,0.07738174504930001
ACH-000402,-0.422350574825
ACH-000403,0.0032448762748099997
ACH-000404,-0.24521117167599998
ACH-000406,-0.0881630405116
ACH-000407,-0.139666345779
ACH-000408,0.061535451987899996
ACH-000410,-0.102228829219
ACH-000411,-0.0437988752876
ACH-000414,-0.0775776934417
ACH-000415,-0.119560425176
ACH-000416,-0.0215134388387
ACH-000420,-0.0864474993372
ACH-000421,-0.00360528368922
ACH-000424,-0.125934833913
ACH-000425,-0.0483776521091
ACH-000426,-0.0478325672405
ACH-000427,-0.0222806396188
ACH-000433,-0.0141963554399
ACH-000436,0.057587884378800004
ACH-000444,0.13517162553099998
ACH-000445,-0.0723621081855
ACH-000448,-0.04348273308
ACH-000450,0.127392297963
ACH-000452,-0.00554946841018
ACH-000454,0.0563525804562
ACH-000458,0.179144517753
ACH-000459,-0.060727629349300004
ACH-000460,-0.166713823517
ACH-000461,-0.0303629948548
ACH-000463,-0.0762025677483
ACH-000464,-0.217246859039
ACH-000466,0.176140163475
ACH-000467,0.00990887569026
ACH-000468,-0.05514172989519999
ACH-000469,-0.103335069739
ACH-000470,-0.008406879536939998
ACH-000471,-0.224995810933
ACH-000472,-0.056261386457799996
ACH-000473,-0.192544455882
ACH-000475,0.017980743791499998
ACH-000476,-0.0926396477808
ACH-000477,0.135448595373
ACH-000480,-0.128188951977
ACH-000481,-0.104293141995
ACH-000483,-0.0141345900968
ACH-000484,-0.00784693036322
ACH-000485,-0.0363297796112
ACH-000486,0.052768544792300004
ACH-000487,-0.0770806173655
ACH-000488,-0.19714281573800002
ACH-000490,-0.0854234868613
ACH-000491,-0.115767631602
ACH-000495,-0.228252998131
ACH-000496,-0.176907339428
ACH-000499,-0.150943214494
ACH-000500,0.301807127175
ACH-000502,-0.061969729473900004
ACH-000503,0.48754961826800003
ACH-000505,0.0118135808013
ACH-000507,-0.23795468551399998
ACH-000510,-0.09722967400879999
ACH-000511,-0.0052272109732799995
ACH-000512,-0.0627152307848
ACH-000516,-0.09579036120880001
ACH-000517,-0.154849681061
ACH-000518,0.0731793894752
ACH-000520,0.0380084631193
ACH-000521,-0.0774159358633
ACH-000522,0.0542203924313
ACH-000524,-0.0640461462572
ACH-000527,-0.0945781848858
ACH-000528,0.00154160033398
ACH-000537,0.0244626363275
ACH-000541,-0.0906693389756
ACH-000542,-0.139638977337
ACH-000544,0.10601102381000001
ACH-000545,0.0582981205344
ACH-000547,0.140963149555
ACH-000548,-0.0346962816791
ACH-000549,0.027796350389700002
ACH-000550,-0.047520803152
ACH-000552,0.20854268757199998
ACH-000556,-0.046967266195
ACH-000557,-0.17580995153099999
ACH-000570,-0.171795524155
ACH-000571,-0.135739156697
ACH-000573,-0.03789710432980001
ACH-000576,0.037930118763300005
ACH-000580,-0.0768211079813
ACH-000584,-0.100875230499
ACH-000585,0.067678815862
ACH-000588,-0.236396738512
ACH-000589,-0.0925881341801
ACH-000591,0.0617642526177
ACH-000593,-0.0676656404089
ACH-000600,-0.015353565856700002
ACH-000601,-0.174245744527
ACH-000604,0.045274976486099995
ACH-000605,0.179721502098
ACH-000606,0.0326828388347
ACH-000608,-0.037478776782
ACH-000614,0.0820902375293
