,DepMap_ID
15606,ACH-000042
28789,ACH-000073
63890,ACH-000210
67957,ACH-000222
101548,ACH-000323
221460,ACH-000621
230933,ACH-000640
284669,ACH-000743
304000,ACH-000775
427922,ACH-000881
438293,ACH-000889
454160,ACH-000904
458653,ACH-000908
466150,ACH-000913
470068,ACH-000915
472075,ACH-000916
484598,ACH-000922
487382,ACH-000924
489411,ACH-000925
494676,ACH-000928
500095,ACH-000930
520163,ACH-000939
526063,ACH-000941
532339,ACH-000943
537058,ACH-000945
539866,ACH-000946
545420,ACH-000948
553685,ACH-000951
593626,ACH-000963
593627,ACH-000963
615076,ACH-000969
655739,ACH-000979
655740,ACH-000979
680559,ACH-000984
680560,ACH-000984
695234,ACH-000986
716901,ACH-000989
729411,ACH-000990
796995,ACH-000992
823002,ACH-000994
831540,ACH-000995
852915,ACH-000997
863346,ACH-000998
887560,ACH-000999
895562,ACH-001032
949642,ACH-001203
950871,ACH-001210
952799,ACH-001233
955187,ACH-001277
976161,ACH-001355
978431,ACH-001362
992827,ACH-001401
999996,ACH-001417
1017546,ACH-001521
1037846,ACH-001563
1040948,ACH-001568
1148196,ACH-002227
