,SMCR8 (140775)
ACH-000163,-0.108955362432
ACH-000167,-0.40435772408799997
ACH-000168,-0.37176415192
ACH-000169,-0.263944456531
ACH-000178,-0.30940858053000003
ACH-000182,-0.47158480308999995
ACH-000183,-0.360779553962
ACH-000188,-0.535108215645
ACH-000189,-0.286813246531
ACH-000190,-0.482722332249
ACH-000198,-0.29870884601799996
ACH-000204,-0.222888096262
ACH-000206,-0.571805017695
ACH-000207,-0.512441363052
ACH-000211,-0.20018248951200002
ACH-000215,-0.247065142806
ACH-000221,-0.290101572471
ACH-000222,0.0380413430334
ACH-000223,-0.37988247521799995
ACH-000226,-0.34085653066200006
ACH-000227,-0.527107883326
ACH-000228,-0.63819395412
ACH-000231,-0.398606467061
ACH-000232,-0.20986991208099998
ACH-000233,-0.273088993796
ACH-000234,-0.441062862763
ACH-000235,-0.30670782620299997
ACH-000237,-0.325335336681
ACH-000238,-0.49858717561899996
ACH-000243,-0.301161153189
ACH-000244,-0.6780763986220001
ACH-000246,-0.260208756483
ACH-000248,-0.48361895310900005
ACH-000250,-0.259864369323
ACH-000251,-0.323772649358
ACH-000253,-0.27589151210499996
ACH-000255,-0.40614958175800003
ACH-000256,-0.297574745985
ACH-000257,-0.08310953135560001
ACH-000258,-0.21429039828
ACH-000259,-0.29349990872
ACH-000260,-0.27052803473299997
ACH-000261,-0.325458580642
ACH-000262,-0.09216866900969999
ACH-000263,-0.301638557734
ACH-000264,-0.292351602303
ACH-000265,-0.327470806667
ACH-000266,-0.346561854533
ACH-000272,-0.44401384119599996
ACH-000273,-0.139423592182
ACH-000274,-0.505767890769
ACH-000277,-0.759528956725
ACH-000278,-0.404900344872
ACH-000279,-0.29979276983
ACH-000280,-0.184238146399
ACH-000281,-0.33766048834600004
ACH-000288,-0.5648685677049999
ACH-000291,-0.265730103294
ACH-000293,-0.264988133312
ACH-000294,-0.38813879123800005
ACH-000295,-0.0439938683143
ACH-000296,-0.507615024961
ACH-000302,-0.330474745049
ACH-000304,-0.46304918309299997
ACH-000307,-0.152473454466
ACH-000308,-0.201544466786
ACH-000310,-0.347227067742
ACH-000311,-0.45234336981600004
ACH-000312,-0.33821528165200004
ACH-000315,-0.113479100011
ACH-000316,-0.30401449089
ACH-000317,0.015681808568500002
ACH-000318,-0.329403159421
ACH-000319,-0.438695823227
ACH-000320,-0.035249059288699994
ACH-000322,-0.556147273108
ACH-000323,-0.35849324452799997
ACH-000324,-0.379062352485
ACH-000329,-0.280767605594
ACH-000330,-0.47233918848300005
ACH-000331,-0.570605518623
ACH-000332,-0.378377521143
ACH-000334,-0.08486488550719999
ACH-000335,-0.122297853035
ACH-000336,-0.593083050691
ACH-000337,-0.31910944990400003
ACH-000339,-0.37153384658699995
ACH-000341,-0.324319443285
ACH-000348,-0.401216234058
ACH-000350,-0.335694168778
ACH-000352,-0.28654372187800004
ACH-000356,-0.423760977306
ACH-000361,-0.40116221696099996
ACH-000362,-0.341060862518
ACH-000363,-0.378307560497
ACH-000364,-0.322551888429
ACH-000365,-0.339444117744
ACH-000366,-0.216743392023
ACH-000368,-0.20202747585499997
ACH-000374,-0.180063236669
ACH-000375,-0.09451445657299999
ACH-000376,-0.30259588712200003
ACH-000381,-0.263182622055
ACH-000383,-0.325567124417
ACH-000387,-0.368306840647
ACH-000389,-0.368616147327
ACH-000390,-0.314788447879
ACH-000393,-0.402473902226
ACH-000395,-0.202510474852
ACH-000397,-0.411285083391
ACH-000401,-0.194369551151
ACH-000402,-0.23578131572099997
ACH-000403,-0.63737145471
ACH-000404,-0.22774081829300002
ACH-000406,-0.23638054229000002
ACH-000407,-0.321937909156
ACH-000408,-0.601918848979
ACH-000410,-0.162576212463
ACH-000411,-0.24952552957899998
ACH-000414,-0.288256958524
ACH-000415,-0.520456349063
ACH-000416,-0.544537237093
ACH-000420,-0.46638611527400003
ACH-000421,-0.411012886493
ACH-000424,-0.539562110859
ACH-000425,-0.278561801488
ACH-000426,-0.28442367230500004
ACH-000427,-0.573092056562
ACH-000433,-0.0712827273695
ACH-000436,-0.35502360578000003
ACH-000444,-0.380054518768
ACH-000445,-0.371386508346
ACH-000448,-0.47259078244099995
ACH-000450,-0.099451176468
ACH-000452,-0.37880956906400004
ACH-000454,-0.262092771296
ACH-000458,-0.40925316051
ACH-000459,-0.21045246823
ACH-000460,-0.279518979133
ACH-000461,-0.10693576685100001
ACH-000463,-0.243497385364
ACH-000464,-0.476746237496
ACH-000466,-0.494329917968
ACH-000467,-0.29674816158399997
ACH-000468,-0.492183847763
ACH-000469,-0.438180083462
ACH-000470,-0.389107766358
ACH-000471,-0.320378540369
ACH-000472,-0.325890481059
ACH-000473,-0.397148204788
ACH-000475,-0.365510599789
ACH-000476,-0.23079837318500002
ACH-000477,-0.175628421408
ACH-000480,-0.24823336730999998
ACH-000481,-0.429355120206
ACH-000483,-0.418149181038
ACH-000484,-0.0766592465866
ACH-000485,-0.429690688333
ACH-000486,-0.28476395218199996
ACH-000487,-0.278946438021
ACH-000488,-0.21521002233199998
ACH-000490,-0.22219563824900002
ACH-000491,-0.200800506006
ACH-000495,0.0450289031344
ACH-000496,-0.45269660263899997
ACH-000499,-0.24368066913000003
ACH-000500,-0.259338169367
ACH-000502,-0.296050382637
ACH-000503,-0.17214595354200002
ACH-000505,-0.30337454092300004
ACH-000507,-0.39578942773500003
ACH-000510,-0.5243687416889999
ACH-000511,-0.41370605777099995
ACH-000512,-0.362278886581
ACH-000516,-0.312696527263
ACH-000517,-0.32345318739900003
ACH-000518,-0.384067434358
ACH-000520,-0.07960669185589998
ACH-000521,-0.36537855829599997
ACH-000522,-0.181797783181
ACH-000524,-0.22974172466200002
ACH-000527,-0.31230420027600003
ACH-000528,-0.25762532975499997
ACH-000537,-0.314820651621
ACH-000541,-0.41129629130900003
ACH-000542,-0.38161127825499996
ACH-000544,-0.40184987875100003
ACH-000545,-0.31028157875100004
ACH-000547,-0.26197716920499997
ACH-000548,-0.269174227804
ACH-000549,-0.467931116004
ACH-000550,-0.28574239629799997
ACH-000552,-0.476963772332
ACH-000556,-0.459801398542
ACH-000557,-0.251361144339
ACH-000570,-0.356311939148
ACH-000571,-0.355276817572
ACH-000573,-0.394414916075
ACH-000576,-0.559864552596
ACH-000580,-0.29249859286999996
ACH-000584,-0.277622833884
ACH-000585,-0.330492971232
ACH-000588,-0.8179550107699999
ACH-000589,-0.441083249631
ACH-000591,-0.286937604251
ACH-000593,-0.41490829024000003
ACH-000600,-0.14412996726900001
ACH-000601,-0.390771535008
ACH-000604,-0.272012730871
ACH-000605,-0.434217490196
ACH-000606,-0.34095563590000005
ACH-000608,-0.22229163531100002
ACH-000614,-0.251031636713
ACH-000616,-0.264307703733
ACH-000618,-0.19303390425099998
ACH-000619,-0.213249094936
ACH-000620,-0.35575634485
ACH-000621,-0.43937462707900005
ACH-000622,-0.653449661781
ACH-000623,-0.515243111404
ACH-000624,-0.451184919671
ACH-000627,-0.423544079427
ACH-000630,-0.331491849602
ACH-000632,-0.245752047085
ACH-000633,-0.456522904374
ACH-000637,-0.09807500807
ACH-000638,-0.22860914985300002
ACH-000646,-0.206015656661
ACH-000647,-0.254807451142
ACH-000648,-0.173583081729
ACH-000649,-0.282501215217
ACH-000651,-0.334518345064
ACH-000652,-0.49135758841899996
ACH-000653,-0.263902866716
ACH-000657,-0.283811338843
ACH-000658,-0.242824655266
ACH-000661,-0.153517248181
ACH-000662,-0.545199053199
ACH-000663,-0.09303287204219998
ACH-000665,-0.40953463258199996
ACH-000671,-0.222122072394
ACH-000673,-0.328972987986
ACH-000676,-0.273403737298
ACH-000677,-0.047584727681800006
ACH-000681,-0.174690573057
ACH-000682,-0.468496107108
ACH-000683,-0.134570085749
ACH-000684,-0.255894920799
ACH-000688,-0.45993992112300003
ACH-000693,-0.24843730450999998
ACH-000694,-0.21376535623
ACH-000695,-0.572028392209
ACH-000696,-0.279024511134
ACH-000697,-0.4920402113699999
ACH-000699,-0.40970300207599997
ACH-000701,-0.251412610354
ACH-000706,-0.402881362447
ACH-000711,-0.39752426361000004
ACH-000713,-0.629048770084
ACH-000714,-0.217942298811
ACH-000718,-0.536350935955
ACH-000720,-0.413203521998
ACH-000721,-0.362900220465
ACH-000724,-0.31493185191
ACH-000725,-0.480753908434
ACH-000732,-0.31566419453600003
ACH-000734,-0.120823795634
ACH-000735,-0.452903775873
ACH-000736,-0.313681031183
ACH-000738,-0.33947763359899996
ACH-000746,-0.44332852684100005
ACH-000747,-0.195114980958
ACH-000748,-0.20867904559999997
ACH-000753,-0.363917900515
ACH-000756,-0.224212985749
ACH-000757,-0.270188823402
ACH-000758,-0.215192430277
ACH-000760,-0.319077350449
ACH-000763,-0.519402469416
ACH-000764,-0.36034608755099995
ACH-000765,0.07093083770389999
ACH-000766,-0.448313942153
ACH-000767,-0.447541856406
ACH-000768,-0.34126040177199995
ACH-000769,-0.35076567289000005
ACH-000770,-0.447390949204
ACH-000771,-0.444921329853
ACH-000773,-0.404214738513
ACH-000776,-0.440204100195
ACH-000777,-0.48839564513000006
ACH-000778,-0.408264168353
ACH-000781,-0.35779191224
ACH-000782,-0.136231589551
ACH-000783,-0.500606156893
ACH-000784,-0.295217658399
ACH-000785,-0.229068423681
ACH-000787,-0.28270734761599997
ACH-000788,-0.351592600912
ACH-000791,-0.343887955378
ACH-000792,-0.303488453045
ACH-000794,-0.19912616084399998
ACH-000796,-0.380043593794
ACH-000799,-0.261829668365
ACH-000800,-0.303523158998
ACH-000802,-0.249749648248
ACH-000804,-0.218101824134
ACH-000805,-0.375927527839
ACH-000809,-0.289886589764
ACH-000810,-0.026936487115
ACH-000811,-0.42344324855899995
ACH-000817,-0.524848532442
ACH-000819,-0.205040265366
ACH-000820,-0.356356938324
ACH-000821,-0.46101303298199997
ACH-000822,-0.41776085828500004
ACH-000823,-0.173778385582
ACH-000824,-0.24004578612
ACH-000827,-0.383669913166
ACH-000829,-0.451291206238
ACH-000831,-0.18101189411200003
ACH-000832,-0.426797716528
ACH-000833,-0.241284745346
ACH-000834,-0.225299927962
ACH-000835,-0.33134757446199997
ACH-000836,-0.522384866508
ACH-000837,-0.274492752317
ACH-000838,-0.46348564751500004
ACH-000839,-0.42488752963299997
ACH-000840,-0.513418916974
ACH-000841,-0.28997222774500003
ACH-000843,-0.288229658783
ACH-000846,-0.457203907673
ACH-000847,-0.43513802787199996
ACH-000848,-0.344977180453
ACH-000849,-0.227692599833
ACH-000851,-0.5389941385670001
ACH-000855,-0.7017303286859999
ACH-000856,-0.373159214502
ACH-000858,-0.353239521318
ACH-000859,-0.243420022604
ACH-000861,-0.48759174187700005
ACH-000862,-0.402032507047
ACH-000865,-0.18780889738200002
ACH-000866,-0.332972018986
ACH-000867,-0.450442635196
ACH-000869,-0.224899380224
ACH-000872,-0.34749139810999996
ACH-000873,-0.229349748396
ACH-000876,-0.19307955076400002
ACH-000878,0.0161018664679
ACH-000880,-0.438516199024
ACH-000881,-0.288549757888
ACH-000882,-0.470983794635
ACH-000884,-0.189558159272
ACH-000885,-0.396803125863
ACH-000887,-0.22711656151
ACH-000888,-0.20421428497699998
ACH-000889,-0.289203901969
ACH-000890,-0.735920388063
ACH-000896,-0.217046633383
ACH-000898,-0.394149434733
ACH-000900,-0.30464027262
ACH-000901,-0.262040063993
ACH-000905,-0.330939287875
ACH-000906,-0.158613633903
ACH-000907,-0.147692608575
ACH-000910,-0.335813903361
ACH-000911,-0.45610638961800004
ACH-000912,-0.44981261609800005
ACH-000913,-0.24396921964499999
ACH-000915,-0.465687631524
ACH-000916,-0.11257958253599999
ACH-000917,-0.706090683637
ACH-000921,-0.332541252537
ACH-000924,-0.148232173601
ACH-000926,-0.425924186448
ACH-000928,-0.312716486423
ACH-000929,-0.42072979702
ACH-000932,-0.281384718735
ACH-000935,-0.396088245966
ACH-000936,-0.12775813461
ACH-000937,-0.31726730867499997
ACH-000938,-0.140158086381
ACH-000939,-0.431387355595
ACH-000941,-0.26799297195300004
ACH-000943,-0.324802700894
ACH-000946,-0.290225070973
ACH-000947,-0.227721912878
ACH-000948,-0.41241182419
ACH-000950,-0.324431799757
ACH-000953,-0.279988317659
ACH-000957,-0.43452854131800006
ACH-000958,-0.375690512742
ACH-000960,-0.12925990678500002
ACH-000963,-0.323845644792
ACH-000968,-0.150059400475
ACH-000969,-0.408478722515
ACH-000973,-0.33747203930299996
ACH-000974,-0.341907468924
ACH-000975,-0.36941199981299994
ACH-000976,-0.430227490784
ACH-000978,-0.462020693099
ACH-000980,-0.263484764961
ACH-000984,-0.320870018922
ACH-000986,-0.365402464904
ACH-000988,-0.449139244719
ACH-000993,-0.3157280949
ACH-000994,-0.242189352708
ACH-000996,-0.57188591856
ACH-001001,-0.348442687795
ACH-001020,-0.510429522177
ACH-001028,-0.25560852308000004
ACH-001031,-0.419669899705
ACH-001038,-0.371034306599
ACH-001048,-0.24709395568599998
ACH-001050,-0.33400589809000003
ACH-001053,-0.320406648983
ACH-001054,-0.35019599844000004
ACH-001061,-0.29783862059099997
ACH-001067,-0.194869723484
ACH-001075,-0.520298008635
ACH-001096,-0.352417165449
ACH-001128,-0.7580202450970001
ACH-001134,-0.18990350335
ACH-001151,-0.41887863620300003
ACH-001163,-0.439282177471
ACH-001164,-0.177127561712
ACH-001173,-0.3014210539
ACH-001183,-0.392762875656
ACH-001184,-0.0634826175274
ACH-001190,-0.42031417567400003
ACH-001192,-0.182126130892
ACH-001193,-0.219640807436
ACH-001196,-0.516713740974
ACH-001197,-0.251303399026
ACH-001205,-0.332301343566
ACH-001211,-0.426226195591
ACH-001212,-0.254977568653
ACH-001228,-0.167498574022
ACH-001232,-0.405870230229
ACH-001239,-0.37826453859399994
ACH-001274,-0.30023175244000005
ACH-001275,-0.266766789856
ACH-001277,-0.0945625837499
ACH-001278,-0.296037343127
ACH-001280,-0.165605599313
ACH-001283,-0.227350625894
ACH-001289,-0.15147945370899998
ACH-001295,-0.355878089902
ACH-001300,-0.239277472035
ACH-001301,-0.062153236232900005
ACH-001302,0.030556689465799997
ACH-001303,-0.38092363391199996
ACH-001306,-0.285977812729
ACH-001318,-0.404675421875
ACH-001322,-0.258599827364
ACH-001328,-0.45897185304
ACH-001332,-0.34928672882100004
ACH-001333,-0.50805861307
ACH-001336,-0.19012637470199997
ACH-001340,-0.290979796755
ACH-001346,-0.28210489048099996
ACH-001353,-0.282123448078
ACH-001354,-0.0121801957766
ACH-001367,-0.08490322176330001
ACH-001368,-0.352589579005
ACH-001374,-0.23709780242800002
ACH-001375,-0.322175913072
ACH-001377,-0.424985551342
ACH-001380,-0.39946259172700005
ACH-001391,-0.349214198714
ACH-001407,-0.352635806872
ACH-001408,-0.273274563296
ACH-001413,-0.36027458584600003
ACH-001430,-0.370026447378
ACH-001431,-0.260616801822
ACH-001450,-0.20062519919799998
ACH-001496,-0.280297265339
ACH-001500,-0.49619243856000006
ACH-001521,-0.372914731102
ACH-001523,-0.245650166919
ACH-001532,-0.465464468614
ACH-001536,-0.39137320398100006
ACH-001550,-0.378369912082
ACH-001552,-0.366831101123
ACH-001554,-0.45005381856000004
ACH-001645,-0.118789331571
ACH-001654,-0.216771385752
ACH-001715,-0.369288649784
ACH-001735,-0.300168254649
ACH-001736,-0.22969661196999996
ACH-001737,-0.20888710092799997
ACH-001740,-0.184844853115
ACH-001745,-0.233386940231
ACH-001750,-0.629556624356
ACH-001765,-0.179249421472
ACH-001956,-0.24972200306200001
ACH-001957,-0.110543965272
