,SC5D (6309)
ACH-000522,-0.106868033886
ACH-000524,-0.0492042419882
ACH-000527,0.0138689873301
ACH-000528,0.060045727301599995
ACH-000537,0.0483055646853
ACH-000541,-0.00346855010219
ACH-000542,-0.106196167624
ACH-000544,0.0830151060629
ACH-000545,0.20899865499899997
ACH-000547,-0.352703123777
ACH-000548,0.14911099917099999
ACH-000549,0.11511062257999999
ACH-000550,-0.022757439355900005
ACH-000552,0.17607088664
ACH-000556,0.102787597983
ACH-000557,0.187505382313
ACH-000570,0.0384972950898
ACH-000571,-0.0478936290433
ACH-000573,0.0391394505806
ACH-000576,0.04627767728619999
ACH-000580,-0.0817082286515
ACH-000584,0.131220370827
ACH-000585,0.08660098886430001
ACH-000588,0.136002244686
ACH-000589,-0.0035506409454899995
ACH-000591,0.0702034051358
ACH-000593,0.056295098951399995
ACH-000600,0.0697270038456
ACH-000601,0.07518077496119999
ACH-000604,-0.0415257812555
ACH-000605,0.196820648724
ACH-000606,0.239728861871
ACH-000608,-0.027636506962799998
ACH-000614,0.24459587463500002
ACH-000616,0.10545137398
ACH-000618,0.138397087471
ACH-000619,0.142103708858
ACH-000620,0.0536074610341
ACH-000621,0.0300972093005
ACH-000622,-0.245660896427
ACH-000623,-0.0235264066096
ACH-000624,-0.024838843259099998
ACH-000627,-0.42475612353299996
ACH-000630,0.11425987841600001
ACH-000632,0.145649129584
ACH-000633,-0.05594889351980001
ACH-000637,0.0459692029119
ACH-000638,0.0657077674321
ACH-000646,0.29723198323399996
ACH-000647,0.0171638618335
ACH-000648,0.133117909989
ACH-000649,0.103113185287
ACH-000651,0.048900829614500006
ACH-000652,-0.037135471477699994
ACH-000653,-0.0451405963165
ACH-000657,0.10207089663899999
ACH-000658,-0.0348408368657
ACH-000661,-0.0434616971019
ACH-000662,0.14190099812100002
ACH-000663,-0.154992972916
ACH-000665,-0.00988476808223
ACH-000671,0.103430703687
ACH-000673,0.09906587107789999
ACH-000676,0.07050598194510001
ACH-000677,0.05022157556890001
ACH-000681,-0.0109934838342
ACH-000682,0.14158924350500002
ACH-000683,-0.0223026542852
ACH-000684,0.0778649101785
ACH-000688,0.025391592541200003
ACH-000693,0.0377468342356
ACH-000694,0.0176832915912
ACH-000695,-0.008321348877250001
ACH-000696,0.057289209824199994
ACH-000697,0.0468894878262
ACH-000699,0.0676316891938
ACH-000701,-0.133589270531
ACH-000706,0.09962553202810001
ACH-000711,0.0588585881044
ACH-000713,-0.0749162019393
ACH-000714,0.158811545595
ACH-000718,0.153422021573
ACH-000720,0.14320633244300002
ACH-000721,0.135180026343
ACH-000724,0.19328985737799997
ACH-000725,0.0205736150267
ACH-000732,-0.165868618573
ACH-000734,0.162628003031
ACH-000735,-0.0416210665103
ACH-000736,0.186707660985
ACH-000738,0.162032822186
ACH-000746,0.105536339241
ACH-000747,0.09983379960010001
ACH-000748,0.132081708694
ACH-000753,0.0661031686256
ACH-000756,0.07563898282289999
ACH-000757,-0.809625379149
ACH-000758,0.0832115545874
ACH-000760,0.036692526718
ACH-000763,-0.0192493607657
ACH-000764,-0.0560577484022
ACH-000765,0.0794739465592
ACH-000766,0.193912254644
ACH-000767,0.00272489702711
ACH-000768,0.033581511019000004
ACH-000769,0.004664244652199999
ACH-000770,-0.0473501040135
ACH-000771,0.0390312815097
ACH-000773,0.045599884191300004
ACH-000776,0.262491062881
ACH-000777,0.145688937642
ACH-000778,0.0798261638171
ACH-000781,0.000498837409232
ACH-000782,0.19981288963799998
ACH-000783,0.08456989966499999
ACH-000784,0.151090999824
ACH-000785,0.051868148807
ACH-000787,0.117353333342
ACH-000788,0.0584643149971
ACH-000791,-0.0578898648456
ACH-000792,0.14219910463500002
ACH-000794,0.07506109700869999
ACH-000796,0.0321301897199
ACH-000799,0.061696325699699996
ACH-000800,0.0846566294029
ACH-000802,0.176998246481
ACH-000804,0.243595245193
ACH-000805,0.188769525636
ACH-000809,0.0053094676347200005
ACH-000810,0.44053576108900006
ACH-000811,0.106773355897
ACH-000817,0.125179635637
ACH-000819,0.083702405443
ACH-000820,0.052711606502800004
ACH-000821,0.0323869133595
ACH-000822,-0.061659427743800004
ACH-000823,-0.050909225817099994
ACH-000824,-0.0527822061395
ACH-000827,0.19280258030699998
ACH-000829,-0.0790755887595
ACH-000831,0.136730654661
ACH-000832,0.0441961629237
ACH-000833,0.283027310537
ACH-000834,0.118283469111
ACH-000835,0.116949632903
ACH-000836,0.0774422216922
ACH-000837,0.117600088008
ACH-000838,-0.20383262197299998
ACH-000839,-0.092985009858
ACH-000840,0.0850056338237
ACH-000841,-0.06501704646959999
ACH-000843,-0.004437803544409999
ACH-000846,0.239254538921
ACH-000847,0.11055520087000001
ACH-000848,0.030988492236200003
ACH-000849,-0.0324850206219
ACH-000851,0.008503204243260001
ACH-000855,0.261162472406
ACH-000856,0.11232492918600001
ACH-000858,0.138756315797
ACH-000859,-0.027784718842599997
ACH-000861,-0.0028636071691999997
ACH-000862,0.0421633624954
ACH-000865,0.07521570393089999
ACH-000866,0.0674660842906
ACH-000867,0.0508269912177
ACH-000869,0.126432424915
ACH-000872,0.102357139199
ACH-000873,-0.125004373833
ACH-000876,-0.08891595269580001
ACH-000878,0.382817863089
ACH-000880,0.139990160744
ACH-000881,0.228753561224
ACH-000882,0.0842098007792
ACH-000884,0.05769107512109999
ACH-000885,0.135794822102
ACH-000887,0.110894685036
ACH-000888,-0.277232336394
ACH-000889,0.014305380562100001
ACH-000890,0.209998360548
ACH-000896,0.17544326565499999
ACH-000898,0.0334607149297
ACH-000900,0.0858280705236
ACH-000901,0.08383916364249999
ACH-000905,0.057802530072300004
ACH-000906,-0.0632014995634
ACH-000907,0.257138793027
ACH-000910,0.105093698449
ACH-000911,-0.168959173844
ACH-000912,0.20326857859
ACH-000913,0.0133757820201
ACH-000915,0.056642204432800006
ACH-000916,-0.0743847262829
ACH-000917,0.0463662020366
ACH-000921,0.0922293590284
ACH-000924,0.293207518166
ACH-000926,0.179416590316
ACH-000928,-0.00315172682437
ACH-000929,0.207381806074
ACH-000932,0.116494202787
ACH-000935,0.074890749878
ACH-000936,0.152439360962
ACH-000937,0.09800193939980001
ACH-000938,0.0885358684843
ACH-000939,-0.13638678123099998
ACH-000941,0.133332636024
ACH-000943,-0.162968296821
ACH-000946,0.102886064211
ACH-000947,0.0281393630246
ACH-000948,0.0964378897528
ACH-000950,0.05468205649209999
ACH-000953,0.151777704233
ACH-000957,0.0883468342199
ACH-000958,-0.352264743523
ACH-000960,0.0796640571999
ACH-000963,0.44170347787299996
ACH-000968,0.010623179066
ACH-000969,-0.0803099537314
ACH-000973,-0.0537906421347
ACH-000974,0.0965150882115
ACH-000975,0.19751691816199998
ACH-000976,-0.040159322115099996
ACH-000978,-0.0215951484142
ACH-000980,0.07920328370619999
ACH-000984,-0.0317481840226
ACH-000986,0.20774081853
ACH-000988,0.0512057614654
ACH-000993,0.0276933952294
ACH-000994,0.128836617693
ACH-000996,0.190996018149
ACH-001001,-0.0021690130863699997
ACH-001020,-0.149961460596
ACH-001028,0.148880161402
ACH-001031,0.0199991851907
ACH-001038,0.177901510149
ACH-001048,0.0609596672102
ACH-001050,0.048908783486599994
ACH-001053,-0.07899796577910001
ACH-001054,0.114520610326
ACH-001061,0.174427207089
ACH-001067,0.15267624859200002
ACH-001075,0.029009988163099996
ACH-001096,0.162939746603
ACH-001128,-0.028020363686000003
ACH-001134,0.126695817614
ACH-001151,0.0985264298979
ACH-001163,0.154671396806
ACH-001164,-0.0467363385949
ACH-001173,0.05438076758740001
ACH-001183,0.0812094697992
ACH-001184,0.06188855080299999
ACH-001190,0.169250336186
ACH-001192,0.25650325187399997
ACH-001193,-0.175606739593
ACH-001196,0.11853795224000001
ACH-001197,-0.07356579373960001
ACH-001205,0.079018971255
ACH-001211,0.194064381306
ACH-001212,0.261086866083
ACH-001228,0.0780579134651
ACH-001232,0.0816937527893
ACH-001239,0.136714803852
ACH-001274,0.08810087083599999
ACH-001275,0.167821644036
ACH-001277,-0.103820789441
ACH-001278,0.19794811993
ACH-001280,0.195397828504
ACH-001283,0.10225164207399999
ACH-001289,-0.012772364711799999
ACH-001295,0.08829169157530001
ACH-001300,0.027958826616599996
ACH-001301,0.0248304058299
ACH-001302,-0.162030900922
ACH-001303,0.0808546570789
ACH-001306,0.126262432464
ACH-001318,0.17620861333500001
ACH-001322,-0.0802568267779
ACH-001328,0.161313528499
ACH-001332,0.41689233021600003
ACH-001333,0.00815579204514
ACH-001336,-0.0112485446357
ACH-001340,0.0981016098063
ACH-001346,0.12411532913699999
ACH-001353,0.19282726044799997
ACH-001354,-0.0235361543891
ACH-001367,-0.187439316693
ACH-001368,0.06903889581339999
ACH-001374,0.100758577509
ACH-001375,0.0491836669021
ACH-001377,0.051175430611199994
ACH-001380,0.10895895228599999
ACH-001391,0.254853187981
ACH-001407,0.124197388523
ACH-001408,0.019761516927900003
ACH-001413,0.00457303171474
ACH-001430,0.0134482262647
ACH-001431,0.10619697195599999
ACH-001450,0.0788479883956
ACH-001496,0.0164880555567
ACH-001500,0.10189405751700001
ACH-001521,0.19960912104000003
ACH-001523,0.13180895299
ACH-001532,0.0438019058292
ACH-001536,-0.018266929323700002
ACH-001550,0.034276660869200004
ACH-001552,0.231993136434
ACH-001554,0.07483207297189999
ACH-001645,0.132638174156
ACH-001654,0.100829304349
ACH-001715,0.257690605966
ACH-001735,0.11474358400000001
ACH-001736,-0.0864164536039
ACH-001737,0.212635104517
ACH-001740,-0.08293541254489999
ACH-001745,-0.0221160049846
ACH-001750,0.246258940551
ACH-001765,0.195147262406
ACH-001956,0.011851475353000001
ACH-001957,0.10077570971000001
