,SYNE3 (161176)
ACH-000004,0.155199540806
ACH-000007,0.165339021309
ACH-000009,0.11348252930700001
ACH-000011,0.0347649173078
ACH-000012,0.148705094628
ACH-000013,-0.0074365705039
ACH-000014,0.321691328502
ACH-000015,-0.009659781827629998
ACH-000017,-0.0698427221917
ACH-000018,-0.022764914780599995
ACH-000019,-0.0503527070661
ACH-000021,0.12238970806600001
ACH-000022,0.0393548665677
ACH-000025,0.165524589792
ACH-000028,0.108359743727
ACH-000030,0.082299711124
ACH-000035,0.37653567074100003
ACH-000036,-0.0211158840928
ACH-000037,0.0904678425863
ACH-000039,0.03655382562080001
ACH-000040,0.0389026085915
ACH-000041,0.019712350369900003
ACH-000042,0.0873118460784
ACH-000045,0.168140754655
ACH-000047,0.116921223507
ACH-000052,0.10616008059
ACH-000053,0.0402352938758
ACH-000054,-0.024662343103900003
ACH-000055,0.0643018182893
ACH-000060,0.08818271095249999
ACH-000067,0.0327874875961
ACH-000070,0.025444592884400003
ACH-000075,-0.049202866037400005
ACH-000078,-0.0372954768899
ACH-000082,-0.0014734926370499998
ACH-000085,0.08998645695460002
ACH-000086,0.10371611355
ACH-000087,0.20732595379299998
ACH-000092,0.0820526781268
ACH-000095,-0.00525302527228
ACH-000097,0.0577984140591
ACH-000098,0.049948445425300005
ACH-000099,0.148982673377
ACH-000108,0.205580696724
ACH-000113,0.0165030425434
ACH-000115,0.053426211783499995
ACH-000116,0.11343795089299999
ACH-000118,0.0661215843563
ACH-000120,-0.0716371697986
ACH-000123,0.10986173769000002
ACH-000127,0.0887944534536
ACH-000128,-0.00614597950333
ACH-000132,0.171296347313
ACH-000133,0.264360359304
ACH-000137,-0.11900266817800001
ACH-000138,0.22811947853300002
ACH-000142,0.30350237766399996
ACH-000143,0.238869181705
ACH-000146,0.207250253802
ACH-000148,0.007956044103239999
ACH-000150,0.33694601479099995
ACH-000152,0.0619645732945
ACH-000153,0.21290163389000002
ACH-000159,0.112534611992
ACH-000160,0.0455900000674
ACH-000163,0.00738306260047
ACH-000167,-0.307049952078
ACH-000168,-0.0502663999689
ACH-000169,0.0221255639728
ACH-000178,0.0109579807522
ACH-000182,0.10846955950300001
ACH-000183,-0.0180131586668
ACH-000188,0.0126741240484
ACH-000189,0.225902054029
ACH-000190,-0.163069289843
ACH-000198,0.107183869914
ACH-000204,0.147903030949
ACH-000206,0.238205451577
ACH-000207,0.0324610121758
ACH-000211,-0.045109114063499996
ACH-000215,0.021942361692800002
ACH-000221,-0.0781058110524
ACH-000222,0.07617443859680001
ACH-000223,0.0837477340593
ACH-000226,0.22515181913600002
ACH-000227,-0.0711634244723
ACH-000228,0.225938252305
ACH-000231,0.09290234676589999
ACH-000232,0.129626662173
ACH-000233,0.11007262400800001
ACH-000234,0.145083191156
ACH-000235,0.046661379461400004
ACH-000237,-0.0236942830612
ACH-000238,-0.046197807898300004
ACH-000243,0.207508458343
ACH-000244,0.32163810496899997
ACH-000246,0.050909718540199995
ACH-000248,-0.010280919635899999
ACH-000250,0.031928800983500004
ACH-000251,0.047285878043900005
ACH-000253,0.0285167682118
ACH-000255,0.202135022363
ACH-000256,-0.0497147900681
ACH-000257,-0.21521592504999998
ACH-000258,0.16480587193600002
ACH-000259,0.24696384774900002
ACH-000260,0.174815534276
ACH-000261,0.014207717683899999
ACH-000262,-0.08846606836920001
ACH-000263,0.161974428916
ACH-000264,0.039993440618599996
ACH-000265,0.105462425769
ACH-000266,0.13632042385399998
ACH-000272,0.11496657263900001
ACH-000273,-0.0162558270126
ACH-000274,0.06945106025219999
ACH-000277,0.275437816303
ACH-000278,0.12686880067700002
ACH-000279,-0.0152263993221
ACH-000280,0.021918938806099998
ACH-000281,0.208294054401
ACH-000288,0.127868020002
ACH-000291,0.128459996227
ACH-000293,0.19217434092099997
ACH-000294,0.061688533119700004
ACH-000295,-0.157102584771
ACH-000296,-0.0419432000188
ACH-000302,0.0771667638493
ACH-000304,-0.160327628406
ACH-000307,-0.0367973690589
ACH-000308,0.0809644382105
ACH-000310,0.09338218941
ACH-000311,0.149975306584
ACH-000312,0.0468464809719
ACH-000315,0.131483738653
ACH-000316,0.222983799014
ACH-000317,-0.21280881868299997
ACH-000318,0.0988996355831
ACH-000319,0.101872820898
ACH-000320,0.242692586518
ACH-000322,-0.26069818485
ACH-000323,0.0317138779787
ACH-000324,0.09684520460539998
ACH-000329,0.05945077959509999
ACH-000330,-0.07112239133449999
ACH-000331,0.189392843017
ACH-000332,-0.0357137788109
ACH-000334,-0.185167961297
ACH-000335,0.20064445716899998
ACH-000336,-0.0603758416605
ACH-000337,-0.09870264646600001
ACH-000339,0.107048290143
ACH-000341,0.135637142237
ACH-000348,0.051208963512
ACH-000350,-0.0297284971489
ACH-000352,-0.0366921284679
ACH-000356,-0.0344706169122
ACH-000361,0.144253288872
ACH-000362,0.0014300469909
ACH-000363,0.0721497157749
ACH-000364,0.0862021211823
ACH-000365,0.0013517417374699998
ACH-000366,0.0504397671402
ACH-000368,0.16197155649599998
ACH-000374,0.170485871941
ACH-000375,-0.131630727257
ACH-000376,0.0304846706856
ACH-000381,0.11899815330499999
ACH-000383,0.0909396929242
ACH-000387,0.151333946247
ACH-000389,-0.151493504344
ACH-000390,0.332265041908
ACH-000393,0.000500453944484
ACH-000395,0.10739786577199999
ACH-000397,-0.026632077320500002
ACH-000401,-0.0146811395387
ACH-000402,0.026788582058599995
ACH-000403,-0.014782324740600001
ACH-000404,-0.147628579288
ACH-000406,0.10001729764
ACH-000407,0.0492405750886
ACH-000408,0.13121873123
ACH-000410,0.128814979685
ACH-000411,0.057936809971500004
ACH-000414,0.07230076441060002
ACH-000415,0.155312407697
ACH-000416,-0.0342805449464
ACH-000420,-0.165334348226
ACH-000421,0.09614811989430001
ACH-000424,0.00445827492751
ACH-000425,0.0886531508657
ACH-000426,0.183704321609
ACH-000427,0.47147014801200005
ACH-000433,0.128131885415
ACH-000436,-0.05066026769169999
ACH-000444,0.131080068354
ACH-000445,0.191271326883
ACH-000448,0.0554141175002
ACH-000450,0.37541706228
ACH-000452,0.0174110306222
ACH-000454,0.0339865298847
ACH-000458,0.0471724160889
ACH-000459,-0.00048241710675900004
ACH-000460,0.114331736448
ACH-000461,0.23624235023499998
ACH-000463,-0.128867952904
ACH-000464,-0.044375518952599995
ACH-000466,-0.0116919464369
ACH-000467,0.022339199139
ACH-000468,0.0699530233245
ACH-000469,-0.0700447642864
ACH-000470,0.152392850503
ACH-000471,0.034984111548800004
ACH-000472,0.0273070229648
ACH-000473,-0.10938467065199999
ACH-000475,0.035528883370699996
ACH-000476,0.20896043958799998
ACH-000477,-0.178189481798
ACH-000480,-0.0655595613321
ACH-000481,0.146701131671
ACH-000483,-0.137825570862
ACH-000484,-0.00569821382566
ACH-000485,0.037435979629699995
ACH-000486,0.169380865224
ACH-000487,0.111195113956
ACH-000488,0.105479613136
ACH-000490,0.12395515375600001
ACH-000491,-0.0918193704929
ACH-000495,0.0685268880407
ACH-000496,0.09759223898810002
ACH-000499,-0.048812222651699995
ACH-000500,0.0482777993372
ACH-000502,0.114346949173
ACH-000503,-0.231987920065
ACH-000505,0.10313133627599999
ACH-000507,0.0879225721388
ACH-000510,-0.030888210532499998
ACH-000511,0.0043851626251
ACH-000512,0.222267953781
ACH-000516,-0.05409558399330001
ACH-000517,0.0708149597855
ACH-000518,0.019695444955200002
ACH-000520,0.110917582609
ACH-000521,0.103108080236
ACH-000522,0.126575553029
ACH-000524,0.015274904700799998
ACH-000527,0.0181100818865
ACH-000528,0.027217523646400003
ACH-000537,0.0925297985035
ACH-000541,-0.124918487029
ACH-000542,0.143048058049
ACH-000544,0.06823611411019999
ACH-000545,0.04586472611959999
ACH-000547,-0.140319091796
ACH-000548,0.222908682712
ACH-000549,0.0469350723776
ACH-000550,0.154677468319
ACH-000552,0.0817449012345
ACH-000556,0.0481466149418
ACH-000557,0.204795769635
ACH-000570,0.212331970477
ACH-000571,-0.0750422966538
ACH-000573,-0.106215444528
ACH-000576,0.279143308238
ACH-000580,-0.01299874749
ACH-000584,0.0747858279555
ACH-000585,0.0699811936957
ACH-000588,0.212859191563
ACH-000589,-0.0035756150115600002
ACH-000591,-0.00710724668049
ACH-000593,0.119911985988
ACH-000600,0.158143177838
ACH-000601,0.163786920759
ACH-000604,-0.0851698589133
ACH-000605,-0.023846603550900004
ACH-000606,0.0617392968791
ACH-000608,0.159885421884
ACH-000614,-0.316352728445
ACH-000616,0.226306270581
ACH-000618,0.14743242424
ACH-000619,-0.00900382459051
ACH-000620,0.0992879983839
ACH-000621,0.202726179173
ACH-000622,0.025190749254
ACH-000623,0.03612070158880001
ACH-000624,0.153318879579
ACH-000627,0.22982910218400002
ACH-000630,0.0658950617316
ACH-000632,0.0426195318685
ACH-000633,0.0208949298612
ACH-000637,0.29686976174699997
ACH-000638,0.12140129806700001
ACH-000646,0.48806955303000005
ACH-000647,0.09667590189349999
ACH-000648,0.361676319025
ACH-000649,0.0139182394661
ACH-000651,0.105585240745
ACH-000652,0.209105769316
ACH-000653,0.12183259134199999
ACH-000657,0.0661070958769
ACH-000658,0.260573557973
ACH-000661,0.208746500772
ACH-000662,-0.06874877325010001
ACH-000663,-0.08423074774289999
ACH-000665,0.146835347264
ACH-000671,0.032936925540900004
ACH-000673,0.128012458188
ACH-000676,0.08776792712210002
ACH-000677,0.0955191158229
ACH-000681,0.0712101210029
ACH-000682,0.12964332417000002
ACH-000683,0.204958774573
ACH-000684,-0.00204517417578
