,VAPA (9218)
ACH-000169,-0.35462556816299995
ACH-000178,0.0030876443092199995
ACH-000182,-0.0619249866377
ACH-000183,-0.579484863039
ACH-000188,-0.17841310167100002
ACH-000189,-0.345290078605
ACH-000190,-0.297647102007
ACH-000198,-0.5029877560670001
ACH-000204,-0.28642184598700005
ACH-000206,0.026113759681099996
ACH-000207,-0.383165550683
ACH-000211,-0.151932687569
ACH-000215,-0.19693245758900002
ACH-000221,-0.0231866875336
ACH-000222,-0.180203464587
ACH-000223,-0.110625392236
ACH-000226,-0.36252110279
ACH-000227,-0.446731033642
ACH-000228,-0.36714907665799995
ACH-000231,-0.28626850793499997
ACH-000232,-0.28621227954399997
ACH-000233,-0.374820824777
ACH-000234,-0.238243051505
ACH-000235,-0.069911918155
ACH-000237,-0.138237821569
ACH-000238,-0.256076349617
ACH-000243,-0.206082992004
ACH-000244,-0.201658330975
ACH-000246,-0.218684250752
ACH-000248,-0.15903404156099998
ACH-000250,-0.0392801451738
ACH-000251,-0.0273421636235
ACH-000253,-0.152127637208
ACH-000255,-0.165696893447
ACH-000256,-0.149715554487
ACH-000257,-0.47520265145400004
ACH-000258,-0.535620546606
ACH-000259,-0.073091615884
ACH-000260,-0.0708007899915
ACH-000261,0.024858354003499998
ACH-000262,-0.58357759997
ACH-000263,-0.153622954046
ACH-000264,-0.286896096915
ACH-000265,-0.388986972234
ACH-000266,-0.31783948858399996
ACH-000272,-0.20312035956500002
ACH-000273,-0.258338599186
ACH-000274,-0.328816761104
ACH-000277,-0.052637059374400004
ACH-000278,-0.34694142707099995
ACH-000279,-0.234810031345
ACH-000280,0.106380613995
ACH-000281,-0.49267596768399996
ACH-000288,-0.29595324556499997
ACH-000291,-0.374581622205
ACH-000293,-0.0910963085919
ACH-000294,-0.174326229041
ACH-000295,-0.309907775561
ACH-000296,-0.00488999002282
ACH-000302,-0.20180674867400003
ACH-000304,0.13785119649299998
ACH-000307,-0.108503408647
ACH-000308,-0.17040793911
ACH-000310,-0.23355587638
ACH-000311,-0.33004053201699995
ACH-000312,0.052173461317
ACH-000315,-0.185557000947
ACH-000316,-0.280076848119
ACH-000317,0.214190937239
ACH-000318,-0.0263787819506
ACH-000319,-0.0828086197208
ACH-000320,0.141079867063
ACH-000322,-0.038823931765
ACH-000323,-0.185621742057
ACH-000324,-0.113417411776
ACH-000329,-0.173997674442
ACH-000330,-0.21872502213300002
ACH-000331,-0.09636347657859999
ACH-000332,-0.234592518918
ACH-000334,-0.0444163510183
ACH-000335,-0.6671100369349999
ACH-000336,-0.198713294269
ACH-000337,-0.35482467638099996
ACH-000339,-0.214899714709
ACH-000341,-0.383337706215
ACH-000348,-0.0118427983559
ACH-000350,-0.155760098927
ACH-000352,-0.053696746120000007
ACH-000356,0.0502183378148
ACH-000361,-0.112702403304
ACH-000362,0.0143631586405
ACH-000363,-0.43544093951000007
ACH-000364,-0.198646689978
ACH-000365,-0.127120339611
ACH-000366,-0.194542609386
ACH-000368,-0.153089556954
ACH-000374,-0.364553612184
ACH-000375,0.08893637360439999
ACH-000376,-0.12108562471899999
ACH-000381,-0.150123124889
ACH-000383,-0.363829783067
ACH-000387,-0.28078226015700003
ACH-000389,-0.214249892069
ACH-000390,-0.17677366685899998
ACH-000393,-0.20763408668900002
ACH-000395,-0.38546736600000003
ACH-000397,0.0231796169862
ACH-000401,-0.0727448705728
ACH-000402,-0.10057472968900001
ACH-000403,-0.19739298998
ACH-000404,-0.487410587011
ACH-000406,-0.319097229716
ACH-000407,-0.612524914074
ACH-000408,-0.120621684231
ACH-000410,-0.17186333034
ACH-000411,-0.153825459133
ACH-000414,-0.213880687991
ACH-000415,-0.0781055582423
ACH-000416,-0.0824611925076
ACH-000420,-0.296510042272
ACH-000421,-0.32582281907
ACH-000424,-0.295553042082
ACH-000425,-0.13429470445
ACH-000426,-0.161581850745
ACH-000427,-0.296688009442
ACH-000433,-0.26727109099
ACH-000436,-0.425523257343
ACH-000444,-0.387168866954
ACH-000445,-0.14699477988
ACH-000448,-0.19225680337099998
ACH-000450,-0.06494021618559999
ACH-000452,-0.0381920138747
ACH-000454,0.0164279783782
ACH-000458,-0.240860439802
ACH-000459,-0.159676464206
ACH-000460,-0.12380796388599999
ACH-000461,-0.12287732630999999
ACH-000463,0.038194401111599996
ACH-000464,-0.130654283009
ACH-000466,-0.1465293769
ACH-000467,-0.251457172947
ACH-000468,-0.437949608427
ACH-000469,-0.538262117653
ACH-000470,-0.132724978463
ACH-000471,-0.403976978027
ACH-000472,-0.107307408632
ACH-000473,0.124973596791
ACH-000475,-0.17540022324299998
ACH-000476,-0.09337964352710001
ACH-000477,-0.130760818287
ACH-000480,-0.237923740887
ACH-000481,-0.0583316683818
ACH-000483,-0.211786869883
ACH-000484,0.233956332402
ACH-000485,-0.14424017662
ACH-000486,-0.0109521926587
ACH-000487,-0.41033496133599995
ACH-000488,-0.283346634423
ACH-000490,-0.0273702877393
ACH-000491,-0.3225378284
ACH-000495,-0.197143512406
ACH-000496,-0.19180557000700002
ACH-000499,-0.359502671839
ACH-000500,0.00869161187193
ACH-000502,-0.025065648013900002
ACH-000503,0.0754556608824
ACH-000505,-0.196117426103
ACH-000507,-0.118750809513
ACH-000510,-0.144024258784
ACH-000511,-0.268641481628
ACH-000512,-0.570179317627
ACH-000516,-0.21564034269299998
ACH-000517,-0.478858503144
ACH-000518,-0.21468470100900003
ACH-000520,-0.265643100959
ACH-000521,0.0213228630358
ACH-000522,-0.26884279375500003
ACH-000524,-0.0844114394159
ACH-000527,-0.36537819225999996
ACH-000528,-0.197158727419
ACH-000537,-0.22335446952100002
ACH-000541,-0.7264191770020001
ACH-000542,-0.125735691955
ACH-000544,-0.195269303202
ACH-000545,-0.201744313888
ACH-000547,-0.34593868761200003
ACH-000548,-0.158695561862
ACH-000549,-0.133784308614
ACH-000550,-0.37311571462800003
ACH-000552,-0.290025650522
ACH-000556,-0.124222793892
ACH-000557,-0.0344938006731
ACH-000570,-0.35653015933700005
ACH-000571,-0.417519778982
ACH-000573,-0.316791923279
ACH-000576,-0.181427540843
ACH-000580,-0.188484844075
ACH-000584,-0.141804767514
ACH-000585,0.138767073668
ACH-000588,-0.540499350547
ACH-000589,-0.000309483658264
ACH-000591,-0.26417568079799997
ACH-000593,-0.22260754440699998
ACH-000600,-0.15018564862
ACH-000601,-0.406714452585
ACH-000604,-0.217041272468
ACH-000605,-0.280730939876
ACH-000606,-0.221025758572
ACH-000608,-0.323758983786
ACH-000614,-0.005028713916939999
ACH-000616,-0.32265380330800003
ACH-000618,0.09795408045460001
ACH-000619,-0.44773225405699996
ACH-000620,-0.0875110652887
ACH-000621,-0.24204678874899999
ACH-000622,-0.21435035828200003
ACH-000623,-0.165570333228
ACH-000624,-0.313239678412
ACH-000627,-0.593428253429
ACH-000630,-0.349530060707
ACH-000632,-0.133622572204
ACH-000633,-0.00123099383773
ACH-000637,-0.08380298954139999
ACH-000638,-0.0018936515786199999
ACH-000646,-0.11015233331700001
ACH-000647,-0.07800801926
ACH-000648,-0.0401473632283
ACH-000649,-0.184224000066
ACH-000651,0.0286962423666
ACH-000652,-0.139127478138
ACH-000653,-0.297941501526
ACH-000657,-0.0751580477398
ACH-000658,-0.6761212561609999
ACH-000661,-0.11283405851600001
ACH-000662,0.115440692607
ACH-000663,-0.0262386332197
ACH-000665,-0.259438088976
ACH-000671,-0.61549005504
ACH-000673,-0.171970996438
ACH-000676,-0.117066796643
ACH-000677,-0.07518118015089999
ACH-000681,-0.39139706760399995
ACH-000682,-0.151706181588
ACH-000683,-0.40242803193899995
ACH-000684,-0.0137651103921
ACH-000688,-0.530444835585
ACH-000693,-0.117651451622
ACH-000694,-0.147670074164
ACH-000695,-0.20745138507
ACH-000696,-0.20031905042800002
ACH-000697,-0.518101587896
ACH-000699,-0.33568870689
ACH-000701,-0.178749424747
ACH-000706,-0.00029142555410900005
ACH-000711,-0.0775932730705
ACH-000713,-0.261903640297
ACH-000714,-0.8529965378899999
ACH-000718,-0.39821429066200004
ACH-000720,-0.128879023428
ACH-000721,-0.10973618125199999
ACH-000724,-0.477190061928
ACH-000725,-0.474187378394
ACH-000732,-0.154446014282
ACH-000734,-0.0715102160472
ACH-000735,-0.0882133418975
ACH-000736,0.0072707058304300005
ACH-000738,-0.11325481783600001
ACH-000746,-0.153865864872
ACH-000747,0.0331672068808
ACH-000748,-0.134522764864
ACH-000753,-0.133345597198
ACH-000756,-0.39078752631700003
ACH-000757,-0.11605480052000001
ACH-000758,-0.10335804337099999
ACH-000760,-0.151515528728
ACH-000763,-0.396652340259
ACH-000764,-0.319074927248
ACH-000765,0.009081537717
ACH-000766,-0.14918174086
ACH-000767,-0.407748862487
ACH-000768,-0.536631689912
ACH-000769,-0.454219461646
ACH-000770,-0.22375789718199998
ACH-000771,-0.0318995611975
ACH-000773,-0.65934470349
ACH-000776,-0.233353201389
ACH-000777,-0.295733758295
ACH-000778,-0.24441628684500002
ACH-000781,-0.173801402769
ACH-000782,-0.39889447014799995
ACH-000783,-0.11078154504200001
ACH-000784,-0.19335561755999997
ACH-000785,-0.158391429098
ACH-000787,-0.24537775070700002
ACH-000788,-0.239531094579
ACH-000791,-0.09692457930439999
ACH-000792,-0.302804759378
ACH-000794,-0.172756940379
ACH-000796,-0.161410621695
ACH-000799,6.063143521600001e-05
ACH-000800,-0.172333242307
ACH-000802,-0.33206281295699996
ACH-000804,-0.138702858391
ACH-000805,-0.14525355015799998
ACH-000809,-0.329480472504
ACH-000810,0.054643136377999994
ACH-000811,-0.223061374372
ACH-000817,-0.5986191677839999
ACH-000819,-0.344112168039
ACH-000820,0.105169637892
ACH-000821,-0.051520378837599995
ACH-000822,-0.38095175048
ACH-000823,-0.146744451761
ACH-000824,-0.12069379166500001
ACH-000827,-0.118323282115
ACH-000829,-0.628711545881
ACH-000831,-0.108343272316
ACH-000832,-0.15890366285399998
ACH-000833,-0.18220178051
ACH-000834,-0.131418712914
ACH-000835,-0.0889419404593
ACH-000836,-0.44097032081200005
ACH-000837,0.0184038471917
ACH-000838,-0.45569733146499997
ACH-000839,-0.11362382334599999
ACH-000840,0.00670505905488
ACH-000841,-0.482948834772
ACH-000843,0.117439270221
ACH-000846,-0.126223049853
ACH-000847,-0.0879029894307
ACH-000848,8.8380097221e-05
ACH-000849,-0.22662814213100002
ACH-000851,-0.308558817029
ACH-000855,-0.12679101100600002
ACH-000856,-0.309195389431
ACH-000858,-0.0287345341431
ACH-000859,0.0287603946276
ACH-000861,-0.21216221052
ACH-000862,-0.11567115897600001
ACH-000865,-0.242943025481
ACH-000866,0.0193818203717
ACH-000867,-0.136727425806
ACH-000869,-0.0105555178363
ACH-000872,-0.144368690523
ACH-000873,0.00157744168864
ACH-000876,0.0753446416195
ACH-000878,-0.122351519499
ACH-000880,-0.392535703731
ACH-000881,-0.317071969281
ACH-000882,-0.12440881500499999
ACH-000884,-0.11753721072000001
ACH-000885,-0.204614449771
ACH-000887,-0.10964834213500001
ACH-000888,-0.253505044515
ACH-000889,-0.0902220333409
ACH-000890,0.00503525030412
ACH-000896,0.019978794252099998
ACH-000898,-0.149096185293
ACH-000900,-0.0211928539619
ACH-000901,-0.36906152760899996
ACH-000905,-0.215327434071
ACH-000906,-0.14664066793400002
ACH-000907,-0.106057996875
ACH-000910,-0.221898366804
ACH-000911,-0.068525643379
ACH-000912,-0.195637978937
ACH-000913,-0.237094487259
ACH-000915,-0.263301035743
ACH-000916,-0.255396247275
ACH-000917,0.0828256352735
ACH-000921,-0.09196119820319999
ACH-000924,-0.304399763854
ACH-000926,-0.27646785248000005
ACH-000928,-0.312702843264
ACH-000929,0.179537189453
ACH-000932,-0.11420925755000001
ACH-000935,-0.586231108432
ACH-000936,-0.241886703508
ACH-000937,0.131204617974
ACH-000938,0.0539570691328
ACH-000939,-0.170486717049
ACH-000941,-0.17972082940099998
ACH-000943,-0.164076676269
ACH-000946,-0.0598676721254
ACH-000947,-0.254973571759
ACH-000948,0.0350197861163
ACH-000950,-0.0943537312802
ACH-000953,0.0131440227838
ACH-000957,-0.193823703295
ACH-000958,-0.33047176799899997
ACH-000960,0.11559410443399999
ACH-000963,-0.17528818941500002
ACH-000968,-0.237077637711
ACH-000969,-0.28442539509799997
ACH-000973,-0.322382657408
ACH-000974,-0.0700450540692
ACH-000975,-0.273282916373
ACH-000976,-0.021559251219900002
ACH-000978,-0.11978919006699999
ACH-000980,-0.0056407835164
ACH-000984,-0.273814824342
ACH-000986,-0.245056577485
ACH-000988,-0.13443360782
ACH-000993,-0.146587433209
ACH-000994,-0.15256606645600002
ACH-000996,0.0386055974196
ACH-001001,0.08239138680489999
ACH-001020,-0.429884169727
ACH-001028,-0.22958943049000002
ACH-001031,-0.0323102865557
ACH-001038,-0.102103624625
ACH-001048,-0.283230730631
ACH-001050,-0.35972580201399995
ACH-001053,-0.719944704967
ACH-001054,-0.56279609963
ACH-001061,-0.29194913356999996
ACH-001067,-0.454618215022
ACH-001075,-0.384748130057
ACH-001096,-0.122268787138
ACH-001128,-0.38309838903399995
ACH-001134,-0.32995360798
ACH-001151,-0.07480629899560001
ACH-001163,-0.425279588531
ACH-001164,-0.5515417256440001
ACH-001173,-0.209935672803
ACH-001183,0.11604134165300001
ACH-001184,-0.125499476398
ACH-001190,-0.09936755616260001
ACH-001192,-0.20781875174199999
ACH-001193,-0.292109301544
ACH-001196,-0.255439281802
ACH-001197,-0.529261682228
ACH-001205,-0.192279746195
ACH-001211,-0.047462505102199994
ACH-001212,-0.484690650802
ACH-001228,-0.153016651167
ACH-001232,-0.27171874844599997
ACH-001239,-0.034643453306300004
ACH-001274,-0.05361528736480001
ACH-001275,-0.18328015733300002
ACH-001277,-0.212859633349
ACH-001278,-0.17016285779100002
ACH-001280,-0.26245213686200003
ACH-001283,-0.22530103136799998
ACH-001289,-0.05782667310430001
ACH-001295,-0.165012690751
ACH-001300,-0.11875901723200001
ACH-001301,-0.38969830096999997
ACH-001302,-0.425726791645
ACH-001303,0.277526143557
ACH-001306,-0.0273066269466
ACH-001318,0.0684823794309
ACH-001322,-0.0391548759282
ACH-001328,-0.254770619081
ACH-001332,-0.12151497216399999
ACH-001333,-0.200152288804
ACH-001336,0.0667804902304
ACH-001340,-0.179998042359
ACH-001346,-0.0741778360945
ACH-001353,-0.176328438867
ACH-001354,0.18331301296100003
ACH-001367,-0.08114855203389999
ACH-001368,0.013868550410200001
ACH-001374,0.150720867256
ACH-001375,-0.37768043504199994
ACH-001377,-0.13000691417000002
ACH-001380,-0.0136098520487
ACH-001391,-0.364552617591
ACH-001407,-0.503407288723
ACH-001408,-0.307849767929
ACH-001413,-0.400899531007
ACH-001430,-0.0689254002277
ACH-001431,-0.21408903181699998
ACH-001450,-0.304097046363
ACH-001496,-0.029465851301099997
ACH-001500,-0.132320716121
ACH-001521,-0.0461211391627
ACH-001523,0.007876288805770001
ACH-001532,0.0733174431124
ACH-001536,-0.144266172344
ACH-001550,-0.17715494841600002
ACH-001552,-0.253162854537
ACH-001554,-0.11355055657600001
ACH-001645,-0.292037425995
ACH-001654,0.041156232386
ACH-001715,-0.318867190639
ACH-001735,-0.0827373201938
ACH-001736,-0.108063749333
ACH-001737,0.0294775312676
ACH-001740,-0.38385058772799996
ACH-001745,-0.365895046427
ACH-001750,-0.247414554235
ACH-001765,-0.0289917961161
ACH-001956,-0.012806007888499999
ACH-001957,-0.006197329834510001
