,LATS1 (9113)
ACH-000004,-0.147658164379
ACH-000007,0.272301173947
ACH-000009,-0.18955408980900001
ACH-000011,-0.024795312418
ACH-000012,-0.16561875197999998
ACH-000013,-0.00841002446067
ACH-000014,0.07330194306969999
ACH-000015,0.012786106696
ACH-000017,0.0297875558353
ACH-000018,0.192568279708
ACH-000019,0.217177050733
ACH-000021,-0.109567280519
ACH-000022,0.0173528411149
ACH-000025,-0.023767842639700002
ACH-000028,-0.0904373444383
ACH-000030,0.025427232792599997
ACH-000035,0.121217100168
ACH-000036,-0.0907130257488
ACH-000037,0.05075251328390001
ACH-000039,-0.0699996271088
ACH-000040,0.055193000927599996
ACH-000041,0.0592008664026
ACH-000042,-0.09725494462030002
ACH-000045,0.0902502966619
ACH-000047,-0.019977323606599998
ACH-000052,-0.0376921573951
ACH-000053,-0.0479233158172
ACH-000054,-0.055507406693
ACH-000055,0.0195883192454
ACH-000060,-0.061865481836400005
ACH-000067,-0.0118550222585
ACH-000070,-0.00714838020497
ACH-000075,-0.184458254285
ACH-000078,-0.0714479069426
ACH-000082,-0.0190937026135
ACH-000085,0.0253457053177
ACH-000086,0.11425296455299999
ACH-000087,-0.07989789662619999
ACH-000092,-0.035165178538900006
ACH-000095,-0.038247303451
ACH-000097,-0.10808133437
ACH-000098,0.1114800537
ACH-000099,-0.149240146738
ACH-000108,0.0537727972551
ACH-000113,-0.0738985598228
ACH-000115,-0.0359279276372
ACH-000116,0.019450495567
ACH-000118,-0.125544619246
ACH-000120,-0.0226255545792
ACH-000123,-0.046654120913399995
ACH-000127,-0.021518890901900005
ACH-000128,-0.0039176348468499995
ACH-000132,-0.134783406907
ACH-000133,-0.0341880055893
ACH-000137,0.019025337642599997
ACH-000138,-0.0732106860408
ACH-000142,0.0196884755886
ACH-000143,-0.0589443945527
ACH-000146,-0.157560140145
ACH-000148,-0.0022113290955399997
ACH-000150,-0.095370238379
ACH-000152,0.374613116546
ACH-000153,0.298427975786
ACH-000159,-0.222595568646
ACH-000160,0.0661313238444
ACH-000163,-0.0641756495332
ACH-000167,0.016195893167700003
ACH-000168,-0.155263948965
ACH-000169,-0.0103543736725
ACH-000178,-0.0685996342436
ACH-000182,0.08523086791510001
ACH-000183,-0.0272302668417
ACH-000188,-0.0416999335556
ACH-000189,-0.0518803112756
ACH-000190,0.092470731196
ACH-000198,4.75681476281e-05
ACH-000204,0.139776618888
ACH-000206,-0.00214742263524
ACH-000207,0.0957774285782
ACH-000211,-0.0900319113489
ACH-000215,0.022847673377999998
ACH-000221,0.0196397279505
ACH-000222,-0.161032729844
ACH-000223,0.040609228383
ACH-000226,0.043960184561900005
ACH-000227,-0.162381896779
ACH-000228,-0.0161067878498
ACH-000231,-0.0918515709292
ACH-000232,0.301691618019
ACH-000233,-0.013028934838
ACH-000234,-0.0211189279518
ACH-000235,-0.0244037072676
ACH-000237,0.0324462755857
ACH-000238,0.00374856880362
ACH-000243,-0.0829636663077
ACH-000244,-0.0161240084907
ACH-000246,-0.0927917643589
ACH-000248,0.0946212531391
ACH-000250,-0.09421900360580002
ACH-000251,-0.10394705473200001
ACH-000253,-0.145919255764
ACH-000255,0.028557204874
ACH-000256,0.006724834822600001
ACH-000257,-0.0565656304863
ACH-000258,-0.179861931422
ACH-000259,-0.06234063397819999
ACH-000260,0.0865969743633
ACH-000261,0.0012030097026500001
ACH-000262,-0.08929225576889999
ACH-000263,-0.240064117124
ACH-000264,-0.0426158174127
ACH-000265,0.038441346321099995
ACH-000266,-0.140116623044
ACH-000272,-0.153545801217
ACH-000273,-0.0892840031368
ACH-000274,-0.21547808629999998
ACH-000277,-0.0784112395181
ACH-000278,0.103596244234
ACH-000279,-0.23418075206099997
ACH-000280,-0.0633146732866
ACH-000281,-0.026644789604599997
ACH-000288,-0.0122428923499
ACH-000291,-0.0163654803716
ACH-000293,0.0491840682654
ACH-000294,-0.0305812347744
ACH-000295,0.188767097795
ACH-000296,0.33994315214500004
ACH-000302,0.011346455264
ACH-000304,0.383015104941
ACH-000307,0.00701896455421
ACH-000308,-0.209393551816
ACH-000310,-0.296452517325
ACH-000311,-0.0580953658286
ACH-000312,-0.334473941063
ACH-000315,-0.0758783267794
ACH-000316,-0.0237965722107
ACH-000317,-0.0701743513435
ACH-000318,-0.123488376131
ACH-000319,0.10287238978299999
ACH-000320,-0.39974692997199995
ACH-000322,0.103974971931
ACH-000323,0.11307616150999998
ACH-000324,-0.0231912180724
ACH-000329,-0.06661923619599999
ACH-000330,-0.0813796194242
ACH-000331,0.0402100992589
ACH-000332,0.008010948267069998
ACH-000334,-0.055499471661800005
ACH-000335,0.0194969358226
ACH-000336,0.32601569431099997
ACH-000337,0.10904187947100001
ACH-000339,0.142314987374
ACH-000341,0.114687617807
ACH-000348,-0.119507149718
ACH-000350,-0.0989640742213
ACH-000352,0.13939246864399998
ACH-000356,0.08547494337580001
