,RSAD1 (55316)
ACH-000004,-0.220747033362
ACH-000007,-0.517164498526
ACH-000009,-0.8547261872830001
ACH-000011,-0.631134190839
ACH-000012,-0.45572137702200005
ACH-000013,-0.21847435246199998
ACH-000014,-0.34279635396799996
ACH-000015,-0.325706274806
ACH-000017,-0.27020817028599997
ACH-000018,-0.337767911309
ACH-000019,-0.547095596061
ACH-000021,-0.349212329492
ACH-000022,-0.511141105191
ACH-000025,-0.320897635061
ACH-000028,-0.331971016868
ACH-000030,-0.465938993792
ACH-000035,-0.505019446668
ACH-000036,-0.7997050123010001
ACH-000037,-0.41379559507200003
ACH-000039,-0.560785785029
ACH-000040,-0.289513944853
ACH-000041,-0.295749560523
ACH-000042,-0.367238376343
ACH-000045,-0.334763675413
ACH-000047,-0.647677488771
ACH-000052,-0.332452998569
ACH-000053,-0.416080411202
ACH-000054,-0.555910369592
ACH-000055,-0.653315567882
ACH-000060,-0.329094303621
ACH-000067,-0.698585821337
ACH-000070,-0.122671317218
ACH-000075,-0.256292398136
ACH-000078,-0.549495320662
ACH-000082,-0.37667320177100005
ACH-000085,-0.311433009157
ACH-000086,-0.323773163825
ACH-000087,-0.143244379999
ACH-000092,-0.282481897558
ACH-000095,-0.511607081579
ACH-000097,-0.407444734291
ACH-000098,-0.244168668275
ACH-000099,-0.41817656531999997
ACH-000108,-0.34365489740500005
ACH-000113,-0.5181002027970001
ACH-000115,-0.152484309686
ACH-000116,-0.342598837007
ACH-000118,-0.324910430748
ACH-000120,-0.605937695465
ACH-000123,-0.306340162664
ACH-000127,-0.295067993682
ACH-000128,-0.230342412998
ACH-000132,-0.211463786401
ACH-000133,-0.39267326364200006
ACH-000137,-0.38785001785400003
ACH-000138,-0.671970593878
ACH-000142,-0.430810390497
ACH-000143,-0.294665449384
ACH-000146,-0.30479784812399996
ACH-000148,-0.704554519219
ACH-000150,-0.60310131784
ACH-000152,-0.621755440608
ACH-000153,0.066099311662
ACH-000159,-0.584379786931
ACH-000160,-0.473075022364
ACH-000163,-0.556059535955
ACH-000167,-0.551709717093
ACH-000168,-0.497941958983
ACH-000169,-0.14414429854699998
ACH-000178,-0.441240451188
ACH-000182,-0.29055208673300004
ACH-000183,-0.326343702826
ACH-000188,-0.45121250810900004
ACH-000189,-0.44024696221500004
ACH-000190,-0.32353214562399996
ACH-000198,-0.247817419857
ACH-000204,-0.268059151739
ACH-000206,-0.021469809207900002
ACH-000207,-0.128769298876
ACH-000211,-0.361951818221
ACH-000215,-0.45703108492600003
ACH-000221,-0.251585537593
ACH-000222,-0.200614446256
ACH-000223,-0.26521785961800004
ACH-000226,-0.513145790392
ACH-000227,-0.792806575372
ACH-000228,-0.272933797514
ACH-000231,-0.522473709445
ACH-000232,-0.421345720846
ACH-000233,-0.47221344957199995
ACH-000234,-0.640312683789
ACH-000235,-0.58426164217
ACH-000237,-0.39634124892399997
ACH-000238,-0.6107842523100001
ACH-000243,-0.5907368988189999
ACH-000244,-0.7413183507790001
ACH-000246,-0.331515167227
ACH-000248,-0.360819919577
ACH-000250,-0.53893221546
ACH-000251,-0.715025138537
ACH-000253,-0.414808372649
ACH-000255,-0.43527556465499995
ACH-000256,-0.536363263715
ACH-000257,-0.139939575832
ACH-000258,-0.041904026669099995
ACH-000259,-0.416899602699
ACH-000260,-0.391903342793
ACH-000261,-0.370850664919
ACH-000262,-0.563993612046
ACH-000263,-0.45611944721500003
ACH-000264,-0.49155050335199996
ACH-000265,-0.315250348121
ACH-000266,-0.43223952743199995
ACH-000272,-0.5132850190420001
ACH-000273,-0.682196920354
ACH-000274,-0.347791229873
ACH-000277,-0.31911621996
ACH-000278,-0.329548635874
ACH-000279,-0.196769261642
ACH-000280,-0.29009971680999996
ACH-000281,-0.47902229938900004
ACH-000288,-0.645333298565
ACH-000291,-0.26072565990400004
ACH-000293,-0.24198136814100002
ACH-000294,-0.283270666409
ACH-000295,-0.229910045577
ACH-000296,-0.6774578719069999
ACH-000302,-0.179868867532
ACH-000304,-0.573919685164
ACH-000307,-0.148368122532
ACH-000308,-0.38972134586199997
ACH-000310,-0.7034200560130001
ACH-000311,-0.462246968791
ACH-000312,-0.316183403844
ACH-000315,-0.0542401061816
ACH-000316,-0.649388508533
ACH-000317,-0.37610946883
ACH-000318,-0.304388350001
ACH-000319,-0.496745305841
ACH-000320,-0.111159953332
ACH-000322,-0.410462066259
ACH-000323,-0.35814222774300003
ACH-000324,-0.5320644980120001
ACH-000329,-0.56755464479
ACH-000330,-0.581088388979
ACH-000331,-0.5708986717100001
ACH-000332,-0.389220334603
ACH-000334,-0.0788963923568
ACH-000335,-0.49797335171400003
ACH-000336,-0.46681661384900003
ACH-000337,-0.09631133138299999
ACH-000339,-0.393969834071
ACH-000341,-0.20556249832100001
ACH-000348,-0.636763623177
ACH-000350,-0.34198490757100003
ACH-000352,-0.327907903593
ACH-000356,-0.451738931263
ACH-000361,-0.41282058995
ACH-000362,-0.261364480957
ACH-000363,-0.289097320994
ACH-000364,0.00799352458912
ACH-000365,-0.419145036176
ACH-000366,-0.308111097805
ACH-000368,-0.45838230070200003
ACH-000374,-0.28662678169
ACH-000375,-0.44807918666900004
ACH-000376,-0.37754861773299997
ACH-000381,-0.362297591013
ACH-000383,-0.349305373022
ACH-000387,-0.257769008784
ACH-000389,-0.33704208117600004
ACH-000390,-0.285667876035
ACH-000393,-0.27284138554299997
ACH-000395,-0.43369225730300004
ACH-000397,-0.5766838819169999
ACH-000401,-0.596339816096
ACH-000402,0.0438006819492
ACH-000403,-0.607662008825
ACH-000404,-0.630395028197
ACH-000406,-0.210717647498
ACH-000407,-0.44278381700400005
ACH-000408,-0.228614845797
ACH-000410,-0.237586414525
ACH-000411,-0.525776060989
ACH-000414,-0.520696611804
ACH-000415,-0.5683475700899999
ACH-000416,-0.36814205294
ACH-000420,-0.377409273205
ACH-000421,-0.357838597792
ACH-000424,-0.17723117463799998
ACH-000425,-0.39058077904700006
ACH-000426,-0.04412700017059999
ACH-000427,-0.44624166728299997
ACH-000433,-0.701564209143
ACH-000436,-0.212610958904
ACH-000444,-0.17442063191799997
ACH-000445,-0.49033484554300005
ACH-000448,-0.310669060816
ACH-000450,-0.709856193954
ACH-000452,-0.29174010882199997
ACH-000454,-0.0351722219936
ACH-000458,-0.583269516511
ACH-000459,-0.406584288167
ACH-000460,-0.45895704796899994
ACH-000461,-0.15412549259199998
ACH-000463,-0.317197379255
ACH-000464,-0.725459189038
ACH-000466,-0.376906775207
ACH-000467,-0.26621954161
ACH-000468,-0.439633147875
ACH-000469,-0.400067442443
ACH-000470,-0.43743252695600005
ACH-000471,-0.559823814159
ACH-000472,-0.490813260854
ACH-000473,-0.285776517706
ACH-000475,-0.423462143533
ACH-000476,-0.2287172313
ACH-000477,-0.370693414863
ACH-000480,-0.44504369911200004
ACH-000481,-0.321208494864
ACH-000483,-0.431693605784
ACH-000484,0.021109961951099997
ACH-000485,-0.7207932359379999
ACH-000486,-0.376802844396
ACH-000487,-0.235563412636
ACH-000488,-0.265773447431
ACH-000490,-0.455927197422
ACH-000491,-0.541533788735
ACH-000495,-0.466660081118
ACH-000496,-0.42733621182
ACH-000499,-0.271962548849
ACH-000500,-0.10506739826
ACH-000502,-0.6157573341100001
ACH-000503,-0.162938781271
ACH-000505,-0.196053503136
ACH-000507,-0.363343721344
ACH-000510,-0.468311289207
ACH-000511,-0.46149256883100004
ACH-000512,-0.37133460312
ACH-000516,-0.43628914589199996
ACH-000517,-0.46074605138999997
ACH-000518,-0.2745621687
ACH-000520,-0.542243150938
ACH-000521,-0.582596030993
ACH-000522,-0.309467919998
ACH-000524,-0.37236851939000004
ACH-000527,-0.415622631934
ACH-000528,-0.388916379423
ACH-000537,-0.283458929683
ACH-000541,-0.49880012317
ACH-000542,-0.364073037927
ACH-000544,-0.632112352088
ACH-000545,-0.3672466784
ACH-000547,-0.636782305423
ACH-000548,-0.468080127786
ACH-000549,-0.404385647713
ACH-000550,-0.46470766009
ACH-000552,-0.525458635057
ACH-000556,-0.34249237526199994
ACH-000557,-0.30904908707199996
ACH-000570,-0.623033655125
ACH-000571,-0.287383830686
ACH-000573,-0.302888202061
ACH-000576,-0.301600856868
ACH-000580,-0.340437088464
ACH-000584,-0.153074887213
ACH-000585,-0.267540297344
ACH-000588,-0.26571423749899997
ACH-000589,-0.333568955805
ACH-000591,-0.32389164811500004
ACH-000593,-0.30824283664700003
ACH-000600,-0.5329641527560001
ACH-000601,-0.5893398209880001
ACH-000604,-0.264646046368
ACH-000605,-0.319263165394
ACH-000606,-0.37422989791
ACH-000608,-0.42923612346699996
ACH-000614,-0.210659984828
ACH-000616,-0.249706390538
ACH-000618,-0.338527948922
ACH-000619,-0.636658613347
ACH-000620,-0.203313774199
ACH-000621,-0.137293172116
ACH-000622,-0.529193511972
ACH-000623,-0.663701385713
ACH-000624,-0.462428743601
ACH-000627,-0.570114185916
ACH-000630,-0.518396200313
ACH-000632,-0.472551390462
ACH-000633,-0.665881654224
ACH-000637,-0.395815307715
ACH-000638,-0.628331999006
ACH-000646,-0.255394568634
ACH-000647,-0.502480264684
ACH-000648,-0.656762719683
ACH-000649,-0.383587428079
ACH-000651,-0.22914240145
ACH-000652,-0.3183773175
ACH-000653,-0.0914552281439
ACH-000657,-0.389668638962
ACH-000658,-0.217882698923
ACH-000661,-0.569464338975
ACH-000662,-0.6024648292939999
ACH-000663,-0.476963117702
ACH-000665,-0.39712723105
ACH-000671,-0.19333101030699998
ACH-000673,-0.560997181881
ACH-000676,-0.332978532416
ACH-000677,-0.24243441403000002
ACH-000681,-0.378666592993
ACH-000682,-0.26707199315900004
ACH-000683,-0.28546813027600004
ACH-000684,-0.857448241057
ACH-000688,-0.788144159152
ACH-000693,-0.42359865246699996
ACH-000694,-0.294698614694
