,SERPING1 (710)
ACH-000004,-0.0890660947841
ACH-000007,-0.259222632566
ACH-000009,0.14583688768300002
ACH-000011,-0.101193352536
ACH-000012,-0.124368326856
ACH-000013,-0.112643704421
ACH-000014,0.011002727394700002
ACH-000015,-0.079628422654
ACH-000017,-0.330706580865
ACH-000018,-0.10865269978
ACH-000019,0.044688856720900005
ACH-000021,-0.015318015203100001
ACH-000022,0.058123673573599995
ACH-000025,-0.094135957554
ACH-000028,-0.127734094561
ACH-000030,-0.0715605236724
ACH-000035,-0.218027869776
ACH-000036,-0.0845283650375
ACH-000037,-0.09252639444589998
ACH-000039,0.08593447346920001
ACH-000040,-0.13771133255
ACH-000041,-0.00391060145453
ACH-000042,-0.130018615324
ACH-000045,-0.06844406527119999
ACH-000047,0.005630023390680001
ACH-000052,-0.366184107461
ACH-000053,-0.0328199323672
ACH-000054,0.000605485292236
ACH-000055,0.021589281440400003
ACH-000060,-0.054082371115699995
ACH-000067,0.0073551797298600004
ACH-000070,-0.273649796158
ACH-000075,-0.204831525085
ACH-000078,-0.0690059139356
ACH-000082,-0.171984257124
ACH-000085,-0.114273679443
ACH-000086,-0.20366146178300001
ACH-000087,-0.20297723677700003
ACH-000092,-0.125371452347
ACH-000095,-0.0228414300577
ACH-000097,-0.18605829155
ACH-000098,-0.0330934853239
ACH-000099,-0.07585347835850001
ACH-000108,-0.169083242777
ACH-000113,-0.14090424539000002
ACH-000115,0.113857867248
ACH-000116,-0.161663190199
ACH-000118,-0.16908750638599998
ACH-000120,-0.09753600356060001
ACH-000123,-0.0429585849753
ACH-000127,-0.0360399951294
ACH-000128,0.065533490321
ACH-000132,-0.232987435055
ACH-000133,-0.18816956034
ACH-000137,-0.0890422245163
ACH-000138,-0.0346053970146
ACH-000142,-0.327523977137
ACH-000143,-0.205454260053
ACH-000146,-0.172608552657
ACH-000148,0.0220389378558
ACH-000150,0.160359637181
ACH-000152,-0.0492236151222
ACH-000153,-0.17279197142299998
ACH-000159,-0.054467965723299996
ACH-000160,0.000866965808587
ACH-000163,-0.13765848057
ACH-000167,0.20975893786699998
ACH-000168,-0.00591495410917
ACH-000169,-0.133600513912
ACH-000178,-0.14659176413
ACH-000182,-0.056447691036900005
ACH-000183,-0.0583713392504
ACH-000188,-0.316132771267
ACH-000189,-0.048748171151599996
ACH-000190,-0.011800443497299999
ACH-000198,-0.178579880027
ACH-000204,-0.288883682845
ACH-000206,0.00442592956972
ACH-000207,-0.0400957511646
ACH-000211,-0.18710658258699997
ACH-000215,-0.0321820197934
ACH-000221,-0.299969137855
ACH-000222,0.211683695656
ACH-000223,-0.1390404568
ACH-000226,-0.13974220125
ACH-000227,0.026762007264099996
ACH-000228,0.013828770395500001
ACH-000231,-0.0415819793101
ACH-000232,-0.005975099721210001
ACH-000233,-0.150290442304
ACH-000234,0.0222616533407
ACH-000235,-0.08032574856319999
ACH-000237,-0.0859218777081
ACH-000238,-0.172660156727
ACH-000243,0.07221187601819999
ACH-000244,-0.422065043499
ACH-000246,-0.0625469396955
ACH-000248,-0.422684069446
ACH-000250,-0.18993753950800002
ACH-000251,0.191493333538
ACH-000253,-0.303743313821
ACH-000255,-0.207814447408
ACH-000256,-0.111302578344
ACH-000257,-0.0445570439477
ACH-000258,0.0168979739751
ACH-000259,-0.058783760718
ACH-000260,-0.120749440218
ACH-000261,-0.255718308647
ACH-000262,-0.0502494737328
ACH-000263,-0.360842560044
ACH-000264,-0.291976970955
ACH-000265,-0.0015797912050399998
ACH-000266,0.0249390755008
ACH-000272,-0.08023044781580001
ACH-000273,-0.044651197529
ACH-000274,-0.0321917297974
ACH-000277,-0.279990478959
ACH-000278,0.128783360965
ACH-000279,-0.125063412141
ACH-000280,-0.0776145824163
ACH-000281,0.0127929002896
ACH-000288,-0.10292160579399999
ACH-000291,0.087202491198
ACH-000293,-0.24531056222199998
ACH-000294,-0.103415819104
ACH-000295,0.135053523509
ACH-000296,-0.134468109015
ACH-000302,-0.19854054654599998
ACH-000304,-0.12218931618899999
ACH-000307,-0.07944424818939999
ACH-000308,-0.12566122360200002
ACH-000310,0.125660123391
ACH-000311,0.0208357784744
ACH-000312,0.036684782442
ACH-000315,-0.455609970237
ACH-000316,0.0214492146909
ACH-000317,-0.199038796152
ACH-000318,-0.225619909015
ACH-000319,-0.128111665077
ACH-000320,0.236233380278
ACH-000322,-0.119265617785
ACH-000323,-0.319888070573
ACH-000324,-0.08034707570749999
ACH-000329,-0.0926123613214
ACH-000330,-0.312762406085
ACH-000331,-0.08277605083860001
ACH-000332,-0.043913668064
ACH-000334,-0.0267285293155
ACH-000335,-0.169502422837
ACH-000336,-0.185468554297
ACH-000337,-0.430011630652
ACH-000339,-0.17328379074499997
ACH-000341,-0.141015798294
ACH-000348,-0.014318947367799999
ACH-000350,0.033335803732
ACH-000352,-0.199226767983
ACH-000356,-0.20658010860999998
ACH-000361,-0.138086360978
ACH-000362,0.024768103753499998
ACH-000363,-0.000955086755981
ACH-000364,-0.00994555032393
ACH-000365,-0.13625162947799999
ACH-000366,-0.276983126343
ACH-000368,-0.067746422237
ACH-000374,-0.0216412247475
ACH-000375,-0.0384856466204
ACH-000376,-0.117320918963
ACH-000381,-0.21249299965
ACH-000383,-0.226961023029
ACH-000387,-0.0037236636722199996
ACH-000389,-0.060352890281800006
ACH-000390,-0.230201549264
ACH-000393,-0.144650948733
ACH-000395,-0.0125692781254
ACH-000397,0.00274097510096
ACH-000401,-0.20494256496
ACH-000402,-0.164692522309
ACH-000403,0.024914065607599997
ACH-000404,-0.231305463754
ACH-000406,-0.101527390673
ACH-000407,-0.136851164365
ACH-000408,0.0334837229971
ACH-000410,-0.0637215788992
ACH-000411,-0.22092501070099999
ACH-000414,-0.056596355940300005
ACH-000415,-0.204366817662
ACH-000416,0.0017543616424100003
ACH-000420,-0.147006319248
ACH-000421,-0.15853764403200002
ACH-000424,-0.0141782452606
ACH-000425,0.0115088975276
ACH-000426,0.0314171696661
ACH-000427,-0.154144780064
ACH-000433,-0.212499906331
ACH-000436,-0.0824832675711
ACH-000444,-0.0059773740922200004
ACH-000445,-0.00898038732601
ACH-000448,-0.163322855443
ACH-000450,-0.24155710969799998
ACH-000452,-0.111628345681
ACH-000454,-0.08144222752889999
ACH-000458,-0.085588263573
ACH-000459,-0.256217947288
ACH-000460,-0.0625845582551
ACH-000461,-0.20909247586399998
ACH-000463,0.0776323015591
ACH-000464,0.046618118062500005
ACH-000466,0.00111208941555
ACH-000467,-0.126539849302
ACH-000468,-0.120427297341
ACH-000469,-0.132391911471
ACH-000470,0.14429242110999999
ACH-000471,-0.059716130672
ACH-000472,-0.0902815998489
ACH-000473,-0.08495729897189999
ACH-000475,-0.0331951583019
ACH-000476,-0.00474008321633
ACH-000477,0.054730438317
ACH-000480,-0.33792887234700003
ACH-000481,-0.137855031752
ACH-000483,-0.0558239835399
ACH-000484,-0.242872577531
ACH-000485,-0.13399105654500001
ACH-000486,-0.188022682283
ACH-000487,-0.0773030666487
ACH-000488,-0.126560332246
ACH-000490,-0.127999108172
ACH-000491,-0.0021733924663699996
ACH-000495,0.0685037635183
ACH-000496,-0.24076422768199998
ACH-000499,0.059555523996599996
ACH-000500,-0.33959560616800005
ACH-000502,0.030299628415399998
ACH-000503,0.142974420797
ACH-000505,-0.259250277259
ACH-000507,-0.124612907612
ACH-000510,-0.15436761945
ACH-000511,0.019281654108400003
ACH-000512,-0.114795488025
ACH-000516,-0.122789435627
ACH-000517,-0.0509370579755
ACH-000518,-0.138026539062
ACH-000520,-0.16242380563
ACH-000521,-0.00554205628636
ACH-000522,-0.16865796804299998
ACH-000524,0.0540235959734
ACH-000527,-0.00824152313017
ACH-000528,-0.048479040714499995
ACH-000537,-0.209182032518
ACH-000541,-0.0179482784499
ACH-000542,0.00944413381509
ACH-000544,-0.290147363779
ACH-000545,-0.337096702218
ACH-000547,0.04603627342569999
ACH-000548,-0.20812623431
ACH-000549,-0.140207062558
ACH-000550,0.06389592317340001
ACH-000552,-0.190883038241
ACH-000556,-0.045527725787000005
ACH-000557,-0.254103834388
ACH-000570,-0.108026052587
ACH-000571,-0.210402671077
ACH-000573,-0.224379212976
ACH-000576,0.0740978511176
ACH-000580,-0.0724810964315
ACH-000584,-0.143659197731
ACH-000585,-0.09264550781919999
ACH-000588,-0.09883617492939999
ACH-000589,-0.05109534650880001
ACH-000591,-0.03363906637
ACH-000593,-0.19444911601700002
ACH-000600,-0.147991537052
ACH-000601,-0.0411922761686
ACH-000604,-0.0136181547554
ACH-000605,-0.127517809159
ACH-000606,-0.272291997769
ACH-000608,-0.0940334548194
ACH-000614,-0.392757879813
ACH-000616,-0.083180624178
ACH-000618,-0.252448661318
ACH-000619,-0.44484832102300004
ACH-000620,-0.0269886047349
ACH-000621,-0.0155399850986
ACH-000622,-0.322936760467
ACH-000623,-0.213860581527
ACH-000624,-0.0632477835099
ACH-000627,0.00044512666966800004
ACH-000630,-0.20058924053100002
ACH-000632,0.022983980367299997
ACH-000633,-0.12069901511299999
ACH-000637,-0.223932317329
ACH-000638,-0.126186558067
ACH-000646,-0.07406863073919999
ACH-000647,-0.13817017105
ACH-000648,0.152373778943
ACH-000649,-0.185226715996
ACH-000651,-0.166321568762
ACH-000652,-0.154113913485
ACH-000653,-0.357261025214
ACH-000657,-0.086238523844
ACH-000658,-0.137796017733
ACH-000661,-0.260500582246
ACH-000662,-0.041677504853
ACH-000663,-0.0931239434265
ACH-000665,-0.194769914445
ACH-000671,-0.09563154629489999
ACH-000673,-0.09168676063860001
ACH-000676,-0.08645643003100001
ACH-000677,0.13047514475299998
ACH-000681,-0.200927934941
ACH-000682,-0.0597111940095
ACH-000683,-0.0868144641123
ACH-000684,-0.30248994663
ACH-000688,0.07753962609869999
ACH-000693,-0.210715758108
ACH-000694,-0.0514232042713
ACH-000695,0.055328627000000005
ACH-000696,-0.0121227181947
ACH-000697,-0.259965071963
ACH-000699,-0.0795278876082
ACH-000701,0.17150080402100001
ACH-000706,-0.0655280109606
ACH-000711,-0.07218170162899999
ACH-000713,-0.24222474885200002
ACH-000714,-0.24913296801600002
ACH-000718,-0.18384324895399998
ACH-000720,-0.13572199466499998
ACH-000721,-0.15094200887700002
ACH-000724,0.011770370244
ACH-000725,-0.185965143105
ACH-000732,-0.245298946702
ACH-000734,-0.17411783495799998
ACH-000735,-0.228310084617
ACH-000736,-0.116614335363
ACH-000738,-0.250823391345
ACH-000746,0.0697141617526
ACH-000747,-0.146057855796
ACH-000748,-0.0715880528168
ACH-000753,-0.131673281422
ACH-000756,-0.0725802942805
ACH-000757,-0.15072943372
ACH-000758,-0.183113806232
ACH-000760,-0.0923451561415
ACH-000763,-0.11508377074899999
ACH-000764,-0.39667908365099996
ACH-000765,-0.33943275361
ACH-000766,-0.0972635151467
ACH-000767,0.0183072632019
ACH-000768,-0.0320535917701
ACH-000769,0.00353423642912
ACH-000770,-0.12102739195000001
ACH-000771,-0.188720182916
ACH-000773,-0.149585330369
ACH-000776,-0.087890399366
ACH-000777,0.117070600948
ACH-000778,-0.3396615096
ACH-000781,-0.0795447614699
ACH-000782,-0.13358751683599998
ACH-000783,-0.145924516112
ACH-000784,-0.15371941498
ACH-000785,0.011021370748700002
ACH-000787,-0.021823623590599996
ACH-000788,-0.093335915888
ACH-000791,-0.0741665858228
ACH-000792,0.019881239864599998
ACH-000794,-0.22320070255999996
ACH-000796,-0.147131106084
ACH-000799,0.00784224172792
ACH-000800,0.24619932838199998
ACH-000802,-0.11159947479900001
ACH-000804,-0.0405177582213
ACH-000805,-0.0924773764177
ACH-000809,-0.0636748186619
ACH-000810,-0.14001578567700002
ACH-000811,-0.0665848090183
ACH-000817,-0.14299288985300002
ACH-000819,-0.0077955804645200005
ACH-000820,0.0940357263903
ACH-000821,-0.07796551108810001
ACH-000822,-0.224281033256
ACH-000823,-0.214636533339
ACH-000824,-0.11673011467
ACH-000827,-0.226231325952
ACH-000829,0.057945193769500004
ACH-000831,-0.120339825131
ACH-000832,-0.26585298216200004
ACH-000833,-0.141263843726
ACH-000834,-0.25715905307500003
ACH-000835,-0.012362560260299998
ACH-000836,-0.0645632171558
ACH-000837,-0.0162798913016
ACH-000838,-0.274388361169
ACH-000839,-0.183816388444
ACH-000840,-0.150438224133
ACH-000841,-0.125146362355
ACH-000843,-0.07421957854330001
ACH-000846,-0.105134228617
ACH-000847,-0.241181350717
ACH-000848,-0.22193869221
ACH-000849,-0.045705987395900004
ACH-000851,-0.174717189811
ACH-000855,0.169076482269
ACH-000856,-0.104698664484
ACH-000858,-0.19183519116999997
ACH-000859,-0.187208781676
ACH-000861,-0.25422727387899996
ACH-000862,0.030207035394099996
ACH-000865,-0.223790533487
ACH-000866,-0.11282465475600001
ACH-000867,-0.18868200917599998
ACH-000869,0.023080867182800002
ACH-000872,-0.11408052664999999
ACH-000873,-0.07327379950730001
ACH-000876,-0.17451814346099997
ACH-000878,-0.257177402253
ACH-000880,0.0607847724307
ACH-000881,-0.22201232456599998
ACH-000882,-0.190588613531
ACH-000884,-0.10425002481000001
ACH-000885,0.017598928114
ACH-000887,-0.243188166316
ACH-000888,-0.136372097026
ACH-000889,-0.08585491159530001
ACH-000890,-0.37196945870399994
ACH-000896,-0.007872017819109999
ACH-000898,-0.150649158486
ACH-000900,-0.0666979617742
ACH-000901,-0.183174350283
ACH-000905,-0.160915255734
ACH-000906,-0.0817861849956
ACH-000907,0.09661834352870001
ACH-000910,-0.177785844037
ACH-000911,-0.0662586144639
ACH-000912,-0.167136339061
ACH-000913,-0.0359822659877
ACH-000915,-0.11054768198300001
ACH-000916,0.005291298734060001
ACH-000917,-0.045643120068
ACH-000921,-0.26085564028999997
ACH-000924,-0.155123614231
ACH-000926,-0.120861488314
ACH-000928,-0.025031164767
ACH-000929,-0.34564133957800003
ACH-000932,-0.097068047397
ACH-000935,-0.238056290534
ACH-000936,-0.34265902058799996
ACH-000937,-0.0635279781256
ACH-000938,-0.13401603771099999
ACH-000939,-0.070968279079
ACH-000941,-0.236346287913
ACH-000943,-0.0978298387352
ACH-000946,-0.311276113777
ACH-000947,-0.083023581439
ACH-000948,-0.131183674846
ACH-000950,-0.21426449286
ACH-000953,-0.144944204218
ACH-000957,-0.328527096344
ACH-000958,-0.161392323928
ACH-000960,-0.0435166332794
ACH-000963,-0.18126847855300002
ACH-000968,-0.19673854289700002
ACH-000969,-0.139893800617
ACH-000973,-0.09222790461210001
ACH-000974,-0.0337786485506
ACH-000975,-0.0252589269586
ACH-000976,0.00450850796186
ACH-000978,-0.07416786168100001
ACH-000980,-0.06749234442480001
ACH-000984,-0.09256166692460001
ACH-000986,-0.027911095698799997
ACH-000988,-0.19453365847100001
ACH-000993,0.0153556095772
ACH-000994,-0.0559915974529
ACH-000996,-0.125023698207
ACH-001001,0.015436058872
ACH-001020,-0.046528023539000006
ACH-001028,-0.0543776586041
ACH-001031,-0.051791234021699994
ACH-001038,-0.13863783958599998
ACH-001048,-0.24982172638500003
ACH-001050,-0.14141154473200002
ACH-001053,-0.162231705858
ACH-001054,-0.0524479162516
ACH-001061,-0.10128998637299999
ACH-001067,-0.151504454992
ACH-001075,-0.08584736357560001
ACH-001096,-0.195109738541
ACH-001128,0.00790136754383
ACH-001134,-0.161973011239
ACH-001151,-0.013483876295700001
ACH-001163,-0.18782287940900003
ACH-001164,-0.19674998906399999
ACH-001173,-0.150172192181
ACH-001183,0.00136392771524
ACH-001184,0.112020397205
ACH-001190,-0.376225964629
ACH-001192,-0.266662770049
ACH-001193,0.0666863754358
ACH-001196,-0.117487665021
ACH-001197,-0.24218949407200002
ACH-001205,-0.08960243215810001
ACH-001211,-0.080369739587
ACH-001212,-0.203419697419
ACH-001228,-0.0525544217081
ACH-001232,-0.0464003466323
ACH-001239,-0.0787972770942
ACH-001274,-0.194490599106
ACH-001275,-0.166883188539
ACH-001277,-0.529979806974
ACH-001278,-0.0776529562399
ACH-001280,-0.0381414593809
ACH-001283,-0.288357665422
ACH-001289,-0.14143005482899998
ACH-001295,-0.0801786430293
ACH-001300,-0.12663114524900002
