,SHISA5 (51246)
ACH-000004,-0.535776041053
ACH-000007,-0.36775169672799995
ACH-000009,-0.275877860081
ACH-000011,-0.159978076095
ACH-000012,-0.309835852129
ACH-000013,-0.261409579164
ACH-000014,0.023094545184900003
ACH-000015,-0.196450199923
ACH-000017,-0.29848292430999995
ACH-000018,-0.163023439144
ACH-000019,-0.245690488596
ACH-000021,-0.240259271549
ACH-000022,-0.40199301316799996
ACH-000025,-0.251999915959
ACH-000028,-0.33731307695100005
ACH-000030,-0.231413428709
ACH-000035,-0.338960798528
ACH-000036,-0.206903716951
ACH-000037,-0.385441024202
ACH-000039,-0.26739112587499997
ACH-000040,-0.210403536298
ACH-000041,-0.29466050479
ACH-000042,-0.386071927059
ACH-000045,-0.19702211520100002
ACH-000047,-0.07628857819780001
ACH-000052,-0.28148281059700003
ACH-000053,-0.130087383759
ACH-000054,-0.294620798357
ACH-000055,-0.400454336778
ACH-000060,-0.371319903948
ACH-000067,-0.197750168994
ACH-000070,-0.428060286325
ACH-000075,-0.295171800524
ACH-000078,-0.252660660404
ACH-000082,-0.34954784276
ACH-000085,0.030592681396
ACH-000086,-0.182873504064
ACH-000087,-0.153289892164
ACH-000092,-0.287228083074
ACH-000095,-0.191952229308
ACH-000097,-0.203533565878
ACH-000098,-0.253884042581
ACH-000099,-0.14889278380999998
ACH-000108,-0.290465960056
ACH-000113,-0.0511156181215
ACH-000115,-0.282672642829
ACH-000116,-0.0792277151608
ACH-000118,-0.283149315437
ACH-000120,-0.099592275123
ACH-000123,-0.451392047633
ACH-000127,-0.223193089862
ACH-000128,-0.316402335046
ACH-000132,-0.158890454756
ACH-000133,-0.18302837245200002
ACH-000137,-0.38980482410499995
ACH-000138,-0.21925415571600002
ACH-000142,-0.258015201237
ACH-000143,-0.245914893708
ACH-000146,-0.315948174783
ACH-000148,-0.20820394252399999
ACH-000150,-0.537400738761
ACH-000152,-0.345742257786
ACH-000153,-0.140398351684
ACH-000159,-0.44826825963699996
ACH-000160,-0.37608643746
ACH-000163,-0.401641853851
ACH-000167,-0.309660993414
ACH-000168,-0.190021271665
ACH-000169,-0.437379377949
ACH-000178,-0.12411475429300001
ACH-000182,-0.261191684578
ACH-000183,-0.0771388045442
ACH-000188,-0.22741850156500001
ACH-000189,-0.156730470645
ACH-000190,-0.269302959353
ACH-000198,-0.187038007458
ACH-000204,-0.128417203749
ACH-000206,-0.318082879696
ACH-000207,-0.261569793954
ACH-000211,-0.35075077836400004
ACH-000215,-0.191420336623
ACH-000221,-0.334710031116
ACH-000222,-0.156999152472
ACH-000223,-0.21670089073000004
ACH-000226,-0.199994184879
ACH-000227,-0.442764870378
ACH-000228,-0.406130255165
ACH-000231,-0.275695100975
ACH-000232,-0.17150074966200002
ACH-000233,-0.211764775513
ACH-000234,-0.272896367822
ACH-000235,-0.20469021098200002
ACH-000237,-0.261969441421
ACH-000238,-0.28951504869000005
ACH-000243,-0.278986118631
ACH-000244,-0.20903095494000004
ACH-000246,-0.120632558172
ACH-000248,-0.324008479345
ACH-000250,-0.271031567536
ACH-000251,-0.317230785377
ACH-000253,-0.16653382112
ACH-000255,-0.195975276564
ACH-000256,-0.337700765259
ACH-000257,-0.7499031578700001
ACH-000258,0.023004757395000002
ACH-000259,-0.278328230791
ACH-000260,-0.25447772114100004
ACH-000261,-0.0549813367636
ACH-000262,-0.0493982832949
ACH-000263,-0.41703143556500005
ACH-000264,-0.331855109721
ACH-000265,-0.354222650849
