,APOBEC3B (9582)
ACH-000467,-0.159160492646
ACH-000468,-0.0115620793429
ACH-000469,0.119645974592
ACH-000470,-0.26371911424000005
ACH-000471,-0.0924457316789
ACH-000472,-0.189983523924
ACH-000473,-0.237545178519
ACH-000475,-0.0825519134447
ACH-000476,0.161643531495
ACH-000477,-0.307590539316
ACH-000480,-0.013111791168200002
ACH-000481,-0.291023020678
ACH-000483,-0.20965777762600002
ACH-000484,0.17644481754799998
ACH-000485,-0.104265653208
ACH-000486,-0.0823579466982
ACH-000487,-0.123361243533
ACH-000488,-0.217508415208
ACH-000490,0.0320833998051
ACH-000491,0.0757411872642
ACH-000495,0.0293552057436
ACH-000496,-0.143703477465
ACH-000499,-0.226132649101
ACH-000500,0.377273197655
ACH-000502,-0.0371969821113
ACH-000503,-0.18090341922000003
ACH-000505,-0.0859996223666
ACH-000507,-0.08212353179939999
ACH-000510,-0.165226444827
ACH-000511,-0.167255855515
ACH-000512,0.07382884687960001
ACH-000516,-0.276328185735
ACH-000517,-0.160572452858
ACH-000518,-0.189395685945
ACH-000520,-0.07988665750900001
ACH-000521,-0.11395700955499999
ACH-000522,-0.0366747877864
ACH-000524,-0.113304994744
ACH-000527,-0.14901463384000002
ACH-000528,-0.142436192727
ACH-000537,-0.10944824216700001
ACH-000541,0.0866952246638
ACH-000542,-0.0956778989494
ACH-000544,-0.18984800483699998
ACH-000545,-0.11852832113299999
ACH-000547,-0.0747915342525
ACH-000548,-0.0975774838882
ACH-000549,-0.354896594846
ACH-000550,-0.0357530280059
ACH-000552,-0.033279627330400005
ACH-000556,-0.202500901283
ACH-000557,-0.00653492870937
ACH-000570,-0.25481582509
ACH-000571,-0.387985200621
ACH-000573,-0.134475957643
ACH-000576,-0.12605625963300002
ACH-000580,0.0585477320087
ACH-000584,-0.0102227059679
ACH-000585,-0.0334852369446
ACH-000588,-0.29776906927700003
ACH-000589,-0.164384536119
ACH-000591,-0.176603987847
ACH-000593,0.006095600213020001
ACH-000600,-0.022595377187000002
ACH-000601,-0.0820397282492
ACH-000604,-0.13688454574
ACH-000605,-0.109887409336
ACH-000606,-0.0190521378192
ACH-000608,-0.253654094861
ACH-000614,0.119641060637
ACH-000616,0.15711282217800002
ACH-000618,-0.0409030712597
ACH-000619,-0.06727611021930001
ACH-000620,-0.0843117471633
ACH-000621,-0.182200992173
ACH-000622,-0.0025149221325100005
ACH-000623,-0.24241319038400003
ACH-000624,-0.104055620603
ACH-000627,-0.207378043732
ACH-000630,-0.118347929523
ACH-000632,-0.23467646264699998
ACH-000633,0.0119527785234
ACH-000637,-0.307364711819
ACH-000638,-0.10999210907099999
ACH-000646,-0.238885598266
ACH-000647,-0.145078672464
ACH-000648,0.161153812605
ACH-000649,-0.178840854811
ACH-000651,-0.07820305684989999
ACH-000652,-0.0587176661679
ACH-000653,-0.17942018850299998
ACH-000657,-0.15434929245999998
ACH-000658,-0.220031337473
ACH-000661,-0.0991552350437
ACH-000662,0.005515063232859999
ACH-000663,-0.326679416201
ACH-000665,-0.258631980077
ACH-000671,-0.238231197734
ACH-000673,-0.150150526272
ACH-000676,-0.132329626981
ACH-000677,-0.154760394059
ACH-000681,-0.20003846217000001
ACH-000682,0.010732478459399999
ACH-000683,-0.136687634851
ACH-000684,-0.125362799215
ACH-000688,-0.00486597943729
ACH-000693,-0.07615346527110001
ACH-000694,-0.192695574313
ACH-000695,-0.0757412381949
ACH-000696,-0.16866647602
ACH-000697,-0.414503327433
ACH-000699,-0.100719777559
ACH-000701,-0.00982568709101
ACH-000706,-0.132188597482
ACH-000711,-0.184428688009
ACH-000713,-0.165528448312
ACH-000714,-0.214481644614
ACH-000718,-0.10479140824699999
ACH-000720,-0.145179431039
ACH-000721,-0.221553417431
ACH-000724,-0.347552468036
ACH-000725,-0.130860967669
ACH-000732,-0.14022954991800002
ACH-000734,-0.0695411097192
ACH-000735,-0.134782431306
ACH-000736,-0.297227362201
ACH-000738,0.040180767765099996
ACH-000746,-0.11453724709100001
ACH-000747,-0.0233818771845
ACH-000748,-0.048440035018199996
ACH-000753,-0.0597202702841
ACH-000756,-0.093286763573
ACH-000757,-0.18686376309500002
ACH-000758,-0.0293706122615
ACH-000760,-0.0287432373599
ACH-000763,0.0618249718754
ACH-000764,-0.117720975866
ACH-000765,0.0135394321411
ACH-000766,-0.145654348236
ACH-000767,-0.268600914708
ACH-000768,-0.161644342481
ACH-000769,-0.102529480274
ACH-000770,-0.0699497061292
ACH-000771,-0.008515096439199999
ACH-000773,-0.276481322802
ACH-000776,-0.0218392493873
ACH-000777,-0.261848201458
ACH-000778,-0.0388520037643
ACH-000781,-0.205125457969
ACH-000782,-0.00354525467643
ACH-000783,-0.0235270518193
ACH-000784,-0.00159308731886
ACH-000785,-0.218670592996
ACH-000787,-0.0345711566387
ACH-000788,-0.193363257075
ACH-000791,-0.149132572745
ACH-000792,-0.043366572844199994
ACH-000794,-0.292991505128
ACH-000796,-0.134600557338
ACH-000799,-0.123155345777
ACH-000800,0.017829133801
ACH-000802,-0.10556104951300001
ACH-000804,-0.206023048312
ACH-000805,-0.262465112098
ACH-000809,-0.123030579637
ACH-000810,-0.435997154147
ACH-000811,-0.115272666495
ACH-000817,0.03669924508
ACH-000819,-0.0587703867311
ACH-000820,0.0570960214322
ACH-000821,0.0553275061901
ACH-000822,-0.0235061050556
ACH-000823,-0.104419003233
ACH-000824,-0.00230370978854
ACH-000827,-0.24912884336899999
ACH-000829,-0.051739096884
ACH-000831,-0.036146072705900006
ACH-000832,-0.118853311246
ACH-000833,-0.0843412042299
ACH-000834,-0.058167557675900004
ACH-000835,-0.0607213545821
ACH-000836,-0.116302958576
ACH-000837,-0.143716868934
ACH-000838,-0.428461135543
ACH-000839,0.0486662459652
ACH-000840,-0.0682148926516
ACH-000841,-0.19395897512899998
ACH-000843,-0.060867537573100004
ACH-000846,0.0559440079939
ACH-000847,0.10726063134500001
ACH-000848,-0.12163934759299999
ACH-000849,-0.136354942227
ACH-000851,-0.113148028794
ACH-000855,-0.06394192536040001
ACH-000856,-0.12268714100400001
ACH-000858,-0.148732414831
ACH-000859,-0.209351598831
ACH-000861,-0.10900248808499999
ACH-000862,-0.20921045568399999
ACH-000865,-0.0594912953455
ACH-000866,-0.15737777939099998
ACH-000867,-0.0749881063997
ACH-000869,-0.0463328762868
ACH-000872,-0.124237025221
ACH-000873,-0.181727168863
ACH-000876,-0.32222552492199996
ACH-000878,-0.252843391275
ACH-000880,-0.0427432866185
ACH-000881,-0.126526430041
ACH-000882,0.0210042328521
ACH-000884,-0.0429221511591
ACH-000885,-0.13071258858100002
ACH-000887,-0.231271215224
ACH-000888,-0.101903999874
ACH-000889,-0.0646212109083
ACH-000890,-0.245407486349
ACH-000896,-0.21993378467900002
ACH-000898,-0.129319635546
ACH-000900,-0.0029397959395200002
ACH-000901,-0.23742523283599998
ACH-000905,-0.0193223539925
ACH-000906,-0.16214691768
ACH-000907,0.09939021563200001
ACH-000910,-0.17404753853799998
ACH-000911,-0.151205351218
ACH-000912,-0.109579747968
ACH-000913,-0.100783571046
ACH-000915,0.0745527355904
ACH-000916,0.377255703638
ACH-000917,-0.0073399110575
ACH-000921,-0.16162210495100002
ACH-000924,-0.160329026268
ACH-000926,-0.215028306345
ACH-000928,-0.0524933440679
ACH-000929,-0.0659755426453
ACH-000932,-0.08373776240160001
ACH-000935,-0.293030625284
ACH-000936,-0.213167095473
ACH-000937,-0.00518189410755
ACH-000938,-0.172467256767
ACH-000939,-0.11383759360500001
ACH-000941,-0.117853203441
ACH-000943,-0.0805329649359
ACH-000946,-0.04046682693130001
ACH-000947,0.019710191873
ACH-000948,-0.065697001848
ACH-000950,0.016524711268499997
ACH-000953,-0.276683924724
ACH-000957,-0.16800115554900003
ACH-000958,0.13932190960000002
ACH-000960,-0.0630418661073
ACH-000963,-0.162171352337
ACH-000968,0.113946536513
ACH-000969,-0.09550595541319999
ACH-000973,-0.17650138965700002
ACH-000974,-0.119757042452
ACH-000975,-0.166011706121
ACH-000976,-0.012036873233499999
ACH-000978,0.0774116963177
ACH-000980,-0.0937368376418
ACH-000984,-0.054942998478699996
ACH-000986,-0.10599510039400001
ACH-000988,-0.174905525928
ACH-000993,-0.05203162008619999
ACH-000994,-0.11994502024
ACH-000996,-0.18750068503400003
ACH-001001,-0.11692152537999999
ACH-001020,-0.229929730679
ACH-001028,-0.024778599986200002
ACH-001031,0.0228268152592
ACH-001038,-0.19142976803599998
ACH-001048,-0.320885940531
ACH-001050,-0.0679510748997
ACH-001053,-0.340222546543
ACH-001054,-0.08034286247660001
ACH-001061,-0.000665227388154
ACH-001067,-0.0832063264384
ACH-001075,-0.305263223051
ACH-001096,-0.0208457035797
ACH-001128,-0.320522320662
ACH-001134,-0.0490629168281
ACH-001151,-0.143867797074
ACH-001163,-0.23660704337699998
ACH-001164,-0.206908423389
ACH-001173,-0.21082992169300002
ACH-001183,-0.271818797825
ACH-001184,-0.101943931916
ACH-001190,-0.158394113457
ACH-001192,0.00417559475151
ACH-001193,-0.239554154995
ACH-001196,-0.186786658277
ACH-001197,-0.264333649156
ACH-001205,-0.0342580067643
ACH-001211,0.0535365590869
ACH-001212,-0.268139235822
ACH-001228,-0.056724875877300004
ACH-001232,-0.104921146391
ACH-001239,-0.23407834065699998
ACH-001274,-0.12862717590199998
ACH-001275,0.0367174401245
ACH-001277,-0.21292485787999998
ACH-001278,-0.0171520487499
ACH-001280,-0.199452239555
ACH-001283,-0.108652583762
ACH-001289,-0.0625457176676
ACH-001295,-0.137052253928
ACH-001300,-0.195959671798
ACH-001301,0.09309099626930001
ACH-001302,0.0975482028819
ACH-001303,-0.0831753875898
ACH-001306,-0.0858706548555
ACH-001318,-0.11971533230999999
ACH-001322,-0.07787527500830001
ACH-001328,-0.0297244231185
ACH-001332,-0.30438072846500003
ACH-001333,-0.117668242203
ACH-001336,-0.23088299960099998
ACH-001340,-0.0627877964382
ACH-001346,-0.16996460025600002
ACH-001353,-0.0720049966385
ACH-001354,-0.014902854774200001
ACH-001367,-0.21095267788
ACH-001368,-0.167110182146
ACH-001374,-0.0518235320278
ACH-001375,-0.156288464453
ACH-001377,0.0236238596477
ACH-001380,-0.0511737869111
ACH-001391,-0.11162517237099999
ACH-001407,-0.145190139493
ACH-001408,-0.130377442262
ACH-001413,-0.117016672323
ACH-001430,0.14948193249000002
ACH-001431,-0.0649512491504
ACH-001450,-0.161664865075
ACH-001496,-0.267051107566
ACH-001500,-0.0577049479494
ACH-001521,-0.395054011232
ACH-001523,-0.0375100619419
ACH-001532,-0.18235802387299999
ACH-001536,-0.17756400074099998
ACH-001550,-0.258667804069
ACH-001552,-0.042924223903099995
ACH-001554,-0.143724461131
ACH-001645,-0.258671979819
ACH-001654,-0.0333712787434
ACH-001715,-0.378558482468
ACH-001735,-0.191955940231
ACH-001736,-0.185436943774
ACH-001737,-0.47482457528800004
ACH-001740,-0.152355949984
ACH-001745,-0.16274993398499998
ACH-001750,-0.207432343926
ACH-001765,-0.21775177664700002
ACH-001956,-0.101130217469
ACH-001957,0.101959878068
