,TSN (7247)
ACH-000004,0.026017325568499998
ACH-000007,0.21898034408199998
ACH-000009,0.23072913229800002
ACH-000011,0.0803081863077
ACH-000012,0.281646869463
ACH-000013,0.248020003398
ACH-000014,-0.14305323505999998
ACH-000015,0.287677190862
ACH-000017,0.203320598915
ACH-000018,0.264025125523
ACH-000019,0.0576046299935
ACH-000021,0.189787477319
ACH-000022,0.233038593768
ACH-000025,0.159449210084
ACH-000028,0.27704430333700003
ACH-000030,0.146574350996
ACH-000035,0.151840513838
ACH-000036,-0.0205346338427
ACH-000037,0.196868449543
ACH-000039,-0.134523466342
ACH-000040,0.260926301688
ACH-000041,0.177687382733
ACH-000042,0.201159607665
ACH-000045,-0.0267340591175
ACH-000047,0.163054858896
ACH-000052,-0.30646461961599997
ACH-000053,0.191952231555
ACH-000054,0.122563220841
ACH-000055,0.238620370355
ACH-000060,0.161210122399
ACH-000067,0.045996454776
ACH-000070,0.1022956549
ACH-000075,0.10038526570499999
ACH-000078,0.39607186417900003
ACH-000082,0.138640761069
ACH-000085,-0.17133424754999999
ACH-000086,0.20030616669799997
ACH-000087,-0.052281568486999996
ACH-000092,0.101176714899
ACH-000095,0.16746665246099998
ACH-000097,0.191362693618
ACH-000098,0.0916178991732
ACH-000099,0.17681753435400002
ACH-000108,0.22336068943000004
ACH-000113,0.258890814265
ACH-000115,0.249317537223
ACH-000116,0.169125696237
ACH-000118,0.076615592811
ACH-000120,0.182160363279
ACH-000123,-0.0371009026389
ACH-000127,0.18540372487
ACH-000128,0.0975874427915
ACH-000132,0.0822223675152
ACH-000133,0.09568274672689998
ACH-000137,0.180871836899
ACH-000138,0.348838734804
ACH-000142,0.163514965359
ACH-000143,0.255471510973
ACH-000146,0.164568104982
ACH-000148,0.256410933206
ACH-000150,0.153286913725
ACH-000152,0.10866217274800001
ACH-000153,0.294571747006
ACH-000159,0.0697615226498
ACH-000160,0.20518381473900002
ACH-000163,0.277194461172
ACH-000167,0.418164064785
ACH-000168,-0.0385645324174
ACH-000169,0.20509893782000002
ACH-000178,0.152905480805
ACH-000182,0.227390379861
ACH-000183,0.0967897283735
ACH-000188,0.12143206434
ACH-000189,-0.00311796393865
ACH-000190,0.12351978800999999
ACH-000198,0.124140491516
ACH-000204,-0.0182381324558
ACH-000206,0.284228449841
ACH-000207,0.22861954771600002
ACH-000211,0.0783095487213
ACH-000215,0.198278871443
ACH-000221,0.0799908594259
ACH-000222,0.130869322705
ACH-000223,0.07563882884610001
ACH-000226,0.169269586018
ACH-000227,0.440050350998
ACH-000228,0.207647287113
ACH-000231,0.225459154968
ACH-000232,0.159346497696
ACH-000233,0.190714780055
ACH-000234,0.189292976208
ACH-000235,0.162566994131
ACH-000237,0.322243928004
ACH-000238,0.0529124784206
ACH-000243,0.125343604277
ACH-000244,-0.0340788684309
ACH-000246,0.148581478189
ACH-000248,0.00691665370799
ACH-000250,0.0854153209851
ACH-000251,0.09882751813780001
ACH-000253,0.129961716587
ACH-000255,-0.06499417204289999
ACH-000256,0.0668042638739
ACH-000257,0.0231437094485
ACH-000258,0.123982045316
ACH-000259,0.142100315035
ACH-000260,0.0708169246707
ACH-000261,0.20463681021699998
ACH-000262,0.135724732468
ACH-000263,0.100300453005
ACH-000264,0.128278483039
ACH-000265,0.124663830482
ACH-000266,0.171845312463
ACH-000272,0.040253376737
ACH-000273,0.27012094090300004
ACH-000274,0.06885000560339999
ACH-000277,0.32911900804099997
ACH-000278,0.302444732619
ACH-000279,0.0583350866208
ACH-000280,0.21968419214899998
ACH-000281,0.0520895430131
ACH-000288,0.145119437279
ACH-000291,0.0526257247872
ACH-000293,0.400766445444
ACH-000294,0.334777067428
ACH-000295,0.367705229592
ACH-000296,0.37639532616899996
ACH-000302,0.20379686325899998
ACH-000304,-0.0313892954878
ACH-000307,0.186040378135
ACH-000308,0.09704227063920001
ACH-000310,0.126293982051
ACH-000311,0.131520391999
ACH-000312,0.185019019009
ACH-000315,0.308020516558
ACH-000316,0.107517413465
ACH-000317,0.154049405685
ACH-000318,0.163408590631
ACH-000319,0.22292031007500002
ACH-000320,0.250297665229
ACH-000322,-0.169761566854
ACH-000323,0.05292806557469999
ACH-000324,0.064624683608
ACH-000329,0.09324766315310001
ACH-000330,0.34567683160400003
ACH-000331,0.128037133223
ACH-000332,0.218703988933
ACH-000334,0.296596144652
ACH-000335,0.19416178131499998
ACH-000336,0.216099689593
ACH-000337,0.383308689212
ACH-000339,0.0198099237986
ACH-000341,0.027901261143099997
ACH-000348,0.07316620890480001
ACH-000350,0.325539652874
ACH-000352,0.184904499794
ACH-000356,0.21402967170499998
ACH-000361,-0.09473550695630001
ACH-000362,0.158803172198
ACH-000363,0.226112501243
ACH-000364,0.162670993622
ACH-000365,0.143948794636
ACH-000366,0.190035776646
ACH-000368,0.171239342661
ACH-000374,-0.09367600493419999
ACH-000375,0.122998963203
ACH-000376,0.15061865512
ACH-000381,0.062447845205600004
ACH-000383,0.212303812007
ACH-000387,0.175290591968
ACH-000389,0.0670373232387
ACH-000390,0.050779965677300004
ACH-000393,0.22926209041999998
ACH-000395,0.23716440231600003
ACH-000397,0.10584266520300001
ACH-000401,0.0792904062465
ACH-000402,0.209169717459
ACH-000403,0.31288289089000004
ACH-000404,-0.243563461803
ACH-000406,0.128911447685
ACH-000407,0.115000710165
ACH-000408,0.0975300750467
ACH-000410,0.14803340826300002
ACH-000411,0.0433023351913
ACH-000414,0.14981020920399998
ACH-000415,0.138108427556
ACH-000416,0.18186121865200003
ACH-000420,0.238980435198
ACH-000421,0.192911575511
ACH-000424,0.18082897314
ACH-000425,0.0126746228559
ACH-000426,0.454698985483
ACH-000427,0.35444382611599995
ACH-000433,0.265818140749
ACH-000436,0.323697043196
ACH-000444,0.170171110385
ACH-000445,0.18203782494600002
ACH-000448,0.222442960054
ACH-000450,0.0673857338321
ACH-000452,0.307074312938
ACH-000454,0.07098791974660001
ACH-000458,0.35106435998499996
ACH-000459,0.256308608114
ACH-000460,0.134219839168
ACH-000461,0.178329944187
ACH-000463,0.114000911251
ACH-000464,0.203725438829
ACH-000466,0.325481949767
ACH-000467,0.162104263164
ACH-000468,0.13150138135
ACH-000469,0.11670586124000001
ACH-000470,0.316591289705
ACH-000471,0.157996645225
ACH-000472,0.230328486769
ACH-000473,0.08582307391169999
ACH-000475,0.169079456069
ACH-000476,0.035302561065300005
ACH-000477,-0.21555629149099997
ACH-000480,0.12276221448499999
ACH-000481,0.23642843429699997
ACH-000483,0.236559141347
ACH-000484,0.158283377156
ACH-000485,0.183957779824
ACH-000486,0.231990087471
ACH-000487,0.29483549915
ACH-000488,0.255814489002
ACH-000490,0.09653207983899999
ACH-000491,0.0629452626838
ACH-000495,-0.012861900312299999
ACH-000496,0.228959427871
ACH-000499,-0.03655170673119999
ACH-000500,0.07308590096
ACH-000502,0.19553598575800002
ACH-000503,0.20770112478100003
ACH-000505,0.026618254751200002
ACH-000507,0.269224620065
ACH-000510,0.0971897195105
ACH-000511,0.19241051564
ACH-000512,0.234865820057
ACH-000516,0.018908773279900003
ACH-000517,0.18721974153
ACH-000518,0.28438744920000003
ACH-000520,0.17073547253600002
ACH-000521,0.11948129604699999
ACH-000522,0.16608459410999998
ACH-000524,0.108307096868
ACH-000527,0.267544074007
ACH-000528,0.174346555858
ACH-000537,0.20192512605000001
ACH-000541,0.174945842788
ACH-000542,0.176338346132
ACH-000544,0.176299851371
ACH-000545,0.057627318246
ACH-000547,0.161834530132
ACH-000548,0.0507454672726
ACH-000549,0.18595286490600002
ACH-000550,0.09546834725810001
ACH-000552,0.201806371517
ACH-000556,0.0384228318549
ACH-000557,0.2242775289
ACH-000570,0.0789517158727
ACH-000571,0.305659359207
ACH-000573,0.040263883104199996
ACH-000576,0.08602185406469999
ACH-000580,0.31578947893599996
ACH-000584,0.258371183758
ACH-000585,0.200285670658
ACH-000588,0.386921495334
ACH-000589,0.109310432251
ACH-000591,0.0790725218542
ACH-000593,0.0941220418643
