,MACF1 (23499)
ACH-000375,-0.155631974767
ACH-000376,-0.141534770867
ACH-000381,-0.20306983695099998
ACH-000383,-0.0721042998701
ACH-000387,-0.10001173516
ACH-000389,-0.006132282084719999
ACH-000390,-0.215457096499
ACH-000393,-0.0262552381341
ACH-000395,0.146493450641
ACH-000397,-0.09354259353250001
ACH-000401,-0.239959116162
ACH-000402,-0.305028278563
ACH-000403,-0.142180515953
ACH-000404,-0.0338692402514
ACH-000406,-0.09757244427369999
ACH-000407,-0.20088214784699998
ACH-000408,0.06219653417769999
ACH-000410,-0.130052712758
ACH-000411,-0.28197434409899996
ACH-000414,-0.139042188588
ACH-000415,-0.0163065724113
ACH-000416,-0.0204035841377
ACH-000420,-0.20904123133900002
ACH-000421,-0.102239143316
ACH-000424,-0.104114822124
ACH-000425,0.0553554625719
ACH-000426,0.013681671897599999
ACH-000427,-0.161081910911
ACH-000433,-0.180022302053
ACH-000436,-0.300521372463
ACH-000444,-0.010641472747799998
ACH-000445,0.115761565132
ACH-000448,-0.250505784922
ACH-000450,0.024526745803200002
ACH-000452,0.051336568787
ACH-000454,-0.08430146893030001
ACH-000458,-0.199433721261
ACH-000459,-0.0362912111895
ACH-000460,-0.183732531452
ACH-000461,-0.35751250153999997
ACH-000463,0.060292162716800005
ACH-000464,-0.24470521701900003
ACH-000466,-0.17101798919599998
ACH-000467,-0.162679470495
ACH-000468,0.0538085939213
ACH-000469,-0.059713917835099994
ACH-000470,-0.161657018565
ACH-000471,-0.134480477395
ACH-000472,-0.008599230205870001
ACH-000473,0.108946190944
ACH-000475,-0.12243928047399999
ACH-000476,0.0524066960155
ACH-000477,-0.0976836296114
ACH-000480,-0.17817386633
ACH-000481,0.14457333474700002
ACH-000483,0.05058883583769999
ACH-000484,-0.173058323046
ACH-000485,-0.05665796553619999
ACH-000486,-0.0394011628076
ACH-000487,-0.105718808762
ACH-000488,-0.025712034845699998
ACH-000490,0.022798744251599997
ACH-000491,-0.0108023626593
ACH-000495,-0.0424759904909
ACH-000496,-0.0988077942144
ACH-000499,0.124518759261
ACH-000500,-0.0022644504348899998
ACH-000502,-0.0488765487886
ACH-000503,0.38938277880800004
ACH-000505,-0.18360368945500002
ACH-000507,-0.11769407975
ACH-000510,-0.140175532836
ACH-000511,-0.102073932065
ACH-000512,-0.176222923159
ACH-000516,-0.00238492602082
ACH-000517,-0.160238834082
ACH-000518,-0.168892336301
ACH-000520,-0.126788387738
ACH-000521,-0.379405810124
ACH-000522,-0.2160350432
ACH-000524,-0.037713034860300004
ACH-000527,-0.220030842128
ACH-000528,-0.067746945613
ACH-000537,-0.044041658748099996
ACH-000541,0.021927902023099997
ACH-000542,-0.054993715782699994
ACH-000544,0.13360829716199998
ACH-000545,-0.34543075435500004
ACH-000547,-0.488142836553
ACH-000548,-0.06520710398889999
ACH-000549,0.0643594335077
ACH-000550,-0.178021090588
ACH-000552,-0.0562287236201
ACH-000556,-0.04352362386030001
ACH-000557,-0.0764931467188
ACH-000570,-0.033547344722700004
ACH-000571,-0.060115483505600004
ACH-000573,-0.19828161217999998
ACH-000576,-0.209849714992
ACH-000580,0.409935457661
ACH-000584,-0.21604242168499999
ACH-000585,-0.127954802595
ACH-000588,0.0574373479653
ACH-000589,-0.15213971188300002
ACH-000591,-0.0020332686459800004
ACH-000593,-0.109580834861
ACH-000600,0.078461354609
ACH-000601,-0.15409036409399998
ACH-000604,-0.0167807934534
ACH-000605,-0.147292713589
ACH-000606,-0.0815827056967
ACH-000608,-0.22559995639699998
ACH-000614,-0.26866887867899997
ACH-000616,-0.119030254421
ACH-000618,0.051367196050199994
ACH-000619,-0.161883184094
ACH-000620,-0.07711128849780001
ACH-000621,-0.225441018938
ACH-000622,-0.104317427005
ACH-000623,-0.110004968397
ACH-000624,-0.017606682087400002
ACH-000627,0.165088025853
ACH-000630,-0.292634085013
ACH-000632,-0.24201630030000001
ACH-000633,-0.2385312881
ACH-000637,-0.019012457687599998
ACH-000638,-0.227080837985
ACH-000646,-0.420187012509
ACH-000647,-0.0550493440393
ACH-000648,-0.22481145959600002
ACH-000649,-0.145769160527
ACH-000651,-0.114549413644
ACH-000652,-0.454695654021
ACH-000653,-0.0744202148669
ACH-000657,-0.160593184833
ACH-000658,-0.18756290353799998
ACH-000661,-0.124670310713
ACH-000662,0.24807003725000001
ACH-000663,-0.043750255099400004
ACH-000665,-0.00342519259714
ACH-000671,0.042273857135199995
ACH-000673,-0.10197109853599999
ACH-000676,-0.145793598172
ACH-000677,-0.22022661666700002
ACH-000681,-0.16831083350499998
ACH-000682,-0.12193958227099999
ACH-000683,-0.122142939333
ACH-000684,0.0449605707137
ACH-000688,-0.249820051445
ACH-000693,-0.20082874649500002
ACH-000694,-0.039774056960800004
ACH-000695,0.016997102913899997
ACH-000696,-0.0735856915995
ACH-000697,-0.0362142408079
ACH-000699,0.0412297968392
ACH-000701,-0.283576024953
ACH-000706,-0.0193199192142
ACH-000711,-0.140458421395
ACH-000713,-0.288556693981
ACH-000714,-0.0987875649171
ACH-000718,-0.336712827279
ACH-000720,-0.008535789766779999
ACH-000721,-0.020725694572999998
ACH-000724,-0.471534863172
ACH-000725,-0.165471108626
ACH-000732,-0.0145287277451
ACH-000734,0.103647535372
ACH-000735,-0.125713915801
ACH-000736,-0.109347036787
ACH-000738,-0.0977451314957
ACH-000746,-0.140407110828
ACH-000747,-0.14839795567199998
ACH-000748,-0.147447785395
ACH-000753,-0.14886831475099999
ACH-000756,-0.07772825080199999
ACH-000757,-0.280002766535
ACH-000758,-0.0723197056812
ACH-000760,-0.296352634834
ACH-000763,-0.167696737376
ACH-000764,0.0832442824086
ACH-000765,-0.147789399319
ACH-000766,-0.12797231958799998
ACH-000767,-0.340366515631
ACH-000768,-0.07498561837569999
ACH-000769,0.0283698165244
ACH-000770,-0.19765166986699997
ACH-000771,-0.16103289787
ACH-000773,-0.059232627611199996
ACH-000776,-0.131914005173
ACH-000777,0.07178220975430001
ACH-000778,-0.231201821715
ACH-000781,-0.09789372734780001
ACH-000782,-0.148056965365
ACH-000783,-0.150036892674
ACH-000784,-0.060434132140800005
ACH-000785,-0.408211407272
ACH-000787,-0.304954237467
ACH-000788,-0.0337884175933
ACH-000791,-0.238392836061
ACH-000792,-0.0466083191413
ACH-000794,0.038324542392800004
ACH-000796,-0.08082244380369999
ACH-000799,-0.2115672798
ACH-000800,-0.073058015778
ACH-000802,0.0838471843024
ACH-000804,0.028842141910099997
ACH-000805,0.0632211045034
ACH-000809,0.07102240765260001
ACH-000810,-0.44605329457599996
ACH-000811,-0.14693863351199998
ACH-000817,-0.20861365068100002
ACH-000819,-0.0690787269306
ACH-000820,-0.249766939771
ACH-000821,-0.152509491169
ACH-000822,0.0661955045448
ACH-000823,0.0375609641254
ACH-000824,-0.058269124112400005
ACH-000827,0.00761880157117
ACH-000829,-0.133895887884
ACH-000831,-0.339221488267
ACH-000832,-0.115995578372
ACH-000833,0.11143899699899999
ACH-000834,-0.0909454828974
ACH-000835,-0.20761744435899998
ACH-000836,-0.0426478511297
ACH-000837,-0.161421703889
ACH-000838,-0.16911309227000001
ACH-000839,-0.265378398116
ACH-000840,0.0616415129285
ACH-000841,0.014894270116
ACH-000843,-0.0406934806305
ACH-000846,-0.112564468342
ACH-000847,-0.186116774857
ACH-000848,0.043896300346400005
ACH-000849,-0.171497544663
ACH-000851,-0.163063059683
ACH-000855,-0.19606941747499998
ACH-000856,0.0207957080241
ACH-000858,-0.06084913564450001
ACH-000859,0.006444984832229999
ACH-000861,-0.15552745697999998
ACH-000862,-0.233886792542
ACH-000865,-0.0994835879466
ACH-000866,-0.00655407133889
ACH-000867,-0.21299695529399998
ACH-000869,-0.13893040527
ACH-000872,-0.233203424843
ACH-000873,-0.0911064129809
ACH-000876,0.11425301060000001
ACH-000878,0.0863153076063
ACH-000880,-0.038634556810000005
ACH-000881,-0.0508936997387
ACH-000882,-0.17328063661899998
ACH-000884,-0.00826864477126
ACH-000885,-0.14980048983
ACH-000887,-0.188723889562
ACH-000888,-0.0900443170678
ACH-000889,-0.05961619270219999
ACH-000890,-0.146533130327
ACH-000896,-0.054682039324500005
ACH-000898,0.138081575675
ACH-000900,-0.0913042873903
ACH-000901,-0.19142750945300002
ACH-000905,-0.11651855154200001
ACH-000906,-0.18111817394000002
ACH-000907,0.142152972663
ACH-000910,0.0887272505592
ACH-000911,-0.218171685212
ACH-000912,-0.1697715753
ACH-000913,-0.164038687454
ACH-000915,-0.09634861080860001
ACH-000916,-0.12071687192500001
ACH-000917,-0.0497272334698
ACH-000921,0.055516612038000006
ACH-000924,-0.121612404937
ACH-000926,-0.380772785035
ACH-000928,-0.359360108882
ACH-000929,0.173970654675
ACH-000932,-0.0173326741306
ACH-000935,-0.027297095363
ACH-000936,-0.24572891133699998
ACH-000937,-0.07544116852860001
ACH-000938,0.0830789562455
ACH-000939,-0.0779770001437
ACH-000941,-0.189838996569
ACH-000943,-0.0823650287215
ACH-000946,-0.218732966341
ACH-000947,-0.168986382819
ACH-000948,-0.287289057426
ACH-000950,0.0433688418716
ACH-000953,-0.0617385289903
ACH-000957,-0.12421748025
ACH-000958,-0.0320762078958
ACH-000960,-0.050086031679800004
ACH-000963,-0.11434102851700001
ACH-000968,0.242951260453
ACH-000969,-0.0668700049382
ACH-000973,-0.151627246031
ACH-000974,-0.153688485375
ACH-000975,-0.172288979996
ACH-000976,0.012419991783600001
ACH-000978,-0.7573559012309999
ACH-000980,-0.14218181911299999
ACH-000984,-0.233508895665
ACH-000986,-0.269187207917
ACH-000988,0.00794839667529
ACH-000993,-0.270544482962
ACH-000994,-0.269787412779
ACH-000996,-0.287576503253
ACH-001001,-0.264691011748
ACH-001020,-0.21288709051
ACH-001028,-0.08500774735410001
ACH-001031,-0.102621856986
ACH-001038,0.10145969208799999
ACH-001048,-0.190207560915
ACH-001050,0.0353603331943
ACH-001053,-0.152481977776
ACH-001054,-0.023013017357099996
ACH-001061,-0.101812539251
ACH-001067,-0.0871727241922
ACH-001075,-0.142927754188
ACH-001096,0.134643444599
ACH-001128,-0.0283267455583
ACH-001134,-0.0822468812307
ACH-001151,-0.00039285660205300003
ACH-001163,0.08107390088819999
ACH-001164,-0.08231950122210001
ACH-001173,-0.0709164030372
ACH-001183,-0.17494117713
ACH-001184,-0.07970640940689999
ACH-001190,-0.0581548865111
ACH-001192,0.10822322092299999
ACH-001193,0.049490095177300006
ACH-001196,-0.206000533352
ACH-001197,-0.0364360682516
ACH-001205,-0.021147836572799998
ACH-001211,-0.183870595214
ACH-001212,-0.173394594034
ACH-001228,-0.241787691094
ACH-001232,0.0157169008807
ACH-001239,-0.126344468846
ACH-001274,0.10307954187999999
ACH-001275,-0.230443036116
ACH-001277,-0.148220913896
ACH-001278,-0.0973384022786
ACH-001280,0.135888260964
ACH-001283,-0.0781857539892
ACH-001289,-0.10864137833200001
ACH-001295,-0.160473653162
ACH-001300,0.0056565267917799995
ACH-001301,0.17828976215599998
ACH-001302,0.172441175916
ACH-001303,-0.013232259913999999
ACH-001306,-0.22542322806099999
ACH-001318,-0.07285848811439999
ACH-001322,-0.024973755654599996
ACH-001328,-0.211354181835
ACH-001332,0.0549432736653
ACH-001333,-0.17240872038199997
ACH-001336,-0.0620477513978
ACH-001340,-0.21828995944000001
ACH-001346,-0.15513125121500002
ACH-001353,-0.018356714038299998
ACH-001354,-0.360750831388
ACH-001367,0.0999361582081
ACH-001368,-0.177035162841
ACH-001374,0.109592554075
ACH-001375,-0.126228783334
ACH-001377,-0.266596915973
ACH-001380,-0.198835711829
ACH-001391,-0.23845028850699998
ACH-001407,-0.0168019442575
ACH-001408,-0.11688283295499999
ACH-001413,-0.29450899281599996
ACH-001430,0.43858218411399996
ACH-001431,-0.033402293538099995
ACH-001450,-0.040657217648999995
ACH-001496,-0.010888232674
ACH-001500,-0.0793964637777
ACH-001521,0.0885512600732
ACH-001523,-0.0611759270916
ACH-001532,-0.17815436108399998
ACH-001536,-0.248600955352
ACH-001550,-0.154708160029
ACH-001552,0.00813001014894
ACH-001554,-0.097681295649
ACH-001645,-0.09083202519889999
ACH-001654,0.017219865229
ACH-001715,-0.0618940211221
ACH-001735,-0.11651032629000001
ACH-001736,0.0832623322154
ACH-001737,-0.028584717774499998
ACH-001740,-0.0210185167533
ACH-001745,-0.129207468887
ACH-001750,-0.152575239053
ACH-001765,-0.0443118598348
ACH-001956,-0.011765330378600001
ACH-001957,-0.020501095488499998
