,CBLN1 (869)
ACH-000004,-0.32335270500700003
ACH-000007,-0.387059348735
ACH-000009,-0.256573060457
ACH-000011,-0.600249366157
ACH-000012,-0.532783860396
ACH-000013,-0.470403551787
ACH-000014,-0.421975064855
ACH-000015,-0.377261642791
ACH-000017,-0.47821337173199996
ACH-000018,-0.508984099141
ACH-000019,-0.436057807416
ACH-000021,-0.664866217438
ACH-000022,-0.26015845318799996
ACH-000025,-0.341247578652
ACH-000028,-0.21407200816100003
ACH-000030,-0.476725105153
ACH-000035,-0.590121091953
ACH-000036,-0.504360707395
ACH-000037,-0.579508335415
ACH-000039,-0.8749599773350001
ACH-000040,-0.463903534993
ACH-000041,-0.479400041717
ACH-000042,-0.663226599314
ACH-000045,-0.577207528733
ACH-000047,-0.466069182712
ACH-000052,-0.623737378914
ACH-000053,-0.393084310008
ACH-000054,-0.582370820602
ACH-000055,-0.4304753871
ACH-000060,-0.438984340707
ACH-000067,-0.44443156369099995
ACH-000070,-0.540728211284
ACH-000075,-0.315218535085
ACH-000078,-0.432847181044
ACH-000082,-0.5148268139209999
ACH-000085,-0.264506471075
ACH-000086,-0.5803037866049999
ACH-000087,-0.493863096281
ACH-000092,-0.534482932562
ACH-000095,-0.6889899434129999
ACH-000097,-0.47304568063999997
ACH-000098,-0.47551330215899995
ACH-000099,-0.590298826119
ACH-000108,-0.651631300293
ACH-000113,-0.5688979528970001
ACH-000115,-0.513745626185
ACH-000116,-0.5558776249740001
ACH-000118,-0.590484701483
ACH-000120,-0.627519048348
ACH-000123,-0.476192753786
ACH-000127,-0.7008791268719999
ACH-000128,-0.64517465877
ACH-000132,-0.9053288721230001
ACH-000133,-0.262472665873
ACH-000137,-0.5663967447070001
ACH-000138,-0.569904310668
ACH-000142,-0.421654941126
ACH-000143,-0.422256521456
ACH-000146,-0.464785513666
ACH-000148,-0.409477990947
ACH-000150,-0.484491643091
ACH-000152,-0.521954056339
ACH-000153,-0.407108923186
ACH-000159,-0.406061603284
ACH-000160,-0.490408084733
ACH-000163,-0.262893034032
ACH-000167,-0.375054851043
ACH-000168,-0.562563794774
ACH-000169,-0.54571312891
ACH-000178,-0.47121148786300004
ACH-000182,-0.724620805853
ACH-000183,-0.491376105646
ACH-000188,-0.5283941993
ACH-000189,-0.263553483191
ACH-000190,-0.351467469058
ACH-000198,-0.612940692833
ACH-000204,-0.564616896577
ACH-000206,-0.500452505453
ACH-000207,-0.28373851199
ACH-000211,-0.395594089006
ACH-000215,-0.478846267325
ACH-000221,-0.397957876728
ACH-000222,-0.6439046663100001
ACH-000223,-0.531154560023
ACH-000226,-0.384902638192
ACH-000227,-0.508333804076
ACH-000228,-0.38568891206
ACH-000231,-0.387735709497
ACH-000232,-0.559824238987
ACH-000233,-0.515721131831
ACH-000234,-0.326020594725
ACH-000235,-0.550389359352
ACH-000237,-0.633543690255
ACH-000238,-0.397954092347
ACH-000243,-0.590723043715
ACH-000244,-0.867533277825
ACH-000246,-0.407266016793
ACH-000248,-0.392442601061
ACH-000250,-0.5018307192010001
ACH-000251,-0.40520161332099996
ACH-000253,-0.19021747321
ACH-000255,-0.5660196191319999
ACH-000256,-0.34752447991400004
