,SFXN4 (119559)
ACH-000004,-0.167306247892
ACH-000007,-0.32287000203
ACH-000009,-0.316169011778
ACH-000011,-0.185852805524
ACH-000012,-0.265028448885
ACH-000013,-0.14013056162499998
ACH-000014,-0.229647936311
ACH-000015,-0.324737454162
ACH-000017,-0.166365762095
ACH-000018,0.0101411924709
ACH-000019,-0.295575217599
ACH-000021,-0.0365584155211
ACH-000022,-0.27606758869000003
ACH-000025,-0.24089657386399999
ACH-000028,-0.141339974903
ACH-000030,-0.25689552295400003
ACH-000035,-0.214787486679
ACH-000036,-0.227131643517
ACH-000037,-0.320828350429
ACH-000039,-0.374583503046
ACH-000040,-0.11611390683499999
ACH-000041,-0.14396553606100002
ACH-000042,-0.174126184076
ACH-000045,-0.397413353337
ACH-000047,-0.33345692420899997
ACH-000052,-0.085297033953
ACH-000053,-0.259271466022
ACH-000054,-0.118789307211
ACH-000055,-0.21675635098499998
ACH-000060,-0.14664290135299998
ACH-000067,-0.21656125571999996
ACH-000070,-0.21752325245499998
ACH-000075,-0.190818318566
ACH-000078,-0.190783061663
ACH-000082,-0.23079851547699998
ACH-000085,-0.032645839015000004
ACH-000086,-0.16690520083
ACH-000087,-0.472992126431
ACH-000092,-0.09133267161530001
ACH-000095,-0.231309130882
ACH-000097,-0.27368760844
ACH-000098,-0.20273048613800002
ACH-000099,-0.2747977715
ACH-000108,-0.100288800624
ACH-000113,-0.155338757015
ACH-000115,-0.33557126566100004
ACH-000116,-0.25372217427
ACH-000118,-0.276717086943
ACH-000120,-0.215856401435
ACH-000123,-0.290477360162
ACH-000127,-0.19131308651099999
ACH-000128,-0.339833171421
ACH-000132,-0.171203361742
ACH-000133,-0.12051993892000001
ACH-000137,-0.0656195784173
ACH-000138,-0.056384795658999995
ACH-000142,-0.168832310825
ACH-000143,-0.16310391539000002
ACH-000146,-0.19239645629799998
ACH-000148,-0.311639539328
ACH-000150,-0.475624947751
ACH-000152,-0.334373039315
ACH-000153,-0.18733417804000002
ACH-000159,-0.217321446493
ACH-000160,-0.319173883239
ACH-000163,-0.395042541999
ACH-000167,-0.393874428379
ACH-000168,-0.219405902185
ACH-000169,-0.152270245029
ACH-000178,-0.16767988681399998
ACH-000182,-0.29947187916900003
ACH-000183,-0.239194162161
ACH-000188,-0.21074289004299998
ACH-000189,-0.26372751130100003
ACH-000190,-0.394538124061
ACH-000198,-0.282848998587
ACH-000204,-0.376427299505
ACH-000206,-0.110471868041
ACH-000207,-0.46244508468900003
ACH-000211,-0.21609017438499997
ACH-000215,-0.145556889812
ACH-000221,-0.187841629165
ACH-000222,0.049526728988100004
ACH-000223,-0.400323146743
ACH-000226,-0.278466491727
ACH-000227,-0.42867246805799997
ACH-000228,-0.315045719868
ACH-000231,-0.0711574823041
ACH-000232,-0.09011326682710001
ACH-000233,-0.173163862999
ACH-000234,-0.158647356223
ACH-000235,-0.194835874362
ACH-000237,-0.214644961546
ACH-000238,-0.213649748795
ACH-000243,-0.21649092135499998
ACH-000244,-0.10751910136800001
ACH-000246,-0.13017067215
ACH-000248,-0.15276331204399998
ACH-000250,-0.137087671081
ACH-000251,-0.145453590524
ACH-000253,-0.143707231579
ACH-000255,-0.129329051435
ACH-000256,-0.207164018015
ACH-000257,-0.346601752333
ACH-000258,-0.0470598845326
ACH-000259,-0.281374228801
ACH-000260,-0.18653808605799999
ACH-000261,-0.152146542508
ACH-000262,-0.254531060699
ACH-000263,-0.09890782958939999
ACH-000264,-0.21825289544100002
ACH-000265,-0.251872552968
ACH-000266,-0.0864178798077
ACH-000272,-0.08700148483310001
ACH-000273,-0.23010395084899998
ACH-000274,-0.231858516911
ACH-000277,-0.221829704731
ACH-000278,-0.153001117125
ACH-000279,-0.28339598238200003
ACH-000280,-0.292438643075
ACH-000281,-0.25098585716999994
ACH-000288,-0.322756491079
ACH-000291,-0.283786411412
ACH-000293,-0.07178993638119999
ACH-000294,-0.00335211587919
ACH-000295,0.018726742391700003
ACH-000296,-0.480148338274
ACH-000302,-0.188836031074
ACH-000304,-0.13739222933
ACH-000307,-0.227699483223
ACH-000308,-0.176104908554
ACH-000310,-0.250054124586
ACH-000311,0.0503284192997
ACH-000312,-0.153649563717
ACH-000315,-0.27214776446
ACH-000316,-0.125795958312
ACH-000317,-0.342773694876
ACH-000318,-0.098109228949
ACH-000319,-0.18496065266199999
ACH-000320,-0.156853570186
ACH-000322,-0.24397659117400003
ACH-000323,-0.08008225730389999
ACH-000324,-0.16929707070500002
ACH-000329,-0.259013359441
ACH-000330,-0.3216104048
ACH-000331,-0.17092605734400002
ACH-000332,-0.08358675134039999
ACH-000334,-0.304871930734
ACH-000335,-0.0619980568878
ACH-000336,-0.182309916705
ACH-000337,-0.09243922069049999
ACH-000339,-0.216514435916
ACH-000341,0.0176583243682
ACH-000348,-0.103518158772
ACH-000350,-0.19836089804
ACH-000352,-0.174296646435
ACH-000356,-0.29402132276099996
ACH-000361,-0.252609788153
ACH-000362,-0.143226574077
ACH-000363,-0.16644261120999998
ACH-000364,-0.0304188155607
ACH-000365,-0.11462141918600001
ACH-000366,-0.241936563412
ACH-000368,-0.210471558629
ACH-000374,-0.15885557375700002
ACH-000375,-0.13720070340399998
ACH-000376,-0.229022036475
ACH-000381,-0.0571558740214
ACH-000383,-0.08164753136269999
ACH-000387,-0.161979111538
ACH-000389,-0.10490888148
ACH-000390,-0.155423570484
ACH-000393,-0.129851378091
ACH-000395,-0.0705521198283
ACH-000397,-0.198798075814
ACH-000401,-0.289059746749
ACH-000402,0.40500365728
ACH-000403,-0.20903320618700003
ACH-000404,-0.188626552268
ACH-000406,-0.19707754182
ACH-000407,-0.257746302353
ACH-000408,-0.0162618794327
ACH-000410,-0.151653811195
ACH-000411,-0.208977916426
ACH-000414,-0.140866289455
ACH-000415,-0.152998754096
ACH-000416,-0.181055518643
ACH-000420,-0.0802682017691
ACH-000421,-0.197870515158
ACH-000424,-0.314506485296
ACH-000425,-0.24641617851199998
ACH-000426,-0.043963361294200004
ACH-000427,-0.267074782385
ACH-000433,-0.156519394372
ACH-000436,-0.322407565201
ACH-000444,-0.127868658507
ACH-000445,-0.35009559793799994
ACH-000448,-0.0991631276026
ACH-000450,-0.421178846637
ACH-000452,-0.158883092798
ACH-000454,-0.361039732901
ACH-000458,-0.295501761332
ACH-000459,-0.35042005446099994
ACH-000460,-0.277445850657
ACH-000461,-0.0939055969413
ACH-000463,-0.24657837789200002
ACH-000464,-0.04939300951
ACH-000466,-0.057161333144199994
ACH-000467,-0.24988550131099999
ACH-000468,-0.151289781673
ACH-000469,-0.277274952904
ACH-000470,0.05397132137130001
ACH-000471,-0.116066151157
ACH-000472,-0.178053413351
ACH-000473,-0.19958084754099997
ACH-000475,-0.228277731147
ACH-000476,-0.220576611032
ACH-000477,-0.167348126539
ACH-000480,-0.358932157638
ACH-000481,-0.07192687819230001
ACH-000483,-0.23015998618
ACH-000484,-0.131346668728
ACH-000485,-0.171158242352
ACH-000486,-0.0693260991429
ACH-000487,-0.169830978212
ACH-000488,-0.174459727506
ACH-000490,-0.22841843884399998
ACH-000491,-0.132935590978
ACH-000495,-0.22591343408599998
ACH-000496,-0.137552533567
ACH-000499,-0.255231873434
ACH-000500,-0.28870106729600004
ACH-000502,-0.0793956091691
ACH-000503,-0.209373975805
ACH-000505,-0.140949970806
ACH-000507,-0.322490548131
ACH-000510,-0.245594563506
ACH-000511,-0.21297960609299998
ACH-000512,-0.27794875085
ACH-000516,-0.068787641864
ACH-000517,-0.194890750477
ACH-000518,-0.120771763203
ACH-000520,-0.280717328247
ACH-000521,-0.129616239564
ACH-000522,-0.202768791174
ACH-000524,-0.367339315125
ACH-000527,-0.120318015778
ACH-000528,-0.196923342392
ACH-000537,-0.26360261558000003
ACH-000541,0.0431189768076
ACH-000542,-0.203988258728
ACH-000544,-0.27270539055
ACH-000545,-0.190079052394
ACH-000547,-0.466421958166
ACH-000548,-0.18985429046100002
ACH-000549,-0.267970319217
ACH-000550,-0.09364229009479999
ACH-000552,-0.12007408401900001
ACH-000556,-0.184974016314
ACH-000557,-0.22790523342099997
ACH-000570,-0.207584779881
ACH-000571,-0.28591528220400003
ACH-000573,-0.22400752829700002
ACH-000576,-0.260524789238
ACH-000580,-0.18302662201499997
ACH-000584,-0.214282902148
ACH-000585,-0.213053266811
ACH-000588,-0.052797092982
ACH-000589,-0.207086213565
ACH-000591,-0.222070402079
ACH-000593,-0.206260990658
ACH-000600,-0.273129680063
ACH-000601,-0.239164632637
ACH-000604,-0.0737938989258
ACH-000605,-0.302309233228
ACH-000606,-0.300987017053
ACH-000608,-0.303134416856
ACH-000614,-0.163758200169
ACH-000616,-0.15952435286
ACH-000618,-0.211702745192
ACH-000619,-0.190714331083
ACH-000620,-0.12760747025
ACH-000621,-0.119684116226
ACH-000622,-0.166576289136
ACH-000623,-0.260005676569
ACH-000624,-0.27239635699299997
ACH-000627,-0.233025518068
ACH-000630,-0.0641591731017
ACH-000632,-0.044348612133599995
ACH-000633,-0.27704761205
ACH-000637,-0.124755982421
ACH-000638,0.0182247124777
ACH-000646,-0.19218426800299998
ACH-000647,-0.231873982977
ACH-000648,-0.15329694735
ACH-000649,-0.149836013146
ACH-000651,-0.209511859901
ACH-000652,0.018598255581400002
ACH-000653,-0.14779551868
ACH-000657,-0.36689304075199997
ACH-000658,-0.184876912577
ACH-000661,-0.320131686116
ACH-000662,-0.12213311752699998
ACH-000663,-0.0142837760156
ACH-000665,-0.155745006784
ACH-000671,-0.16703760428300002
ACH-000673,-0.250288227139
ACH-000676,-0.29231315555
ACH-000677,-0.08189401842749999
ACH-000681,-0.185094358081
ACH-000682,-0.21915531423300003
ACH-000683,-0.16320129727
ACH-000684,-0.14422188412999998
ACH-000688,-0.395626962576
ACH-000693,-0.21395494139600002
ACH-000694,-0.328657760769
ACH-000695,-0.07150063596239999
ACH-000696,-0.0441322999732
ACH-000697,-0.332886754849
ACH-000699,-0.142834903706
ACH-000701,-0.123306545932
ACH-000706,-0.306319270252
ACH-000711,-0.176887018574
ACH-000713,-0.149868333027
ACH-000714,-0.43695252455
ACH-000718,-0.110804094057
ACH-000720,-0.20593817488699998
ACH-000721,-0.23672694670000002
ACH-000724,-0.05727962672280001
ACH-000725,-0.21560748279300002
ACH-000732,-0.18864164184999999
ACH-000734,-0.204836466626
ACH-000735,-0.213925270473
ACH-000736,-0.215835360601
ACH-000738,-0.30174300248
ACH-000746,-0.381900829542
ACH-000747,-0.312290331458
ACH-000748,-0.129969706696
ACH-000753,-0.0955225474876
ACH-000756,-0.11873473408299999
ACH-000757,0.07653539380089999
ACH-000758,-0.259417482938
ACH-000760,-0.20173402154199999
ACH-000763,-0.0796673239947
ACH-000764,-0.11748859117900001
ACH-000765,-0.210966755471
ACH-000766,-0.06442407577209999
ACH-000767,-0.23145277848999998
ACH-000768,-0.032583807326799996
ACH-000769,-0.30368149764
ACH-000770,-0.11249881154500001
ACH-000771,-0.359566388846
ACH-000773,-0.09683700024639999
ACH-000776,-0.22749428941
ACH-000777,-0.283030202307
ACH-000778,-0.207266086832
ACH-000781,-0.04267029089530001
ACH-000782,-0.169764567454
ACH-000783,-0.13166112427100002
ACH-000784,-0.147992457858
ACH-000785,-0.0977447765666
ACH-000787,-0.199342904874
ACH-000788,-0.23643488736499998
ACH-000791,-0.17305809751499998
ACH-000792,-0.204979584355
ACH-000794,-0.138456974428
ACH-000796,-0.169632209193
ACH-000799,-0.12484733740999998
ACH-000800,-0.186859946503
ACH-000802,-0.186711590929
ACH-000804,-0.34002086715499996
ACH-000805,-0.30763839241999996
ACH-000809,-0.149308944428
ACH-000810,-0.010257180413200001
ACH-000811,-0.23638079391800002
ACH-000817,-0.204296028191
ACH-000819,-0.10853637284800001
ACH-000820,-0.3236789082
ACH-000821,-0.006382289878689999
ACH-000822,-0.32399330973
ACH-000823,-0.233268255912
ACH-000824,-0.196242471093
ACH-000827,-0.061433188698800004
ACH-000829,-0.268144880772
ACH-000831,-0.301225754463
ACH-000832,-0.0734903212074
ACH-000833,-0.24152489729899998
ACH-000834,-0.161896382245
ACH-000835,-0.214628157452
ACH-000836,-0.18417805621199998
ACH-000837,-0.187818087826
ACH-000838,-0.258965276669
ACH-000839,-0.281118211552
ACH-000840,-0.320555225095
ACH-000841,-0.268743280885
ACH-000843,-0.39710514831999993
ACH-000846,-0.0482202250269
ACH-000847,-0.294290639836
ACH-000848,-0.0769447627283
ACH-000849,-0.0221066470238
ACH-000851,-0.18131895136700002
ACH-000855,-0.139272625993
ACH-000856,-0.300392103457
ACH-000858,-0.245955114131
ACH-000859,-0.10663155486199999
ACH-000861,-0.269569657721
ACH-000862,-0.249235021261
ACH-000865,-0.206261971302
ACH-000866,-0.183901382742
ACH-000867,-0.294308621935
ACH-000869,-0.228301032575
ACH-000872,-0.172911239058
ACH-000873,0.041739671201699996
ACH-000876,-0.255394732284
ACH-000878,-0.308126670559
ACH-000880,-0.0888577673216
ACH-000881,-0.23976078017900002
ACH-000882,-0.18643760200599999
ACH-000884,-0.283538201499
ACH-000885,-0.293334594932
ACH-000887,-0.291276555316
ACH-000888,-0.263951472418
ACH-000889,-0.220887879416
ACH-000890,-0.13434975943299998
ACH-000896,-0.132951114484
ACH-000898,-0.13131011924900002
ACH-000900,-0.230259305687
ACH-000901,-0.179182056111
ACH-000905,-0.21714761027600002
ACH-000906,-0.24550610722
ACH-000907,-0.106909542652
ACH-000910,-0.303144764554
ACH-000911,-0.212544882333
ACH-000912,-0.205238810549
ACH-000913,-0.0748058799975
ACH-000915,-0.17609936390500003
ACH-000916,-0.408161298549
ACH-000917,-0.0996331314277
ACH-000921,-0.19457984350299998
ACH-000924,-0.370357451436
ACH-000926,-0.20851911156
ACH-000928,-0.19949665396299998
ACH-000929,-0.22045906228599998
ACH-000932,-0.133249144273
ACH-000935,-0.333995096588
ACH-000936,-0.120146162227
ACH-000937,-0.117984577398
ACH-000938,-0.247779067243
ACH-000939,-0.226552057769
ACH-000941,-0.291596179742
ACH-000943,-0.276068614868
ACH-000946,-0.244755152133
ACH-000947,-0.291917387793
ACH-000948,-0.24998912441799997
ACH-000950,-0.169827700398
ACH-000953,-0.145563690241
ACH-000957,-0.11522402355999999
ACH-000958,-0.125043232389
ACH-000960,-0.11603934143
ACH-000963,-0.36373227935900004
ACH-000968,-0.161140775143
ACH-000969,-0.0745420432173
ACH-000973,-0.21286430395199998
ACH-000974,-0.16305606080600002
ACH-000975,-0.32740478065699996
ACH-000976,-0.176194340048
ACH-000978,-0.125505338413
ACH-000980,-0.255115397456
ACH-000984,-0.286422882718
ACH-000986,-0.273312896983
ACH-000988,-0.09989455710629999
ACH-000993,-0.113393893211
ACH-000994,-0.28513499445
ACH-000996,-0.375715752024
ACH-001001,-0.23223003598
ACH-001020,-0.029217383306
ACH-001028,-0.194556578884
ACH-001031,-0.284640285073
ACH-001038,-0.22415005687800002
ACH-001048,-0.434150991272
ACH-001050,-0.130775300029
ACH-001053,-0.225803502791
ACH-001054,-0.0673549217184
ACH-001061,-0.134552999812
ACH-001067,-0.310426114811
ACH-001075,-0.216666437881
ACH-001096,-0.145578828522
ACH-001128,-0.0705189357517
ACH-001134,-0.131368335827
ACH-001151,-0.18569285661899998
ACH-001163,-0.031194085860799997
ACH-001164,-0.12767691604599998
ACH-001173,-0.22018145093400002
ACH-001183,-0.147243095745
ACH-001184,-0.256538534923
ACH-001190,-0.313625730742
ACH-001192,-0.172219258045
ACH-001193,-0.253863916844
ACH-001196,-0.158287945761
ACH-001197,-0.257976488074
ACH-001205,-0.18902814065
ACH-001211,0.009263875801850001
ACH-001212,-0.431607270508
ACH-001228,-0.189374566151
ACH-001232,-0.40825531022399997
ACH-001239,-0.234064504791
ACH-001274,-0.147162810002
ACH-001275,-0.24924516853
ACH-001277,-0.287144824151
ACH-001278,-0.4361038473800001
ACH-001280,-0.421452807627
ACH-001283,-0.19709326769299998
ACH-001289,-0.162728698153
ACH-001295,-0.19537417096
ACH-001300,-0.307753956419
ACH-001301,-0.135144636157
ACH-001302,-0.019026908425400002
ACH-001303,-0.337722757853
ACH-001306,-0.0639017249773
ACH-001318,-0.317089667769
ACH-001322,-0.0987965121874
ACH-001328,-0.18676378121399997
ACH-001332,-0.11544766810999998
ACH-001333,-0.450377523694
ACH-001336,-0.25471947139199996
ACH-001340,-0.22851762011100002
ACH-001346,-0.22151649353100003
ACH-001353,-0.164058379945
ACH-001354,-0.127465164911
ACH-001367,-0.179693424714
ACH-001368,-0.259351755805
ACH-001374,-0.43514145982600005
