,MUT (4594)
ACH-000004,-0.0151680900352
ACH-000007,-0.105746738587
ACH-000009,0.04995188822030001
ACH-000011,0.162559657754
ACH-000012,-0.030200616690099998
ACH-000013,0.0158432394696
ACH-000014,0.0348554687832
ACH-000015,0.100633732745
ACH-000017,-0.014055543067100001
ACH-000018,0.0992096608962
ACH-000019,-0.026918944921599998
ACH-000021,0.02529230732
ACH-000022,0.0695963053941
ACH-000025,-0.00859918078301
ACH-000028,-0.179493631159
ACH-000030,0.11866116713300001
ACH-000035,-0.0839861664523
ACH-000036,-0.0313160241959
ACH-000037,0.268359565435
ACH-000039,-0.0837606491186
ACH-000040,0.0383892900465
ACH-000041,0.186873704639
ACH-000042,0.0160632749705
ACH-000045,0.144873732372
ACH-000047,0.16095951540200001
ACH-000052,0.14273881445699999
ACH-000053,-0.0110031497764
ACH-000054,0.018654172275200002
ACH-000055,-0.0118631420676
ACH-000060,0.145328521063
ACH-000067,-0.16120248904999998
ACH-000070,0.0556650589439
ACH-000075,0.347648550409
ACH-000078,0.012057518820799999
ACH-000082,-0.00502355493955
ACH-000085,0.17496657319400002
ACH-000086,0.108624473287
ACH-000087,-0.0500823884046
ACH-000092,0.030171229726299997
ACH-000095,-0.010347993787799999
ACH-000097,0.065357964771
ACH-000098,-0.104702679927
ACH-000099,0.0782907944714
ACH-000108,-0.142631705971
ACH-000113,0.05146002682319999
ACH-000115,-0.09102976084820001
ACH-000116,0.08114252228539999
ACH-000118,0.027707334249400004
ACH-000120,-0.0329014821485
ACH-000123,-0.0396712172507
ACH-000127,0.011588852857600002
ACH-000128,0.143319228383
ACH-000132,-0.0309724960679
ACH-000133,-0.018191966311900003
ACH-000137,0.142291526623
ACH-000138,-0.0540043922889
ACH-000142,0.33508247695
ACH-000143,-0.041603404283500005
ACH-000146,0.07211038414460001
ACH-000148,0.0512337382694
ACH-000150,0.036968633417000005
ACH-000152,0.066927417245
ACH-000153,0.166423685832
ACH-000159,0.115628970578
ACH-000160,-0.07673895894730001
ACH-000163,0.126853088674
ACH-000167,0.0257049781037
ACH-000168,0.19615917265500002
ACH-000169,0.107474398182
ACH-000178,0.18985809463599998
ACH-000182,0.06841645587299999
ACH-000183,0.08729289120110001
ACH-000188,0.128596660098
ACH-000189,0.429748334247
ACH-000190,-0.164682267701
ACH-000198,0.0217417319452
ACH-000204,0.109119837454
ACH-000206,0.22851210054
ACH-000207,0.0305839217301
ACH-000211,0.144786743717
ACH-000215,0.014943434186700001
ACH-000221,0.177466062527
ACH-000222,-0.266433520002
ACH-000223,-0.0727739623233
ACH-000226,0.152007930242
ACH-000227,-0.221262767262
ACH-000228,-0.014396176508500001
ACH-000231,-0.046321025560499995
ACH-000232,0.030857045476700002
ACH-000233,-0.0213714230889
ACH-000234,0.104232175523
ACH-000235,-0.0024512448771999997
ACH-000237,0.078514698112
ACH-000238,-0.017861223003799997
ACH-000243,-0.0380106812638
ACH-000244,0.035768030664699996
ACH-000246,-0.0622110723995
ACH-000248,-0.0881252600188
ACH-000250,0.07147033862489999
ACH-000251,-0.163143832013
ACH-000253,0.029525751503300002
ACH-000255,0.132136667012
ACH-000256,0.317218241598
ACH-000257,0.16463971211
ACH-000258,-0.209679588319
ACH-000259,0.030202924253799997
ACH-000260,-0.0313117311967
ACH-000261,0.0371092386282
ACH-000262,0.110737569846
ACH-000263,0.246700070291
ACH-000264,-0.21122980577199998
ACH-000265,-0.0917149957288
ACH-000266,0.000499209472672
ACH-000272,0.014998365725
ACH-000273,0.142501789761
ACH-000274,0.15096949839999999
ACH-000277,0.159923654613
ACH-000278,0.052304637403300006
ACH-000279,0.0426169414722
ACH-000280,0.155550950705
ACH-000281,0.06198286160640001
ACH-000288,0.08192389957480001
ACH-000291,0.16430351794
ACH-000293,-0.09016016421389998
ACH-000294,0.142129580278
ACH-000295,0.0493241009129
ACH-000296,0.0561167896196
ACH-000302,0.0723865160148
ACH-000304,0.101012295649
ACH-000307,0.00617686983729
ACH-000308,0.0553628703781
ACH-000310,-0.115438139663
ACH-000311,0.00799368303447
ACH-000312,-0.020060945683
ACH-000315,0.28204886434099996
ACH-000316,0.0300933328695
ACH-000317,0.024421381362799997
ACH-000318,0.18907355229800002
ACH-000319,0.138498345516
ACH-000320,-0.142034586814
ACH-000322,0.0493883457818
ACH-000323,-0.017475845951900004
ACH-000324,0.10157897697200001
ACH-000329,0.16847169083299998
ACH-000330,-0.012860730969200002
ACH-000331,0.011860163613799999
ACH-000332,-0.0344287997626
ACH-000334,0.192722343642
ACH-000335,0.043766930876900006
ACH-000336,0.201400592847
ACH-000337,0.159000569772
