,C2CD4D (100191040)
ACH-000304,-0.09431630933059999
ACH-000307,-0.0075054681363800006
ACH-000308,-0.14085708965500002
ACH-000310,-0.30047145273000003
ACH-000311,-0.00560956631442
ACH-000312,-0.0974930466023
ACH-000315,0.20710603445700002
ACH-000316,-0.07788707003439999
ACH-000317,-0.107348085144
ACH-000318,-0.159008824932
ACH-000319,-0.131602338594
ACH-000320,-0.226043246173
ACH-000322,-0.327537626426
ACH-000323,-0.170709838332
ACH-000324,-0.116558195106
ACH-000329,-0.130076023497
ACH-000330,0.029924994367400003
ACH-000331,0.030682487482500003
ACH-000332,0.00683721875008
ACH-000334,-0.0144206124103
ACH-000335,-0.276587486009
ACH-000336,0.159466405275
ACH-000337,-0.372360594129
ACH-000339,-0.0850050346641
ACH-000341,-0.319851252383
ACH-000348,-0.14301891068
ACH-000350,-0.019109535989
ACH-000352,0.0343714928406
ACH-000356,-0.5031114926160001
ACH-000361,-0.298041856319
ACH-000362,-0.09631838229319999
ACH-000363,0.0007709722441
ACH-000364,0.0325078392697
ACH-000365,0.12971642663799998
ACH-000366,0.0300153079508
ACH-000368,-0.0981745217815
ACH-000374,0.0365320780807
ACH-000375,-0.38870105263300003
ACH-000376,-0.0340274134587
ACH-000381,-0.0560163571316
ACH-000383,-0.10215637161499999
ACH-000387,-0.0533588854449
ACH-000389,-0.12081891502699998
ACH-000390,0.0712632005719
ACH-000393,0.123078933519
ACH-000395,-0.10270643271800001
ACH-000397,-0.0429382694674
ACH-000401,-0.0402621954506
ACH-000402,0.26024390501899997
ACH-000403,0.009454518204030002
ACH-000404,-0.11076454836300001
ACH-000406,-0.07973743546789999
ACH-000407,-0.17562739236699998
ACH-000408,-0.396518804125
ACH-000410,-0.054620623583199995
ACH-000411,-0.0389202487173
ACH-000414,0.0904588603645
ACH-000415,-0.105023950221
ACH-000416,-0.22210348130999996
ACH-000420,-0.181554197881
ACH-000421,-0.12096548805400001
ACH-000424,0.094047905038
ACH-000425,0.0783114992676
ACH-000426,-0.520438414353
ACH-000427,-0.132017255132
ACH-000433,-0.5635825449390001
ACH-000436,-0.0674842041588
ACH-000444,-0.19510232079
ACH-000445,-0.162722781426
ACH-000448,0.18773253603300002
ACH-000450,-0.193149812559
ACH-000452,0.00413838236784
ACH-000454,-0.243741464769
ACH-000458,-0.127664781195
ACH-000459,0.196518319534
ACH-000460,-0.134071572217
ACH-000461,0.029654572637299998
ACH-000463,-0.0451036371559
ACH-000464,-0.222229835761
ACH-000466,0.0424905831442
ACH-000467,-0.052207142455500004
ACH-000468,-0.133753982095
ACH-000469,-0.00949403927255
ACH-000470,-0.204430715101
ACH-000471,0.0348632895076
ACH-000472,0.0033102024624299996
ACH-000473,-0.11575472838300001
ACH-000475,0.00206876370715
ACH-000476,-0.116403407431
ACH-000477,0.130550971736
ACH-000480,-0.012375136356500002
ACH-000481,0.130991232794
ACH-000483,-0.0149685034139
ACH-000484,-0.567343275263
ACH-000485,-0.30188285519
ACH-000486,-0.15837940296800002
ACH-000487,-0.0970681386336
ACH-000488,-0.144365272842
ACH-000490,-0.064705638265
ACH-000491,-0.022122650977799998
ACH-000495,-0.336638943825
ACH-000496,0.13704797087
ACH-000499,-0.019735744771400002
ACH-000500,0.301610973826
ACH-000502,-0.148558624181
ACH-000503,-0.188964616957
ACH-000505,-0.158047304233
ACH-000507,-0.0576903117453
ACH-000510,-0.11093679723099999
ACH-000511,-0.08684089756560001
ACH-000512,0.137272509466
ACH-000516,-0.202493006762
ACH-000517,-0.175593639674
ACH-000518,-0.0558868861436
ACH-000520,0.0322339618078
ACH-000521,-0.240328267575
ACH-000522,-0.0364229610007
ACH-000524,-0.194197822791
ACH-000527,-0.154365650011
ACH-000528,-0.053087075385300005
ACH-000537,-0.159162527147
ACH-000541,0.273631692672
ACH-000542,-0.0810851049825
ACH-000544,-0.131507060398
ACH-000545,-0.18514305143800003
ACH-000547,-0.35922939881899996
ACH-000548,-0.052538436288800006
ACH-000549,-0.285706634836
ACH-000550,0.0173641501317
ACH-000552,-0.195396445796
ACH-000556,-0.15040287103299999
ACH-000557,0.0613359781312
ACH-000570,-0.0285251114458
ACH-000571,0.035445768489599995
ACH-000573,0.09814464415380002
ACH-000576,-0.140474789747
ACH-000580,-0.243854825524
ACH-000584,-0.055612612751000004
ACH-000585,-0.14102068738600002
ACH-000588,-0.150128681865
ACH-000589,-0.31400794636
ACH-000591,0.159739582003
ACH-000593,-0.305333044348
ACH-000600,-0.438993412015
ACH-000601,-0.11826574685900001
ACH-000604,-0.000477952582665
ACH-000605,-0.16998417989599998
ACH-000606,-0.352299588301
ACH-000608,-0.054565024589099995
ACH-000614,0.00968411651895
ACH-000616,-0.219640832594
ACH-000618,-0.165792566034
ACH-000619,-0.10649828899599999
ACH-000620,-0.113954505592
ACH-000621,-0.0216797442148
ACH-000622,0.258267081492
ACH-000623,-0.127691828912
ACH-000624,-0.174454990896
ACH-000627,-0.0440246180779
ACH-000630,-0.05700383666130001
ACH-000632,0.0551337946835
ACH-000633,0.10045046755300001
ACH-000637,-0.145490523906
ACH-000638,-0.271127681583
ACH-000646,-0.284740128728
ACH-000647,-0.060661384965
ACH-000648,-0.08781955466949999
ACH-000649,-0.038016339236699996
ACH-000651,-0.09201151084280002
ACH-000652,-0.103897659257
ACH-000653,-0.191658845243
ACH-000657,-0.165495523567
ACH-000658,-0.144885534266
ACH-000661,0.00742475341813
ACH-000662,-0.0798354223598
ACH-000663,0.11755246580999998
ACH-000665,-0.136751546452
ACH-000671,-0.212947905012
ACH-000673,-0.08310070957349999
ACH-000676,-0.10276937711300001
ACH-000677,0.0160072092659
ACH-000681,-0.0561165335912
ACH-000682,-0.050551734668399996
ACH-000683,-0.314019513283
ACH-000684,-0.193880000711
ACH-000688,-0.015533679287799999
ACH-000693,-0.19895218838599998
ACH-000694,-0.141558540716
ACH-000695,0.09935666442289999
ACH-000696,-0.25409878008299996
ACH-000697,0.139731860435
ACH-000699,0.0692535440645
ACH-000701,-0.384600665379
ACH-000706,-0.13899498953
ACH-000711,-0.104617121402
ACH-000713,-0.32837450901299997
ACH-000714,-0.11022171860999999
ACH-000718,0.0249789768187
ACH-000720,-0.11056549585200001
ACH-000721,0.0008388734936500001
ACH-000724,-0.213659643988
ACH-000725,-0.117949280402
ACH-000732,-0.049252707663
ACH-000734,-0.0136467680345
ACH-000735,-0.10019561958900002
ACH-000736,-0.186878742731
ACH-000738,0.0647237500452
ACH-000746,-0.00476346924238
ACH-000747,-0.312488360779
ACH-000748,-0.21811012052700002
ACH-000753,-0.193940645222
ACH-000756,-0.0952830803371
ACH-000757,-0.104920002933
ACH-000758,-0.079212499706
ACH-000760,-0.538481392958
ACH-000763,-0.121400184288
ACH-000764,-0.127005751129
ACH-000765,-0.205677439323
ACH-000766,-0.000524256298062
ACH-000767,-0.329215478005
ACH-000768,0.0391230461081
ACH-000769,-0.185391401948
ACH-000770,-0.0216835656798
ACH-000771,-0.127937642081
ACH-000773,-0.20635457742899999
ACH-000776,-0.130857801528
ACH-000777,-0.339969742684
ACH-000778,0.238212415088
ACH-000781,-0.07835414121069999
ACH-000782,-0.042700129450699995
ACH-000783,0.05069180535759999
ACH-000784,-0.144245503001
ACH-000785,-0.07080048126889998
ACH-000787,-0.273488804559
ACH-000788,0.0381382320957
ACH-000791,-0.00683377104998
ACH-000792,-0.06697790213259999
ACH-000794,-0.0380414526766
ACH-000796,0.05067584119
ACH-000799,-0.058087294908099996
ACH-000800,0.0954708729348
ACH-000802,-0.17880650387299998
ACH-000804,-0.0573310917387
ACH-000805,0.243938982111
ACH-000809,0.0814718153652
ACH-000810,0.0905816859938
ACH-000811,-0.115239148062
ACH-000817,0.0050215266495600005
ACH-000819,0.060801516270900004
ACH-000820,-0.148122365295
ACH-000821,-0.475627747514
ACH-000822,-0.107582426696
ACH-000823,-0.158172768475
ACH-000824,-0.0764842496093
ACH-000827,-0.0362416956705
ACH-000829,-0.014498202258799999
ACH-000831,-0.0385565527143
ACH-000832,-0.0637784094588
ACH-000833,0.114163998409
ACH-000834,-0.261760375565
ACH-000835,-0.05914742886009999
ACH-000836,0.0209650981317
ACH-000837,0.0711101243027
ACH-000838,0.113156825406
ACH-000839,-0.08449369182769999
ACH-000840,-0.10733702791300001
ACH-000841,0.0406481272559
ACH-000843,-0.159476548872
ACH-000846,-0.180189629017
ACH-000847,-0.0131926269083
ACH-000848,-0.0008682071689489999
ACH-000849,0.10154845104499999
ACH-000851,-0.0501230480413
ACH-000855,-0.032398737447900006
ACH-000856,-0.072210420678
ACH-000858,-0.250315997385
ACH-000859,0.0862096560181
ACH-000861,-0.212192240568
ACH-000862,-0.123929264459
ACH-000865,-0.17901806229400002
ACH-000866,0.032225073944799995
ACH-000867,-0.043597128474000005
ACH-000869,-0.143026751709
ACH-000872,-0.140760111663
ACH-000873,-0.264956984918
ACH-000876,0.0373311128197
ACH-000878,0.212638999005
ACH-000880,-0.178402698499
ACH-000881,-0.0909209164439
ACH-000882,-0.09678081985739999
ACH-000884,-0.009552338236280001
ACH-000885,-0.16666178427300002
ACH-000887,-0.174282437672
ACH-000888,-0.11687414373400001
ACH-000889,0.0640431310059
ACH-000890,-0.019864264747400003
ACH-000896,-0.111034347884
ACH-000898,-0.0363890419835
ACH-000900,-0.25037390660000003
ACH-000901,-0.0588409281801
ACH-000905,-0.18908859074099998
ACH-000906,0.0616178834892
ACH-000907,-0.211733716312
ACH-000910,0.0715979198894
ACH-000911,-0.0535029644616
ACH-000912,-0.029331434221600002
ACH-000913,-0.09881427384269999
ACH-000915,0.0333298413947
ACH-000916,0.004011520709659999
ACH-000917,-0.0902717082728
ACH-000921,-0.0747516640018
ACH-000924,-0.16395317652
ACH-000926,0.0357388230826
ACH-000928,-0.36806353869499997
ACH-000929,0.0888003435173
ACH-000932,-0.154328500206
ACH-000935,-0.0681949502862
ACH-000936,-0.311036503
ACH-000937,-0.0576835463772
ACH-000938,-0.283837946571
ACH-000939,-0.0464856029532
ACH-000941,0.0007434870904439999
ACH-000943,0.038920655992199994
ACH-000946,0.022098066233799996
ACH-000947,-0.11866924039200001
ACH-000948,0.00152957784083
ACH-000950,-0.0889626742288
ACH-000953,-0.19972565097300002
ACH-000957,-0.154844403938
ACH-000958,-0.119231026194
ACH-000960,-0.108605889923
ACH-000963,-0.0432543620231
ACH-000968,0.0105280373456
ACH-000969,-0.261211705957
ACH-000973,0.0572139798715
ACH-000974,-0.121458392545
ACH-000975,-0.189502603448
ACH-000976,-0.0310589097188
ACH-000978,-0.0201625702111
ACH-000980,-0.127562166763
ACH-000984,-0.20287671009799998
ACH-000986,-0.313038563517
ACH-000988,0.0706591412171
ACH-000993,0.0561469386632
ACH-000994,0.0236319538003
ACH-000996,-0.0107977476914
ACH-001001,-0.068099230417
ACH-001020,0.0714253845412
ACH-001028,-0.030421727681
ACH-001031,0.07080340440380001
ACH-001038,-0.130921917072
ACH-001048,-0.0329101302748
ACH-001050,-0.12121767252599999
ACH-001053,-0.0497004343426
ACH-001054,-0.017373704841799998
ACH-001061,0.0190220356781
ACH-001067,0.102672560876
ACH-001075,0.179373402787
ACH-001096,-0.188035688744
ACH-001128,-0.166769785595
ACH-001134,-0.0545670807051
ACH-001151,-0.159226374304
ACH-001163,-0.135755180094
ACH-001164,0.0885843842622
ACH-001173,0.00114689357674
ACH-001183,-0.21558338523899997
ACH-001184,-0.11804864802500001
ACH-001190,-0.09094777820830001
ACH-001192,-0.20062056489799998
ACH-001193,-0.0720105781838
ACH-001196,0.149180499268
ACH-001197,-0.185503914903
ACH-001205,-0.265384075532
ACH-001211,0.0822650085175
ACH-001212,-0.00545571249559
ACH-001228,-0.17606582446199998
ACH-001232,-0.20180405372699997
ACH-001239,0.0934694907735
ACH-001274,-0.235209044202
ACH-001275,0.007244148790919999
ACH-001277,-0.320610616376
ACH-001278,-0.178632196149
ACH-001280,0.135142550448
ACH-001283,0.16952230252999997
ACH-001289,-0.108855824307
ACH-001295,-0.032416604455
ACH-001300,0.17461233005600002
ACH-001301,-0.546925533896
ACH-001302,0.279399115712
ACH-001303,-0.020369548565200003
ACH-001306,-0.113623917059
ACH-001318,-0.283727951493
ACH-001322,-0.006060832728359999
ACH-001328,-0.0837941491647
ACH-001332,-0.254822469879
ACH-001333,-0.0950947556313
ACH-001336,-0.23215292825
ACH-001340,0.0666138100289
ACH-001346,-0.043398548109
ACH-001353,-0.0007136121273729999
ACH-001354,-0.22248518432599998
ACH-001367,-0.0244093489408
ACH-001368,-0.0822767482757
ACH-001374,-0.472882695584
ACH-001375,0.0750752934806
ACH-001377,-0.0331920433116
ACH-001380,-0.13648043517300001
ACH-001391,0.22187569266999999
ACH-001407,-0.022215418604700003
ACH-001408,-0.0117078238209
ACH-001413,-0.042980551135900005
ACH-001430,-0.17166925452399998
ACH-001431,0.0348101753854
ACH-001450,-0.240356441015
ACH-001496,-0.06284893772059999
ACH-001500,-0.126572482877
ACH-001521,0.236787597648
ACH-001523,-0.09442173084339998
ACH-001532,0.0724525131235
ACH-001536,-0.0242610290578
ACH-001550,-0.008948539220069999
ACH-001552,-0.0259564732564
ACH-001554,-0.056288065049599996
ACH-001645,-0.118445699497
ACH-001654,-0.0796903439348
ACH-001715,0.04547638202330001
ACH-001735,0.0483595411632
ACH-001736,0.10316065259099999
ACH-001737,0.00943185120703
ACH-001740,0.05983554129319999
ACH-001745,-0.011290084902700002
ACH-001750,-0.043593425683199995
ACH-001765,-0.023665094385299998
ACH-001956,0.021032003729
ACH-001957,-0.0344405530211
