,CLPSL2 (389383)
ACH-000004,-0.0009997046820210001
ACH-000007,0.121821655616
ACH-000009,0.198722856655
ACH-000011,0.0125804317959
ACH-000012,-0.060695525126
ACH-000013,-0.07655753211380001
ACH-000014,-0.269844399734
ACH-000015,0.010020821829
ACH-000017,-0.0340443127763
ACH-000018,-0.15507032894
ACH-000019,0.00931651920679
ACH-000021,0.025429967542099998
ACH-000022,0.0270249352184
ACH-000025,-0.06029051258359999
ACH-000028,-0.00992637266606
ACH-000030,0.0234227978432
ACH-000035,0.0379835579503
ACH-000036,0.129558263005
ACH-000037,0.193116105971
ACH-000039,-0.14296941518
ACH-000040,0.136329795688
ACH-000041,-0.04726105825759999
ACH-000042,-0.00883651151649
ACH-000045,-0.07994565277339999
ACH-000047,-0.19179472408599998
ACH-000052,0.0254130644851
ACH-000053,-0.0440503271274
ACH-000054,-0.0595340834595
ACH-000055,-0.255711864678
ACH-000060,-0.262830917822
ACH-000067,0.204294305031
ACH-000070,-0.132596571689
ACH-000075,0.116223577741
ACH-000078,0.00919070202269
ACH-000082,-0.17025838276900002
ACH-000085,-0.09651890496189998
ACH-000086,0.093645071953
ACH-000087,0.0607840122071
ACH-000092,-0.0285711021533
ACH-000095,0.0663856531856
ACH-000097,-0.0650030567935
ACH-000098,0.0153608629393
ACH-000099,-0.015492386664
ACH-000108,0.0866674643059
ACH-000113,0.0312714218973
ACH-000115,-0.0151803742301
ACH-000116,-0.0608681779219
ACH-000118,0.0364119081991
ACH-000120,0.00342382725601
ACH-000123,0.0376919981853
ACH-000127,-0.053837126984800004
ACH-000128,0.0549649322074
ACH-000132,-0.017987890651900002
ACH-000133,0.07505135482639999
ACH-000137,0.0134550820469
ACH-000138,-0.0508608822104
ACH-000142,-0.164734803126
ACH-000143,0.10113719493
ACH-000146,-0.00878944158459
ACH-000148,0.16854466788699998
ACH-000150,-0.282033400396
ACH-000152,-0.135420117871
ACH-000153,-0.0557875879335
ACH-000159,0.019563156576200003
ACH-000160,-0.0473922463287
ACH-000163,0.000387468815616
ACH-000167,0.280502973834
ACH-000168,-0.018307410625
ACH-000169,0.039500093260300004
ACH-000178,0.0562917221027
ACH-000182,-0.034300293142800004
ACH-000183,0.12298260574999999
ACH-000188,0.0513748502613
ACH-000189,-0.1956732484
ACH-000190,-0.262632943793
