,FOXA2 (3170)
ACH-000004,-0.264430355917
ACH-000007,-0.542768632988
ACH-000009,0.126498886551
ACH-000011,-0.367327583072
ACH-000012,0.0662353044909
ACH-000013,-0.0725559719923
ACH-000014,-0.32700717719
ACH-000015,-0.07817965126830001
ACH-000017,-0.17177010699700002
ACH-000018,-0.386794262043
ACH-000019,-0.06667844347299999
ACH-000021,-0.062122901584900005
ACH-000022,0.147646724062
ACH-000025,-0.0862356514152
ACH-000028,-0.227743242674
ACH-000030,-0.0716035373692
ACH-000035,-0.250158914442
ACH-000036,-0.456178002373
ACH-000037,-0.00929605778766
ACH-000039,-0.11476470173100001
ACH-000040,-0.17334406627300003
ACH-000041,0.005723937693590001
ACH-000042,-0.22902473053000003
ACH-000045,0.13670673647
ACH-000047,-0.157809544543
ACH-000052,-0.181891252725
ACH-000053,-0.121361946432
ACH-000054,-0.25311879626600003
ACH-000055,-0.190319888682
ACH-000060,-0.0663574932726
ACH-000067,-0.18308630137600002
ACH-000070,-0.0522341803794
ACH-000075,-0.37649282121399996
ACH-000078,-0.10482583484300001
ACH-000082,-0.0868865923546
ACH-000085,-0.280186635518
ACH-000086,-0.158989997277
ACH-000087,0.194963992197
ACH-000092,-0.0295169873251
ACH-000095,-0.09529635105939999
ACH-000097,-0.320057067223
ACH-000098,-0.111016139923
ACH-000099,-1.1730165186
ACH-000108,0.0168585046257
ACH-000113,-0.160122826081
ACH-000115,-0.093469730734
ACH-000116,-0.102808866722
ACH-000118,-0.08243092337039999
ACH-000120,-0.16765167674
ACH-000123,-0.154589313904
ACH-000127,-0.171747079093
ACH-000128,-0.19795087351799998
ACH-000132,-0.08316048352580001
ACH-000133,-0.0557424169142
ACH-000137,-0.34329795544
ACH-000138,0.028745614514599997
ACH-000142,0.12597369976199999
ACH-000143,0.0208401017169
ACH-000146,-0.140799714961
ACH-000148,-0.197455439536
ACH-000150,-0.249374776484
ACH-000152,-0.039457053306
ACH-000153,-0.049682803360800006
ACH-000159,0.139904284584
ACH-000160,-0.238845300482
ACH-000163,-0.158918711929
ACH-000167,0.305003063239
ACH-000168,-0.00944903208609
ACH-000169,-0.126580570221
ACH-000178,-0.389761069599
ACH-000182,0.024698660982800002
ACH-000183,-0.19021743772100003
ACH-000188,0.056322633491199994
ACH-000189,-0.202260507952
ACH-000190,-0.087208446446
ACH-000198,-0.138035966423
ACH-000204,-0.153748226572
ACH-000206,-0.08687320181050001
ACH-000207,-0.386475842805
ACH-000211,-0.0228095998239
ACH-000215,-0.134620830253
ACH-000221,0.0405899689948
ACH-000222,-0.0734960693487
ACH-000223,-0.10854146354599999
ACH-000226,-0.086798815746
ACH-000227,0.0789996424251
ACH-000228,0.00443187300921
ACH-000231,-0.183178623022
ACH-000232,-0.131926691554
ACH-000233,-0.0387687445242
ACH-000234,-0.19217174218
ACH-000235,-0.177283107675
ACH-000237,-0.17614818437
ACH-000238,-0.03435245125
ACH-000243,-0.6821353292110001
ACH-000244,0.19913080943
ACH-000246,-0.0991286272251
ACH-000248,0.0485703848059
ACH-000250,-0.0100369031352
ACH-000251,-0.140220857524
ACH-000253,-0.7189495418199999
ACH-000255,-0.261968985445
ACH-000256,0.16236275298900002
ACH-000257,-0.13898012534499998
ACH-000258,-0.205675928466
ACH-000259,-0.154614683585
ACH-000260,-0.102440032108
ACH-000261,-0.128154018122
ACH-000262,-0.107202772293
ACH-000263,-0.334453100741
ACH-000264,-0.28737784324
ACH-000265,-0.07500726261639999
ACH-000266,-0.04658507031169999
ACH-000272,-0.092424715706
ACH-000273,0.030389024121400002
ACH-000274,-0.0966666303205
ACH-000277,-0.0534140053483
ACH-000278,-0.586062500858
