,HECTD3 (79654)
ACH-000004,-0.157430326337
ACH-000007,0.015825009334
ACH-000009,-0.359985992545
ACH-000011,-0.127168307971
ACH-000012,-0.141813656717
ACH-000013,-0.111796536053
ACH-000014,0.0764172480189
ACH-000015,-0.236094509201
ACH-000017,-0.3165980311
ACH-000018,0.0173948016876
ACH-000019,-0.461803145405
ACH-000021,-0.195352364913
ACH-000022,-0.0952476211097
ACH-000025,-0.213601744959
ACH-000028,-0.272285198543
ACH-000030,-0.175326693743
ACH-000035,-0.00651271231502
ACH-000036,-0.056489184428900004
ACH-000037,-0.0613705783972
ACH-000039,-0.200326209989
ACH-000040,-0.12905397752999997
ACH-000041,-0.248004387954
ACH-000042,-0.0633203260374
ACH-000045,-0.231568893979
ACH-000047,-0.11674766623400001
ACH-000052,-0.143289602381
ACH-000053,-0.202269724593
ACH-000054,-0.221151473848
ACH-000055,-0.154909610704
ACH-000060,-0.06317789521980001
ACH-000067,-0.102039291071
ACH-000070,-0.17686922003199998
ACH-000075,-0.262155621278
ACH-000078,-0.128679562814
ACH-000082,-0.141908742139
ACH-000085,-0.177439051894
ACH-000086,-0.127533393281
ACH-000087,-0.331525104159
ACH-000092,-0.21779450793299998
ACH-000095,-0.19438783410799998
ACH-000097,-0.08809253892470001
ACH-000098,-0.183825510505
ACH-000099,-0.15406643524
ACH-000108,-0.19744235258099999
ACH-000113,-0.10448254533399999
ACH-000115,-0.025819017565200005
ACH-000116,-0.25928485133900003
ACH-000118,-0.112110577103
ACH-000120,-0.0652871497803
ACH-000123,-0.25264123098200003
ACH-000127,-0.119673276314
ACH-000128,-0.10605152818
ACH-000132,-0.27039992112399996
ACH-000133,-0.0592975561357
ACH-000137,-0.41852606297399997
ACH-000138,-0.219394053128
ACH-000142,-0.13584322996099998
ACH-000143,-0.10029867316199999
ACH-000146,-0.236098592335
ACH-000148,-0.200591839235
ACH-000150,-0.434475356738
ACH-000152,-0.26879964053399996
ACH-000153,-0.0146532437616
ACH-000159,-0.0647871885335
ACH-000160,-0.119302529249
ACH-000163,0.009844080464219999
ACH-000167,-0.151560393454
ACH-000168,-0.147232658213
ACH-000169,-0.246740569379
ACH-000178,-0.17402997047899998
ACH-000182,-0.192884574824
ACH-000183,-0.297644430277
ACH-000188,-0.0899947701558
ACH-000189,0.235465169925
ACH-000190,-0.109673525337
ACH-000198,-0.005935919568819999
ACH-000204,-0.0629894056244
ACH-000206,0.034724912071
ACH-000207,-0.161345520207
ACH-000211,0.0765755920054
ACH-000215,-0.029790975892300002
ACH-000221,0.11150096512299999
ACH-000222,-0.12459259673800001
ACH-000223,-0.127462447945
ACH-000226,-0.0586031080669
ACH-000227,-0.055840152820199995
ACH-000228,-0.12727975931
ACH-000231,-0.111571663993
ACH-000232,-0.098794662532
ACH-000233,-0.117612384767
ACH-000234,-0.08974327382580001
ACH-000235,-0.134424697603
ACH-000237,0.0357048501024
ACH-000238,0.00190884484051
ACH-000243,-0.111615539634
ACH-000244,0.159394568076
ACH-000246,-0.20544020330899998
ACH-000248,-0.187084496457
ACH-000250,-0.022546632975499997
ACH-000251,0.111546026635
ACH-000253,-0.135887332981
ACH-000255,-0.251209542306
ACH-000256,-0.27026887585000003
ACH-000257,-0.11576383351
ACH-000258,0.0459332350368
ACH-000259,-0.0867488770517
ACH-000260,-0.118063245555
ACH-000261,-0.06900133045739999
ACH-000262,-0.15144055072
ACH-000263,0.225626774271
ACH-000264,-0.014916505396399998
ACH-000265,-0.22383600725299999
ACH-000266,-0.115392687945
ACH-000272,-0.231339568069
ACH-000273,-0.132254978631
ACH-000274,-0.08662281281209999
ACH-000277,-0.291807462518
ACH-000278,-0.0408518358272
ACH-000279,-0.169011706393
ACH-000280,-0.103938473739
ACH-000281,0.128740689584
ACH-000288,-0.176375013326
ACH-000291,-0.0393314002478
ACH-000293,-0.262552048535
ACH-000294,-0.166502827955
ACH-000295,-0.12059544464000002
ACH-000296,-0.144108124453
ACH-000302,-0.168296944352
ACH-000304,0.11978810281199999
ACH-000307,-0.08517484454539999
ACH-000308,0.00212895845058
