,TADA2B (93624)
ACH-000004,-0.391380884152
ACH-000007,-0.779017517587
ACH-000009,-0.495867842258
ACH-000011,-0.338638675188
ACH-000012,-0.258091430382
ACH-000013,-0.0416909505809
ACH-000014,-0.687411845016
ACH-000015,-0.458403791615
ACH-000017,-1.29857958696
ACH-000018,-0.7399364574449999
ACH-000019,-0.019707890215200002
ACH-000021,-0.298244644979
ACH-000022,-0.6077059976420001
ACH-000025,0.463502076907
ACH-000028,-0.06624249694880001
ACH-000030,-0.345116539491
ACH-000035,-0.26245082587699997
ACH-000036,-0.168780590491
ACH-000037,-0.11588295293400001
ACH-000039,0.368915942923
ACH-000040,-0.499027233182
ACH-000041,-0.485541993515
ACH-000042,-0.8110168028110001
ACH-000045,-0.144975197734
ACH-000047,-0.6206449511819999
ACH-000052,0.134067051016
ACH-000053,-0.831892579208
ACH-000054,0.391215036854
ACH-000055,-0.659748112254
ACH-000060,-0.0207590091707
ACH-000067,0.150003729503
ACH-000070,-0.767543138238
ACH-000075,-0.35251251314000004
ACH-000078,-0.253588761681
ACH-000082,-0.59207430346
ACH-000085,-0.5913068613970001
ACH-000086,-0.137209368912
ACH-000087,-0.751780486984
ACH-000092,-0.31403386125300004
ACH-000095,-0.8158746819660001
ACH-000097,-0.377295787532
ACH-000098,-0.764246791759
ACH-000099,-0.303444081664
ACH-000108,-0.32898265889
ACH-000113,-0.537682089013
ACH-000115,-1.4057168698
ACH-000116,-0.336204220697
ACH-000118,-0.7739372842199999
ACH-000120,-0.661466044038
ACH-000123,-0.45061882707199996
ACH-000127,-0.769832555596
ACH-000128,-0.543235767679
ACH-000132,-0.10410425662
ACH-000133,-0.227377159789
ACH-000137,-0.0548156238566
ACH-000138,0.21665284923500003
ACH-000142,-0.478290939188
ACH-000143,-0.8907333061949999
ACH-000146,-0.42599100778099996
ACH-000148,-0.506989392805
ACH-000150,0.162395628632
ACH-000152,-0.102400423038
ACH-000153,-0.336032748582
ACH-000159,-0.09880041964320001
ACH-000160,-0.19648208929900002
ACH-000163,-1.04503822392
ACH-000167,0.141383460844
ACH-000168,-0.672523739824
ACH-000169,-0.670679376792
ACH-000178,-0.582372612323
ACH-000182,0.113252230474
ACH-000183,-0.932599869612
ACH-000188,-0.0120914136843
ACH-000189,0.608857919104
ACH-000190,0.147272747438
ACH-000198,-0.577949648065
ACH-000204,-0.30617914069
ACH-000206,-0.321528189496
ACH-000207,-0.616221078599
ACH-000211,0.0732791777923
ACH-000215,0.14862578815
ACH-000221,-0.39635715213399997
ACH-000222,-0.464040070506
ACH-000223,-1.0112470552600001
ACH-000226,-0.351412848236
ACH-000227,-0.63148711622
ACH-000228,-0.601298588695
ACH-000231,0.309040469013
ACH-000232,-0.40936227936700004
ACH-000233,-0.515081549207
ACH-000234,0.30397931085700003
ACH-000235,-0.40964601447099996
ACH-000237,-0.0617063664658
ACH-000238,-0.5916430057240001
ACH-000243,-0.59059907095
ACH-000244,2.25481159987
ACH-000246,1.09703442608
ACH-000248,-0.697753595576
ACH-000250,0.004255809898829999
ACH-000251,-0.374760522113
ACH-000253,-0.893053788168
ACH-000255,-0.114001192057
ACH-000256,-0.35261449045000004
ACH-000257,-0.220214711802
ACH-000258,-1.1129378956799998
ACH-000259,-0.9335405937010001
ACH-000260,-0.552395273273
ACH-000261,-0.15082854052300002
ACH-000262,0.20082353105300002
ACH-000263,-0.690207717131
ACH-000264,-0.329727459021
ACH-000265,-0.21697798594
ACH-000266,0.00609956137319
ACH-000272,-0.788720285182
ACH-000273,-0.228578644348
ACH-000274,0.08099466920510001
ACH-000277,-0.392895816466
ACH-000278,0.8426973382940001
ACH-000279,-0.10694303055400001
ACH-000280,0.2898929884
ACH-000281,0.258099201038
ACH-000288,0.981479726937
ACH-000291,-0.894659620899
ACH-000293,0.529907719318
ACH-000294,-0.145145426772
ACH-000295,-0.42178492338699997
ACH-000296,0.121643222414
ACH-000302,0.406737724837
ACH-000304,-1.04139884174
ACH-000307,-0.506253973229
ACH-000308,-0.524639202129
ACH-000310,-0.25819683369699997
ACH-000311,-0.42818760448
ACH-000312,-0.7444536370489999
ACH-000315,-0.8278022871359999
ACH-000316,-0.0978578800217
ACH-000317,-0.44202030895000005
ACH-000318,-0.530200641345
ACH-000319,0.165961119948
ACH-000320,-0.166463612809
ACH-000322,-0.317992544158
ACH-000323,-0.695788165601
ACH-000324,-0.7699207672830001
ACH-000329,0.264257592768
ACH-000330,-0.35971690256800004
ACH-000331,0.27257748611099997
ACH-000332,-0.435541949209
ACH-000334,-1.3440862306799999
ACH-000335,-0.11277020909600001
ACH-000336,-0.568088512095
ACH-000337,-0.433519880888
ACH-000339,-0.195941262078
ACH-000341,-0.185998374584
ACH-000348,-0.771948048529
ACH-000350,-0.5356680474000001
ACH-000352,-0.6795071638410001
ACH-000356,-0.497150465457
ACH-000361,-0.332045026209
ACH-000362,-0.715534338682
ACH-000363,-1.12320636024
ACH-000364,0.135668226235
ACH-000365,-0.488139623164
ACH-000366,-0.22246201931999995
ACH-000368,0.17323722628899998
ACH-000374,-0.108278463472
ACH-000375,-0.14483641327400001
ACH-000376,-0.335920509731
ACH-000381,-0.36920723429799995
ACH-000383,-0.9969732917599999
ACH-000387,-0.754589202819
ACH-000389,0.650492634949
ACH-000390,-0.627570274664
ACH-000393,-0.036973081678300004
ACH-000395,-0.236850772733
ACH-000397,-0.583155139851
ACH-000401,-0.509739862193
ACH-000402,-0.517023204292
ACH-000403,-0.634662856515
ACH-000404,-0.42493366813699995
ACH-000406,-0.506569636585
ACH-000407,-0.24122069399300003
