,ACIN1 (22985)
ACH-000383,-0.747202644878
ACH-000387,-0.954482655395
ACH-000389,-0.583343121376
ACH-000390,-0.847483133655
ACH-000393,-0.642825595617
ACH-000395,-0.773288500192
ACH-000397,-0.6813182898899999
ACH-000401,-0.9321698662019999
ACH-000402,-1.5374537211200001
ACH-000403,-1.24800807669
ACH-000404,-0.87330201611
ACH-000406,-1.05479448056
ACH-000407,-0.89949694001
ACH-000408,-0.531300907117
ACH-000410,-0.7294434605600001
ACH-000411,-1.07501699233
ACH-000414,-0.6590244954819999
ACH-000415,-0.639347606184
ACH-000416,-0.739677027212
ACH-000420,-0.787320713374
ACH-000421,-0.7416521149709999
ACH-000424,-0.7502458752069999
ACH-000425,-0.503991256932
ACH-000426,-1.05151886732
ACH-000427,-1.15180905263
ACH-000433,-0.897018602787
ACH-000436,-0.725062260607
ACH-000444,-1.16041468628
ACH-000445,-1.20752139967
ACH-000448,-0.8933704251189999
ACH-000450,-0.945176615151
ACH-000452,-0.909109026391
ACH-000454,-0.674282713942
ACH-000458,-0.7021150331020001
ACH-000459,-0.754383010994
ACH-000460,-0.9246508912420001
ACH-000461,-0.561273460009
ACH-000463,-0.647179575929
ACH-000464,-1.00807776258
ACH-000466,-0.828094461242
ACH-000467,-0.791980687538
ACH-000468,-0.688896339031
ACH-000469,-0.973909044737
ACH-000470,-0.258945866393
ACH-000471,-0.984781327763
ACH-000472,-0.765562595633
ACH-000473,-0.9141738262479999
ACH-000475,-1.12482568983
ACH-000476,-0.7312793881209999
ACH-000477,-0.606961178956
ACH-000480,-0.977901386189
ACH-000481,-1.13623681575
ACH-000483,-0.742461751069
ACH-000484,-0.63734786418
ACH-000485,-0.29228623155
ACH-000486,-1.0499587290899999
ACH-000487,-0.9729034861799999
ACH-000488,-0.641002561783
ACH-000490,-0.8072006101189999
ACH-000491,-0.952000926196
ACH-000495,-1.4394971128100003
ACH-000496,-0.9525433164239999
ACH-000499,-0.955153232272
ACH-000500,-0.7507906395139999
ACH-000502,-0.9362389260089999
ACH-000503,-1.0546682145
ACH-000505,-0.734285702663
ACH-000507,-0.79896050122
ACH-000510,-0.500131631909
ACH-000511,-0.661397869792
ACH-000512,-1.40811440504
ACH-000516,-0.7828771571170001
ACH-000517,-0.760254021929
ACH-000518,-0.6954268963779999
ACH-000520,-0.596521616673
ACH-000521,-0.476376841496
ACH-000522,-0.74054299154
ACH-000524,-0.71754594383
ACH-000527,-0.622362627386
ACH-000528,-0.661499171824
ACH-000537,-0.47873157302
ACH-000541,-0.9326808001870001
ACH-000542,-0.588137004363
ACH-000544,-0.921268809496
ACH-000545,-0.726622373973
ACH-000547,-0.597824121862
ACH-000548,-0.7203648223129999
ACH-000549,-0.583787353088
ACH-000550,-0.482149953375
ACH-000552,-1.0758180835299997
ACH-000556,-0.957478874858
ACH-000557,-0.8907912437000001
ACH-000570,-1.0547126819
ACH-000571,-1.23167481317
ACH-000573,-0.838793815784
ACH-000576,-0.8438519845039999
ACH-000580,-0.863211519207
ACH-000584,-0.8855844118089999
ACH-000585,-0.9171332662630001
ACH-000588,-0.960985049699
ACH-000589,-0.951811166083
ACH-000591,-0.45832495523
ACH-000593,-0.6304027770399999
ACH-000600,-0.744535330694
ACH-000601,-0.8210342176250001
ACH-000604,-1.0664295388200002
ACH-000605,-0.57420963369
ACH-000606,-0.6422926474539999
ACH-000608,-1.3717740096200002
ACH-000614,-0.6237551521320001
ACH-000616,-0.8449949646580001
ACH-000618,-0.9817748788230001
ACH-000619,-0.765601809787
ACH-000620,-0.8665745091279999
ACH-000621,-1.1458503287000001
ACH-000622,-0.949321533668
ACH-000623,-1.46135005641
ACH-000624,-0.995545077815
ACH-000627,-0.9704279709520001
ACH-000630,-0.610120512606
ACH-000632,-0.841702956324
ACH-000633,-0.9763507025849999
ACH-000637,-0.680636407014
ACH-000638,-0.794574558819
ACH-000646,-1.2890962719299999
ACH-000647,-1.03363463115
ACH-000648,-1.09456133573
ACH-000649,-0.628428510947
ACH-000651,-0.8844422489720001
ACH-000652,-0.687534304691
ACH-000653,-0.9730069813869999
ACH-000657,-0.811788113795
ACH-000658,-0.898370616126
ACH-000661,-0.635844144336
ACH-000662,-1.1562636275799998
ACH-000663,-0.55332723015
ACH-000665,-0.9986934585989999
ACH-000671,-0.845250459323
ACH-000673,-0.821325532613
ACH-000676,-0.830266561813
ACH-000677,-0.683812179825
ACH-000681,-0.93095003785
ACH-000682,-0.8610128530310001
ACH-000683,-0.7487445883570001
ACH-000684,-1.0693730841700002
ACH-000688,-1.21237207025
ACH-000693,-0.655813644603
ACH-000694,-0.49454325800399995
ACH-000695,-0.650301866835
ACH-000696,-0.763937466587
ACH-000697,-0.899599169447
ACH-000699,-0.656529913286
ACH-000701,-0.49197463543000003
ACH-000706,-0.677613175714
ACH-000711,-1.00013670963
ACH-000713,-0.656828758806
ACH-000714,-1.2054987198
ACH-000718,-0.726823640923
ACH-000720,-0.607145334982
ACH-000721,-0.9068619755589999
ACH-000724,-1.5381883145700002
ACH-000725,-0.849477157035
ACH-000732,-0.7896338395460001
ACH-000734,-0.7225845932160001
ACH-000735,-0.670406271098
ACH-000736,-0.774072503726
ACH-000738,-0.693705578419
ACH-000746,-0.71937897522
ACH-000747,-0.760392553689
ACH-000748,-1.06116195434
ACH-000753,-0.880664378058
ACH-000756,-0.8909676196200002
ACH-000757,-0.9429105496089999
ACH-000758,-0.390440101268
ACH-000760,-1.16641227098
ACH-000763,-1.01845090607
ACH-000764,-0.65271794604
ACH-000765,-0.8104550156679999
ACH-000766,-0.907307597039
ACH-000767,-0.743342707876
ACH-000768,-0.845401270168
ACH-000769,-0.7710600518619999
ACH-000770,-0.8332805432089999
ACH-000771,-0.732993872091
ACH-000773,-0.835416153908
ACH-000776,-0.471658026331
ACH-000777,-0.846752527527
ACH-000778,-0.523437711802
ACH-000781,-0.709909289297
ACH-000782,-0.7662494183699999
ACH-000783,-0.981538515755
ACH-000784,-1.13445240993
ACH-000785,-0.838817749796
ACH-000787,-0.7021115888070001
ACH-000788,-0.979197799293
ACH-000791,-0.836826782128
ACH-000792,-0.747601281328
ACH-000794,-0.983531069634
ACH-000796,-0.732704487967
ACH-000799,-0.8807300416930001
ACH-000800,-0.938881815337
ACH-000802,-0.737331135407
ACH-000804,-0.476998650039
ACH-000805,-0.988491947191
ACH-000809,-0.898686696848
ACH-000810,-0.664934306926
ACH-000811,-0.532539518784
ACH-000817,-1.12002381116
ACH-000819,-0.595191657648
ACH-000820,-1.3263908521799999
ACH-000821,-1.3839472932899999
ACH-000822,-1.15749392307
ACH-000823,-0.597526854476
ACH-000824,-0.98431969705
ACH-000827,-0.9246698022390001
ACH-000829,-0.9639431385160001
ACH-000831,-0.8835937156329999
ACH-000832,-0.958663656064
ACH-000833,-0.6107028938369999
ACH-000834,-0.6940385349279999
ACH-000835,-1.02048209764
ACH-000836,-0.804116879765
ACH-000837,-0.44748491618299996
ACH-000838,-1.03059082361
ACH-000839,-0.963197876637
ACH-000840,-0.8274630901250001
ACH-000841,-0.442912000095
ACH-000843,-1.1496083931999999
ACH-000846,-0.79466321596
ACH-000847,-0.625789571332
ACH-000848,-0.9412928631630001
ACH-000849,-0.573431295584
ACH-000851,-0.835271671889
ACH-000855,-0.7120656664839999
ACH-000856,-1.05428318843
ACH-000858,-0.8328403046739999
ACH-000859,-0.987044743834
ACH-000861,-0.586574109642
ACH-000862,-0.773496703283
ACH-000865,-0.7313785315829999
ACH-000866,-0.502157517937
ACH-000867,-0.9158532157879999
ACH-000869,-1.14322393369
ACH-000872,-0.71831152743
ACH-000873,-0.754436964936
ACH-000876,-0.761307989247
ACH-000878,-0.6775649283040001
ACH-000880,-1.1479946094700002
ACH-000881,-0.925856930803
ACH-000882,-0.7907289901160001
ACH-000884,-0.830640291944
ACH-000885,-0.8409767827600001
ACH-000887,-0.763739493265
ACH-000888,-0.6878332008050001
ACH-000889,-1.09459116474
ACH-000890,-0.713158053202
ACH-000896,-0.9259701922139999
ACH-000898,-0.8230683023119999
ACH-000900,-0.9227787066240001
ACH-000901,-0.47431402419
ACH-000905,-1.03798349969
ACH-000906,-0.627008663961
ACH-000907,-1.16089566892
ACH-000910,-0.563372614082
ACH-000911,-0.836542645237
ACH-000912,-0.5493284285
ACH-000913,-0.748252991592
ACH-000915,-1.08574904254
ACH-000916,-0.719579643855
ACH-000917,-0.812375141652
ACH-000921,-0.9903528935220001
ACH-000924,-0.502529770708
ACH-000926,-0.916952569074
ACH-000928,-0.82864684092
ACH-000929,-0.885436571012
ACH-000932,-1.05826122752
ACH-000935,-0.261196479069
ACH-000936,-0.539129055933
ACH-000937,-0.65916662321
ACH-000938,-0.769395837994
ACH-000939,-0.780198740426
ACH-000941,-1.4251326218399998
ACH-000943,-0.777112508972
ACH-000946,-0.9210381029160001
ACH-000947,-0.949417115765
ACH-000948,-0.68749623805
ACH-000950,-0.5802572359489999
ACH-000953,-1.04028903517
ACH-000957,-0.6407344104680001
ACH-000958,-0.812651784469
ACH-000960,-0.7382858817560001
ACH-000963,-0.863850881322
ACH-000968,-1.18482378166
ACH-000969,-0.752273160083
ACH-000973,-0.583535892118
ACH-000974,-0.658012050027
ACH-000975,-0.831539960296
ACH-000976,-0.970468758452
ACH-000978,-1.01563021717
ACH-000980,-0.8572240785519999
ACH-000984,-1.0443929649099999
ACH-000986,-0.819911369489
ACH-000988,-0.7736343202089999
ACH-000993,-0.8584017072840001
ACH-000994,-0.80507641352
ACH-000996,-1.12261346157
ACH-001001,-0.633489852747
ACH-001020,-0.8921576170990001
ACH-001028,-0.800325765398
ACH-001031,-0.8747155101890001
ACH-001038,-0.926068247406
ACH-001048,-0.9421549905
ACH-001050,-0.9123790367769999
ACH-001053,-1.12152863658
ACH-001054,-0.9003741315520001
ACH-001061,-0.8626833166519999
ACH-001067,-0.775647946391
ACH-001075,-0.813773913496
ACH-001096,-0.8826372798019999
ACH-001128,-0.716401297623
ACH-001134,-1.0411989321
ACH-001151,-0.41496371630400003
ACH-001163,-0.428913222921
ACH-001164,-1.38524413216
ACH-001173,-0.675748880854
ACH-001183,-0.786581422138
ACH-001184,-0.49571952858199997
ACH-001190,-1.22903198367
ACH-001192,-0.97828303646
ACH-001193,-0.7681009639149999
ACH-001196,-1.20344026264
ACH-001197,-0.849736220119
ACH-001205,-0.926017807511
ACH-001211,-0.761085786243
ACH-001212,-0.6838220631090001
ACH-001228,-0.833652372903
ACH-001232,-0.666104248649
ACH-001239,-0.791399203893
ACH-001274,-0.7124082327500001
ACH-001275,-0.803958895987
ACH-001277,-0.415583825661
ACH-001278,-0.9020390332700001
ACH-001280,-0.722606298467
ACH-001283,-1.18383938993
ACH-001289,-1.0867456924299999
ACH-001295,-0.8267658881540001
ACH-001300,-0.808314642422
ACH-001301,-0.765552372007
ACH-001302,-0.6955238626899999
ACH-001303,-0.5997699335710001
ACH-001306,-0.6131136510549999
ACH-001318,-0.720515820605
ACH-001322,-1.15135318149
ACH-001328,-0.7818540600660001
ACH-001332,-0.892949395775
ACH-001333,-0.762246052715
ACH-001336,-1.0392741672399999
ACH-001340,-0.891600975077
ACH-001346,-0.80859519928
ACH-001353,-0.813275610814
ACH-001354,-0.9611307106820001
ACH-001367,-1.0650637991399998
ACH-001368,-0.8176221295739999
ACH-001374,-1.0030056799200002
ACH-001375,-1.1169232193
ACH-001377,-0.83550467169
ACH-001380,-1.0188796815
ACH-001391,-0.42632909378300005
ACH-001407,-1.08066232684
ACH-001408,-0.8112252723860001
ACH-001413,-0.9026682968080001
ACH-001430,-0.891221091097
ACH-001431,-0.940813797381
ACH-001450,-0.9108074641509999
ACH-001496,-0.897648188091
ACH-001500,-0.629809819664
ACH-001521,-1.0263724726299999
ACH-001523,-0.640425017913
ACH-001532,-0.51336249764
ACH-001536,-0.622951947422
ACH-001550,-0.6855001888760001
ACH-001552,-1.0865435730500002
ACH-001554,-0.8789109519930001
ACH-001645,-1.32389973828
ACH-001654,-1.06611490832
ACH-001715,-0.7688622777259999
ACH-001735,-0.996227034828
ACH-001736,-0.885470141665
ACH-001737,-0.616007029509
ACH-001740,-0.70794715941
ACH-001745,-0.775724522701
ACH-001750,-0.813694974785
ACH-001765,-0.819475235453
ACH-001956,-1.09077256091
ACH-001957,-1.08515152915
