,PLXND1 (23129)
ACH-000004,-0.333098055674
ACH-000007,0.13935474540200002
ACH-000009,-0.06864619116000001
ACH-000011,-0.176869030252
ACH-000012,0.117278826538
ACH-000013,-0.0156370245445
ACH-000014,-0.048292360544999996
ACH-000015,0.0453955625985
ACH-000017,-0.152937746229
ACH-000018,0.186931715691
ACH-000019,-0.13362866523800002
ACH-000021,-0.024925426471700003
ACH-000022,0.0318091500647
ACH-000025,0.0119132746049
ACH-000028,-0.10503778291200001
ACH-000030,0.0979616451296
ACH-000035,0.160398098684
ACH-000036,-0.0498640367717
ACH-000037,0.17417284227000002
ACH-000039,-0.0314353666749
ACH-000040,0.010752831062499999
ACH-000041,0.13951342032800002
ACH-000042,-0.060069013369300005
ACH-000045,-0.149761909413
ACH-000047,0.0674364386961
ACH-000052,0.08265350547519999
ACH-000053,0.041367628043
ACH-000054,-0.11034957403699999
ACH-000055,0.0184439960331
ACH-000060,-0.236014762289
ACH-000067,-0.06945282656330001
ACH-000070,-0.170340120004
ACH-000075,-0.281750629373
ACH-000078,0.056929953447400004
ACH-000082,-0.0249696303743
ACH-000085,-0.0242826157141
ACH-000086,0.0887604145194
ACH-000087,0.0196038276556
ACH-000092,-0.037476018715599996
ACH-000095,0.0852630055577
ACH-000097,0.0768639473018
ACH-000098,-0.00446497980536
ACH-000099,0.122644590599
ACH-000108,-0.07755586261110001
ACH-000113,-0.14808834191
ACH-000115,-0.130332573842
ACH-000116,-0.031115999057800003
ACH-000118,0.100958219167
ACH-000120,-0.0481071177883
ACH-000123,0.112344707725
ACH-000127,-0.0240909701302
ACH-000128,-0.23978442834600003
ACH-000132,-0.08313058377489999
ACH-000133,0.11813416893300001
ACH-000137,-0.0922092711024
ACH-000138,-0.0489619928368
ACH-000142,-0.110332109233
ACH-000143,-0.12257745817099999
ACH-000146,-0.019055291581900002
ACH-000148,0.020087820059200002
ACH-000150,0.0885957998749
ACH-000152,0.0980698356164
ACH-000153,-0.35149291531800003
ACH-000159,-0.0658942747451
ACH-000160,0.00805775197168
ACH-000163,-0.025437056077200003
ACH-000167,-0.06301589010559999
ACH-000168,-0.0406601156454
ACH-000169,-0.0953569707501
ACH-000178,0.0258160910921
ACH-000182,-0.0981396595404
ACH-000183,-0.137431410205
ACH-000188,-0.0287163954891
ACH-000189,-0.23544179258099998
ACH-000190,0.0772865329381
ACH-000198,-0.039893215298
ACH-000204,0.166919937953
ACH-000206,0.0582448515112
ACH-000207,0.269552205895
ACH-000211,-0.125088485679
ACH-000215,-0.0609126455344
ACH-000221,0.026379438804900002
ACH-000222,0.0706606046375
ACH-000223,0.0679764685399
ACH-000226,0.00736991886579
ACH-000227,-0.0106857950265
ACH-000228,-0.018767671208200002
ACH-000231,-0.08971946294250001
ACH-000232,0.0164431189424
ACH-000233,0.131297909294
ACH-000234,0.09749668274539999
ACH-000235,-0.00913212533228
ACH-000237,0.0232726732913
ACH-000238,0.0658839830982
ACH-000243,-0.046799655188
ACH-000244,0.30986739065499996
ACH-000246,-0.015386396664799998
ACH-000248,0.055452620074300005
ACH-000250,-0.08261962195889999
ACH-000251,-0.31688667298900003
ACH-000253,-0.009124023469520001
ACH-000255,-0.163658794582
ACH-000256,-0.134534299149
ACH-000257,0.137131381498
ACH-000258,0.21078418462200002
ACH-000259,-0.09419351158309999
ACH-000260,0.050474353788
ACH-000261,-0.17467299852200002
ACH-000262,0.170644182992
ACH-000263,-0.0533970648377
ACH-000264,-0.09986336483819999
ACH-000265,0.014708426775
ACH-000266,-0.146690504879
ACH-000272,0.0592430534026
ACH-000273,0.130982540876
ACH-000274,-0.021134681644599997
ACH-000277,-0.21830067550700002
ACH-000278,-0.0169896976029
ACH-000279,-0.0055338372866000005
ACH-000280,0.05538284169819999
ACH-000281,-0.0678050137474
ACH-000288,-0.071367680188
ACH-000291,0.029317010097400002
ACH-000293,-0.09403773732989998
ACH-000294,0.11760603421900001
ACH-000295,-0.0600098909428
ACH-000296,0.0496994491048
ACH-000302,-0.0869978637843
ACH-000304,-0.018359259995099998
ACH-000307,-0.0604924920406
ACH-000308,0.019712538749799998
ACH-000310,0.20246818780099998
ACH-000311,0.21808398919799998
ACH-000312,0.018754526766099996
ACH-000315,0.05829618832669999
ACH-000316,0.0083841420647
ACH-000317,-0.17868764200800002
ACH-000318,0.0260234203807
ACH-000319,0.0162221834238
ACH-000320,0.16374986886499998
ACH-000322,0.00140712413919
ACH-000323,-0.0380365105749
ACH-000324,0.0018598025582300002
ACH-000329,0.0693714355341
ACH-000330,-0.17620610238499998
ACH-000331,-0.0252516571343
ACH-000332,0.0260662100277
ACH-000334,-0.0367835758984
ACH-000335,-0.107532440277
ACH-000336,-0.08297215064569999
ACH-000337,-0.038608322046199996
ACH-000339,0.09588285172430001
ACH-000341,-0.12221564493100001
ACH-000348,-0.09323544905030001
ACH-000350,-0.169722418939
ACH-000352,-0.189028432716
ACH-000356,0.0488218852765
ACH-000361,-0.09455535512119999
ACH-000362,0.136570216762
ACH-000363,-0.0678075957459
ACH-000364,-0.145228573616
ACH-000365,-0.0608417626727
ACH-000366,-0.045585711752800004
ACH-000368,0.236906872294
ACH-000374,0.17110560281599999
ACH-000375,-0.132521282239
ACH-000376,-0.0185322688733
ACH-000381,-0.0986003494255
ACH-000383,-0.146790897983
ACH-000387,0.170421385977
ACH-000389,-0.00396247245392
ACH-000390,0.0399405978639
ACH-000393,-0.152761779439
ACH-000395,0.113812246113
ACH-000397,-0.13672506812000002
ACH-000401,-0.163797865666
ACH-000402,-0.0633765797709
ACH-000403,-0.0394858577655
ACH-000404,0.152283889289
ACH-000406,0.05995105171350001
ACH-000407,-0.171842032137
ACH-000408,0.028220416847099996
ACH-000410,-0.200486162004
ACH-000411,0.0358634042106
ACH-000414,0.152660854178
ACH-000415,-0.198509065058
ACH-000416,-0.0225547190858
ACH-000420,0.0824541777705
ACH-000421,-0.059488671712300004
ACH-000424,0.0334132430709
ACH-000425,0.171764078956
ACH-000426,-0.121247492468
ACH-000427,0.129142462549
ACH-000433,0.0074575508873399995
ACH-000436,0.24262589250799999
ACH-000444,0.07392905989139999
ACH-000445,0.229776100715
ACH-000448,-0.19592978147999998
ACH-000450,-0.18404587022500002
ACH-000452,-0.0340830815595
ACH-000454,-0.00506413278624
ACH-000458,-0.202298323978
ACH-000459,-0.251443551472
ACH-000460,-0.04104645581269999
ACH-000461,-0.111103580566
ACH-000463,0.07418877392680001
ACH-000464,0.106027553562
ACH-000466,-0.050027091951000004
ACH-000467,0.148740429295
ACH-000468,0.24360548948199998
ACH-000469,0.07329855009389999
ACH-000470,-0.00166106906817
ACH-000471,-0.049514671757699996
ACH-000472,0.0311705025092
ACH-000473,0.0274209808462
ACH-000475,-0.115132145046
