,SCFD1 (23256)
ACH-000234,-1.18270989235
ACH-000235,-0.911655195545
ACH-000237,-1.0178650164899998
ACH-000238,-1.4382913717299999
ACH-000243,-1.29333577064
ACH-000244,-1.2169766554600001
ACH-000246,-1.4707687952200001
ACH-000248,-1.03627773569
ACH-000250,-1.3910730111399998
ACH-000251,-1.1459291329999999
ACH-000253,-1.4479090934799999
ACH-000255,-0.910825070532
ACH-000256,-1.0
ACH-000257,-1.27112108311
ACH-000258,-0.819954938054
ACH-000259,-1.10553768619
ACH-000260,-1.10052290659
ACH-000261,-1.2040637724799998
ACH-000262,-1.1672639897100001
ACH-000263,-1.07774539346
ACH-000264,-1.27756033707
ACH-000265,-1.0548935732
ACH-000266,-0.9633732478899999
ACH-000272,-1.63329168785
ACH-000273,-1.45238808459
ACH-000274,-1.07349626889
ACH-000277,-0.762066880285
ACH-000278,-1.50215028003
ACH-000279,-1.5480014569
ACH-000280,-1.11441845544
ACH-000281,-0.945266374191
ACH-000288,-1.4451135038299998
ACH-000291,-1.33820654224
ACH-000293,-1.03779338007
ACH-000294,-1.17271277058
ACH-000295,-1.24559217634
ACH-000296,-1.02187818216
ACH-000302,-1.03379592907
ACH-000304,-0.66711745622
ACH-000307,-1.02133991944
ACH-000308,-1.39254915117
ACH-000310,-1.48228443092
ACH-000311,-1.25163291704
ACH-000312,-1.0869545536299998
ACH-000315,-0.9514045319850001
ACH-000316,-0.923011207109
ACH-000317,-1.43073643248
ACH-000318,-0.942458772527
ACH-000319,-1.1108772446600002
ACH-000320,-1.0540597027
ACH-000322,-1.4938626091999998
ACH-000323,-0.665987518141
ACH-000324,-1.1432653072799999
ACH-000329,-1.23937234987
ACH-000330,-0.9429985188200002
ACH-000331,-1.28997808194
ACH-000332,-1.191468237
ACH-000334,-0.915664765487
ACH-000335,-0.873164026525
ACH-000336,-1.41104667669
ACH-000337,-1.01818190827
ACH-000339,-0.9918680576819999
ACH-000341,-1.32674301839
ACH-000348,-1.3562969467700001
ACH-000350,-1.1410300052200002
ACH-000352,-1.12202590016
ACH-000356,-1.25389293097
ACH-000361,-1.05390802153
ACH-000362,-1.32558055622
ACH-000363,-1.66933223871
ACH-000364,-1.22939010793
ACH-000365,-1.00054085268
ACH-000366,-1.1119899343200002
ACH-000368,-1.5003539248700002
ACH-000374,-0.8947412934379999
ACH-000375,-1.31764059067
ACH-000376,-1.68689770562
ACH-000381,-0.8326819560809999
ACH-000383,-0.9199874499390001
ACH-000387,-1.18441751267
ACH-000389,-1.21705994754
ACH-000390,-0.762668759436
ACH-000393,-1.3834766843200001
ACH-000395,-1.2503538196100001
ACH-000397,-0.984177991923
ACH-000401,-0.965339045974
ACH-000402,-1.08829402991
ACH-000403,-1.516715585
ACH-000404,-1.33526671493
ACH-000406,-1.18960183595
ACH-000407,-1.2153754273200001
ACH-000408,-0.852447416221
ACH-000410,-0.866167350308
ACH-000411,-1.2151629312299999
ACH-000414,-1.35347343292
ACH-000415,-1.03536251073
ACH-000416,-1.14071876234
ACH-000420,-1.17383925361
ACH-000421,-1.1909171976200001
ACH-000424,-1.15036598434
ACH-000425,-1.2288781876600001
ACH-000426,-1.0369661516600002
ACH-000427,-1.42632386026
ACH-000433,-1.39696265701
ACH-000436,-1.1589336725700001
ACH-000444,-1.05667302375
ACH-000445,-1.34834007859
ACH-000448,-1.2086224639
ACH-000450,-1.18769997054
ACH-000452,-1.23195533828
ACH-000454,-1.05781664256
ACH-000458,-0.9533345724240001
ACH-000459,-1.8032448279700002
ACH-000460,-1.0965251793700002
ACH-000461,-1.09452195472
ACH-000463,-1.1517568957100002
ACH-000464,-1.3441845144
ACH-000466,-0.934751051883
ACH-000467,-1.1278133518
ACH-000468,-0.6838333240009999
ACH-000469,-1.16518343391
ACH-000470,-1.20660406329
ACH-000471,-1.5797395678100001
ACH-000472,-1.2881945630399998
ACH-000473,-1.07696269505
ACH-000475,-0.9681060083640001
ACH-000476,-1.11109026905
ACH-000477,-1.07379379333
ACH-000480,-0.7917714794030001
ACH-000481,-1.22347960961
ACH-000483,-1.3488825223700003
ACH-000484,-1.15025040823
ACH-000485,-0.690727598955
ACH-000486,-1.12958101066
ACH-000487,-1.3443313392700003
ACH-000488,-1.02976892132
ACH-000490,-1.1678396694600002
ACH-000491,-0.857881741169
ACH-000495,-1.29294547251
ACH-000496,-0.9308484551899999
ACH-000499,-1.2784641264
ACH-000500,-1.08727188452
ACH-000502,-0.999344313354
ACH-000503,-1.02459056815
ACH-000505,-0.7441039635100001
ACH-000507,-0.8487896344779999
ACH-000510,-1.1605395137999999
ACH-000511,-1.1741653380600001
ACH-000512,-1.6547917290799998
ACH-000516,-1.4543129742899998
ACH-000517,-1.10830455887
ACH-000518,-1.3030208974
ACH-000520,-1.1564341498100001
ACH-000521,-1.1501142297700002
ACH-000522,-1.0347914089899999
ACH-000524,-1.08692389309
ACH-000527,-1.2196948571600001
ACH-000528,-1.2328215750700002
ACH-000537,-1.0196267432600001
ACH-000541,-1.7882421485799997
ACH-000542,-1.08740568241
ACH-000544,-1.1599050869299998
ACH-000545,-1.20430983045
ACH-000547,-1.0081330679
ACH-000548,-1.49896781479
ACH-000549,-0.668434453755
ACH-000550,-1.13085399583
ACH-000552,-1.17443551681
ACH-000556,-1.19785451785
ACH-000557,-1.06368681564
ACH-000570,-1.3764261386899999
ACH-000571,-2.12557488066
ACH-000573,-0.847149638064
ACH-000576,-1.3587238917700002
ACH-000580,-1.35353097758
ACH-000584,-0.69906796891
ACH-000585,-0.851404330059
ACH-000588,-1.18274450846
ACH-000589,-0.943562593445
ACH-000591,-1.28535023829
ACH-000593,-0.927197820659
ACH-000600,-1.4517956244499999
ACH-000601,-1.04057567123
ACH-000604,-1.37629431273
ACH-000605,-1.0502932312200002
ACH-000606,-1.14381408805
ACH-000608,-2.02734137776
ACH-000614,-0.896387400913
ACH-000616,-1.31924014774
ACH-000618,-0.8660219443799999
ACH-000619,-1.10802632728
ACH-000620,-0.989339283269
ACH-000621,-1.20034210001
ACH-000622,-1.69951410082
ACH-000623,-1.55118772962
ACH-000624,-1.43023531401
ACH-000627,-1.21647292976
ACH-000630,-1.21817624077
ACH-000632,-1.17423556149
ACH-000633,-1.50581669445
ACH-000637,-1.2833904202500002
ACH-000638,-1.0781498568
ACH-000646,-1.12159850078
ACH-000647,-0.878212306395
ACH-000648,-1.3687813719600002
ACH-000649,-1.5838934264700002
ACH-000651,-1.1272706727700001
ACH-000652,-1.1926310617
ACH-000653,-1.2240107511
ACH-000657,-1.34350836586
ACH-000658,-1.3119902732200002
ACH-000661,-0.9316481166159999
ACH-000662,-1.07986231484
ACH-000663,-1.1392956976000002
ACH-000665,-1.2013935334799999
ACH-000671,-1.17911271614
ACH-000673,-1.44979226607
ACH-000676,-1.16589010689
ACH-000677,-1.30748735696
ACH-000681,-0.986670140585
ACH-000682,-0.949339372458
ACH-000683,-0.779424265226
ACH-000684,-1.4289614678100002
ACH-000688,-1.57239784792
ACH-000693,-0.985747566839
ACH-000694,-1.06485201756
ACH-000695,-1.01787380616
ACH-000696,-1.14804238361
ACH-000697,-0.928245452251
ACH-000699,-1.75909421343
ACH-000701,-0.8291660828219999
ACH-000706,-1.2172905326799999
ACH-000711,-1.5163860820100001
ACH-000713,-1.3408007108700002
ACH-000714,-1.13539384914
ACH-000718,-1.23526184519
ACH-000720,-1.20406751889
ACH-000721,-1.08652894847
ACH-000724,-1.4365276930500002
ACH-000725,-1.1661170982200002
ACH-000732,-1.14047339386
ACH-000734,-1.1375668072
ACH-000735,-1.14214353577
ACH-000736,-1.4216772371899997
ACH-000738,-1.1050016243799998
ACH-000746,-1.17499924357
ACH-000747,-1.18143272732
ACH-000748,-1.22862064191
ACH-000753,-1.2698989301999999
ACH-000756,-0.881837044512
ACH-000757,-0.908858757458
ACH-000758,-1.11525347583
ACH-000760,-1.0162727170499999
ACH-000763,-1.5652747726700003
ACH-000764,-1.14804657528
ACH-000765,-1.32236825503
ACH-000766,-1.24360767118
ACH-000767,-0.992932364841
ACH-000768,-1.07675546052
ACH-000769,-1.29781573067
ACH-000770,-1.45221043259
ACH-000771,-1.11018135486
ACH-000773,-1.36883967185
ACH-000776,-1.12204250193
ACH-000777,-1.0048539777399998
ACH-000778,-1.1198375258
ACH-000781,-1.12200146762
ACH-000782,-1.32991606268
ACH-000783,-1.55293832042
ACH-000784,-1.08054201281
ACH-000785,-1.1232269410200002
ACH-000787,-1.22854974998
ACH-000788,-1.15594812
ACH-000791,-1.19637588501
ACH-000792,-1.57809994773
ACH-000794,-1.18560874099
ACH-000796,-1.2190488822
ACH-000799,-1.69335009388
ACH-000800,-1.238657312
ACH-000802,-0.967400746538
ACH-000804,-1.09704164498
ACH-000805,-1.0449012656
ACH-000809,-0.891837609726
ACH-000810,-1.13262073802
ACH-000811,-1.14645661824
ACH-000817,-1.1584075162799998
ACH-000819,-1.31438938529
ACH-000820,-1.05444631324
ACH-000821,-1.39199072946
ACH-000822,-1.25232414399
ACH-000823,-0.834292487546
ACH-000824,-1.15943833412
ACH-000827,-1.35724621785
ACH-000829,-1.33045993735
ACH-000831,-1.18513732533
ACH-000832,-1.32677429715
ACH-000833,-0.9306660793100001
ACH-000834,-1.13682665046
ACH-000835,-1.2005870095
ACH-000836,-1.4190573775
ACH-000837,-1.00790059471
ACH-000838,-1.16950953275
ACH-000839,-1.18071080504
ACH-000840,-1.21393923235
ACH-000841,-0.972275085158
ACH-000843,-1.15900483102
ACH-000846,-0.861600621541
ACH-000847,-1.1555666253899999
ACH-000848,-0.9737351864139999
ACH-000849,-1.17243407106
ACH-000851,-1.23684170537
ACH-000855,-0.76469879609
ACH-000856,-1.17166843391
ACH-000858,-1.04143584927
ACH-000859,-1.26649425821
ACH-000861,-1.21700601191
ACH-000862,-0.9794719526860001
ACH-000865,-1.14046826092
ACH-000866,-1.08732319809
ACH-000867,-1.17496900182
ACH-000869,-0.9403747582969999
ACH-000872,-1.06762643756
ACH-000873,-1.21938770206
ACH-000876,-0.752069952781
ACH-000878,-0.721974228874
ACH-000880,-1.0726389093000002
ACH-000881,-1.2779065726899999
ACH-000882,-1.16440928088
ACH-000884,-1.3349310019399998
ACH-000885,-1.4709871951499998
ACH-000887,-0.854724119452
ACH-000888,-1.21948329464
ACH-000889,-1.16441415805
ACH-000890,-1.22038501662
ACH-000896,-1.2333608537
ACH-000898,-1.1157089613
ACH-000900,-1.29928998069
ACH-000901,-1.05268748873
ACH-000905,-1.03026907549
ACH-000906,-1.05011311392
ACH-000907,-1.1487155919
ACH-000910,-0.934028204568
ACH-000911,-1.20751087644
ACH-000912,-1.18969090609
ACH-000913,-1.1790291812
ACH-000915,-1.00746848449
ACH-000916,-1.52251253284
ACH-000917,-0.775422082389
ACH-000921,-1.14485527669
ACH-000924,-0.8084558142560001
ACH-000926,-1.07984412668
ACH-000928,-1.32550229774
ACH-000929,-1.06009791036
ACH-000932,-1.17617320518
ACH-000935,-1.1602547753299999
ACH-000936,-0.812333386879
ACH-000937,-1.25579174383
ACH-000938,-0.947396841997
ACH-000939,-1.0356501096700002
ACH-000941,-1.85162704115
ACH-000943,-1.46811161911
ACH-000946,-1.28475806003
ACH-000947,-1.28133700412
ACH-000948,-1.23179431104
ACH-000950,-1.0
ACH-000953,-0.8099782152959999
ACH-000957,-1.10273421425
ACH-000958,-1.3152893803
ACH-000960,-0.9613781809980001
ACH-000963,-1.05611362039
ACH-000968,-1.2805683392
ACH-000969,-1.16357791529
ACH-000973,-0.815569340125
ACH-000974,-1.20842089839
ACH-000975,-1.00356908621
ACH-000976,-1.36882240397
ACH-000978,-0.8494671777060001
ACH-000980,-1.25623252171
ACH-000984,-0.784290672447
ACH-000986,-1.12100354612
ACH-000988,-1.2564015089700002
ACH-000993,-1.33678687181
ACH-000994,-1.17347749816
ACH-000996,-1.3443577117899999
ACH-001001,-1.10045227921
ACH-001020,-1.45081508425
ACH-001028,-1.14563178402
ACH-001031,-1.1356139713
ACH-001038,-1.3097591334799998
ACH-001048,-1.4464022370899998
ACH-001050,-1.55413028618
ACH-001053,-1.45990544769
ACH-001054,-1.45205580611
ACH-001061,-1.4521570936300001
ACH-001067,-1.28358026131
ACH-001075,-1.07199175058
ACH-001096,-1.28484598294
ACH-001128,-1.4058721995299999
ACH-001134,-1.18730113699
ACH-001151,-0.954921157463
ACH-001163,-1.28094613179
ACH-001164,-0.86716225064
ACH-001173,-1.16737689361
ACH-001183,-1.33680260849
ACH-001184,-0.8455077693970001
ACH-001190,-0.9959300036959999
ACH-001192,-1.3857029110299999
ACH-001193,-1.13779629046
ACH-001196,-1.1781299967399999
ACH-001197,-1.29310508031
ACH-001205,-1.2518013345899999
ACH-001211,-1.49198610563
ACH-001212,-1.24603208369
ACH-001228,-0.919691136697
ACH-001232,-1.72296989806
ACH-001239,-1.1354916991700001
ACH-001274,-1.26955492456
ACH-001275,-1.19222576403
ACH-001277,-1.23067250264
ACH-001278,-1.13958276123
ACH-001280,-1.01742111073
ACH-001283,-1.4657949872799998
ACH-001289,-1.00688689881
ACH-001295,-1.35937411536
ACH-001300,-1.24180713375
ACH-001301,-1.25236010072
ACH-001302,-1.4289482622999998
ACH-001303,-1.11552608805
ACH-001306,-0.926748202279
ACH-001318,-1.1313915938299999
ACH-001322,-1.37521421824
ACH-001328,-1.21822156707
ACH-001332,-1.1283693208
ACH-001333,-1.19852449449
ACH-001336,-1.11804889498
ACH-001340,-1.23163684874
ACH-001346,-1.24436693094
ACH-001353,-1.0032893407899999
ACH-001354,-1.09991736736
ACH-001367,-1.2226137306
ACH-001368,-1.2249480262799999
ACH-001374,-0.876031416539
ACH-001375,-1.1984907566
ACH-001377,-1.1530485660299998
ACH-001380,-1.28966593442
ACH-001391,-1.17049956275
ACH-001407,-1.33595585809
ACH-001408,-1.14561048872
ACH-001413,-1.4906946791100002
ACH-001430,-1.5097703376700002
ACH-001431,-1.10085938872
ACH-001450,-0.8866463639579999
ACH-001496,-1.2067837314399998
ACH-001500,-1.32333126382
ACH-001521,-1.29109927884
ACH-001523,-1.15334907819
ACH-001532,-1.39580020743
ACH-001536,-1.2721016131
ACH-001550,-1.3628810274599998
ACH-001552,-1.4688960469
ACH-001554,-1.39651695907
ACH-001645,-1.3514764718099999
ACH-001654,-0.968452277092
ACH-001715,-1.312685777
ACH-001735,-1.03410879331
ACH-001736,-1.0412607205700002
ACH-001737,-1.5812622888699999
ACH-001740,-0.9026257449580001
ACH-001745,-0.9773559947120001
ACH-001750,-1.24179509861
ACH-001765,-0.985898972043
ACH-001956,-1.42412927396
ACH-001957,-1.3383831684999998
