,SPINT2 (10653)
ACH-000004,-0.436476861618
ACH-000007,-0.134727816064
ACH-000009,-0.5619939443940001
ACH-000011,-0.26678347631099997
ACH-000012,-0.20206569973000002
ACH-000013,-0.371982403106
ACH-000014,-0.027835544190599998
ACH-000015,-0.171835908542
ACH-000017,-0.18740179361900003
ACH-000018,-0.23534185679699998
ACH-000019,-0.00045101574139099995
ACH-000021,-0.159308683562
ACH-000022,-0.240541852042
ACH-000025,0.11167743150699999
ACH-000028,-0.0712074666668
ACH-000030,-0.256291015405
ACH-000035,-0.382412776465
ACH-000036,-0.090787011852
ACH-000037,-0.44601852366899997
ACH-000039,-0.233462260722
ACH-000040,-0.10514979477499999
ACH-000041,-0.161545276875
ACH-000042,-0.06198787724859999
ACH-000045,-0.0772005562287
ACH-000047,-0.0445094779085
ACH-000052,0.136012937422
ACH-000053,-0.0888052305171
ACH-000054,-0.161362121076
ACH-000055,-0.234459638632
ACH-000060,-0.0627819517073
ACH-000067,-0.118315176779
ACH-000070,-0.13060488976600002
ACH-000075,-0.205147297512
ACH-000078,-0.13885279828
ACH-000082,-0.253760016446
ACH-000085,-0.361285647458
ACH-000086,-0.0660185265375
ACH-000087,-0.0681980213857
ACH-000092,-0.144236221654
ACH-000095,-0.17531103554699998
ACH-000097,-0.237203366147
ACH-000098,-0.21267786669
ACH-000099,-0.072245550674
ACH-000108,-0.06485149260789999
ACH-000113,-0.176788985411
ACH-000115,-0.277888129112
ACH-000116,-0.0763075014463
ACH-000118,-0.30688265988
ACH-000120,0.026678897593700002
ACH-000123,-0.219253003468
ACH-000127,-0.24199388033799998
ACH-000128,0.0270377773878
ACH-000132,-0.0658748478856
ACH-000133,-0.0924895967693
ACH-000137,-0.27137284593899996
ACH-000138,-0.150181280325
ACH-000142,-0.29381475563299997
ACH-000143,-0.0423393525425
ACH-000146,-0.208736030094
ACH-000148,0.0789927181102
ACH-000150,-0.0154043431645
ACH-000152,-0.330587486364
ACH-000153,-0.29860245038100003
ACH-000159,-0.20382154709699998
ACH-000160,-0.253235200686
ACH-000163,-0.143819642439
ACH-000167,-0.28339893035700003
ACH-000168,0.244143861013
ACH-000169,-0.14476557218699998
ACH-000178,-0.07960963474550001
ACH-000182,-0.43001771061899996
ACH-000183,-0.0741462289017
ACH-000188,0.0471538206623
ACH-000189,0.155116125048
