,CAPSL (133690)
ACH-000004,0.21693053763300002
ACH-000007,0.39822080761100004
ACH-000009,0.135687909923
ACH-000011,0.0271848471125
ACH-000012,0.178997615676
ACH-000013,0.10138986417899999
ACH-000014,0.23682284228300002
ACH-000015,0.10152279069700001
ACH-000017,0.0127032529185
ACH-000018,-0.112204933219
ACH-000019,0.269951012623
ACH-000021,0.203652643098
ACH-000022,0.08347690894319999
ACH-000025,0.178894229251
ACH-000028,0.22693170662599998
ACH-000030,0.159675736032
ACH-000035,-0.0391664063622
ACH-000036,-0.0100917356033
ACH-000037,0.0680570959066
ACH-000039,0.241801006074
ACH-000040,0.0796342025139
ACH-000041,-0.0077653402576899995
ACH-000042,0.088181108436
ACH-000045,0.09438018678760002
ACH-000047,0.148700319312
ACH-000052,0.189419091844
ACH-000053,0.122879259501
ACH-000054,0.068823655849
ACH-000055,0.199265526294
ACH-000060,-0.0477669430339
ACH-000067,0.23153986334600002
ACH-000070,0.010865361082799998
ACH-000075,0.18779360779100002
ACH-000078,0.178652418222
ACH-000082,0.0507862554336
ACH-000085,-0.047171976908400005
ACH-000086,0.130322441078
ACH-000087,0.189377059701
ACH-000092,0.0070761424115
ACH-000095,0.134706361517
ACH-000097,0.0987489026798
ACH-000098,0.0177723096318
ACH-000099,0.08437861817549999
ACH-000108,0.151358411838
ACH-000113,0.0616061608733
ACH-000115,-0.0263440887799
ACH-000116,-0.04340382673069999
ACH-000118,0.0896108354612
ACH-000120,0.09806793636849999
ACH-000123,0.0552198428256
ACH-000127,0.15227818182800001
ACH-000128,0.139296381731
ACH-000132,-0.082033731677
ACH-000133,0.137777356917
ACH-000137,0.00497338428616
ACH-000138,0.207057425908
ACH-000142,0.32218583618200003
ACH-000143,0.0957315801382
ACH-000146,0.125007403522
ACH-000148,0.115746373908
ACH-000150,-0.11855565209699999
ACH-000152,0.28879406994600004
ACH-000153,0.147138538166
ACH-000159,-0.0346833950145
ACH-000160,0.17655741032800001
ACH-000163,0.11464934597899999
ACH-000167,-0.0460152393006
ACH-000168,0.0017385088841700002
ACH-000169,0.16195460547499999
ACH-000178,0.09430606934699999
ACH-000182,-0.0419644359848
ACH-000183,0.0282459838949
ACH-000188,0.0581417075637
ACH-000189,0.252556645643
ACH-000190,0.060647681433800005
ACH-000198,0.13339264198200002
ACH-000204,-0.125826975662
ACH-000206,0.176363525703
ACH-000207,-0.18259454639400002
ACH-000211,0.160042520042
ACH-000215,0.060931954944
ACH-000221,0.07437346843999999
ACH-000222,0.0634748249889
ACH-000223,0.025040325242200002
ACH-000226,0.212285368827
ACH-000227,0.171449276054
ACH-000228,0.149487009904
ACH-000231,0.0469483677977
ACH-000232,0.09711297878660001
ACH-000233,0.16478530678099998
ACH-000234,0.14442502573899998
ACH-000235,0.130161290866
ACH-000237,0.0550490401702
ACH-000238,0.280871999217
ACH-000243,0.144286221084
ACH-000244,-0.17315078640099998
ACH-000246,0.081692021029
ACH-000248,0.213121546376
ACH-000250,0.048482031684099994
ACH-000251,0.028659562023800003
ACH-000253,0.0706550608767
ACH-000255,0.0592023973293
ACH-000256,0.0537636742938
ACH-000257,-0.383774159204
ACH-000258,0.10925255259500001
ACH-000259,0.10497919895999999
ACH-000260,0.022403733765400002
ACH-000261,0.102390596122
ACH-000262,-0.070279106119
ACH-000263,-0.00808293995378
ACH-000264,-0.0110214895958
ACH-000265,0.081923700426
ACH-000266,0.051869619706499996
ACH-000272,0.161883790711
ACH-000273,0.16960013827
ACH-000274,0.10452508132000002
ACH-000277,0.035849684295900006
ACH-000278,0.0711077118348
ACH-000279,-0.00301182647782
ACH-000280,0.12672688544299998
ACH-000281,0.146703129964
ACH-000288,0.0634801149362
