,S1PR5 (53637)
ACH-000004,0.178416928748
ACH-000007,0.11700178807099999
ACH-000009,0.251531819594
ACH-000011,0.036484319081800005
ACH-000012,-0.0183986581072
ACH-000013,0.103459749438
ACH-000014,0.241221082473
ACH-000015,-0.0645974370362
ACH-000017,-0.0795592343503
ACH-000018,-0.1729781888
ACH-000019,-0.182694554804
ACH-000021,0.095930554845
ACH-000022,0.19049984644999998
ACH-000025,-0.029154635341500004
ACH-000028,-0.018645231262
ACH-000030,0.050614012681800005
ACH-000035,-0.0200924318446
ACH-000036,0.00643982667812
ACH-000037,0.130577480866
ACH-000039,0.020927435189599997
ACH-000040,-0.09011004584460001
ACH-000041,0.0244991885984
ACH-000042,0.168240747234
ACH-000045,-0.05826853138140001
ACH-000047,-0.026686018540699998
ACH-000052,0.21586743092900001
ACH-000053,0.153233831938
ACH-000054,0.109568101631
ACH-000055,0.158074948212
ACH-000060,0.0648410693625
ACH-000067,0.0568114955078
ACH-000070,0.140202134931
ACH-000075,0.41019768051100003
ACH-000078,0.32482821571
ACH-000082,-0.0636135844505
ACH-000085,0.08574429401900001
ACH-000086,0.0720028734416
ACH-000087,-0.41646780605899997
ACH-000092,0.044434479983699995
ACH-000095,0.077926548345
ACH-000097,0.24664669072099998
ACH-000098,0.0856913612356
ACH-000099,0.266018563546
ACH-000108,0.14043402493100002
ACH-000113,0.261692842694
ACH-000115,0.08800009431330001
ACH-000116,-0.0728540659783
ACH-000118,0.219257357501
ACH-000120,0.21020395632199998
ACH-000123,0.22093058340399999
ACH-000127,-0.0378153322472
ACH-000128,-0.052573956948199996
ACH-000132,0.126155332192
ACH-000133,0.0656187639553
ACH-000137,-0.035908837151
ACH-000138,0.0207597185014
ACH-000142,0.00416731805186
ACH-000143,0.0934784776972
ACH-000146,0.09309366207239998
ACH-000148,0.19466803964899998
ACH-000150,-0.17040088942099998
ACH-000152,0.20394087047200002
ACH-000153,0.0514581343673
ACH-000159,0.10326151391300001
ACH-000160,0.156006784628
ACH-000163,0.0568379109914
ACH-000167,-0.270536180829
ACH-000168,0.102100158601
ACH-000169,0.0100832370885
ACH-000178,0.0744257391872
ACH-000182,-0.020898177125099997
ACH-000183,-0.0394451982453
ACH-000188,-0.0896868044051
ACH-000189,0.00729154693543
ACH-000190,0.083379959659
ACH-000198,0.17894061009
ACH-000204,0.0886117900592
ACH-000206,0.037814507454300005
ACH-000207,0.290334256337
ACH-000211,0.0142773121923
ACH-000215,0.06499202257
ACH-000221,-0.0236952392158
ACH-000222,0.0112762112412
ACH-000223,0.153546159609
ACH-000226,0.028580654411100002
ACH-000227,0.25056332493
ACH-000228,0.18146076431299998
ACH-000231,-0.120807335482
ACH-000232,0.0320231213927
ACH-000233,0.0171601019209
ACH-000234,-0.158709828702
ACH-000235,0.13945435545600002
ACH-000237,0.08921855754550001
ACH-000238,0.0705520447986
ACH-000243,0.185939169808
ACH-000244,0.492593635453
ACH-000246,0.09584135491560002
ACH-000248,-0.0982633285517
ACH-000250,-0.09854450286250001
ACH-000251,-0.021020855039
ACH-000253,-0.165223931242
ACH-000255,-0.011519970092200002
ACH-000256,-0.0052752815333300005
ACH-000257,-0.0870359741959
ACH-000258,0.41135583376900003
ACH-000259,0.155355279304
ACH-000260,0.025270058713599997
ACH-000261,-0.0209657341184
ACH-000262,-0.04266578347569999
ACH-000263,0.12351366315300001
ACH-000264,0.138210306502
ACH-000265,0.217186067368
ACH-000266,0.138768846908
ACH-000272,0.044113720769499994
ACH-000273,0.0810219586811
ACH-000274,0.0939364280446
ACH-000277,-0.09965030390789999
ACH-000278,0.0653877844651
ACH-000279,0.106851211404
ACH-000280,0.0941485329228
ACH-000281,-0.0190343470901
ACH-000288,0.0913663793253
ACH-000291,0.04985459472519999
ACH-000293,-0.0738953742952
ACH-000294,0.0889849955666
ACH-000295,0.11572844350400001
ACH-000296,0.12070899357999999
ACH-000302,-0.161662326855
ACH-000304,0.225468425471
ACH-000307,0.123347301745
ACH-000308,0.036464102603599995
ACH-000310,0.0667495619227
ACH-000311,0.313461379474
ACH-000312,0.193962876127
ACH-000315,-0.00120937501301
ACH-000316,0.185072779812
ACH-000317,0.124257607521
ACH-000318,0.05452456102969999
ACH-000319,-0.0136362248575
ACH-000320,0.40173392156
ACH-000322,0.215457645678
ACH-000323,-0.0417984875847
ACH-000324,0.147649930269
ACH-000329,-0.00756211266806
ACH-000330,0.021935207518000002
ACH-000331,0.140287256623
ACH-000332,0.19011478493099998
ACH-000334,-0.275424742874
ACH-000335,0.0156310086311
ACH-000336,-0.029901735981799998
ACH-000337,0.120993891019
ACH-000339,0.00594540552029
ACH-000341,-0.0927922915724
ACH-000348,-0.00209989751767
ACH-000350,0.22752409769499998
ACH-000352,0.146889257114
ACH-000356,0.112915609
ACH-000361,0.471392188641
ACH-000362,0.149730148692
ACH-000363,0.04483730667019999
ACH-000364,0.043867689548500004
ACH-000365,0.028606045883800002
ACH-000366,0.0636124859694
ACH-000368,0.164572762419
ACH-000374,0.0223743388419
ACH-000375,0.24419876791200001
ACH-000376,0.29503418632399997
ACH-000381,0.17772912443799999
ACH-000383,0.00915999623888
ACH-000387,0.186363249463
ACH-000389,0.235915869018
ACH-000390,0.0657346062253
ACH-000393,-0.0169767889433
ACH-000395,0.0301291389683
ACH-000397,-0.038194769739199996
ACH-000401,0.00799416399019
ACH-000402,-0.340432832727
ACH-000403,0.0780930155238
ACH-000404,-0.250792267008
ACH-000406,0.124242278019
ACH-000407,0.161679839596
ACH-000408,0.193567879424
ACH-000410,0.019032154361400003
ACH-000411,0.34507190240099994
ACH-000414,0.128934295297
ACH-000415,-0.012013484618599999
ACH-000416,-0.005238709153409999
ACH-000420,0.145555507018
ACH-000421,0.12484498807399999
ACH-000424,0.305024129947
ACH-000425,0.11282305374299999
ACH-000426,-0.12392384159099999
ACH-000427,-0.20078694241999998
ACH-000433,-0.183102801493
ACH-000436,0.184682070987
ACH-000444,0.111399957774
ACH-000445,-0.07879192320299999
ACH-000448,-0.0029473168021999997
ACH-000450,-0.206125947068
ACH-000452,0.115277102614
ACH-000454,0.026229981683900002
ACH-000458,0.204331156637
ACH-000459,-0.218425929316
ACH-000460,0.139191421233
ACH-000461,0.0482662016871
ACH-000463,0.20188365450399998
ACH-000464,0.30402554991999997
ACH-000466,-0.0644733749131
ACH-000467,-0.0041548224372
ACH-000468,-0.0203901976508
ACH-000469,0.171709187337
ACH-000470,0.0188500789398
ACH-000471,0.138209952617
ACH-000472,0.0858259821728
ACH-000473,0.122999459215
ACH-000475,0.08308838430030001
ACH-000476,0.112959371872
ACH-000477,0.157401515821
ACH-000480,0.03533311185369999
ACH-000481,0.00167257289254
ACH-000483,0.178369141064
ACH-000484,-0.0724599637522
ACH-000485,-0.0177858340388
ACH-000486,0.121427737515
ACH-000487,0.148327867009
ACH-000488,0.11368860328199999
ACH-000490,0.10668582739600001
ACH-000491,-0.049927241167599994
ACH-000495,0.109085372676
ACH-000496,0.0784568449543
ACH-000499,-0.00896605959387
ACH-000500,-0.90876100662
ACH-000502,0.018326248535200002
ACH-000503,0.333023118928
ACH-000505,0.0175734847883
ACH-000507,0.041305758865
ACH-000510,0.08888394339500001
ACH-000511,-0.0186478431785
ACH-000512,-0.135117056667
ACH-000516,-0.121690679933
ACH-000517,0.046244480840800004
ACH-000518,0.184205486957
ACH-000520,-0.0612944785707
ACH-000521,0.0971395396477
ACH-000522,-0.0220116712854
ACH-000524,-0.027903092097400002
ACH-000527,0.051956565891899995
ACH-000528,0.210089100796
ACH-000537,0.152134268649
ACH-000541,-0.0864404047886
ACH-000542,-0.014967177187700001
ACH-000544,0.16357027044000003
ACH-000545,0.0330293356061
ACH-000547,0.08725497684419999
ACH-000548,0.116366828475
ACH-000549,0.12418451285599999
ACH-000550,-0.06374207755900001
ACH-000552,-0.0228969943536
ACH-000556,-0.029785879747900004
ACH-000557,-0.0377514728027
ACH-000570,0.131411643267
ACH-000571,-0.0794254665581
ACH-000573,0.133553460222
ACH-000576,-0.122339236022
ACH-000580,0.0207207055348
ACH-000584,0.0252426905088
ACH-000585,-0.0074904178829
ACH-000588,-0.10795355543400001
ACH-000589,0.0020423558223499998
ACH-000591,-0.00499699126626
ACH-000593,-0.0334192260882
ACH-000600,-0.00475858002155
ACH-000601,0.08243973136749999
ACH-000604,0.018457890000099998
ACH-000605,0.235716109793
ACH-000606,0.10814522920999999
ACH-000608,-0.12437378497099999
ACH-000614,0.348870159258
ACH-000616,0.0367433501604
ACH-000618,0.189808345993
ACH-000619,0.0154152334331
ACH-000620,-0.0358414059118
ACH-000621,-0.0380823826461
ACH-000622,0.14884127820499998
ACH-000623,0.12636523579700001
ACH-000624,0.0745309349594
ACH-000627,0.0850061738823
ACH-000630,0.0162078602896
ACH-000632,0.029307360635199998
ACH-000633,0.00952603003832
ACH-000637,-0.0399031678133
ACH-000638,0.136264097731
ACH-000646,0.0439851065176
ACH-000647,0.0328701764738
ACH-000648,0.10808730473200001
ACH-000649,-0.00466771664669
ACH-000651,0.0698854879353
ACH-000652,0.0825718221499
ACH-000653,0.113453744884
ACH-000657,0.0308148189784
ACH-000658,0.0780365972073
ACH-000661,0.0418355555604
ACH-000662,-0.104559965404
ACH-000663,-0.11106870952400001
ACH-000665,-0.120642096863
ACH-000671,0.0391043901724
ACH-000673,0.0112387596548
ACH-000676,0.136547194811
ACH-000677,0.175855800201
ACH-000681,0.137553956552
ACH-000682,-0.0428196376055
ACH-000683,0.108324580529
ACH-000684,0.204882804739
ACH-000688,0.362066279989
ACH-000693,-0.0038653387173100003
ACH-000694,0.12089935162599999
ACH-000695,0.17344953183800002
ACH-000696,0.138426436493
ACH-000697,-0.0102815767271
ACH-000699,0.0525307587966
ACH-000701,-0.0258380754657
ACH-000706,0.0351328682384
ACH-000711,0.08616138292410001
ACH-000713,-0.017373508184599998
ACH-000714,0.147861164224
ACH-000718,0.0655744298845
ACH-000720,0.00717500094989
ACH-000721,0.0292240583942
ACH-000724,0.029456966575599996
ACH-000725,-0.0295874613228
ACH-000732,0.145616273191
ACH-000734,-0.0618132289821
ACH-000735,0.0832272398068
ACH-000736,0.0330380608541
ACH-000738,-0.043983644353
ACH-000746,0.258386067006
ACH-000747,0.11658119149900001
ACH-000748,0.0353122306039
ACH-000753,0.147656386321
ACH-000756,-0.06640226895700001
ACH-000757,0.309833010361
ACH-000758,0.123638272891
ACH-000760,-0.0384971871168
ACH-000763,-0.041745157446499995
ACH-000764,0.119469173608
ACH-000765,0.09968184918369999
ACH-000766,0.21269800397
ACH-000767,0.164793389421
ACH-000768,-0.0470693121227
ACH-000769,0.12645514760600002
ACH-000770,0.142267512874
ACH-000771,0.08558632726019999
ACH-000773,0.19000359881099999
ACH-000776,0.00692053436243
ACH-000777,0.11329476248199999
ACH-000778,-0.0005998016240110001
ACH-000781,0.116853248903
ACH-000782,0.0808399599123
ACH-000783,0.313175754418
ACH-000784,0.0274420209378
ACH-000785,-0.03920152556630001
ACH-000787,0.13239795819
ACH-000788,0.0323362752755
ACH-000791,0.335711938152
ACH-000792,-0.057884210420000005
ACH-000794,0.17965723366500003
ACH-000796,0.196272148234
ACH-000799,-0.0230068443285
ACH-000800,-0.29852908196999994
ACH-000802,0.0432386246694
ACH-000804,0.385871437688
ACH-000805,0.07131317354939999
ACH-000809,-0.027735830694300002
ACH-000810,0.127689972961
ACH-000811,-0.177794835193
ACH-000817,-0.0786601434089
ACH-000819,0.0503721425002
ACH-000820,0.394686574136
ACH-000821,-0.353631627637
ACH-000822,-0.00885975289039
ACH-000823,0.09903911109930001
ACH-000824,0.268308302363
ACH-000827,-0.0256903311699
ACH-000829,-0.07632726991439999
ACH-000831,-0.11991400362
ACH-000832,0.288242454842
ACH-000833,-0.05084548570669999
ACH-000834,-0.00131824591869
ACH-000835,-0.045982960036800004
ACH-000836,0.0615148847578
ACH-000837,0.230302218449
ACH-000838,0.029063408495
ACH-000839,0.12397767278100001
ACH-000840,0.298905083091
ACH-000841,0.364841014501
ACH-000843,0.126416021427
ACH-000846,0.0225973099387
ACH-000847,0.152338285518
ACH-000848,-0.0695777047379
ACH-000849,0.155825615188
ACH-000851,-0.015893183071
ACH-000855,0.101779155918
ACH-000856,-0.08185088770769999
ACH-000858,-0.0204541650858
ACH-000859,0.09523351265360001
ACH-000861,0.07329081997989999
ACH-000862,0.154726864967
ACH-000865,0.0826918108339
ACH-000866,0.130866489154
ACH-000867,0.111155807677
ACH-000869,0.250044250196
ACH-000872,0.14850413247000002
ACH-000873,0.240391914378
ACH-000876,0.18284533607500003
ACH-000878,0.0203721347782
ACH-000880,-0.0111366302914
