,MED8 (112950)
ACH-000004,-1.45619895369
ACH-000007,-1.40770478303
ACH-000009,-1.4011667043599998
ACH-000011,-1.61376894428
ACH-000012,-1.11057454033
ACH-000013,-1.53890806419
ACH-000014,-1.7450012555599999
ACH-000015,-1.38892701803
ACH-000017,-1.63690710292
ACH-000018,-1.3383122576100002
ACH-000019,-1.22715399114
ACH-000021,-1.5180955928100002
ACH-000022,-1.7082141874899999
ACH-000025,-1.3421297995700001
ACH-000028,-1.43438850754
ACH-000030,-1.4245195477500001
ACH-000035,-1.52156184538
ACH-000036,-1.41562294683
ACH-000037,-1.91451401287
ACH-000039,-1.40425088583
ACH-000040,-1.41127426146
ACH-000041,-1.3393952594399998
ACH-000042,-1.666308444
ACH-000045,-1.45349295845
ACH-000047,-1.52589136407
ACH-000052,-1.40161252291
ACH-000053,-1.54256780648
ACH-000054,-1.55589043611
ACH-000055,-1.35201546981
ACH-000060,-1.74329132367
ACH-000067,-1.79533476382
ACH-000070,-1.67567560799
ACH-000075,-1.3795975917399999
ACH-000078,-1.4786808090099999
ACH-000082,-1.49488010094
ACH-000085,-1.4483453592500002
ACH-000086,-1.43745435386
ACH-000087,-1.57053682863
ACH-000092,-1.3701792323700002
ACH-000095,-1.35162111064
ACH-000097,-1.7441575529599997
ACH-000098,-1.4911462966100002
ACH-000099,-1.4936791485799998
ACH-000108,-1.20853361858
ACH-000113,-1.7788042507799997
ACH-000115,-1.17468509949
ACH-000116,-1.39359518771
ACH-000118,-1.30856607092
ACH-000120,-1.71976212979
ACH-000123,-1.5733265810100001
ACH-000127,-1.52145574467
ACH-000128,-1.2143248605799999
ACH-000132,-1.3725837863400001
ACH-000133,-1.3131990569
ACH-000137,-1.30394939688
ACH-000138,-1.4858120528100003
ACH-000142,-1.24765671683
ACH-000143,-1.6596438946399998
ACH-000146,-1.44708396208
ACH-000148,-1.55727582663
ACH-000150,-1.58181249817
ACH-000152,-1.1935683673200002
ACH-000153,-1.63730761222
ACH-000159,-1.55707801026
ACH-000160,-1.0594146662000001
ACH-000163,-1.52317640266
ACH-000167,-1.30794852185
ACH-000168,-1.6377885160299999
ACH-000169,-1.39480120734
ACH-000178,-1.35193865447
ACH-000182,-1.5603226189700001
ACH-000183,-1.80553990727
ACH-000188,-1.57190714057
ACH-000189,-1.67395825377
ACH-000190,-0.9872961491519999
ACH-000198,-1.6518234362600002
ACH-000204,-1.3347200293500001
ACH-000206,-1.45385844566
ACH-000207,-1.2053616730399999
ACH-000211,-1.19034766738
ACH-000215,-1.34490944158
ACH-000221,-1.69014756833
ACH-000222,-1.62207228404
ACH-000223,-1.62909546426
ACH-000226,-1.44126535933
ACH-000227,-1.83855702116
ACH-000228,-1.62356175068
ACH-000231,-1.43819344649
ACH-000232,-1.44418990144
ACH-000233,-1.17448506225
ACH-000234,-1.4455523169
ACH-000235,-1.5681124723
ACH-000237,-1.24176082759
ACH-000238,-1.30407335524
ACH-000243,-1.53378421979
ACH-000244,-1.29072789926
ACH-000246,-1.19506696741
ACH-000248,-1.36981511833
ACH-000250,-1.4689685255
ACH-000251,-1.4952675356099998
ACH-000253,-1.43614037275
ACH-000255,-1.2809487202299998
ACH-000256,-1.3459555990399998
ACH-000257,-1.6755065222499999
ACH-000258,-1.9825044731400001
ACH-000259,-1.19575517439
ACH-000260,-1.3883146205599999
ACH-000261,-1.4386952076
ACH-000262,-1.5054312611200003
ACH-000263,-1.5743970775999998
ACH-000264,-1.4754267217500001
ACH-000265,-1.58175533299
ACH-000266,-1.4037568678999999
ACH-000272,-1.18636314265
ACH-000273,-1.27548378216
ACH-000274,-1.60813417206
ACH-000277,-1.07052829404
ACH-000278,-1.22763515915
ACH-000279,-1.28442518452
ACH-000280,-1.68638531485
ACH-000281,-1.53015047257
ACH-000288,-1.4468316617299999
ACH-000291,-1.28859298285
ACH-000293,-1.49325771086
ACH-000294,-1.7939722516499998
ACH-000295,-1.82683037816
ACH-000296,-1.17428760308
ACH-000302,-1.4936718250299998
ACH-000304,-1.55672512704
ACH-000307,-1.4675157356400002
ACH-000308,-1.35047527602
ACH-000310,-1.7841547411200003
ACH-000311,-1.34907607944
ACH-000312,-1.6135155966699999
ACH-000315,-1.55927640045
ACH-000316,-1.6553556836899999
ACH-000317,-1.5393913878100003
ACH-000318,-1.3598558358200001
ACH-000319,-1.4670546898899999
ACH-000320,-1.47895987585
ACH-000322,-1.43729499465
ACH-000323,-1.45842043878
ACH-000324,-1.3754794266400001
ACH-000329,-1.56776288784
ACH-000330,-1.34693968765
ACH-000331,-1.2935024259299999
ACH-000332,-1.41904314417
ACH-000334,-1.87290579535
ACH-000335,-1.41277865852
ACH-000336,-1.49199836265
ACH-000337,-1.55611677571
ACH-000339,-1.5033768840900001
ACH-000341,-1.34498413991
ACH-000348,-1.54282502454
ACH-000350,-1.58581041579
ACH-000352,-1.7198259272499998
ACH-000356,-1.71697564849
ACH-000361,-0.824899892841
ACH-000362,-1.74272097265
ACH-000363,-1.6482891009600003
ACH-000364,-1.4637863898299999
ACH-000365,-1.54440325684
ACH-000366,-1.6006987884000001
ACH-000368,-1.29318252773
ACH-000374,-1.5643485716299999
ACH-000375,-1.3699707824599998
ACH-000376,-1.4793613991499999
ACH-000381,-1.4168611990399997
ACH-000383,-1.81814128385
ACH-000387,-1.09555055786
ACH-000389,-1.15831229217
ACH-000390,-1.89558575344
ACH-000393,-1.5787971095
ACH-000395,-1.40269345274
ACH-000397,-1.5891159112399997
ACH-000401,-1.5290917461899998
ACH-000402,-1.5890006135199999
ACH-000403,-1.93654281623
ACH-000404,-1.2298630185600001
ACH-000406,-1.46201116506
ACH-000407,-1.5134287572999998
ACH-000408,-1.2507068281799998
ACH-000410,-1.71034858473
ACH-000411,-1.4481027035799998
ACH-000414,-1.51523039635
ACH-000415,-1.62334876375
ACH-000416,-1.33588152021
ACH-000420,-1.40721547838
ACH-000421,-1.34465372202
ACH-000424,-1.64872005866
ACH-000425,-1.59586233146
ACH-000426,-2.14514144871
ACH-000427,-1.69685731864
ACH-000433,-1.3361237425599999
ACH-000436,-1.6633565207299998
ACH-000444,-1.59866196521
ACH-000445,-1.32445326987
ACH-000448,-1.54929496568
ACH-000450,-1.26934355629
ACH-000452,-1.5971584576499998
ACH-000454,-1.3112406914599999
ACH-000458,-1.4999848448700002
ACH-000459,-0.9766706934630001
ACH-000460,-1.29953007034
ACH-000461,-1.60657574371
ACH-000463,-1.5751468190399998
ACH-000464,-1.5494920507899999
ACH-000466,-1.68532782462
ACH-000467,-1.51719827228
ACH-000468,-1.81789360125
ACH-000469,-1.36793640088
ACH-000470,-1.6140335945299997
ACH-000471,-1.63538502849
ACH-000472,-1.65085885643
ACH-000473,-1.52809838498
ACH-000475,-1.3156955699200001
ACH-000476,-1.7027131464899998
ACH-000477,-1.02697697667
ACH-000480,-1.4304528720899998
ACH-000481,-1.83415542499
ACH-000483,-1.29032714015
ACH-000484,-1.83247099302
ACH-000485,-1.40418293757
ACH-000486,-1.3798686763999999
ACH-000487,-1.4750039449899999
ACH-000488,-1.4638053144299998
ACH-000490,-1.39239249414
ACH-000491,-1.35473387433
ACH-000495,-1.2048441023899998
ACH-000496,-1.42238377764
ACH-000499,-1.63661305856
ACH-000500,-1.2863173902200002
ACH-000502,-1.5359807473500002
ACH-000503,-1.3003092683
ACH-000505,-1.4689972403100002
ACH-000507,-1.41230107516
ACH-000510,-1.51116959856
ACH-000511,-1.20941851114
ACH-000512,-1.3590424245
ACH-000516,-1.44158985012
ACH-000517,-1.56717466555
ACH-000518,-1.45285614439
ACH-000520,-1.32733538124
ACH-000521,-1.45487072305
ACH-000522,-1.33612832658
ACH-000524,-1.2102549602600001
ACH-000527,-1.4303947924899998
ACH-000528,-1.37427087639
ACH-000537,-1.61009238555
ACH-000541,-1.3673665422
ACH-000542,-1.2725869108399999
ACH-000544,-1.34813455915
ACH-000545,-1.40368131287
ACH-000547,-1.77274032178
ACH-000548,-1.3833149479
ACH-000549,-1.28589303142
ACH-000550,-1.6114884471000002
ACH-000552,-1.48230991317
ACH-000556,-1.55409464011
ACH-000557,-1.86489809628
ACH-000570,-1.5976909799799999
ACH-000571,-1.29407332911
ACH-000573,-0.971306396543
ACH-000576,-1.48508949936
ACH-000580,-1.62315214356
ACH-000584,-1.4911026064700001
ACH-000585,-1.2635299855500002
ACH-000588,-1.5298021253299998
ACH-000589,-1.42548380059
ACH-000591,-1.5552483836200002
ACH-000593,-1.7570059296599998
ACH-000600,-1.43130974426
ACH-000601,-1.49058059296
ACH-000604,-1.13090649833
ACH-000605,-1.37346619011
ACH-000606,-1.2133950703299998
ACH-000608,-1.57190024753
ACH-000614,-1.32154934604
ACH-000616,-1.2849850685
ACH-000618,-1.3162824439899998
ACH-000619,-1.18396830292
ACH-000620,-1.60946206351
ACH-000621,-1.64740694611
ACH-000622,-1.5298246188999998
ACH-000623,-1.41514964605
ACH-000624,-1.47340267326
ACH-000627,-1.38703737064
ACH-000630,-1.29835548674
ACH-000632,-1.6011147497799998
ACH-000633,-1.52468040419
ACH-000637,-1.36522294069
ACH-000638,-1.41367134419
ACH-000646,-1.5133106685
ACH-000647,-1.3618727041299998
ACH-000648,-1.14674141086
ACH-000649,-1.58134698928
ACH-000651,-1.61805692597
ACH-000652,-1.6404218998700002
ACH-000653,-1.45352907091
ACH-000657,-1.5018975180899998
ACH-000658,-1.7018133725799998
ACH-000661,-1.3333685495299998
ACH-000662,-1.2284096206100001
ACH-000663,-1.48068620094
ACH-000665,-1.6871241540200002
ACH-000671,-1.26412896709
ACH-000673,-1.64266985128
