,LEPR (3953)
ACH-000228,0.0670856813622
ACH-000231,-0.107794973006
ACH-000232,-0.195630026693
ACH-000233,-0.161078006291
ACH-000234,0.144738136565
ACH-000235,0.0167974936854
ACH-000237,-0.17344234610999998
ACH-000238,-0.020787608250799998
ACH-000243,-0.0386372709695
ACH-000244,-0.045800974083799996
ACH-000246,-0.079735560268
ACH-000248,0.0712806938296
ACH-000250,-0.00484200609596
ACH-000251,-0.0899387170063
ACH-000253,0.0368523898531
ACH-000255,-0.0694734389296
ACH-000256,-0.025835896006400003
ACH-000257,-0.150920261608
ACH-000258,-0.222321487256
ACH-000259,-0.0410277686169
ACH-000260,-0.0828287064065
ACH-000261,0.182216656974
ACH-000262,-0.104726345085
ACH-000263,-0.153239398134
ACH-000264,-0.0500816362557
ACH-000265,-0.0920627519967
ACH-000266,-0.06455078826709999
ACH-000272,-0.280594359686
ACH-000273,0.060360193209600004
ACH-000274,-0.147298310952
ACH-000277,-0.128512573458
ACH-000278,-0.193496772332
ACH-000279,-0.08875486997530001
ACH-000280,-0.200825023809
ACH-000281,0.0843400874627
ACH-000288,-0.143798515653
ACH-000291,-0.230868210251
ACH-000293,0.113113001916
ACH-000294,0.0683626095148
ACH-000295,-0.19216807265
ACH-000296,-0.0320264400693
ACH-000302,-0.11800856072
ACH-000304,-0.35048954267
ACH-000307,-0.13818678693199998
ACH-000308,0.0194859572505
ACH-000310,-0.211619603657
ACH-000311,-0.164148340291
ACH-000312,-0.11693309441199999
ACH-000315,-0.015063505518399998
ACH-000316,0.0354086482435
ACH-000317,-0.0765707519761
ACH-000318,-0.012024723754200002
ACH-000319,-0.129592182221
ACH-000320,-0.234839876738
ACH-000322,0.0587010165489
ACH-000323,-0.0403103184152
ACH-000324,0.0218231652702
ACH-000329,-0.0871610914458
ACH-000330,0.00999732317592
ACH-000331,-0.186709324225
ACH-000332,-0.028568990676099998
ACH-000334,-0.211263347376
ACH-000335,-0.19178822818
ACH-000336,0.131847622508
ACH-000337,0.20869052039500002
ACH-000339,-0.144058220229
ACH-000341,-0.04977144083980001
ACH-000348,-0.14386667687000002
ACH-000350,-0.00949099124619
ACH-000352,-0.011920342902
ACH-000356,-0.06128086600240001
ACH-000361,0.190330655304
ACH-000362,-0.044240022975500004
ACH-000363,-0.0484930487984
ACH-000364,-0.041267330803800004
ACH-000365,-0.118832643171
ACH-000366,-0.17768986388799998
ACH-000368,0.056996990588
ACH-000374,-0.109899679258
ACH-000375,-0.0205811027745
ACH-000376,0.022309971984799996
ACH-000381,-0.0768334433828
ACH-000383,-0.145290790865
ACH-000387,-0.14522988166200002
ACH-000389,-0.121175510847
ACH-000390,-0.172198744267
ACH-000393,-0.0299450372616
ACH-000395,-0.0046902266494499995
ACH-000397,0.116877365021
ACH-000401,-0.112232744084
ACH-000402,-0.511485769858
ACH-000403,0.0521669848785
ACH-000404,-0.35153438658799996
ACH-000406,-0.0664145368731
ACH-000407,-0.133266809577
ACH-000408,-0.0160630909736
ACH-000410,-0.35117849065800005
ACH-000411,-0.0237228242476
ACH-000414,-0.054684657452400004
ACH-000415,0.0330315878547
ACH-000416,-0.18083214190400002
ACH-000420,-0.00556340502358
ACH-000421,-0.0438541808237
ACH-000424,-0.15375681527
ACH-000425,-0.0777940326743
ACH-000426,-0.019864472922599997
ACH-000427,-0.13117542420199998
ACH-000433,0.0594596721268
ACH-000436,0.25085791809700003
ACH-000444,0.06888741870699999
ACH-000445,-0.33852453875699995
ACH-000448,-0.031147582511700002
ACH-000450,-0.0600360404662
ACH-000452,-0.044972973947800005
ACH-000454,-0.0255501465288
ACH-000458,-0.230631162905
ACH-000459,-0.181084325572
ACH-000460,-0.136046126819
ACH-000461,-0.16763962007000002
ACH-000463,-0.18432481545200002
ACH-000464,-0.191265807705
ACH-000466,-0.239628743831
ACH-000467,0.0012788159006199998
ACH-000468,0.062401426017199994
ACH-000469,-0.19149501377300002
ACH-000470,-0.129346088574
ACH-000471,-0.030151719764400002
ACH-000472,-0.025649547419
ACH-000473,-0.0806134093587
ACH-000475,-0.0844415828983
ACH-000476,-0.14947271864
ACH-000477,0.00579712761456
ACH-000480,-0.0770565811609
ACH-000481,-0.00870531224601
ACH-000483,-0.22484616470899998
ACH-000484,-0.21415609579599998
ACH-000485,0.00983235739812
ACH-000486,0.00850019155842
ACH-000487,-0.058346873221199996
ACH-000488,-0.0404513767062
ACH-000490,-0.19660442484299998
ACH-000491,-0.142613763356
ACH-000495,-0.165862237019
ACH-000496,-0.0617536550839
ACH-000499,-0.033528244246999996
ACH-000500,0.198563276485
ACH-000502,-0.08449990424010001
ACH-000503,-0.17053014159899998
ACH-000505,-0.0834485930865
ACH-000507,0.00591123462112
ACH-000510,-0.168773627054
ACH-000511,-0.0601938565549
ACH-000512,-0.275890301705
ACH-000516,-0.0392496605806
ACH-000517,-0.0466278082317
ACH-000518,-0.10524962769099999
ACH-000520,0.00149172242259
ACH-000521,-0.152380122263
ACH-000522,-0.206648474949
ACH-000524,-0.06684501076230001
ACH-000527,-0.0716021161514
ACH-000528,-0.00438991865157
ACH-000537,-0.011601205495299999
ACH-000541,-0.0859580123085
ACH-000542,-0.029775993058099998
ACH-000544,-0.0792564777644
ACH-000545,0.00251287216388
ACH-000547,-0.0668055643599
ACH-000548,-0.098598100715
ACH-000549,-0.111345966294
ACH-000550,-0.0907941998952
ACH-000552,-0.133983956419
ACH-000556,-0.066806923978
ACH-000557,-0.045540946465300006
ACH-000570,-0.11397699879899999
ACH-000571,-0.0151344464754
ACH-000573,-0.120339918626
ACH-000576,-0.0182487508055
ACH-000580,0.0338643589585
ACH-000584,0.0206459422846
ACH-000585,-0.189215923689
ACH-000588,-0.257623967816
ACH-000589,-0.030034207119
ACH-000591,0.0183459467736
ACH-000593,-0.09068510351610001
ACH-000600,-0.07280205742330001
ACH-000601,-0.08872520460160001
ACH-000604,-0.338399287992
ACH-000605,0.0074402373619799995
ACH-000606,-0.09749826032539999
ACH-000608,0.0143899101268
ACH-000614,-0.193371473212
ACH-000616,0.0427887947628
ACH-000618,-0.0569045231491
ACH-000619,0.059964184465100004
ACH-000620,-0.034204230795299995
ACH-000621,-0.09159903593930001
ACH-000622,-0.0805015041452
ACH-000623,0.13541999156
ACH-000624,-0.0829376177505
ACH-000627,-0.141530595329
ACH-000630,-0.05827990818
ACH-000632,-0.0738193355882
ACH-000633,0.0129830347288
ACH-000637,0.12549055568700002
ACH-000638,-0.06933843549480001
ACH-000646,-0.0324883815388
ACH-000647,-0.06696650981510001
ACH-000648,-0.024227584851700002
ACH-000649,-0.00828171060355
ACH-000651,0.0125387896921
ACH-000652,-0.0377442409993
ACH-000653,-0.0191435545652
ACH-000657,-0.147336878687
ACH-000658,-0.142796391164
ACH-000661,-0.16995781672000002
ACH-000662,-0.125064984356
ACH-000663,-0.05052710744530001
ACH-000665,-0.052838627735999996
ACH-000671,-0.234142329338
ACH-000673,-0.0978479013752
ACH-000676,-0.19303058095800002
ACH-000677,0.0233489620592
ACH-000681,0.005416391186729999
ACH-000682,-0.189679982709
ACH-000683,-0.161681710479
ACH-000684,0.0578695384374
ACH-000688,-0.012929302223700001
ACH-000693,-0.110533246933
ACH-000694,-0.0490183961951
ACH-000695,-0.338902211808
ACH-000696,-0.187303724313
ACH-000697,-0.19858819509199999
ACH-000699,-0.012233724244999999
ACH-000701,-0.0953792329368
ACH-000706,-0.07384461410349999
ACH-000711,-0.0619739905325
ACH-000713,-0.364313658628
ACH-000714,-0.177596462186
ACH-000718,0.0808834924774
ACH-000720,-0.126438349847
ACH-000721,-0.0533432210725
ACH-000724,-0.213806183368
ACH-000725,-0.115657653005
ACH-000732,0.096862279176
ACH-000734,-0.108813618539
ACH-000735,-0.0592751566586
ACH-000736,-0.0396334539221
ACH-000738,-0.09450936567080001
ACH-000746,-0.143955113287
ACH-000747,-0.246756976801
ACH-000748,-0.18697129415999997
ACH-000753,0.0348965184366
ACH-000756,-0.123851833965
ACH-000757,-0.301923532594
ACH-000758,-0.0860936821939
ACH-000760,-0.184953515544
ACH-000763,-0.30824355233600004
ACH-000764,0.07820484024930001
ACH-000765,0.000510459138513
ACH-000766,-0.00941271576243
ACH-000767,-0.0642432596196
ACH-000768,0.0948062515263
ACH-000769,-0.009702909160409999
ACH-000770,-0.183158819916
ACH-000771,-0.0857954896377
ACH-000773,-0.152764485614
ACH-000776,0.0697141507665
ACH-000777,-0.0650310667616
ACH-000778,-0.35069050096199994
ACH-000781,-0.059639757391400004
ACH-000782,0.08926871280960001
ACH-000783,0.030005463826700003
ACH-000784,0.00316063465845
ACH-000785,-0.226386628442
ACH-000787,-0.13667457418
ACH-000788,-0.10869707214199999
ACH-000791,-0.0710870185498
ACH-000792,-0.181849549366
ACH-000794,-0.122580107755
ACH-000796,-0.125740046428
ACH-000799,-0.125659030062
ACH-000800,-0.305522263245
ACH-000802,-0.170864228763
ACH-000804,-0.0709948665873
ACH-000805,0.0335408714563
ACH-000809,0.0023414221148000004
ACH-000810,-0.136621016619
ACH-000811,-0.14342352037699999
ACH-000817,0.203733431956
ACH-000819,0.0876529517
ACH-000820,-0.42991878298
ACH-000821,-0.123453182925
ACH-000822,-0.0405665774921
ACH-000823,-0.151202473873
ACH-000824,0.009975655877329999
ACH-000827,0.051499507102699994
ACH-000829,-0.379911592321
ACH-000831,-0.034331440613599995
ACH-000832,-0.151323520545
ACH-000833,-0.40184007869800004
ACH-000834,-0.140606548248
ACH-000835,-0.141434732105
ACH-000836,-0.0312941688944
ACH-000837,-0.0316506754523
ACH-000838,0.09726739712610001
ACH-000839,-0.0405252855557
ACH-000840,-0.031926582801099994
ACH-000841,0.125026334179
ACH-000843,-0.115541990021
ACH-000846,-0.09778469016889998
ACH-000847,-0.12203566071699999
ACH-000848,-0.0634687733376
ACH-000849,-0.0878841383014
ACH-000851,-0.124020034972
ACH-000855,-0.038377413182999996
ACH-000856,-0.0697013380844
ACH-000858,0.0345593804344
ACH-000859,0.00779361325737
ACH-000861,-0.22409297921500002
ACH-000862,0.0445596523675
ACH-000865,-0.12751698971699998
ACH-000866,-0.11338423061200001
ACH-000867,-0.146713520105
ACH-000869,-0.0834850609184
ACH-000872,-0.178951110836
ACH-000873,-0.044864344814800006
ACH-000876,-0.08415035737649999
ACH-000878,0.017273105864900003
ACH-000880,-0.0301628975915
ACH-000881,-0.17445322706099997
ACH-000882,-0.275749773622
ACH-000884,-0.102923555458
ACH-000885,-0.182978350959
ACH-000887,-0.19944139599
ACH-000888,0.039999621886
ACH-000889,-0.118228960035
ACH-000890,-0.113820517622
ACH-000896,0.0248376117216
ACH-000898,-0.0132613738374
ACH-000900,0.0447482033884
ACH-000901,-0.056768990623599996
ACH-000905,-0.0775608644553
ACH-000906,-0.0947964319318
ACH-000907,0.034707882733900006
ACH-000910,0.0044884138215299995
ACH-000911,-0.24163984726399998
ACH-000912,-0.17352040897
ACH-000913,0.0754875518206
ACH-000915,-0.175368524026
ACH-000916,-0.425785783363
ACH-000917,0.039104348365800005
ACH-000921,-0.235449603055
ACH-000924,-0.116849869627
ACH-000926,0.053560286691699995
ACH-000928,0.00771444195157
ACH-000929,0.043430281271500004
ACH-000932,0.00192649223532
ACH-000935,0.15768422142000002
ACH-000936,-0.17874131353199998
ACH-000937,-0.043608038538100004
ACH-000938,-0.094510340565
ACH-000939,0.20029645618099998
ACH-000941,-0.0748742804362
ACH-000943,-0.0448809234
ACH-000946,-0.17593957598700002
ACH-000947,-0.19445924796100003
ACH-000948,-0.09625930412260002
ACH-000950,-0.5462683222300001
ACH-000953,-0.03642799118330001
ACH-000957,-0.000779259748004
ACH-000958,0.112733087104
ACH-000960,-0.108626864523
ACH-000963,0.22126956004099999
ACH-000968,-0.10651405752
ACH-000969,-0.12129985599000001
ACH-000973,-0.145040620183
ACH-000974,-0.130523246184
ACH-000975,-0.134318505594
ACH-000976,-0.0847778656257
ACH-000978,0.0665410506876
ACH-000980,-0.126225012751
ACH-000984,-0.13345294877900002
ACH-000986,-0.0163245965982
ACH-000988,-0.0943762716866
ACH-000993,-0.172377609003
ACH-000994,-0.00441833509317
ACH-000996,-0.321188279731
ACH-001001,-0.052697090651400005
ACH-001020,-0.130709287214
ACH-001028,-0.08437731814039999
ACH-001031,-0.0454074464006
ACH-001038,-0.11889454715600001
ACH-001048,-0.135270397557
ACH-001050,0.0160612394037
ACH-001053,0.23012866738600002
ACH-001054,-0.258407959619
ACH-001061,-0.07620488836960002
ACH-001067,0.169036676784
ACH-001075,-0.0751367686233
ACH-001096,0.0256627721489
ACH-001128,-0.262796230521
ACH-001134,-0.124434729254
ACH-001151,-0.15609458664
ACH-001163,0.0029573992120700003
ACH-001164,0.0228829625382
ACH-001173,-0.0854835584085
ACH-001183,-0.20791171895399999
ACH-001184,-0.14511763683499998
ACH-001190,-0.19923361265
ACH-001192,0.106688449118
ACH-001193,-0.11752041462400001
ACH-001196,0.0158946363025
ACH-001197,-0.20610009044
ACH-001205,-0.342968025296
ACH-001211,-0.09069634138689998
ACH-001212,-0.19305773792800002
ACH-001228,-0.0848386117418
ACH-001232,-0.112337009627
ACH-001239,-0.224120610466
ACH-001274,0.00793896250162
ACH-001275,0.213460074987
ACH-001277,0.313122884415
ACH-001278,0.157211353123
ACH-001280,0.0983893110795
ACH-001283,-0.235155993059
ACH-001289,-0.0622240764336
ACH-001295,-0.0778228338199
ACH-001300,0.0685456776284
ACH-001301,-0.281542237269
ACH-001302,0.372578807198
ACH-001303,0.150650523692
ACH-001306,-0.292888119247
ACH-001318,-0.200177450546
ACH-001322,-0.101089082147
ACH-001328,-0.0790000313877
ACH-001332,-0.30585762242
ACH-001333,0.161992574305
ACH-001336,0.0881689292117
ACH-001340,-0.108049137361
ACH-001346,-0.055005795404599996
ACH-001353,-0.059635467733
ACH-001354,-0.0953194338598
ACH-001367,0.0882936340988
ACH-001368,-0.0967014112485
ACH-001374,-0.288380158546
ACH-001375,-0.165251482467
ACH-001377,-0.0805927074627
ACH-001380,-0.10810153015900001
ACH-001391,-0.0923149546433
ACH-001407,0.0484336506555
ACH-001408,0.0644380777836
ACH-001413,-0.19920050494000002
ACH-001430,-0.07795452547619999
ACH-001431,0.00338155735437
ACH-001450,-0.113028399915
ACH-001496,-0.00182483556443
ACH-001500,-0.18445355223700002
ACH-001521,-0.0244484601108
ACH-001523,-0.0452673710731
ACH-001532,-0.127578743162
ACH-001536,-0.0734213424833
ACH-001550,-0.0342799256237
ACH-001552,-0.051685999572099996
ACH-001554,0.114002397389
ACH-001645,0.0451815880847
ACH-001654,-0.067588654993
ACH-001715,0.0026437370515900002
ACH-001735,-0.0533823624972
ACH-001736,-0.129786257637
ACH-001737,0.108598436789
ACH-001740,0.0236366654595
ACH-001745,-0.0749608173174
ACH-001750,-0.167637961703
ACH-001765,-0.081283574894
ACH-001956,-0.09832573907160001
ACH-001957,0.0796970690509
