,TUBA8 (51807)
ACH-000520,-0.0724045964799
ACH-000521,-0.00202605308548
ACH-000522,0.0984104309708
ACH-000524,0.132276326283
ACH-000527,-0.10234270005599999
ACH-000528,-0.08250878503539999
ACH-000537,-0.135524365734
ACH-000541,-0.19262344067899997
ACH-000542,-0.00234414030626
ACH-000544,-0.0783756285523
ACH-000545,-0.10289456839
ACH-000547,-0.00392462471903
ACH-000548,-0.17972401230700003
ACH-000549,0.0207352846532
ACH-000550,-0.0022200761245900003
ACH-000552,0.0374305631889
ACH-000556,-0.00600632763825
ACH-000557,-0.0258684649035
ACH-000570,0.19996695045200003
ACH-000571,-0.13287083748099998
ACH-000573,-0.23411592704
ACH-000576,-0.11528112058599999
ACH-000580,-0.305857138425
ACH-000584,-0.08474425869539999
ACH-000585,0.14732395544500002
ACH-000588,-0.036322788891400004
ACH-000589,0.00641903909906
ACH-000591,-0.348431211262
ACH-000593,-0.08096957199739999
ACH-000600,0.17788607157000003
ACH-000601,-0.121869622149
ACH-000604,-0.20609239076900002
ACH-000605,-0.04238427779659999
ACH-000606,-0.24366267995000002
ACH-000608,-0.045802834358099995
ACH-000614,0.0820289462185
ACH-000616,-0.26087324138900003
ACH-000618,0.00867579660842
ACH-000619,0.20986616640500003
ACH-000620,-0.027951013233599997
ACH-000621,-0.0305565686548
ACH-000622,-0.0860957395812
ACH-000623,-0.22157261134599998
ACH-000624,-0.14120718848
ACH-000627,-0.115194854897
ACH-000630,-0.0513918747063
ACH-000632,-0.116962441092
ACH-000633,-0.125634969144
ACH-000637,0.0563735273111
ACH-000638,0.050918478983
ACH-000646,-0.108793363629
ACH-000647,-0.192346969131
ACH-000648,0.214101216561
ACH-000649,-0.0365215264686
ACH-000651,-0.19373330258299998
ACH-000652,0.07832126447660001
ACH-000653,0.164494613984
ACH-000657,-0.245698366767
ACH-000658,0.0475797967893
ACH-000661,0.359014180008
ACH-000662,-0.30353030859700003
ACH-000663,-0.0791862483785
ACH-000665,-0.288373446621
ACH-000671,0.0468248579412
ACH-000673,-0.060847716618300005
ACH-000676,-0.036895117035300004
ACH-000677,-0.213890067163
ACH-000681,-0.0880432409371
ACH-000682,-0.0100010281701
ACH-000683,0.100986239508
ACH-000684,-0.026987927614599998
ACH-000688,0.132937645713
ACH-000693,-0.0629491757021
ACH-000694,-0.180055598502
ACH-000695,-0.0077750326462200006
ACH-000696,-0.08368182174
ACH-000697,-0.242357978455
ACH-000699,0.15292403241
ACH-000701,-0.134883148052
ACH-000706,-0.301499503338
ACH-000711,-0.148574384834
ACH-000713,0.145141686507
ACH-000714,0.0559534494047
ACH-000718,0.0954980151855
ACH-000720,-0.08926640913310001
ACH-000721,-0.21288069645
ACH-000724,-0.502050575096
ACH-000725,-0.0989213218072
ACH-000732,-0.403398289969
ACH-000734,-0.13894953644400002
ACH-000735,-0.25722899093400003
ACH-000736,0.163417837953
ACH-000738,0.0593673119771
ACH-000746,-0.317276522374
ACH-000747,-0.0607410796035
ACH-000748,-0.37394768422200003
ACH-000753,0.060032990238500006
ACH-000756,-0.07947350388550001
ACH-000757,-0.485976854271
ACH-000758,-0.26341044608
ACH-000760,0.040370480867099996
ACH-000763,-0.0279456669908
ACH-000764,0.0368932828363
ACH-000765,-0.0217553851133
ACH-000766,-0.0590664665899
ACH-000767,0.10424221682
ACH-000768,-0.160325249602
ACH-000769,-0.129180783749
ACH-000770,-0.102807933131
ACH-000771,-0.012549795
ACH-000773,-0.16783578787999998
ACH-000776,0.11503025835000001
ACH-000777,-0.0815446890591
ACH-000778,-0.529584057035
ACH-000781,-0.17141731428800003
ACH-000782,-0.14917956502399998
ACH-000783,0.206154039653
ACH-000784,-0.158189107538
ACH-000785,0.241282592397
ACH-000787,-0.159049124912
ACH-000788,-0.04820078325569999
ACH-000791,-0.136807065047
ACH-000792,0.17741271706199999
ACH-000794,-0.05333220226509999
ACH-000796,0.019548924808
ACH-000799,-0.0553662147212
ACH-000800,-0.265520175753
ACH-000802,0.146712132819
ACH-000804,0.28252311926999996
ACH-000805,-0.0448965607955
ACH-000809,-0.181963277108
ACH-000810,-0.317309766777
ACH-000811,0.168327783572
ACH-000817,0.0730777550173
ACH-000819,-0.316204548664
ACH-000820,-0.230076026047
ACH-000821,-0.09890526134989999
ACH-000822,0.157170548095
ACH-000823,-0.00532736440445
ACH-000824,0.136268867712
ACH-000827,-0.0628207044936
ACH-000829,0.031077750128
ACH-000831,-0.232676648875
ACH-000832,-0.000875668142793
ACH-000833,-0.012225611807600002
ACH-000834,-0.0567173058863
ACH-000835,-0.067481654676
ACH-000836,-0.178834077407
ACH-000837,-0.13266833672
ACH-000838,-0.260910027956
ACH-000839,-0.207317945664
ACH-000840,-0.159550505951
ACH-000841,-0.177407677186
ACH-000843,-0.21410907082699998
ACH-000846,0.019860748389400003
ACH-000847,0.0321645769092
ACH-000848,0.00316588150296
ACH-000849,0.05868344526119999
ACH-000851,0.00867252522574
ACH-000855,-0.08007238128439999
ACH-000856,-0.0565895863004
ACH-000858,-0.225800288732
ACH-000859,-0.0655275424624
ACH-000861,0.114109378049
ACH-000862,-0.100983348572
ACH-000865,-0.147649465809
ACH-000866,-0.0275158657955
ACH-000867,-0.078926882703
ACH-000869,0.20178836598799998
ACH-000872,-0.0407858340551
ACH-000873,0.21688771121999997
ACH-000876,0.00716805331407
ACH-000878,-0.234884687996
ACH-000880,-0.027062374803800002
ACH-000881,-0.243535231417
ACH-000882,-0.0772070308173
ACH-000884,-0.0599098307092
ACH-000885,-0.232910942865
ACH-000887,-0.177973046164
ACH-000888,0.09324470724189998
ACH-000889,0.06983013150989999
ACH-000890,0.0461788822382
ACH-000896,-0.09243209768639998
ACH-000898,0.00855888386174
ACH-000900,-0.0964255655949
ACH-000901,-0.334493822813
ACH-000905,0.09543989371539999
ACH-000906,0.0402650140339
ACH-000907,-0.315245593712
ACH-000910,-0.00837830325729
ACH-000911,-0.0520073498163
ACH-000912,-0.119165966623
ACH-000913,0.041563035606699994
ACH-000915,-0.25966750020199997
ACH-000916,-0.10480738142000001
ACH-000917,-0.0680512985532
ACH-000921,-0.0127778945758
ACH-000924,0.0189013332135
ACH-000926,-0.044707168631100004
ACH-000928,-0.142438685943
ACH-000929,-0.00916660130227
ACH-000932,-0.049673877267500006
ACH-000935,-0.05916870358969999
ACH-000936,-0.161361873324
ACH-000937,-0.0330868075121
ACH-000938,-0.179167518207
ACH-000939,-0.206130841313
ACH-000941,-0.17849319946199999
ACH-000943,-0.046534782791099995
ACH-000946,-0.058066997470899995
ACH-000947,-0.0627226650986
ACH-000948,0.07235883063830001
ACH-000950,0.013063070329
ACH-000953,-0.105615436414
ACH-000957,-0.11014970410800001
ACH-000958,-0.180385586868
ACH-000960,-0.127561654942
ACH-000963,-0.0702857071482
ACH-000968,-0.125115426373
ACH-000969,0.138683359215
ACH-000973,-0.0577552571405
ACH-000974,-0.15964519541
ACH-000975,-0.0020873324529300003
ACH-000976,0.130465838249
ACH-000978,0.404189346543
ACH-000980,-0.0152445710024
ACH-000984,0.204472129384
ACH-000986,-0.16709089965399998
ACH-000988,0.0769977377536
ACH-000993,-0.297468192861
ACH-000994,-0.0161078996205
ACH-000996,-0.305991835004
ACH-001001,-0.135634243342
ACH-001020,-0.1105357034
ACH-001028,0.0498652407244
ACH-001031,-0.0288798777529
ACH-001038,-0.0138095952044
ACH-001048,-0.176672013189
ACH-001050,0.021196407729000003
ACH-001053,0.14644452787599999
ACH-001054,0.0558369774703
ACH-001061,-0.10095625203099999
ACH-001067,-0.268682608819
ACH-001075,-0.0156319264105
ACH-001096,-0.055098226292
ACH-001128,-0.528695386938
ACH-001134,-0.0243070278228
ACH-001151,0.0692378577161
ACH-001163,-0.0132039575622
ACH-001164,-0.016038923681600002
ACH-001173,-0.14722149541500001
ACH-001183,0.0740708497864
ACH-001184,-0.12927532266
ACH-001190,-0.572811406312
ACH-001192,-0.118108157344
ACH-001193,-0.056363555520000004
ACH-001196,-0.18732008695500002
ACH-001197,0.0245446212388
ACH-001205,0.0523334345218
ACH-001211,-0.0244974352508
ACH-001212,-0.222383547416
ACH-001228,0.100035873093
ACH-001232,-0.0710473547217
ACH-001239,-0.0197491014353
ACH-001274,-0.0049104025634099996
ACH-001275,-0.141635103073
ACH-001277,-0.374662720593
ACH-001278,0.243601510739
ACH-001280,-0.052719322332300006
ACH-001283,0.148873054681
ACH-001289,0.0489312518061
ACH-001295,-0.111164429891
ACH-001300,-0.243990995989
ACH-001301,-0.19406810544199998
ACH-001302,0.135182374799
ACH-001303,-0.026874341934199998
ACH-001306,-0.165131596116
ACH-001318,0.0190784883599
ACH-001322,-0.208667946013
ACH-001328,-0.024099660052299996
ACH-001332,-0.418475540696
ACH-001333,0.0641039993561
ACH-001336,-0.151359673585
ACH-001340,-0.037285869387199994
ACH-001346,-0.253840344591
ACH-001353,-0.024734403582799998
ACH-001354,0.212912175702
ACH-001367,-0.307624276384
ACH-001368,-0.014642939434200001
ACH-001374,0.174004859004
ACH-001375,-0.0291123965832
ACH-001377,-0.0649130663664
ACH-001380,0.0516232028393
ACH-001391,-0.008644476395219999
ACH-001407,-0.14316641076300002
ACH-001408,-0.0164212750596
ACH-001413,-0.22448810819200002
ACH-001430,-0.15851373181199999
ACH-001431,0.0298985156726
ACH-001450,-0.05301865750799999
ACH-001496,-0.0633894937553
ACH-001500,-0.055552197526000005
ACH-001521,-0.177553487621
ACH-001523,-0.012881227726200001
ACH-001532,-0.105555484832
ACH-001536,0.0085497954973
ACH-001550,-0.113502533123
ACH-001552,0.159115608816
ACH-001554,0.059695762123
ACH-001645,-0.006815623538479999
ACH-001654,-0.132239182365
ACH-001715,0.134658479581
ACH-001735,-0.0310726603215
ACH-001736,-0.150531466632
ACH-001737,0.0424726879449
ACH-001740,0.009654165217889999
ACH-001745,0.04904789165
ACH-001750,-0.14439246605699999
ACH-001765,0.0277113477412
ACH-001956,0.00256976542101
ACH-001957,-0.042201263606900005
