,SEPSECS (51091)
ACH-000317,-1.13377603606
ACH-000318,-0.272321312757
ACH-000319,-0.746656465875
ACH-000320,-0.303618938193
ACH-000322,-0.32005872091800003
ACH-000323,-1.0176536511799998
ACH-000324,-0.320792767426
ACH-000329,-0.92976115177
ACH-000330,-0.539495690682
ACH-000331,-0.923371693249
ACH-000332,-0.170830795436
ACH-000334,-0.710010240949
ACH-000335,-0.8686005125
ACH-000336,-0.679802018724
ACH-000337,-0.941227868618
ACH-000339,-1.04289195504
ACH-000341,-0.684048921346
ACH-000348,-1.6155461165600002
ACH-000350,-0.408715713205
ACH-000352,-0.410298317994
ACH-000356,-0.43537592082599996
ACH-000361,-0.581686194145
ACH-000362,-0.889553924025
ACH-000363,-0.6188826563440001
ACH-000364,-0.758854158307
ACH-000365,-1.07512355596
ACH-000366,-1.3130181771
ACH-000368,-1.32751664866
ACH-000374,-0.501009252954
ACH-000375,-0.7696172134729999
ACH-000376,-0.8823106294959999
ACH-000381,-0.17304167645500002
ACH-000383,-0.255107461649
ACH-000387,-0.140736550663
ACH-000389,-0.48718805228
ACH-000390,-0.283107642233
ACH-000393,-1.16192686496
ACH-000395,-0.286856277178
ACH-000397,-1.22253100661
ACH-000401,-1.09164128712
ACH-000402,-1.0059953774
ACH-000403,-0.27909025714499996
ACH-000404,-0.8321416209579999
ACH-000406,-0.791609870795
ACH-000407,-1.14003482879
ACH-000408,-0.7157508845020001
ACH-000410,-1.08210493338
ACH-000411,-0.371469867048
ACH-000414,-0.657600620539
ACH-000415,-0.802160659396
ACH-000416,-0.51720340358
ACH-000420,-0.48497720908799996
ACH-000421,-0.199706921033
ACH-000424,-0.910254430068
ACH-000425,-0.512147346708
ACH-000426,-0.474927922934
ACH-000427,-0.658239088846
ACH-000433,-0.9717482482850001
ACH-000436,-1.06756580838
ACH-000444,-0.361647473947
ACH-000445,-0.285861820187
ACH-000448,-0.33638122414000005
ACH-000450,-0.531593421633
ACH-000452,-0.945129371999
ACH-000454,-0.468261100147
ACH-000458,-1.3374732535
ACH-000459,-0.931595573347
ACH-000460,-0.9559134902069999
ACH-000461,-0.105896976168
ACH-000463,-0.49282149450499996
ACH-000464,-1.36665605766
ACH-000466,-0.376188964752
ACH-000467,-0.21528623505800001
ACH-000468,-0.550700034818
ACH-000469,-1.19528274453
ACH-000470,-0.625493478957
ACH-000471,-0.0603027351327
ACH-000472,-1.2098958643200002
ACH-000473,-0.562178767745
ACH-000475,-0.303760120028
ACH-000476,-0.769306868461
ACH-000477,-0.456619431568
ACH-000480,-1.22591804602
ACH-000481,-0.44651412041599997
ACH-000483,-0.997670477547
ACH-000484,-0.431732685756
ACH-000485,-0.11832049408199999
ACH-000486,-0.933532177
ACH-000487,-0.9183591341130001
ACH-000488,-0.460885736928
ACH-000490,-0.36415653426100003
ACH-000491,-0.366065773211
ACH-000495,-1.0022098528
ACH-000496,-0.36975268945399997
ACH-000499,-1.14386600793
ACH-000500,-1.14460148779
ACH-000502,-0.31744504922600003
ACH-000503,-0.429582388719
ACH-000505,-1.61350216387
ACH-000507,-0.473912543385
ACH-000510,-0.276678222568
ACH-000511,-1.31411759615
ACH-000512,-0.978326501813
ACH-000516,-0.341666560173
ACH-000517,-1.2016040435100002
ACH-000518,-0.5900862484480001
ACH-000520,-0.7281713238709999
ACH-000521,-1.11612040831
ACH-000522,-0.351300163204
ACH-000524,-0.6886406327
ACH-000527,-1.04980234281
ACH-000528,-0.495765075383
ACH-000537,-0.71760371756
ACH-000541,-0.32281822692699996
ACH-000542,-0.8767834850480001
ACH-000544,-0.7031669530060001
ACH-000545,-0.243413193811
ACH-000547,-0.577395582384
ACH-000548,-0.737680570995
ACH-000549,-0.481219933056
ACH-000550,-1.23305829163
ACH-000552,-0.488135591682
ACH-000556,-0.7077425924840001
ACH-000557,-0.416967115035
ACH-000570,-0.42905783711999995
ACH-000571,-1.5321698831400001
ACH-000573,-0.374226496005
ACH-000576,-0.43790077794
ACH-000580,-0.62700310936
ACH-000584,-1.4704505935299998
ACH-000585,-0.639879033067
ACH-000588,-1.0
ACH-000589,-0.29420632492
ACH-000591,-0.571736824383
ACH-000593,-0.628208169821
ACH-000600,-0.787381964432
ACH-000601,-0.634388929156
ACH-000604,-0.37978029907099997
ACH-000605,-0.450025080563
ACH-000606,-0.9843352579979999
ACH-000608,-0.463613652151
ACH-000614,-0.24866808256200001
ACH-000616,-0.888049051755
ACH-000618,-0.231671725716
ACH-000619,-0.323554896701
ACH-000620,-0.599397003385
ACH-000621,-0.966443334471
ACH-000622,-0.55422631048
ACH-000623,-1.17999592824
ACH-000624,-0.373688484198
ACH-000627,-0.523432763487
ACH-000630,-0.893160603138
ACH-000632,-0.580382437273
ACH-000633,-1.1917607315799998
ACH-000637,-0.609990294304
ACH-000638,-1.25635491035
ACH-000646,-0.472083810858
ACH-000647,-0.463212197199
ACH-000648,-0.870880145942
ACH-000649,-1.39034925717
ACH-000651,-0.41475620173100003
ACH-000652,-0.235930366976
ACH-000653,-0.619221747302
ACH-000657,-0.6669180353090001
ACH-000658,-0.396674418689
ACH-000661,-0.5674817630960001
ACH-000662,-0.325765838689
ACH-000663,-0.816322513812
ACH-000665,-0.249482502511
ACH-000671,-0.0353899548163
ACH-000673,-1.25977969559
ACH-000676,-0.448930250706
ACH-000677,-0.6283359019020001
ACH-000681,-0.458532285977
ACH-000682,-0.548595908339
ACH-000683,-0.429233218152
ACH-000684,-1.01769900286
ACH-000688,-1.2347962964499999
ACH-000693,-1.06074546774
ACH-000694,-0.759306400404
ACH-000695,-0.487117308099
ACH-000696,-0.913442101252
ACH-000697,-0.41517996770000004
ACH-000699,-0.891207295636
ACH-000701,-0.526873997095
ACH-000706,-0.606864073215
ACH-000711,-0.53700620021
ACH-000713,-0.7588759370270001
ACH-000714,-0.651786502538
ACH-000718,-0.8354265133759999
ACH-000720,-1.28170081738
ACH-000721,-0.35877664341399995
ACH-000724,-0.553713182202
ACH-000725,-0.428633080537
ACH-000732,-1.121586919
ACH-000734,-1.03438399816
ACH-000735,-0.439489917517
ACH-000736,-0.700653857761
ACH-000738,-0.684266321544
ACH-000746,-0.23611503526799998
ACH-000747,-0.996492057322
ACH-000748,-1.42419614238
ACH-000753,-0.577731308995
ACH-000756,-0.813666941427
ACH-000757,-0.381370621729
ACH-000758,-0.38703748645499997
ACH-000760,-0.19427012312
ACH-000763,-0.42947952147299995
ACH-000764,-1.00440500487
ACH-000765,-0.8169818450120001
ACH-000766,-0.7190505883920001
ACH-000767,-1.09530803526
ACH-000768,-1.1702075448
ACH-000769,-0.5567237036630001
ACH-000770,-1.0245088201299999
ACH-000771,-1.04114637919
ACH-000773,-0.734869752723
ACH-000776,-0.9615529786310001
ACH-000777,-1.03760519047
ACH-000778,-0.174710937449
ACH-000781,-0.31514804753000003
ACH-000782,-0.708595390529
ACH-000783,-0.431461023509
ACH-000784,-0.226601352722
ACH-000785,-0.369381905798
ACH-000787,-1.04668753089
ACH-000788,-0.549603195034
ACH-000791,-0.367847338402
ACH-000792,-0.661557895437
ACH-000794,-0.9277179816519999
ACH-000796,-0.620108781707
ACH-000799,-0.6646704023
ACH-000800,-0.8379580063359999
ACH-000802,-0.560434152016
ACH-000804,-0.768902243671
ACH-000805,-0.921279452113
ACH-000809,-0.627997084677
ACH-000810,-0.234750042795
ACH-000811,-0.7064754722490001
ACH-000817,-0.9049049555390001
ACH-000819,-0.246690774404
ACH-000820,-0.502028752979
ACH-000821,-0.413036732853
ACH-000822,-1.16599971549
ACH-000823,-0.960781220968
ACH-000824,-0.18181545535
ACH-000827,-0.75965584922
ACH-000829,-0.9383406418520001
ACH-000831,-0.39031270983499994
ACH-000832,-0.820744783264
ACH-000833,-1.04282587078
ACH-000834,0.191031941642
ACH-000835,-1.28194843736
ACH-000836,-0.0961368163345
ACH-000837,-0.324338049675
ACH-000838,-1.55554826706
ACH-000839,-1.08940300446
ACH-000840,-0.511749380101
ACH-000841,-1.09187106526
ACH-000843,-0.892728832368
ACH-000846,-0.40282822067100005
ACH-000847,-0.8510286067309999
ACH-000848,-0.37007992699299996
ACH-000849,-1.0528478282200002
ACH-000851,-0.683773630819
ACH-000855,-0.504184500412
ACH-000856,-1.1128875031799998
ACH-000858,-0.434876924334
ACH-000859,-0.883128974172
ACH-000861,-0.464930461924
ACH-000862,-1.00267134592
ACH-000865,-0.455726164176
ACH-000866,-0.7833206816339999
ACH-000867,-0.230989642484
ACH-000869,-0.23983127650199998
ACH-000872,-1.3138468366299998
ACH-000873,-0.471583061894
ACH-000876,-0.35446225947
ACH-000878,-1.06588723478
ACH-000880,-0.327155786631
ACH-000881,-0.6441306769699999
ACH-000882,-0.518069834811
ACH-000884,-0.563061188284
ACH-000885,-0.76831848718
ACH-000887,-0.321084574683
ACH-000888,-0.199250791081
ACH-000889,-0.974710211768
ACH-000890,-0.19286892945300002
ACH-000896,-0.408931752991
ACH-000898,-0.0612600277647
ACH-000900,-0.818323583597
ACH-000901,-1.34068842424
ACH-000905,-1.23367843166
ACH-000906,-1.34323744115
ACH-000907,-1.08084598187
ACH-000910,-0.526336830833
ACH-000911,-0.43835848697700003
ACH-000912,-0.693436755867
ACH-000913,-0.731057373671
ACH-000915,-0.304869788169
ACH-000916,-1.38797149376
ACH-000917,-0.663865491016
ACH-000921,-1.11496447848
ACH-000924,-0.417728570763
ACH-000926,-0.40518203238300005
ACH-000928,-0.626696679189
ACH-000929,-0.31543578015
ACH-000932,-0.38257540221
ACH-000935,-0.44466740511299996
ACH-000936,-1.22278482748
ACH-000937,-1.0324548059899998
ACH-000938,-0.9072733402650001
ACH-000939,-0.44745148398199996
ACH-000941,-0.25997811029
ACH-000943,-0.395515939831
ACH-000946,-0.42212869275700005
ACH-000947,-0.688548532922
ACH-000948,-0.35131635658
ACH-000950,-0.76168394698
ACH-000953,-0.884730600752
ACH-000957,-0.424456285041
ACH-000958,-0.380862295052
ACH-000960,-1.0296362082
ACH-000963,-0.728601258175
ACH-000968,-0.485079538442
ACH-000969,-0.23280834564199998
ACH-000973,-0.847509552873
ACH-000974,-1.14716967347
ACH-000975,-0.38452131585199995
ACH-000976,-0.788505462931
ACH-000978,-0.143465569743
ACH-000980,-0.20260846390099999
ACH-000984,-0.609243217068
ACH-000986,-0.270241336269
ACH-000988,-0.725131481217
ACH-000993,-0.198024103369
ACH-000994,-0.531622562325
ACH-000996,-0.7209644000159999
ACH-001001,-0.53057783256
ACH-001020,-0.7406016168359999
ACH-001028,-0.874543965703
ACH-001031,-0.561254306073
ACH-001038,-1.2199754991
ACH-001048,-0.8064091695100001
ACH-001050,-0.8027135104950001
ACH-001053,-1.51577086032
ACH-001054,-1.24704532049
ACH-001061,-0.610099026906
ACH-001067,-0.675841881268
ACH-001075,-1.07756261487
ACH-001096,-0.794282256645
ACH-001128,-0.825002007115
ACH-001134,-0.46639988218500006
ACH-001151,-0.532766299308
ACH-001163,-0.763093559165
ACH-001164,-0.777175739245
ACH-001173,-0.33749535231
ACH-001183,-0.48288746236100005
ACH-001184,-1.06004654721
ACH-001190,-0.618887770141
ACH-001192,-1.06070779514
ACH-001193,-0.974894788309
ACH-001196,-0.8607817283399999
ACH-001197,-0.793937531404
ACH-001205,-0.9914530761049999
ACH-001211,-0.756343055529
ACH-001212,-1.12534946692
ACH-001228,-0.369510012752
ACH-001232,-1.4262964216999998
ACH-001239,-0.706083075893
ACH-001274,-0.60291218126
ACH-001275,-0.943512688412
ACH-001277,-0.44088123144100005
ACH-001278,-0.839105145526
ACH-001280,-0.585430183629
ACH-001283,-1.20540555601
ACH-001289,-0.7070630822380001
ACH-001295,-1.0876610902200001
ACH-001300,-0.9671492499359999
ACH-001301,-0.488834659748
ACH-001302,-0.886413519306
ACH-001303,-0.118617624609
ACH-001306,-1.25842237278
ACH-001318,-0.43691873518799995
ACH-001322,-0.744845537024
ACH-001328,-0.337569536735
ACH-001332,-0.810415042979
ACH-001333,-0.9335941655500001
ACH-001336,-0.916976166057
ACH-001340,-1.198422913
ACH-001346,-0.5950427030759999
ACH-001353,-0.09909179017769999
ACH-001354,-1.831640505
ACH-001367,-0.925065541322
ACH-001368,-0.464588200091
ACH-001374,-0.863319093549
ACH-001375,-0.24564736585799998
ACH-001377,-0.47539067032300003
ACH-001380,-0.6846831649070001
ACH-001391,-0.34866391293000004
ACH-001407,-1.17276606747
ACH-001408,-0.6367715892069999
ACH-001413,-0.8948050782170001
ACH-001430,-0.998569214257
ACH-001431,-1.13364568188
ACH-001450,-1.46646297912
ACH-001496,-0.287886601029
ACH-001500,-0.7900775173800001
ACH-001521,-0.19096137287
ACH-001523,-1.03800695611
ACH-001532,-0.464611468499
ACH-001536,-0.491601981923
ACH-001550,-0.290159323633
ACH-001552,-1.67271671278
ACH-001554,-0.766557554921
ACH-001645,-1.1321948450700001
ACH-001654,-0.5591689293509999
ACH-001715,-0.435805174578
ACH-001735,-0.432518864367
ACH-001736,-0.9880325654109999
ACH-001737,-1.1462581255700002
ACH-001740,-0.9994694994779999
ACH-001745,-1.0255914701100002
ACH-001750,-0.8626816876989999
ACH-001765,-0.7189540221080001
ACH-001956,-0.549629978156
ACH-001957,-0.37305045125
