,TCP10L2 (401285)
ACH-000004,0.11888378929400001
ACH-000007,-0.24286640372499999
ACH-000009,-0.0034949130726700003
ACH-000011,0.0403371865067
ACH-000012,0.0410612836184
ACH-000013,-0.173178702517
ACH-000014,0.00797360873443
ACH-000015,-0.032739537080099995
ACH-000017,-0.110358763826
ACH-000018,-0.167870436577
ACH-000019,-0.185573212922
ACH-000021,-0.22453879829300002
ACH-000022,-0.12594469961
ACH-000025,0.0325783618657
ACH-000028,0.0781361116925
ACH-000030,-0.02486206703
ACH-000035,-0.0433551461962
ACH-000036,-0.0379781195782
ACH-000037,-0.0659530342656
ACH-000039,-0.09058178090749999
ACH-000040,-0.377997449131
ACH-000041,-0.146226851641
ACH-000042,-0.20595733040800002
ACH-000045,-0.039982262349
ACH-000047,0.0404818170665
ACH-000052,-0.16004171186799998
ACH-000053,-0.109073446035
ACH-000054,-0.133305389096
ACH-000055,-0.114497712193
ACH-000060,0.046361307424499995
ACH-000067,0.04312876578099999
ACH-000070,-0.12211409695900001
ACH-000075,-0.26046679300000003
ACH-000078,-0.18490292042999998
ACH-000082,-0.246862596021
ACH-000085,0.116277479298
ACH-000086,-0.252954001183
ACH-000087,-0.0106503406401
ACH-000092,-0.135962638398
ACH-000095,-0.15141121628100002
ACH-000097,-0.03551042937730001
ACH-000098,-0.112193692862
ACH-000099,-0.15391422072
ACH-000108,-0.176615563836
ACH-000113,-0.0755069974838
ACH-000115,-0.13964760057199999
ACH-000116,-0.0704374779225
ACH-000118,-0.108694768533
ACH-000120,-0.041524360659599996
ACH-000123,-0.0930155152596
ACH-000127,-0.0504470951546
ACH-000128,-0.102243561642
ACH-000132,-0.253963906398
ACH-000133,-0.136617849865
ACH-000137,0.0235386867452
ACH-000138,-0.138131347845
ACH-000142,-0.10888734361199999
ACH-000143,-0.0535116077903
ACH-000146,-0.224364695512
ACH-000148,-0.17698699767499998
ACH-000150,-0.154793118825
ACH-000152,-0.0585658787519
ACH-000153,0.313740491608
ACH-000159,-0.0711525183425
ACH-000160,0.04854039651380001
ACH-000163,0.0611716453274
ACH-000167,-0.19288396871599997
ACH-000168,-0.125160213538
ACH-000169,0.0132162350639
ACH-000178,-0.150945514418
ACH-000182,0.024453850913400004
ACH-000183,-0.108212261723
ACH-000188,-0.11113660955700001
ACH-000189,0.206444726886
ACH-000190,0.0796007049226
ACH-000198,-0.18014232092399998
ACH-000204,0.056908109791099996
ACH-000206,0.015379366834299999
ACH-000207,0.128559898633
ACH-000211,-0.023275416958400002
ACH-000215,-0.0127047471946
ACH-000221,-0.116957800066
ACH-000222,-0.296481784882
ACH-000223,-0.11133939114800001
ACH-000226,-0.153564071166
ACH-000227,-0.0975795150499
ACH-000228,-0.179089236971
ACH-000231,-0.07104326171589999
ACH-000232,-0.06117082502019999
ACH-000233,-0.103865479527
ACH-000234,-0.17596897072599998
ACH-000235,-0.14388064433599998
ACH-000237,-0.151670935852
ACH-000238,-0.18064521549100002
ACH-000243,-0.0742257335475
ACH-000244,-0.0702879112393
ACH-000246,-0.232503754599
ACH-000248,-0.13141385393
ACH-000250,-0.216799358829
ACH-000251,-0.166370535591
ACH-000253,-0.12784062273
ACH-000255,0.04587271070019999
ACH-000256,-0.0836503973269
ACH-000257,0.0605645653364
ACH-000258,-0.23455467741900002
ACH-000259,-0.09281467732769999
ACH-000260,-0.0500237535568
ACH-000261,-0.044878656133399995
ACH-000262,0.193472910095
ACH-000263,-0.216900517114
ACH-000264,-0.0852086239119
ACH-000265,0.132494506908
ACH-000266,-0.08648872116669999
ACH-000272,-0.17499193584699999
ACH-000273,-0.229823450939
ACH-000274,-0.175925703391
ACH-000277,0.00243198743214
ACH-000278,0.0898974921469
ACH-000279,-0.0755847319624
ACH-000280,-0.0320058835128
ACH-000281,-0.0808947806872
ACH-000288,-0.188342134867
ACH-000291,-0.0832608427097
ACH-000293,-0.0946892967016
ACH-000294,0.0925659277413
ACH-000295,-0.566153761339
ACH-000296,-0.36266947618
ACH-000302,0.0503319481974
ACH-000304,-0.611377178609
ACH-000307,-0.124636173347
ACH-000308,-0.0870874453235
ACH-000310,-0.130454993804
ACH-000311,-0.175418408183
ACH-000312,0.0437828792717
ACH-000315,0.0194670051769
ACH-000316,-0.40576853969400006
ACH-000317,-0.12185431950799999
ACH-000318,-0.23476018763599998
ACH-000319,-0.09716531298890001
ACH-000320,0.0371509124047
ACH-000322,0.106618632302
ACH-000323,-0.0054136759480800005
ACH-000324,-0.0472167849536
ACH-000329,-0.133532157894
ACH-000330,-0.0384633076554
ACH-000331,-0.18088208189100002
ACH-000332,-0.11889852568600001
ACH-000334,0.010285871015599999
ACH-000335,0.0233281877679
ACH-000336,-0.370476136997
ACH-000337,0.0170879419464
ACH-000339,-0.142026018475
ACH-000341,0.0296268215448
ACH-000348,-0.15915821037900002
ACH-000350,-0.257207781554
ACH-000352,-0.0660467619625
ACH-000356,-0.312975499555
ACH-000361,0.13107542579700002
ACH-000362,-0.0776525096137
ACH-000363,-0.121166584243
