,GNAT1 (2779)
ACH-000004,-0.0467652308562
ACH-000007,-0.32468081590799996
ACH-000009,-0.16986988322500002
ACH-000011,-0.133506234179
ACH-000012,-0.387894727996
ACH-000013,-0.130625060954
ACH-000014,0.10837311113600001
ACH-000015,-0.306072194146
ACH-000017,-0.156532367241
ACH-000018,-0.550939540611
ACH-000019,-0.320781289197
ACH-000021,-0.178341446124
ACH-000022,-0.172835079893
ACH-000025,-0.36487057543000007
ACH-000028,-0.17497919759799999
ACH-000030,-0.328367051357
ACH-000035,-0.134303024703
ACH-000036,-0.12012303727399999
ACH-000037,0.08034252266589999
ACH-000039,-0.44768051446699997
ACH-000040,-0.196324317279
ACH-000041,-0.139662930884
ACH-000042,-0.246660717188
ACH-000045,-0.057867767502499994
ACH-000047,-0.25235696327199997
ACH-000052,-0.0581069539109
ACH-000053,-0.248110530623
ACH-000054,-0.122671471882
ACH-000055,0.015549907228700002
ACH-000060,-0.332086127194
ACH-000067,-0.222221956403
ACH-000070,-0.22690940707199997
ACH-000075,-0.11075069067299999
ACH-000078,-0.066118703439
ACH-000082,-0.0424763715255
ACH-000085,-0.096832043909
ACH-000086,-0.22331700480799999
ACH-000087,-0.590535510876
ACH-000092,-0.20452705432100002
ACH-000095,-0.125399374733
ACH-000097,-0.124963469653
ACH-000098,-0.343203679968
ACH-000099,-0.20319308336300002
ACH-000108,-0.304114096775
ACH-000113,-0.106939361779
ACH-000115,-0.39155029062700003
ACH-000116,-0.230619749784
ACH-000118,-0.358473254781
ACH-000120,-0.15632582773700002
ACH-000123,-0.205058065519
ACH-000127,-0.21633266249299998
ACH-000128,-0.24898145073300001
ACH-000132,-0.027942635740600002
ACH-000133,-0.162641704985
ACH-000137,-0.008777661532530002
ACH-000138,-0.25242188512499997
ACH-000142,-0.365214551585
ACH-000143,-0.154165852058
ACH-000146,-0.311634100091
ACH-000148,-0.0120541585876
ACH-000150,-0.423344893895
ACH-000152,0.0037212814262300004
ACH-000153,0.030081984202400002
ACH-000159,-0.119311672303
ACH-000160,-0.15206758231599998
ACH-000163,-0.124432702437
ACH-000167,0.00524237839947
ACH-000168,-0.31086558306699996
ACH-000169,-0.291120636762
ACH-000178,-0.0593208288351
ACH-000182,-0.058754451573199994
ACH-000183,-0.218232841965
ACH-000188,-0.327053030942
ACH-000189,-0.546824491953
ACH-000190,-0.161513406489
ACH-000198,-0.248719421807
ACH-000204,-0.345834987278
ACH-000206,-0.035986584563
ACH-000207,-0.20176231132
ACH-000211,-0.3049847573
ACH-000215,-0.16273086031099998
ACH-000221,-0.42629543418399996
ACH-000222,-0.162683422952
ACH-000223,-0.0224489332588
ACH-000226,-0.19945757763500002
ACH-000227,0.205489588592
ACH-000228,-0.062142633386000005
ACH-000231,-0.20990381980599998
ACH-000232,-0.0952428003659
ACH-000233,-0.043487396340699994
ACH-000234,-0.25520898122200003
ACH-000235,-0.162303626194
ACH-000237,-0.195394663031
ACH-000238,-0.522355412461
ACH-000243,-0.157250914704
ACH-000244,-0.568705860694
ACH-000246,-0.255153651711
ACH-000248,0.058227895853000006
ACH-000250,-0.19071547662000002
ACH-000251,-0.338629771825
ACH-000253,-0.112195297321
ACH-000255,-0.30948347048
ACH-000256,-0.000474718089451
ACH-000257,-0.213898589581
ACH-000258,-0.291561428011
ACH-000259,-0.25433597237
ACH-000260,-0.118546352966
ACH-000261,-0.10884457533299999
ACH-000262,-0.123434445066
ACH-000263,-0.170287345376
ACH-000264,-0.159811842801
ACH-000265,-0.34085478839199995
ACH-000266,-0.151276017348
ACH-000272,-0.0246284104978
ACH-000273,-0.176442312889
ACH-000274,-0.11088093624600001
ACH-000277,-0.0650595218027
ACH-000278,-0.0118562964096
ACH-000279,-0.11070116618899999
ACH-000280,-0.357165242744
ACH-000281,-0.168154395088
ACH-000288,-0.23410852978500002
ACH-000291,-0.161135969901
ACH-000293,-0.0043520605512
ACH-000294,-0.17368664388399999
ACH-000295,-0.342211987805
ACH-000296,-0.114940499921
ACH-000302,-0.244104840938
ACH-000304,0.0797834156806
ACH-000307,-0.17848585202999998
ACH-000308,-0.247525725299
ACH-000310,-0.26672454423700004
ACH-000311,-0.159032072882
ACH-000312,-0.004897542376689999
ACH-000315,-0.337882829177
ACH-000316,-0.014824829299700002
ACH-000317,-0.28557865404599997
ACH-000318,0.0223663760095
ACH-000319,-0.0627429457963
ACH-000320,-0.397325398129
ACH-000322,-0.028975605893299998
ACH-000323,-0.34177632254699997
ACH-000324,-0.0527838237364
ACH-000329,-0.0208260229363
ACH-000330,-0.36213004466399995
ACH-000331,-0.0476460646723
ACH-000332,-0.131727826565
ACH-000334,-0.15411526973200002
ACH-000335,-0.134011453146
ACH-000336,-0.250529261943
ACH-000337,-0.10375043330499999
ACH-000339,-0.198902378992
ACH-000341,-0.17978663519000002
ACH-000348,-0.10802996317500001
ACH-000350,-0.11964492512
ACH-000352,-0.121605268694
ACH-000356,-0.20505858356400003
ACH-000361,-0.111238263125
ACH-000362,-0.279870152273
ACH-000363,-0.0282025859902
ACH-000364,-0.019519357895
ACH-000365,-0.235767313488
ACH-000366,0.0218087431593
ACH-000368,0.0414317298049
ACH-000374,-0.22982170183800002
ACH-000375,-0.259814863984
ACH-000376,-0.167087203926
ACH-000381,-0.0637224970195
ACH-000383,-0.299046856046
ACH-000387,-0.251894587287
ACH-000389,-0.1426522681
ACH-000390,-0.346944579607
ACH-000393,-0.21231796745
ACH-000395,-0.463506979425
ACH-000397,-0.17413211445500001
ACH-000401,-0.341822080444
ACH-000402,-0.20430214155999998
ACH-000403,-0.079954582258
ACH-000404,-0.23571593745799999
ACH-000406,-0.228924784633
ACH-000407,-0.127879316921
ACH-000408,-0.12216358307700001
ACH-000410,-0.25201470076
ACH-000411,0.0751284363452
ACH-000414,-0.05272733502640001
ACH-000415,-0.474882487188
ACH-000416,-0.05915278693059999
ACH-000420,-0.235592812078
ACH-000421,-0.04418009031169999
ACH-000424,-0.298515721611
ACH-000425,-0.21485201896899997
ACH-000426,-0.112447397358
ACH-000427,0.021252459987499996
ACH-000433,-0.473443272443
ACH-000436,0.18342824560499998
ACH-000444,-0.18006519292800002
ACH-000445,-0.378021322301
ACH-000448,-0.215293118468
ACH-000450,-0.07239018171789999
ACH-000452,-0.306594826941
ACH-000454,-0.479458061238
ACH-000458,-0.47498292127400005
ACH-000459,-0.300989800795
ACH-000460,-0.239511212664
ACH-000461,-0.12265650537
ACH-000463,-0.30915032471799997
ACH-000464,-0.173022893227
ACH-000466,0.0752105152318
ACH-000467,-0.0835641859463
ACH-000468,-0.30000847059
ACH-000469,-0.259056848836
ACH-000470,0.0437310762949
ACH-000471,-0.317323939392
ACH-000472,-0.22547421915899998
ACH-000473,-0.259627019394
ACH-000475,-0.170176467667
ACH-000476,-0.254652438682
ACH-000477,0.0558818236222
ACH-000480,-0.272000640401
ACH-000481,-0.154784275047
ACH-000483,-0.0456314224581
ACH-000484,-0.254795463709
ACH-000485,-0.281541850674
ACH-000486,-0.48878130541500003
ACH-000487,-0.151312406043
ACH-000488,-0.188671612215
ACH-000490,-0.258498701808
ACH-000491,-0.31979522536
ACH-000495,-0.31905999788899997
ACH-000496,-0.169266469457
ACH-000499,-0.360507690241
ACH-000500,-0.00988049139797
ACH-000502,-0.22491316314399998
ACH-000503,-0.572265276612
ACH-000505,-0.0613609955403
ACH-000507,-0.120150404869
ACH-000510,-0.30787663805599996
ACH-000511,-0.08752815371989998
ACH-000512,-0.571487310625
ACH-000516,-0.0891645811552
ACH-000517,-0.152051644322
ACH-000518,-0.0616248238832
ACH-000520,-0.20139466252500002
ACH-000521,-0.236561748531
ACH-000522,-0.202952715029
ACH-000524,-0.162255597068
ACH-000527,-0.259740923405
ACH-000528,-0.179902317432
ACH-000537,-0.21996728583900002
ACH-000541,-0.0621868539236
ACH-000542,-0.249832717224
ACH-000544,-0.236850436908
ACH-000545,-0.22608401624899999
ACH-000547,-0.10914244187899999
ACH-000548,-0.231554357926
ACH-000549,-0.46016047154899997
ACH-000550,-0.049376412286
ACH-000552,-0.256753527286
ACH-000556,-0.223320412212
ACH-000557,-0.106071291451
ACH-000570,-0.10383489680199999
ACH-000571,-0.188804262485
ACH-000573,-0.113016527063
ACH-000576,-0.0653723407424
ACH-000580,-0.192706848882
ACH-000584,-0.291216397208
ACH-000585,-0.170803698394
ACH-000588,0.060505437680199996
ACH-000589,-0.192208651983
ACH-000591,-0.12480319143100001
ACH-000593,-0.240252282921
ACH-000600,-0.173280378617
ACH-000601,-0.241034157762
ACH-000604,-0.400427279759
ACH-000605,-0.104819873846
ACH-000606,-0.22916459697299998
ACH-000608,-0.231119111937
ACH-000614,-0.0290029412965
ACH-000616,-0.0749898285238
ACH-000618,-0.286432847474
ACH-000619,-0.36369523307400003
ACH-000620,-0.382710150215
ACH-000621,-0.0336109779886
ACH-000622,-0.197840229014
ACH-000623,0.0157864504452
ACH-000624,-0.154168374363
ACH-000627,-0.239864527528
ACH-000630,-0.21253618628600002
ACH-000632,-0.236287703324
ACH-000633,-0.204713059573
ACH-000637,-0.134535964903
ACH-000638,-0.146399668555
ACH-000646,-0.328946932381
ACH-000647,-0.193582058396
ACH-000648,-0.104089329395
ACH-000649,-0.2223801445
ACH-000651,-0.201483643296
ACH-000652,-0.40630414150399996
ACH-000653,-0.152447090091
ACH-000657,-0.17783426526299997
ACH-000658,-0.034819574279
ACH-000661,-0.09388748438960001
ACH-000662,-0.334906582964
ACH-000663,-0.294441210413
ACH-000665,-0.112161562227
ACH-000671,-0.254841413898
ACH-000673,-0.151104743569
ACH-000676,-0.0901359467705
ACH-000677,-0.38030680086900004
ACH-000681,-0.10161800733200001
ACH-000682,-0.303862512284
ACH-000683,-0.34422551339
ACH-000684,-0.282566017298
ACH-000688,-0.18729635137200001
ACH-000693,-0.351257102908
ACH-000694,-0.095619806342
ACH-000695,0.0912844176021
ACH-000696,-0.152401170612
ACH-000697,-0.235768750652
ACH-000699,-0.32910091663
ACH-000701,-0.09829547460930001
ACH-000706,-0.23427134275800002
ACH-000711,-0.184031288459
ACH-000713,-0.246803308942
ACH-000714,-0.0522325882261
ACH-000718,-0.367863798568
ACH-000720,-0.0942904185441
ACH-000721,-0.29573081096799997
ACH-000724,-0.169624053256
ACH-000725,-0.039129128982
ACH-000732,-0.021839607775699998
ACH-000734,-0.075057917749
ACH-000735,-0.399352231153
ACH-000736,-0.31433983251
ACH-000738,-0.286023642104
ACH-000746,-0.0418656115182
ACH-000747,-0.267809720792
ACH-000748,-0.298293853667
ACH-000753,-0.238681116307
ACH-000756,-0.34003283276600005
ACH-000757,-0.342844109728
ACH-000758,-0.0185698496037
ACH-000760,-0.08385168859289999
ACH-000763,-0.0472381357142
ACH-000764,-0.20203730383000001
ACH-000765,-0.233941302042
ACH-000766,-0.206305568246
ACH-000767,-0.011795462759200001
ACH-000768,-0.0661352419469
ACH-000769,-0.222808551364
ACH-000770,-0.115229483824
ACH-000771,-0.08557506701410002
ACH-000773,-0.262118869833
ACH-000776,-0.170450829193
ACH-000777,-0.30883555530699996
ACH-000778,-0.36948566212800005
ACH-000781,-0.11012283483799999
ACH-000782,-0.227213200282
ACH-000783,-0.0826022656628
ACH-000784,-0.323959972185
ACH-000785,-0.147403756126
ACH-000787,-0.184625070935
ACH-000788,-0.177976707966
ACH-000791,-0.19808469156599998
ACH-000792,-0.0373058422912
ACH-000794,-0.303587419036
ACH-000796,-0.187735620109
ACH-000799,-0.155091616575
