,UTP18 (51096)
ACH-000004,-0.455463251898
ACH-000007,-1.00553825496
ACH-000009,-0.793634260201
ACH-000011,-0.971169577375
ACH-000012,-0.841120678748
ACH-000013,-0.771394014109
ACH-000014,-0.697344704999
ACH-000015,-0.88250471794
ACH-000017,-1.06125286843
ACH-000018,-0.694950124955
ACH-000019,-1.11110250096
ACH-000021,-0.626410950219
ACH-000022,-0.865244839878
ACH-000025,-0.982447810899
ACH-000028,-1.00365837077
ACH-000030,-0.8298520280230001
ACH-000035,-1.04258183026
ACH-000036,-1.02244046854
ACH-000037,-1.4660584260499998
ACH-000039,-1.01958813986
ACH-000040,-0.802838263838
ACH-000041,-0.859298556204
ACH-000042,-0.8238393162950001
ACH-000045,-0.972047650199
ACH-000047,-0.79362634215
ACH-000052,-0.86514882515
ACH-000053,-0.88253811081
ACH-000054,-1.02222590721
ACH-000055,-1.13492376875
ACH-000060,-1.12705335097
ACH-000067,-1.17690550295
ACH-000070,-0.902577000785
ACH-000075,-0.992476562755
ACH-000078,-0.9448273419959999
ACH-000082,-1.21107233058
ACH-000085,-0.7575182636069999
ACH-000086,-0.909784545253
ACH-000087,-1.10639655909
ACH-000092,-0.635743029186
ACH-000095,-0.7653974092720001
ACH-000097,-0.9317823179279999
ACH-000098,-0.831371181575
ACH-000099,-0.867335465858
ACH-000108,-0.968013381611
ACH-000113,-0.8087350723379999
ACH-000115,-0.726218100477
ACH-000116,-0.759935292091
ACH-000118,-0.8243020513729999
ACH-000120,-0.834491674061
ACH-000123,-0.9322362163
ACH-000127,-0.8359105417910001
ACH-000128,-0.787442820204
ACH-000132,-0.9377578806870001
ACH-000133,-0.567849450348
ACH-000137,-1.2844836774700001
ACH-000138,-0.775378293583
ACH-000142,-0.8661277401690001
ACH-000143,-0.775876720828
ACH-000146,-0.995365869649
ACH-000148,-1.01264142052
ACH-000150,-0.910309409128
ACH-000152,-1.20988689921
ACH-000153,-1.1647208928100001
ACH-000159,-0.8756891986059999
ACH-000160,-0.9256978303219999
ACH-000163,-1.4372101914300002
ACH-000167,-1.17396056174
ACH-000168,-0.8634357983840001
ACH-000169,-0.817432880196
ACH-000178,-0.9344997316060001
ACH-000182,-0.878411940074
ACH-000183,-0.6840954293350001
ACH-000188,-0.731199466435
ACH-000189,-1.06448135807
ACH-000190,-1.0851858745
ACH-000198,-0.845753724857
ACH-000204,-0.985899229084
ACH-000206,-0.464932699985
ACH-000207,-0.736651170792
ACH-000211,-0.979284721685
ACH-000215,-0.741244958951
ACH-000221,-0.868026552683
ACH-000222,-0.969090854003
